WELLNAME = well120
STDEP  =  3500.0000    
ENDEP  =  4473.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3885.6250    48.5811      23.0199      31.8300      48.6150      16.6608      6926.6880    5750.6089    -99999.0000  72.7728      -99999.0000  0.0000       
3885.7500    48.5133      23.0510      31.1792      48.5775      16.6951      6927.9316    5744.1147    -99999.0000  72.7470      -99999.0000  0.0000       
3885.8750    48.5725      23.0622      33.0767      48.6103      16.7638      6928.9424    5734.4487    -99999.0000  72.6982      -99999.0000  0.0000       
3886.0000    48.7419      23.0289      33.6372      48.7041      16.8422      6930.2803    5719.4595    -99999.0000  72.6654      -99999.0000  0.0000       
3886.1250    48.9388      23.0019      32.1531      48.8131      16.9015      6931.5947    5707.6821    -99999.0000  72.6660      -99999.0000  0.0000       
3886.2500    49.1927      22.9831      30.8458      48.9536      16.7841      6932.9668    5702.4663    -99999.0000  72.6710      -99999.0000  0.0000       
3886.3750    49.3843      22.9617      30.1191      49.0597      16.4871      6933.9849    5707.8989    -99999.0000  72.6777      -99999.0000  0.0000       
3886.5000    48.7285      22.9413      29.9221      48.6966      16.4896      6935.3857    5715.1577    -99999.0000  72.7553      -99999.0000  0.0000       
3886.6250    48.3884      22.9216      27.5047      48.5083      16.6530      6927.3003    5713.8584    -99999.0000  72.7844      -99999.0000  0.0000       
3886.7500    48.4190      22.9201      26.8539      48.5253      16.6714      6922.2446    5706.5654    -99999.0000  72.8633      -99999.0000  0.0000       
3886.8750    48.8389      22.9250      26.3037      48.7578      16.5320      6919.6460    5730.2788    -99999.0000  72.9159      -99999.0000  0.0000       
3887.0000    49.2602      22.9287      24.7186      48.9910      16.5947      6920.7939    5767.8633    -99999.0000  72.9299      -99999.0000  0.0000       
3887.1250    49.2516      22.9335      25.3544      48.9863      16.7833      6915.5986    5845.1396    -99999.0000  72.9366      -99999.0000  0.0000       
3887.2500    49.3058      22.9398      26.3942      49.0162      16.8174      6916.6934    5760.6240    -99999.0000  72.9432      -99999.0000  0.0000       
3887.3750    49.3135      22.9438      28.4690      49.0205      16.7002      6911.6265    5184.2861    -99999.0000  72.9499      -99999.0000  0.0000       
3887.5000    49.2585      22.8927      31.1992      48.9901      16.4758      6910.1670    5463.7676    -99999.0000  72.9558      -99999.0000  0.0000       
3887.6250    48.9090      22.8782      30.4725      48.7965      16.3489      6904.7603    5768.8330    -99999.0000  73.0567      -99999.0000  0.0000       
3887.7500    48.4191      22.8262      31.0076      48.5254      16.5281      6902.4990    5653.3101    -99999.0000  73.0948      -99999.0000  0.0000       
3887.8750    48.6011      22.7924      28.6152      48.6261      16.6536      6903.5864    6003.7998    -99999.0000  73.1726      -99999.0000  0.0000       
3888.0000    49.0333      22.7352      26.4250      48.8654      16.6657      6895.8320    6360.1099    -99999.0000  73.2511      -99999.0000  0.0000       
3888.1250    49.4261      22.7022      28.9788      49.0828      16.6463      6887.0112    6075.5039    -99999.0000  73.3201      -99999.0000  0.0000       
3888.2500    49.5532      22.6626      30.4473      49.1532      16.6142      6885.2876    5565.4229    -99999.0000  73.3412      -99999.0000  0.0000       
3888.3750    49.3336      22.6373      29.6199      49.0316      16.5885      6882.9292    5266.5786    -99999.0000  73.3707      -99999.0000  0.0000       
3888.5000    49.0582      22.6160      28.3377      48.8792      16.5657      6883.9697    5501.0430    -99999.0000  73.4086      -99999.0000  0.0000       
3888.6250    48.9910      22.5584      29.3271      48.8420      16.5430      6885.3442    5616.3091    -99999.0000  73.3762      -99999.0000  0.0000       
3888.7500    49.0310      22.5627      28.3729      48.8641      16.5019      6886.7070    5589.8804    -99999.0000  73.3661      -99999.0000  0.0000       
3888.8750    49.1236      22.5539      30.4475      48.9154      16.4828      6887.5698    5569.2158    -99999.0000  73.3021      -99999.0000  0.0000       
3889.0000    49.2162      22.5530      32.6479      48.9667      16.4630      6888.9590    5576.7563    -99999.0000  73.2390      -99999.0000  0.0000       
3889.1250    49.3248      22.5596      31.7194      49.0268      16.4588      6881.2363    5591.0513    -99999.0000  73.1817      -99999.0000  0.0000       
3889.2500    49.4290      22.5638      30.4374      49.0845      16.4614      6875.9028    5602.4795    -99999.0000  73.1004      -99999.0000  0.0000       
3889.3750    49.5161      22.5682      32.5622      49.1327      16.4644      6873.3975    5609.6191    -99999.0000  72.9650      -99999.0000  0.0000       
3889.5000    49.5267      22.5914      29.3876      49.1386      16.4665      6856.5986    5600.1240    -99999.0000  72.7665      -99999.0000  0.0000       
3889.6250    49.4304      22.6021      26.5159      49.0852      16.4690      6835.9497    5590.7593    -99999.0000  72.5993      -99999.0000  0.0000       
3889.7500    49.1516      22.6636      24.1741      48.9308      16.4812      6814.3901    5579.2236    -99999.0000  72.4245      -99999.0000  0.0000       
3889.8750    48.7192      22.6874      24.1290      48.6915      16.5247      6793.1128    5566.8257    -99999.0000  72.2882      -99999.0000  0.0000       
3890.0000    48.5593      22.5671      24.5710      48.6030      16.4739      6807.3550    5569.2212    -99999.0000  72.3505      -99999.0000  0.0000       
3890.1250    48.6498      22.5061      23.3579      48.6531      16.4709      6820.0557    5575.3760    -99999.0000  72.1432      -99999.0000  0.0000       
3890.2500    48.5848      22.4987      24.8469      48.6171      16.4958      6817.1787    5569.9502    -99999.0000  71.8974      -99999.0000  0.0000       
3890.3750    48.5118      22.4788      24.3158      48.5767      16.5112      6804.1240    5566.7256    -99999.0000  71.6518      -99999.0000  0.0000       
3890.5000    48.4246      22.4337      24.1384      48.5284      16.5140      6800.1108    5566.4814    -99999.0000  71.5167      -99999.0000  0.0000       
3890.6250    48.3566      22.4012      25.1981      48.4908      16.4852      6806.1538    5575.7725    -99999.0000  71.4447      -99999.0000  0.0000       
3890.7500    48.3622      22.3750      26.3843      48.4938      16.4849      6818.5205    5583.7261    -99999.0000  71.4045      -99999.0000  0.0000       
3890.8750    48.4443      22.3297      27.2167      48.5393      16.4972      6812.9014    5596.0811    -99999.0000  71.3721      -99999.0000  0.0000       
3891.0000    48.6574      22.2591      26.0040      48.6573      16.5000      6796.2368    5606.2749    -99999.0000  71.3870      -99999.0000  0.0000       
3891.1250    49.0349      22.2204      26.9122      48.8663      16.5186      6789.6343    5619.5259    -99999.0000  71.4176      -99999.0000  0.0000       
3891.2500    49.4005      22.1943      27.2397      49.0687      16.5530      6776.6826    5634.9692    -99999.0000  71.4483      -99999.0000  0.0000       
3891.3750    49.3118      22.1490      26.2541      49.0196      16.5716      6761.1289    5637.7578    -99999.0000  71.4315      -99999.0000  0.0000       
3891.5000    49.0147      22.1164      27.5917      48.8551      16.6028      6744.5952    5642.7793    -99999.0000  71.3990      -99999.0000  0.0000       
3891.6250    48.8701      22.1092      28.2979      48.7750      16.6403      6719.2319    5647.7803    -99999.0000  71.3666      -99999.0000  0.0000       
3891.7500    48.8181      22.1083      26.6053      48.7463      16.6589      6697.5674    5649.7666    -99999.0000  71.3815      -99999.0000  0.0000       
3891.8750    48.8540      22.1074      27.2862      48.7661      16.6806      6681.2104    5660.0693    -99999.0000  71.4357      -99999.0000  0.0000       
3892.0000    48.9200      22.1064      28.8511      48.8027      16.6771      6659.6621    5662.8687    -99999.0000  71.5216      -99999.0000  0.0000       
3892.1250    49.0083      22.1432      30.8957      48.8515      16.6642      6638.2490    5667.8867    -99999.0000  71.5918      -99999.0000  0.0000       
3892.2500    49.0854      22.1549      32.9151      48.8942      16.6512      6612.2979    5665.3823    -99999.0000  71.6540      -99999.0000  0.0000       
3892.3750    49.1626      22.1729      31.1972      48.9369      16.6192      6578.6978    5654.5947    -99999.0000  71.7636      -99999.0000  0.0000       
3892.5000    49.2396      22.1781      32.5853      48.9796      16.6000      6551.3901    5641.6426    -99999.0000  71.8653      -99999.0000  0.0000       
3892.6250    49.3441      22.1773      29.3270      49.0374      16.5870      6530.3120    5630.8999    -99999.0000  71.9827      -99999.0000  0.0000       
3892.7500    49.4324      22.1954      26.1445      49.0863      16.5835      6498.6890    5589.6890    -99999.0000  72.0844      -99999.0000  0.0000       
3892.8750    49.5175      22.2386      28.5427      49.1335      16.5832      6483.8281    5531.1758    -99999.0000  72.1781      -99999.0000  0.0000       
3893.0000    49.5977      22.2880      25.0319      49.1779      16.5734      6458.4707    5486.1069    -99999.0000  72.2480      -99999.0000  0.0000       
3893.1250    49.7023      22.3565      25.9655      49.2357      16.5604      6443.6333    5781.4619    -99999.0000  72.3104      -99999.0000  0.0000       
3893.2500    49.7281      22.4313      22.2527      49.2500      16.5569      6416.8242    6191.2153    -99999.0000  72.3490      -99999.0000  0.0000       
3893.3750    49.5896      22.5250      23.9438      49.1733      16.5566      6397.6865    5842.5288    -99999.0000  72.4032      -99999.0000  0.0000       
3893.5000    49.3522      22.5873      26.0641      49.0419      16.5562      6380.5303    5373.0498    -99999.0000  72.4655      -99999.0000  0.0000       
3893.6250    49.1562      22.6556      25.8361      48.9334      16.5559      6353.0986    4981.0913    -99999.0000  72.5750      -99999.0000  0.0000       
3893.7500    48.9480      22.7116      23.8152      48.8182      16.5556      6324.2822    4289.6338    -99999.0000  72.7003      -99999.0000  0.0000       
3893.8750    48.8386      22.7610      23.7134      48.7576      16.5268      6282.9063    3903.2244    -99999.0000  72.8021      -99999.0000  0.0000       
3894.0000    48.7816      22.8293      25.0509      48.7260      16.4791      6248.5962    3993.4382    -99999.0000  72.9432      -99999.0000  0.0000       
3894.1250    48.7438      22.9043      23.6109      48.7051      16.4188      6209.2300    3866.2104    -99999.0000  73.0764      -99999.0000  0.0000       
3894.2500    48.7061      23.0170      21.6405      48.6842      16.3459      6157.1113    4121.3979    -99999.0000  73.2253      -99999.0000  0.0000       
3894.3750    48.6956      23.1423      24.7204      48.6784      16.2887      6122.5479    4522.8647    -99999.0000  73.2877      -99999.0000  0.0000       
3894.5000    48.7586      23.1919      24.5428      48.7133      16.2379      6091.4526    4694.0259    -99999.0000  73.3184      -99999.0000  0.0000       
3894.6250    48.9334      23.1973      28.1024      48.8101      16.1776      6065.3223    4687.9297    -99999.0000  73.3489      -99999.0000  0.0000       
3894.7500    49.2052      23.1206      26.1068      48.9606      16.0194      6036.8745    5203.5112    -99999.0000  73.4032      -99999.0000  0.0000       
3894.8750    49.4912      22.9997      27.0656      49.1189      15.7729      6009.4980    5301.2217    -99999.0000  73.4653      -99999.0000  0.0000       
3895.0000    49.3860      22.9293      27.4183      49.0607      15.5358      5980.4077    5774.1982    -99999.0000  73.5277      -99999.0000  0.0000       
3895.1250    49.0862      22.8021      24.9176      48.8947      15.5639      5964.9116    5764.6309    -99999.0000  73.6136      -99999.0000  0.0000       
3895.2500    48.7450      22.6685      22.7959      48.7058      16.0748      5951.2251    5733.6626    -99999.0000  73.7310      -99999.0000  0.0000       
3895.3750    48.3704      22.5981      24.8404      48.4984      17.0403      5931.1177    5725.8521    -99999.0000  73.8560      -99999.0000  0.0000       
3895.5000    48.2216      22.5657      24.2589      48.4160      17.3083      5918.4478    5714.9971    -99999.0000  73.9342      -99999.0000  0.0000       
3895.6250    48.2846      22.5771      26.7831      48.4509      17.2795      5885.2026    5708.5493    -99999.0000  73.9965      -99999.0000  0.0000       
3895.7500    48.3809      22.6014      26.2015      48.5042      17.2413      5855.3066    5700.7534    -99999.0000  74.1062      -99999.0000  0.0000       
3895.8750    48.5428      22.6067      28.4734      48.5938      17.2220      5822.4614    5695.2144    -99999.0000  74.2316      -99999.0000  0.0000       
3896.0000    48.7478      22.6059      31.0228      48.7074      17.2469      5788.0298    5691.8774    -99999.0000  74.3806      -99999.0000  0.0000       
3896.1250    49.0086      22.6238      33.0421      48.8517      17.2845      5762.6582    5693.8340    -99999.0000  74.5611      -99999.0000  0.0000       
3896.2500    49.1796      22.6292      33.6978      48.9464      17.3314      5722.7163    5701.9595    -99999.0000  74.7496      -99999.0000  0.0000       
3896.3750    49.2024      22.6093      32.0305      48.9590      17.3816      5686.6602    5709.2686    -99999.0000  74.9381      -99999.0000  0.0000       
3896.5000    49.2029      22.5831      33.0145      48.9593      17.4128      5652.5522    5717.4531    -99999.0000  75.2449      -99999.0000  0.0000       
3896.6250    49.1763      22.5570      33.0642      48.9445      17.4188      5618.6270    5730.0435    -99999.0000  75.7093      -99999.0000  0.0000       
3896.7500    49.1194      22.4929      36.3964      48.9130      17.3616      5581.8730    5740.4980    -99999.0000  76.1187      -99999.0000  0.0000       
3896.8750    49.0897      22.4351      37.3046      48.8966      17.2855      5545.3604    5750.9346    -99999.0000  76.4729      -99999.0000  0.0000       
3897.0000    49.1175      22.3457      36.3443      48.9120      17.2000      5508.3013    5758.3599    -99999.0000  76.8902      -99999.0000  0.0000       
3897.1250    49.1371      22.2437      37.6818      48.9229      17.1207      5460.7861    5779.4912    -99999.0000  77.2839      -99999.0000  0.0000       
3897.2500    49.2385      22.1607      36.1660      48.9790      17.0730      5414.5615    5790.0874    -99999.0000  77.7802      -99999.0000  0.0000       
3897.3750    49.4003      22.0840      35.6350      49.0686      17.0632      5362.5186    5806.7876    -99999.0000  78.4341      -99999.0000  0.0000       
3897.5000    49.6438      22.0072      36.0382      49.2034      17.0723      5310.5303    5817.3833    -99999.0000  78.9145      -99999.0000  0.0000       
3897.6250    49.8724      21.9685      36.6686      49.3299      17.0751      5256.2051    5822.5488    -99999.0000  79.3712      -99999.0000  0.0000       
3897.7500    49.9173      21.9233      37.9050      49.3548      17.0843      5205.6963    5822.3076    -99999.0000  79.8437      -99999.0000  0.0000       
3897.8750    49.8938      21.8908      37.2478      49.3418      17.0966      5154.0000    5824.3735    -99999.0000  80.3635      -99999.0000  0.0000       
3898.0000    49.7854      21.8647      40.4537      49.2818      17.1088      5101.2896    5827.2334    -99999.0000  80.7808      -99999.0000  0.0000       
3898.1250    49.6075      21.8194      39.3166      49.1833      17.1400      5042.8838    5826.9692    -99999.0000  81.2297      -99999.0000  0.0000       
3898.2500    49.4659      21.8059      38.1542      49.1049      17.1586      4987.3989    5826.6733    -99999.0000  81.6785      -99999.0000  0.0000       
3898.3750    49.4461      21.7860      35.5528      49.0939      17.1898      4946.3633    5828.7495    -99999.0000  82.1667      -99999.0000  0.0000       
3898.5000    49.6321      21.7786      34.4411      49.1969      17.2084      4896.9053    5837.0435    -99999.0000  82.7182      -99999.0000  0.0000       
3898.6250    50.0753      21.7776      34.4403      49.4423      17.2397      4853.9453    5844.4717    -99999.0000  83.2381      -99999.0000  0.0000       
3898.7500    50.3724      21.7767      32.5710      49.6067      17.2772      4810.6206    5849.6851    -99999.0000  83.8841      -99999.0000  0.0000       
3898.8750    50.6443      21.7567      34.5143      49.7573      17.3146      4781.1025    5857.1670    -99999.0000  84.4354      -99999.0000  0.0000       
3899.0000    50.5211      21.7304      33.7814      49.6890      17.3333      4733.5801    5863.2407    -99999.0000  84.8923      -99999.0000  0.0000       
3899.1250    49.9994      21.7234      35.1188      49.4002      17.3739      4702.3828    5865.2642    -99999.0000  85.4989      -99999.0000  0.0000       
3899.2500    49.5259      21.7035      36.6077      49.1381      17.4146      4649.4795    5868.2217    -99999.0000  86.1134      -99999.0000  0.0000       
3899.3750    49.2601      21.6773      33.9810      48.9909      17.4617      4608.7227    5867.8877    -99999.0000  86.9015      -99999.0000  0.0000       
3899.5000    49.2595      21.6511      35.9244      48.9906      17.5118      4561.5581    5867.6484    -99999.0000  87.6818      -99999.0000  0.0000       
3899.6250    49.4151      21.6059      35.2671      49.0768      17.5809      4518.4209    5872.8184    -99999.0000  88.4383      -99999.0000  0.0000       
3899.7500    49.6710      21.5924      36.7560      49.2184      17.6469      4479.8828    5877.2305    -99999.0000  89.1002      -99999.0000  0.0000       
3899.8750    49.9045      21.6481      33.7253      49.3477      17.7002      4432.9775    5883.3076    -99999.0000  89.7777      -99999.0000  0.0000       
3900.0000    50.1814      21.6850      34.3557      49.5010      17.7787      4391.7227    5875.2339    -99999.0000  90.3765      -99999.0000  0.0000       
3900.1250    50.3161      21.7472      36.3496      49.5756      17.8667      4357.2729    5866.4082    -99999.0000  91.0620      -99999.0000  0.0000       
3900.2500    50.3500      21.8218      38.4445      49.5943      17.9547      4315.0396    5860.6470    -99999.0000  91.6449      -99999.0000  0.0000       
3900.3750    50.4069      21.8588      40.6909      49.6258      18.0428      4278.2197    5860.4136    -99999.0000  92.1095      -99999.0000  0.0000       
3900.5000    50.8087      21.8833      41.0436      49.8483      18.1308      4237.3945    5860.1338    -99999.0000  92.6923      -99999.0000  0.0000       
3900.6250    50.9802      21.9451      39.4773      49.9432      18.2283      4207.4341    5865.3481    -99999.0000  93.1096      -99999.0000  0.0000       
3900.7500    50.5733      21.9822      39.1735      49.7180      18.3195      4170.8579    5881.9917    -99999.0000  93.5506      -99999.0000  0.0000       
3900.8750    50.1382      22.0256      42.2531      49.4770      18.4265      4149.0786    6064.5884    -99999.0000  93.9757      -99999.0000  0.0000       
3901.0000    49.8682      22.0941      43.9944      49.3276      18.5019      4133.4839    6393.9727    -99999.0000  94.4561      -99999.0000  0.0000       
3901.1250    50.3838      22.1878      42.4787      49.6130      18.5930      4123.3877    6055.6670    -99999.0000  94.9837      -99999.0000  0.0000       
3901.2500    51.2405      22.2687      42.9323      50.0873      18.6842      4121.0146    5891.9170    -99999.0000  95.4009      -99999.0000  0.0000       
3901.3750    51.8390      22.3246      44.5980      50.4186      18.7627      4120.8252    5944.4209    -99999.0000  95.7314      -99999.0000  0.0000       
3901.5000    51.1386      22.3929      44.7992      50.0309      18.8382      4126.0835    5954.6753    -99999.0000  96.0934      -99999.0000  0.0000       
3901.6250    50.5309      22.4300      42.4755      49.6945      18.9230      4129.7710    5866.7681    -99999.0000  96.4711      -99999.0000  0.0000       
3901.7500    50.0351      22.4542      41.4142      49.4200      19.0110      4133.4263    5887.0859    -99999.0000  96.8016      -99999.0000  0.0000       
3901.8750    49.7371      22.4595      41.3124      49.2550      19.0896      4132.2461    6278.9468    -99999.0000  97.1872      -99999.0000  0.0000       
3902.0000    49.4169      22.4397      39.5190      49.0777      19.1934      4052.3569    4892.0762    -99999.0000  97.6203      -99999.0000  0.0000       
3902.1250    49.2963      22.4325      37.3721      49.0110      19.3445      3818.0605    1749.3790    -99999.0000  98.1559      -99999.0000  0.0000       
3902.2500    49.3210      22.4126      34.9980      49.0247      19.4799      3240.7048    1036.1018    -99999.0000  98.5336      -99999.0000  0.0000       
3902.3750    49.4063      22.4051      34.7194      49.0719      19.6342      2672.3940    722.2975     -99999.0000  98.8481      -99999.0000  0.0000       
3902.5000    49.5954      22.4044      37.0162      49.1766      19.7696      778.7397     542.4326     -99999.0000  99.0682      -99999.0000  0.0000       
3902.6250    49.8037      22.4033      39.8685      49.2919      19.8860      293.4719     472.9886     -99999.0000  99.3276      -99999.0000  0.0000       
3902.7500    50.0725      22.4213      42.2157      49.4407      20.0182      420.5175     526.6535     -99999.0000  99.5870      -99999.0000  0.0000       
3902.8750    50.4824      22.4077      46.4566      49.6676      20.1283      589.2828     648.1116     -99999.0000  99.8385      -99999.0000  0.0000       
3903.0000    51.2453      22.4006      50.9247      50.0900      20.2384      709.8676     575.5190     -99999.0000  100.0664     -99999.0000  0.0000       
3903.1250    52.5035      22.4185      55.5947      50.7865      20.3044      650.6280     354.9142     -99999.0000  100.1917     -99999.0000  0.0000       
3903.2500    54.5048      22.4429      55.7201      51.8945      20.3166      181.8016     215.6147     -99999.0000  100.2380     -99999.0000  0.0000       
3903.3750    56.1812      22.3725      61.9808      52.8225      20.1553      104.0315     93.9554      -99999.0000  100.2449     -99999.0000  0.0000       
3903.5000    58.3144      22.3463      66.8023      54.0035      19.6469      63.5284      58.6905      -99999.0000  100.2677     -99999.0000  0.0000       
3903.6250    60.7520      22.4589      71.6995      55.3530      18.7281      28.3333      44.7506      -99999.0000  100.2273     -99999.0000  0.0000       
3903.7500    63.1280      22.5905      77.1774      56.6683      17.4685      21.7520      42.0724      -99999.0000  100.1395     -99999.0000  0.0000       
3903.8750    66.1544      22.7347      79.9033      58.3438      16.1963      19.0321      46.7998      -99999.0000  100.0202     -99999.0000  0.0000       
3904.0000    68.4038      22.7716      77.8321      59.5891      14.8042      17.0996      51.4371      -99999.0000  99.8219      -99999.0000  0.0000       
3904.1250    67.7142      22.6192      76.9981      59.2073      13.4878      16.2239      58.2175      -99999.0000  99.6474      -99999.0000  0.0000       
3904.2500    67.8410      22.2269      79.3957      59.2775      12.4681      16.2169      63.6690      -99999.0000  99.4885      -99999.0000  0.0000       
3904.3750    68.9698      21.9608      76.1884      59.9024      11.4768      16.7520      70.3932      -99999.0000  99.3772      -99999.0000  0.0000       
3904.5000    67.5633      22.2123      73.2588      59.1238      10.8642      17.9938      67.6864      -99999.0000  99.1870      -99999.0000  0.0000       
3904.6250    65.9583      22.7857      69.7991      58.2352      10.9333      19.4409      62.8048      -99999.0000  98.8940      -99999.0000  0.0000       
3904.7500    64.5215      23.0183      72.3482      57.4398      10.7973      21.1850      58.6634      -99999.0000  98.6959      -99999.0000  0.0000       
3904.8750    63.6646      22.8343      74.6701      56.9654      10.1910      23.7824      53.5308      -99999.0000  98.4423      -99999.0000  0.0000       
3905.0000    64.3288      22.5178      69.8218      57.3331      9.3102       29.1759      49.0378      -99999.0000  98.2758      -99999.0000  0.0000       
3905.1250    65.7363      22.3590      61.3883      58.1123      8.3757       37.0771      51.0117      -99999.0000  98.0539      -99999.0000  0.0000       
3905.2500    63.9458      22.3517      52.4247      57.1211      8.0472       52.1181      61.6973      -99999.0000  97.8241      -99999.0000  0.0000       
3905.3750    57.2157      22.3760      47.6017      53.3953      8.1005       84.7130      86.3470      -99999.0000  97.6258      -99999.0000  0.0000       
3905.5000    53.0790      22.3813      35.3811      51.1051      8.2516       208.0488     164.5991     -99999.0000  97.3882      -99999.0000  0.0000       
3905.6250    51.4722      22.3804      32.4770      50.2156      8.4060       1297.2408    1475.2990    -99999.0000  97.1348      -99999.0000  0.0000       
3905.7500    50.5635      22.3983      33.0064      49.7125      8.6139       3158.8103    3744.3015    -99999.0000  96.8814      -99999.0000  0.0000       
3905.8750    50.0615      22.4416      31.2635      49.4346      8.8408       4090.0706    4594.5371    -99999.0000  96.6044      -99999.0000  0.0000       
3906.0000    49.8773      22.4721      33.5351      49.3326      9.1055       4159.9272    4963.8921    -99999.0000  96.2483      -99999.0000  0.0000       
3906.1250    49.8939      22.4774      36.3367      49.3418      9.2977       4160.9922    5127.5874    -99999.0000  95.8687      -99999.0000  0.0000       
3906.2500    49.9711      22.4765      35.4017      49.3846      9.5656       4150.8345    5247.2910    -99999.0000  95.4890      -99999.0000  0.0000       
3906.3750    50.0564      22.5135      32.9015      49.4318      9.8304       4150.0444    5362.5479    -99999.0000  94.9674      -99999.0000  0.0000       
3906.5000    50.1225      22.5440      30.1740      49.4684      10.1583      4153.7266    5515.6567    -99999.0000  94.3748      -99999.0000  0.0000       
3906.6250    50.2220      22.5493      27.6485      49.5234      10.4641      4155.7974    5634.9146    -99999.0000  93.7269      -99999.0000  0.0000       
3906.7500    50.2448      22.5292      25.2999      49.5361      10.8109      4155.6255    5716.1436    -99999.0000  93.1105      -99999.0000  0.0000       
3906.8750    50.2453      22.5221      23.1026      49.5364      11.0725      4159.3193    5814.0942    -99999.0000  92.5335      -99999.0000  0.0000       
3907.0000    50.2267      22.5213      26.5859      49.5260      11.3088      4159.1553    5879.1504    -99999.0000  91.9883      -99999.0000  0.0000       
3907.1250    50.1889      22.5200      25.9287      49.5051      11.5767      4155.0923    5933.2417    -99999.0000  91.3561      -99999.0000  0.0000       
3907.2500    50.1542      22.5382      26.7358      49.4859      11.8162      4156.5352    5905.7759    -99999.0000  90.7160      -99999.0000  0.0000       
3907.3750    50.1053      22.5435      28.0983      49.4589      12.0242      4165.7368    5860.8545    -99999.0000  90.1313      -99999.0000  0.0000       
3907.5000    50.0595      22.5615      30.2940      49.4335      12.2542      4174.9380    5838.8174    -99999.0000  89.6571      -99999.0000  0.0000       
3907.6250    50.0377      22.5669      35.2162      49.4214      12.4653      4200.4097    5959.9028    -99999.0000  89.0960      -99999.0000  0.0000       
3907.7500    50.0463      22.6037      38.8256      49.4262      12.6859      4234.2969    6349.7764    -99999.0000  88.5665      -99999.0000  0.0000       
3907.8750    50.0853      22.6155      42.5108      49.4478      12.9128      4311.1528    5945.0342    -99999.0000  87.9421      -99999.0000  0.0000       
3908.0000    50.1514      22.6331      43.4441      49.4844      13.1302      4420.6504    3545.1616    -99999.0000  87.5389      -99999.0000  0.0000       
3908.1250    50.2558      22.6386      43.1404      49.5422      13.3728      4453.7666    2311.1614    -99999.0000  87.1278      -99999.0000  0.0000       
3908.2500    50.3906      22.6566      46.9517      49.6168      13.5492      2003.6722    1592.3297    -99999.0000  86.6140      -99999.0000  0.0000       
3908.3750    50.5192      22.6621      44.1737      49.6880      13.7382      2390.9590    1926.4097    -99999.0000  86.1239      -99999.0000  0.0000       
3908.5000    50.2419      22.6612      45.6626      49.5345      13.9304      2811.1926    2780.2007    -99999.0000  85.5786      -99999.0000  0.0000       
3908.6250    49.6823      22.6603      41.3699      49.2247      14.1099      3766.9563    4758.9531    -99999.0000  85.0333      -99999.0000  0.0000       
3908.7500    49.6169      22.6403      41.5458      49.1885      14.3147      4724.3125    5646.0459    -99999.0000  84.5196      -99999.0000  0.0000       
3908.8750    50.1128      22.6329      42.3024      49.4630      14.5006      4645.9380    6252.7129    -99999.0000  83.9427      -99999.0000  0.0000       
3909.0000    50.1379      22.6129      40.3071      49.4769      14.6770      4750.2495    4916.6294    -99999.0000  83.3895      -99999.0000  0.0000       
3909.1250    49.8892      22.6058      37.9585      49.3392      14.8439      4947.7988    2383.0400    -99999.0000  82.8994      -99999.0000  0.0000       
3909.2500    49.7111      22.6049      39.8764      49.2406      14.9887      3325.7556    1452.1887    -99999.0000  82.4250      -99999.0000  0.0000       
3909.3750    49.7902      22.6226      39.8756      49.2844      15.1272      1063.4072    1168.5304    -99999.0000  82.0928      -99999.0000  0.0000       
3909.5000    50.0097      22.6281      36.9715      49.4059      15.2373      884.7598     1051.8097    -99999.0000  81.8078      -99999.0000  0.0000       
3909.6250    50.2131      22.6269      35.8599      49.5186      15.3379      1126.5681    1107.9680    -99999.0000  81.5702      -99999.0000  0.0000       
3909.7500    50.3126      22.6261      34.7483      49.5736      15.4007      1586.4446    1417.7595    -99999.0000  81.3721      -99999.0000  0.0000       
3909.8750    50.3626      22.6441      36.0350      49.6013      15.4793      2220.0068    1842.4607    -99999.0000  81.1345      -99999.0000  0.0000       
3910.0000    50.4257      22.6686      35.4788      49.6362      15.5578      3733.2598    2092.8596    -99999.0000  80.9284      -99999.0000  0.0000       
3910.1250    50.6551      22.6928      37.7753      49.7632      15.6237      3105.7512    2076.8914    -99999.0000  80.7143      -99999.0000  0.0000       
3910.2500    51.1790      22.7170      39.7690      50.0533      15.6771      1888.3594    1700.5148    -99999.0000  80.5636      -99999.0000  0.0000       
3910.3750    51.6282      22.7225      38.3544      50.3020      15.7461      1469.0759    1436.8735    -99999.0000  80.4129      -99999.0000  0.0000       
3910.5000    51.4482      22.7404      36.2330      50.2023      15.8025      1763.2787    1610.4680    -99999.0000  80.2542      -99999.0000  0.0000       
3910.6250    51.2762      22.7646      38.9082      50.1071      15.8622      2716.5146    1823.4935    -99999.0000  80.0955      -99999.0000  0.0000       
3910.7500    51.1506      22.7322      39.1093      50.0375      15.9155      4402.8433    2133.4858    -99999.0000  79.8892      -99999.0000  0.0000       
3910.8750    51.0411      22.6996      39.2095      49.9769      15.9846      5704.0054    2696.8447    -99999.0000  79.7858      -99999.0000  0.0000       
3911.0000    50.9922      22.6733      40.9002      49.9499      16.0600      6865.2202    2768.8291    -99999.0000  79.6981      -99999.0000  0.0000       
