WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3638.7500    50.9171      15.4881      0.0000       49.1624      0.0000       0.0000       101.5510     0.0000       3876.2993    11347.0879   0.0000       0.0000       63.2476      0.0000       0.0000       0.0000       27.9731      
3638.8750    50.2022      15.3998      0.0000       56.2453      0.0000       0.0000       100.9957     0.0000       3883.6392    11347.3623   0.0000       0.0000       63.1217      0.0000       0.0000       0.0000       33.0324      
3639.0000    50.8189      15.4510      0.0000       59.2307      0.0000       0.0000       100.4908     0.0000       3883.7373    11358.2939   0.0000       0.0000       62.9011      0.0000       0.0000       0.0000       35.1648      
3639.1250    51.1461      15.4135      0.0000       57.6884      0.0000       0.0000       98.8731      0.0000       3883.8311    11358.5684   0.0000       0.0000       62.5856      0.0000       0.0000       0.0000       34.0632      
3639.2500    51.7821      15.2998      0.0000       58.3973      0.0000       0.0000       99.4813      0.0000       3883.9250    11348.4463   0.0000       0.0000       62.2701      0.0000       0.0000       0.0000       34.5695      
3639.3750    52.9199      15.1608      0.0000       53.8197      0.0000       0.0000       97.6105      0.0000       3884.0400    11338.1338   0.0000       0.0000       61.9230      0.0000       0.0000       0.0000       31.2998      
3639.5000    52.6488      15.1359      0.0000       55.2875      0.0000       0.0000       95.2339      0.0000       3884.1340    11327.9063   0.0000       0.0000       61.5759      0.0000       0.0000       0.0000       32.3482      
3639.6250    51.2778      15.1872      0.0000       48.9393      0.0000       0.0000       93.1608      0.0000       3884.2278    11307.1289   0.0000       0.0000       61.1971      0.0000       0.0000       0.0000       27.8138      
3639.7500    49.9068      15.1876      0.0000       44.7664      0.0000       0.0000       98.7772      0.0000       3884.3428    11296.9658   0.0000       0.0000       60.8500      0.0000       0.0000       0.0000       24.8331      
3639.8750    50.1954      15.1882      0.0000       41.6305      0.0000       0.0000       101.7630     0.0000       3884.4495    11286.8242   0.0000       0.0000       60.4396      0.0000       0.0000       0.0000       22.5932      
3640.0000    52.1244      15.1886      0.0000       38.3429      0.0000       0.0000       99.6394      0.0000       3880.9175    11287.1963   0.0000       0.0281       60.1241      0.0000       0.0000       0.0000       20.2449      
3640.1250    53.7252      15.2146      0.0000       34.8022      0.0000       0.0000       99.8934      0.0000       3881.0369    11287.4189   0.0000       0.0418       60.1237      0.0000       0.0000       0.0000       17.7159      
3640.2500    54.6893      15.2530      0.0000       32.0457      0.0000       0.0000       101.5639     0.0000       3877.4995    11298.2813   0.0000       0.0499       59.6818      0.0000       0.0000       0.0000       15.7470      
3640.3750    55.4990      15.2915      0.0000       32.5269      0.0000       0.0000       103.6898     0.0000       3877.6060    11298.6406   0.0000       0.0566       59.1134      0.0000       0.0000       0.0000       16.0907      
3640.5000    55.5367      15.3300      0.0000       35.3606      0.0000       0.0000       105.5120     0.0000       3874.0974    11309.4512   0.0000       0.0569       58.5452      0.0000       0.0000       0.0000       18.1147      
3640.6250    53.9920      15.3939      0.0000       37.9665      0.0000       0.0000       106.7778     0.0000       3870.5896    11330.9287   0.0000       0.0441       58.1033      0.0000       0.0000       0.0000       19.9761      
3640.7500    54.9560      15.4959      0.0000       41.9384      0.0000       0.0000       104.5024     0.0000       3863.5056    11341.8564   0.0000       0.0000       57.5983      0.0000       0.0000       0.0000       22.8132      
3640.8750    55.3411      15.5978      0.0000       46.8463      0.0000       0.0000       101.7210     0.0000       3860.0012    11352.6963   0.0000       0.0000       57.1564      0.0000       0.0000       0.0000       26.3188      
3641.0000    52.7543      15.5221      0.0000       52.3106      0.0000       0.0000       98.9397      0.0000       3856.4978    11363.6201   0.0000       0.0000       56.7144      0.0000       0.0000       0.0000       30.2219      
3641.1250    50.5727      15.4592      0.0000       56.6620      0.0000       0.0000       100.2561     0.0000       3853.0229    11353.3438   0.0000       0.0000       56.1462      0.0000       0.0000       0.0000       33.3300      
3641.2500    51.9034      15.4978      0.0000       58.5092      0.0000       0.0000       99.7007      0.0000       3853.1331    11343.1270   0.0000       0.0000       55.7042      0.0000       0.0000       0.0000       34.6494      
3641.3750    54.2377      15.5363      0.0000       59.5975      0.0000       0.0000       98.2346      0.0000       3853.2388    11301.2705   0.0000       0.0000       55.1992      0.0000       0.0000       0.0000       35.4268      
3641.5000    55.7420      15.5367      0.0000       53.2997      0.0000       0.0000       98.3368      0.0000       3853.3000    11280.5684   0.0000       0.0000       54.7257      0.0000       0.0000       0.0000       30.9284      
3641.6250    55.3552      15.4992      0.0000       41.0828      0.0000       0.0000       100.6145     0.0000       3853.4016    11259.9404   0.0000       0.0000       54.3787      0.0000       0.0000       0.0000       22.2020      
3641.7500    52.1895      15.4616      0.0000       37.6939      0.0000       0.0000       101.3744     0.0000       3849.9192    11260.2373   0.0000       0.0287       54.0317      0.0000       0.0000       0.0000       19.7813      
3641.8750    50.2782      15.4621      0.0000       34.3555      0.0000       0.0000       101.6791     0.0000       3846.4229    11250.0664   0.0000       0.0117       53.7795      0.0000       0.0000       0.0000       17.3968      
3642.0000    50.5282      15.5513      0.0000       30.0812      0.0000       0.0000       103.5014     0.0000       3839.3745    11240.0166   0.0000       0.0140       53.3376      0.0000       0.0000       0.0000       14.3437      
3642.1250    50.1800      15.6025      0.0000       32.1308      0.0000       0.0000       105.7790     0.0000       3828.7766    11229.8027   0.0000       0.0108       52.8641      0.0000       0.0000       0.0000       15.8077      
3642.2500    50.3335      15.5396      0.0000       35.9257      0.0000       0.0000       100.4681     0.0000       3825.2827    11230.1475   0.0000       0.0122       52.3906      0.0000       0.0000       0.0000       18.5183      
3642.3750    50.8922      15.4641      0.0000       42.4526      0.0000       0.0000       102.4422     0.0000       3814.7029    11230.5918   0.0000       0.0000       51.8222      0.0000       0.0000       0.0000       23.1804      
3642.5000    51.2581      15.4138      0.0000       45.5645      0.0000       0.0000       101.8362     0.0000       3807.7146    11241.3242   0.0000       0.0000       51.3803      0.0000       0.0000       0.0000       25.4032      
3642.6250    51.3729      15.4016      0.0000       44.4521      0.0000       0.0000       101.3820     0.0000       3800.7141    11241.6211   0.0000       0.0000       50.8753      0.0000       0.0000       0.0000       24.6087      
3642.7500    51.8932      15.4274      0.0000       46.7800      0.0000       0.0000       103.6090     0.0000       3797.2710    11241.9297   0.0000       0.0000       49.9281      0.0000       0.0000       0.0000       26.2714      
3642.8750    52.0080      15.5040      0.0000       48.6778      0.0000       0.0000       104.4196     0.0000       3786.7791    11231.8369   0.0000       0.0000       49.8333      0.0000       0.0000       0.0000       27.6270      
3643.0000    51.0423      15.5679      0.0000       50.0697      0.0000       0.0000       102.3970     0.0000       3783.3401    11221.7539   0.0000       0.0000       49.1385      0.0000       0.0000       0.0000       28.6212      
3643.1250    50.4047      15.6191      0.0000       52.9288      0.0000       0.0000       103.0558     0.0000       3772.8804    11221.9883   0.0000       0.0000       48.4120      0.0000       0.0000       0.0000       30.6634      
3643.2500    51.2722      15.6703      0.0000       56.0914      0.0000       0.0000       105.5358     0.0000       3758.9460    11211.9141   0.0000       0.0000       47.6223      0.0000       0.0000       0.0000       32.9225      
3643.3750    52.3133      15.5820      0.0000       59.2288      0.0000       0.0000       102.7038     0.0000       3745.0571    11201.7871   0.0000       0.0000       46.7693      0.0000       0.0000       0.0000       35.1634      
3643.5000    52.3125      15.5318      0.0000       61.4555      0.0000       0.0000       99.8717      0.0000       3720.8137    11191.6572   0.0000       0.0000       45.8532      0.0000       0.0000       0.0000       36.7540      
3643.6250    52.1766      15.5069      0.0000       59.4578      0.0000       0.0000       99.4174      0.0000       3851.4094    11192.0010   0.0000       0.0000       45.0318      0.0000       0.0000       0.0000       35.3270      
3643.7500    53.1792      15.5073      0.0000       58.9526      0.0000       0.0000       102.3529     0.0000       4327.2109    11181.8926   0.0000       0.0000       44.0840      0.0000       0.0000       0.0000       34.9661      
3643.8750    54.6256      15.4699      0.0000       63.6077      0.0000       0.0000       103.4671     0.0000       3025.8364    11182.2490   0.0000       0.0000       43.2626      0.0000       0.0000       0.0000       38.2912      
3644.0000    56.0333      15.3688      0.0000       65.9862      0.0000       0.0000       102.3550     0.0000       2523.2173    11172.1484   0.0000       0.0000       42.3464      0.0000       0.0000       0.0000       39.9902      
3644.1250    57.1517      15.2932      0.0000       67.1000      0.0000       0.0000       102.0525     0.0000       2078.7600    11151.6699   0.0000       0.0000       41.3985      0.0000       0.0000       0.0000       40.7857      
3644.2500    57.5368      15.3571      0.0000       69.6557      0.0000       0.0000       103.6725     0.0000       1744.7954    11089.8379   0.0000       0.0000       40.3875      0.0000       0.0000       0.0000       42.6112      
3644.3750    57.7289      15.2942      0.0000       73.3496      0.0000       0.0000       104.5337     0.0000       1424.1191    10956.6699   0.0000       0.0000       39.3448      0.0000       0.0000       0.0000       45.2497      
3644.5000    58.4613      15.1805      0.0000       79.8768      0.0000       0.0000       105.1925     0.0000       1129.2849    10674.8271   0.0000       0.0000       38.5866      0.0000       0.0000       0.0000       49.9120      
3644.6250    59.9463      15.0669      0.0000       86.6317      0.0000       0.0000       107.6220     0.0000       656.0154     7224.9365    0.0000       0.0000       37.5439      0.0000       0.0000       0.0000       54.7369      
3644.7500    61.8750      15.0801      0.0000       94.7779      0.0000       0.0000       107.2184     0.0000       415.9670     1867.7671    0.0000       0.0000       36.6276      0.0000       0.0000       0.0000       60.5556      
3644.8750    62.9741      15.1440      0.0000       98.6996      0.0000       0.0000       106.3088     0.0000       259.3694     1329.3595    0.0000       0.0000       35.5533      0.0000       0.0000       0.0000       63.3569      
3645.0000    61.2558      15.2332      0.0000       97.7644      0.0000       0.0000       107.5242     0.0000       165.0742     842.1354     0.0000       0.0000       34.4789      0.0000       0.0000       0.0000       62.6889      
3645.1250    59.1709      15.2844      0.0000       91.8710      0.0000       0.0000       107.7782     0.0000       123.5506     612.9298     0.0000       0.0000       33.6259      0.0000       0.0000       0.0000       58.4793      
3645.2500    61.7171      15.3357      0.0000       86.2559      0.0000       0.0000       104.1365     0.0000       112.7708     626.8019     0.0000       0.0000       32.8677      0.0000       0.0000       0.0000       54.4685      
3645.3750    63.7231      15.3742      0.0000       82.2344      0.0000       0.0000       99.2806      0.0000       133.2394     794.1767     0.0000       0.0000       32.0780      0.0000       0.0000       0.0000       51.5960      
3645.5000    62.6609      15.4253      0.0000       78.5418      0.0000       0.0000       95.2341      0.0000       186.8628     1343.2045    0.0000       0.0000       31.2249      0.0000       0.0000       0.0000       48.9584      
3645.6250    63.0845      15.4639      0.0000       74.8997      0.0000       0.0000       92.0984      0.0000       267.7444     2886.4314    0.0000       0.0000       30.0241      0.0000       0.0000       0.0000       46.3570      
3645.7500    59.9576      15.4770      0.0000       71.5612      0.0000       0.0000       89.3674      0.0000       391.2159     4051.9214    0.0000       0.0000       29.0128      0.0000       0.0000       0.0000       43.9723      
3645.8750    57.4482      15.5409      0.0000       67.6156      0.0000       0.0000       86.6364      0.0000       512.5909     7417.9814    0.0000       0.0000       27.7804      0.0000       0.0000       0.0000       41.1540      
3646.0000    55.9809      15.6682      0.0000       63.7205      0.0000       0.0000       84.2595      0.0000       1529.0823    11084.0928   0.0000       0.0000       26.5795      0.0000       0.0000       0.0000       38.3718      
3646.1250    54.5906      15.8081      0.0000       59.9012      0.0000       0.0000       82.3885      0.0000       3596.6699    11084.4209   0.0000       0.0000       25.4735      0.0000       0.0000       0.0000       35.6437      
3646.2500    53.5864      15.6818      0.0000       60.4079      0.0000       0.0000       80.6693      0.0000       3580.0476    11105.4590   0.0000       0.0000       24.3042      0.0000       0.0000       0.0000       36.0056      
3646.3750    52.4857      15.5555      0.0000       55.4250      0.0000       0.0000       79.0007      0.0000       3560.1897    11116.1211   0.0000       0.0000       23.1982      0.0000       0.0000       0.0000       32.4464      
3646.5000    52.6006      15.5307      0.0000       54.7173      0.0000       0.0000       75.9660      0.0000       3547.0332    11126.8057   0.0000       0.0000       22.0921      0.0000       0.0000       0.0000       31.9409      
3646.6250    53.2944      15.5819      0.0000       53.4531      0.0000       0.0000       78.9015      0.0000       3527.3486    11116.7559   0.0000       0.0000       20.9861      0.0000       0.0000       0.0000       31.0379      
3646.7500    54.0268      15.6203      0.0000       51.8094      0.0000       0.0000       81.8370      0.0000       3501.2361    11127.4414   0.0000       0.0000       19.7536      0.0000       0.0000       0.0000       29.8639      
3646.8750    52.8875      15.5955      0.0000       54.9722      0.0000       0.0000       82.3946      0.0000       3475.3264    11117.4268   0.0000       0.0000       18.7424      0.0000       0.0000       0.0000       32.1230      
3647.0000    51.8639      15.6214      0.0000       56.6173      0.0000       0.0000       79.5117      0.0000       3577.2617    11055.7490   0.0000       0.0000       17.6363      0.0000       0.0000       0.0000       33.2981      
3647.1250    52.4611      15.6725      0.0000       57.5033      0.0000       0.0000       79.0574      0.0000       4214.8428    10841.8604   0.0000       0.0000       16.7199      0.0000       0.0000       0.0000       33.9310      
3647.2500    52.6533      15.8125      0.0000       56.9981      0.0000       0.0000       81.0316      0.0000       2508.4102    10445.5059   0.0000       0.0000       15.4243      0.0000       0.0000       0.0000       33.5700      
3647.3750    52.9226      15.9905      0.0000       54.0389      0.0000       0.0000       83.2589      0.0000       1219.5591    7942.7827    0.0000       0.0000       14.5394      0.0000       0.0000       0.0000       31.4564      
3647.5000    53.4041      16.1431      0.0000       56.0380      0.0000       0.0000       83.8164      0.0000       813.1775     3220.0938    0.0000       0.0000       13.4333      0.0000       0.0000       0.0000       32.8843      
3647.6250    53.9049      15.9534      0.0000       51.6622      0.0000       0.0000       80.8324      0.0000       671.1729     2270.5513    0.0000       0.0000       12.3905      0.0000       0.0000       0.0000       29.7587      
3647.7500    54.6373      15.9539      0.0000       50.1449      0.0000       0.0000       78.2024      0.0000       603.5474     2343.6917    0.0000       0.0000       11.4742      0.0000       0.0000       0.0000       28.6750      
3647.8750    55.0030      16.0051      0.0000       49.2349      0.0000       0.0000       76.0278      0.0000       616.6332     2879.6636    0.0000       0.0000       10.4946      0.0000       0.0000       0.0000       28.0249      
3648.0000    54.2688      15.8661      0.0000       45.3902      0.0000       0.0000       75.0168      0.0000       717.1191     9342.2520    0.0000       0.0000       9.8944       0.0000       0.0000       0.0000       25.2787      
3648.1250    53.5541      15.8158      0.0000       40.4577      0.0000       0.0000       77.8512      0.0000       899.3613     11099.9736   0.0000       0.0000       9.4840       0.0000       0.0000       0.0000       21.7555      
3648.2500    53.9971      15.7402      0.0000       40.6354      0.0000       0.0000       77.2452      0.0000       985.3745     11204.2354   0.0000       0.0000       9.2950       0.0000       0.0000       0.0000       21.8824      
3648.3750    54.6522      15.5378      0.0000       37.0184      0.0000       0.0000       77.4485      0.0000       1075.5964    11183.6855   0.0000       0.0496       9.1379       0.0000       0.0000       0.0000       19.2988      
3648.5000    54.3234      15.3862      0.0000       40.9149      0.0000       0.0000       79.4228      0.0000       1245.0662    11173.6084   0.0000       0.0000       9.1383       0.0000       0.0000       0.0000       22.0821      
3648.6250    53.7050      15.3867      0.0000       40.1060      0.0000       0.0000       81.9537      0.0000       1427.8698    11205.2070   0.0000       0.0000       9.1706       0.0000       0.0000       0.0000       21.5043      
3648.7500    53.1253      15.3618      0.0000       38.7658      0.0000       0.0000       84.0292      0.0000       1583.4957    11226.4375   0.0000       0.0367       9.2977       0.0000       0.0000       0.0000       20.5470      
3648.8750    53.5681      15.3370      0.0000       38.6653      0.0000       0.0000       86.4082      0.0000       1683.9746    11091.6035   0.0000       0.0405       9.5831       0.0000       0.0000       0.0000       20.4752      
3649.0000    54.0690      15.2867      0.0000       39.0453      0.0000       0.0000       84.4361      0.0000       1561.5884    10686.1201   0.0000       0.0447       9.9316       0.0000       0.0000       0.0000       20.7467      
3649.1250    54.0489      15.2491      0.0000       43.3720      0.0000       0.0000       84.1840      0.0000       854.5748     6195.7788    0.0000       0.0000       10.3118      0.0000       0.0000       0.0000       23.8372      
3649.2500    53.6622      15.3257      0.0000       48.5842      0.0000       0.0000       86.2596      0.0000       533.3243     3522.6675    0.0000       0.0000       10.8501      0.0000       0.0000       0.0000       27.5601      
3649.3750    53.9314      15.4403      0.0000       52.2279      0.0000       0.0000       88.1833      0.0000       367.0483     1332.9095    0.0000       0.0000       11.3567      0.0000       0.0000       0.0000       30.1628      
3649.5000    54.9918      15.5295      0.0000       55.9475      0.0000       0.0000       90.2589      0.0000       291.5913     963.7877     0.0000       0.0000       11.8634      0.0000       0.0000       0.0000       32.8196      
3649.6250    56.3415      15.5047      0.0000       62.9559      0.0000       0.0000       91.0697      0.0000       239.7720     741.0883     0.0000       0.0000       12.3069      0.0000       0.0000       0.0000       37.8256      
3649.7500    57.9228      15.4671      0.0000       65.9167      0.0000       0.0000       89.8055      0.0000       204.6487     583.8207     0.0000       0.0000       12.7186      0.0000       0.0000       0.0000       39.9405      
3649.8750    57.0536      15.4041      0.0000       61.3381      0.0000       0.0000       87.7828      0.0000       174.5078     489.5560     0.0000       0.0000       13.0039      0.0000       0.0000       0.0000       36.6701      
3650.0000    56.3581      15.3286      0.0000       62.0471      0.0000       0.0000       87.6319      0.0000       149.5007     428.0902     0.0000       0.0000       13.2260      0.0000       0.0000       0.0000       37.1765      
3650.1250    57.6501      15.3164      0.0000       68.1702      0.0000       0.0000       88.1390      0.0000       128.6752     361.6551     0.0000       0.0000       13.2268      0.0000       0.0000       0.0000       41.5501      
3650.2500    58.6524      15.3168      0.0000       67.2854      0.0000       0.0000       87.6340      0.0000       113.2541     287.0378     0.0000       0.0000       13.1326      0.0000       0.0000       0.0000       40.9182      
3650.3750    57.7640      15.3428      0.0000       64.8068      0.0000       0.0000       83.5872      0.0000       110.9587     315.9584     0.0000       0.0000       13.1016      0.0000       0.0000       0.0000       39.1477      
3650.5000    56.4319      15.3558      0.0000       66.2242      0.0000       0.0000       81.4126      0.0000       110.4445     274.4914     0.0000       0.0000       12.9758      0.0000       0.0000       0.0000       40.1602      
3650.6250    55.1383      15.3437      0.0000       69.3367      0.0000       0.0000       80.3003      0.0000       88.5600      194.2651     0.0000       0.0000       12.8501      0.0000       0.0000       0.0000       42.3834      
3650.7500    56.0249      15.3442      0.0000       66.8075      0.0000       0.0000       77.2655      0.0000       76.6506      229.3177     0.0000       0.0000       12.7558      0.0000       0.0000       0.0000       40.5768      
3650.8750    57.9535      15.3066      0.0000       63.3421      0.0000       0.0000       73.7246      0.0000       93.1329      249.8485     0.0000       0.0000       12.6300      0.0000       0.0000       0.0000       38.1015      
3651.0000    57.4895      15.2944      0.0000       62.3561      0.0000       0.0000       70.7403      0.0000       106.9064     307.4948     0.0000       0.0000       12.4410      0.0000       0.0000       0.0000       37.3972      
3651.1250    55.6171      15.2568      0.0000       58.1824      0.0000       0.0000       68.1607      0.0000       139.6878     417.9123     0.0000       0.0000       12.2836      0.0000       0.0000       0.0000       34.4160      
3651.2500    54.2464      15.2447      0.0000       53.3762      0.0000       0.0000       65.3788      0.0000       181.3348     720.1763     0.0000       0.0000       12.1893      0.0000       0.0000       0.0000       30.9830      
3651.3750    53.0493      15.2831      0.0000       48.6458      0.0000       0.0000       64.0135      0.0000       179.9909     489.2108     0.0000       0.0000       12.1901      0.0000       0.0000       0.0000       27.6041      
3651.5000    53.5114      15.3977      0.0000       45.5345      0.0000       0.0000       63.1037      0.0000       132.9623     322.5536     0.0000       0.0000       12.1908      0.0000       0.0000       0.0000       25.3818      
3651.6250    54.3210      15.5250      0.0000       48.9253      0.0000       0.0000       64.1673      0.0000       105.8235     257.9171     0.0000       0.0000       12.1915      0.0000       0.0000       0.0000       27.8038      
3651.7500    55.6128      15.5381      0.0000       53.1258      0.0000       0.0000       62.2961      0.0000       97.3116      230.8486     0.0000       0.0000       12.2555      0.0000       0.0000       0.0000       30.8041      
3651.8750    56.7889      15.5006      0.0000       54.3155      0.0000       0.0000       60.2225      0.0000       111.8078     270.7319     0.0000       0.0000       12.3194      0.0000       0.0000       0.0000       31.6539      
3652.0000    56.3249      15.5012      0.0000       48.0418      0.0000       0.0000       57.8454      0.0000       184.5914     444.4799     0.0000       0.0000       12.4149      0.0000       0.0000       0.0000       27.1727      
3652.1250    56.0540      15.5523      0.0000       49.7881      0.0000       0.0000       55.7717      0.0000       241.8714     598.3606     0.0000       0.0000       12.6055      0.0000       0.0000       0.0000       28.4201      
3652.2500    55.5511      15.6416      0.0000       49.5611      0.0000       0.0000       56.7341      0.0000       273.0260     684.9442     0.0000       0.0000       12.7326      0.0000       0.0000       0.0000       28.2579      
3652.3750    56.8047      15.6547      0.0000       50.9026      0.0000       0.0000       58.0001      0.0000       299.9767     756.0720     0.0000       0.0000       12.9230      0.0000       0.0000       0.0000       29.2162      
3652.5000    58.5402      15.6425      0.0000       53.7622      0.0000       0.0000       58.4564      0.0000       303.2192     801.0583     0.0000       0.0000       13.1135      0.0000       0.0000       0.0000       31.2587      
3652.6250    58.3657      15.6176      0.0000       55.7869      0.0000       0.0000       58.3055      0.0000       259.8821     639.9357     0.0000       0.0000       13.3356      0.0000       0.0000       0.0000       32.7049      
3652.7500    57.1108      15.5801      0.0000       56.5971      0.0000       0.0000       58.3065      0.0000       225.7725     480.2773     0.0000       0.0000       13.6842      0.0000       0.0000       0.0000       33.2837      
3652.8750    55.1998      15.5299      0.0000       60.4940      0.0000       0.0000       59.4713      0.0000       197.0558     309.0782     0.0000       0.0000       14.0961      0.0000       0.0000       0.0000       36.0672      
3653.0000    55.1990      15.5050      0.0000       65.1500      0.0000       0.0000       60.4843      0.0000       161.4308     213.3032     0.0000       0.0000       14.4446      0.0000       0.0000       0.0000       39.3928      
3653.1250    56.7994      15.5435      0.0000       68.8698      0.0000       0.0000       59.1697      0.0000       100.7809     182.0546     0.0000       0.0000       14.6982      0.0000       0.0000       0.0000       42.0499      
3653.2500    58.2455      15.5947      0.0000       64.8983      0.0000       0.0000       58.9682      0.0000       98.1471      209.7618     0.0000       0.0000       14.9519      0.0000       0.0000       0.0000       39.2131      
3653.3750    57.5501      15.6585      0.0000       57.2836      0.0000       0.0000       54.6175      0.0000       118.9205     282.1212     0.0000       0.0000       15.1740      0.0000       0.0000       0.0000       33.7740      
3653.5000    55.0796      15.6717      0.0000       49.8458      0.0000       0.0000       50.1656      0.0000       178.8678     405.0202     0.0000       0.0000       15.3645      0.0000       0.0000       0.0000       28.4613      
3653.6250    53.1302      15.6215      0.0000       46.0008      0.0000       0.0000       47.8895      0.0000       361.1628     562.7993     0.0000       0.0000       15.5233      0.0000       0.0000       0.0000       25.7148      
3653.7500    51.3931      15.5712      0.0000       48.5315      0.0000       0.0000       50.8253      0.0000       462.3427     1294.7600    0.0000       0.0000       15.5873      0.0000       0.0000       0.0000       27.5225      
3653.8750    52.1639      15.5590      0.0000       51.0623      0.0000       0.0000       48.6504      0.0000       508.9315     1316.6906    0.0000       0.0000       15.6829      0.0000       0.0000       0.0000       29.3302      
3654.0000    52.2015      15.5595      0.0000       54.0231      0.0000       0.0000       46.7791      0.0000       539.7169     1286.3970    0.0000       0.0000       15.7469      0.0000       0.0000       0.0000       31.4450      
3654.1250    51.4484      15.5980      0.0000       53.2900      0.0000       0.0000       45.8186      0.0000       586.9485     1413.3934    0.0000       0.0000       15.8108      0.0000       0.0000       0.0000       30.9214      
3654.2500    51.9683      15.6366      0.0000       48.6353      0.0000       0.0000       46.3762      0.0000       695.4564     1779.2695    0.0000       0.0000       15.9380      0.0000       0.0000       0.0000       27.5966      
3654.3750    51.9097      15.6624      0.0000       45.2709      0.0000       0.0000       46.0229      0.0000       888.6378     2465.5261    0.0000       0.0000       16.0019      0.0000       0.0000       0.0000       25.1935      
3654.5000    51.5229      15.6628      0.0000       42.9438      0.0000       0.0000       45.0118      0.0000       1076.7367    3285.3311    0.0000       0.0000       16.0976      0.0000       0.0000       0.0000       23.5313      
3654.6250    52.5445      15.6253      0.0000       45.1963      0.0000       0.0000       46.5309      0.0000       1253.4034    4497.6616    0.0000       0.0000       16.1931      0.0000       0.0000       0.0000       25.1402      
3654.7500    52.3122      15.5751      0.0000       44.2355      0.0000       0.0000       48.1005      0.0000       1429.4478    5454.8140    0.0000       0.0000       16.3204      0.0000       0.0000       0.0000       24.4539      
3654.8750    52.3499      15.5629      0.0000       44.8180      0.0000       0.0000       49.6702      0.0000       1337.9557    4097.6582    0.0000       0.0000       16.4159      0.0000       0.0000       0.0000       24.8700      
3655.0000    51.7703      15.5507      0.0000       49.1958      0.0000       0.0000       50.9867      0.0000       1185.3193    2780.8291    0.0000       0.0000       16.5115      0.0000       0.0000       0.0000       27.9970      
3655.1250    52.4447      15.5512      0.0000       53.1687      0.0000       0.0000       52.7588      0.0000       1070.8477    3378.9082    0.0000       0.0000       16.6387      0.0000       0.0000       0.0000       30.8348      
3655.2500    53.8714      15.5516      0.0000       55.8261      0.0000       0.0000       54.1766      0.0000       1130.3492    10913.3398   0.0000       0.0000       16.7659      0.0000       0.0000       0.0000       32.7329      
3655.3750    53.1375      15.5522      0.0000       56.3074      0.0000       0.0000       55.9487      0.0000       1301.1824    11026.1338   0.0000       0.0000       16.9248      0.0000       0.0000       0.0000       33.0767      
3655.5000    52.0370      15.5400      0.0000       53.4490      0.0000       0.0000       54.0774      0.0000       1604.7817    11140.0439   0.0000       0.0000       17.0520      0.0000       0.0000       0.0000       31.0350      
3655.6250    52.6534      15.5151      0.0000       50.2111      0.0000       0.0000       56.2036      0.0000       2261.3821    11244.6943   0.0000       0.0000       17.2108      0.0000       0.0000       0.0000       28.7222      
3655.7500    52.3632      15.5410      0.0000       46.8213      0.0000       0.0000       59.1396      0.0000       4305.9263    11276.5059   0.0000       0.0000       17.4330      0.0000       0.0000       0.0000       26.3009      
3655.8750    51.8607      15.5921      0.0000       43.2038      0.0000       0.0000       62.0249      0.0000       4330.1885    11255.8613   0.0000       0.0000       17.5918      0.0000       0.0000       0.0000       23.7170      
3656.0000    51.7827      15.6560      0.0000       40.0164      0.0000       0.0000       65.6695      0.0000       4322.2441    11203.8535   0.0000       0.0000       17.7822      0.0000       0.0000       0.0000       21.4403      
3656.1250    52.3026      15.7072      0.0000       39.8399      0.0000       0.0000       68.2005      0.0000       4298.2480    11110.6055   0.0000       0.0296       17.9411      0.0000       0.0000       0.0000       21.3142      
3656.2500    52.5912      15.7203      0.0000       39.3598      0.0000       0.0000       70.8330      0.0000       4371.0850    11018.1221   0.0000       0.0321       18.1000      0.0000       0.0000       0.0000       20.9713      
3656.3750    52.8605      15.7081      0.0000       38.3737      0.0000       0.0000       73.2124      0.0000       4847.6167    10885.7432   0.0000       0.0345       18.2589      0.0000       0.0000       0.0000       20.2669      
3656.5000    51.2198      15.6959      0.0000       40.8792      0.0000       0.0000       75.4400      0.0000       5554.3677    10635.3555   0.0000       0.0000       18.3544      0.0000       0.0000       0.0000       22.0565      
3656.6250    51.5276      15.6584      0.0000       44.7510      0.0000       0.0000       77.5157      0.0000       4278.7168    10160.8682   0.0000       0.0000       18.5132      0.0000       0.0000       0.0000       24.8221      
3656.7500    52.5492      15.6081      0.0000       48.9265      0.0000       0.0000       78.9338      0.0000       2847.3718    8951.5078    0.0000       0.0000       18.7670      0.0000       0.0000       0.0000       27.8047      
3656.8750    53.5129      15.5579      0.0000       51.8116      0.0000       0.0000       79.0359      0.0000       1766.9174    7429.4375    0.0000       0.0000       19.0207      0.0000       0.0000       0.0000       29.8654      
3657.0000    54.7275      15.4950      0.0000       61.0982      0.0000       0.0000       80.3527      0.0000       677.2114     3172.6221    0.0000       0.0000       19.3376      0.0000       0.0000       0.0000       36.4987      
3657.1250    53.8584      15.4321      0.0000       72.8391      0.0000       0.0000       81.6694      0.0000       301.0143     1055.3610    0.0000       0.0000       19.6863      0.0000       0.0000       0.0000       44.8851      
