WELLNAME = well118
STDEP  =  3000.0000    
ENDEP  =  4458.8371    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNC, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNC          CNL          DEN          GR           RT           SP           
3539.5000    50.4231      25.6643      0.0226       2.2597       2.7497       24.7735      278.3747     118.2690     
3539.6250    50.2021      25.6646      0.0218       2.1811       2.7559       23.4817      258.6080     118.3011     
3539.7500    50.1309      25.6648      0.0231       2.3073       2.7578       22.5192      257.7733     118.3332     
3539.8750    50.1165      25.6652      0.0250       2.5014       2.7479       21.6074      270.9713     118.3655     
3540.0000    49.9667      25.6907      0.0222       2.2217       2.7289       20.8224      302.2637     118.3658     
3540.1250    49.8739      25.6909      0.0216       2.1558       2.7257       20.0626      326.3819     118.4297     
3540.2500    49.6597      25.6911      0.0255       2.5505       2.7318       19.0749      348.4279     118.4619     
3540.3750    49.6597      25.6661      0.0288       2.8751       2.7421       18.5938      366.5558     118.4939     
3540.5000    49.6667      25.6664      0.0308       3.0794       2.7474       18.0621      362.7928     118.4945     
3540.6250    49.7313      25.6666      0.0308       3.0761       2.7549       18.4931      318.6880     118.5584     
3540.7500    49.6597      25.6670      0.0296       2.9556       2.7575       18.2908      317.7525     118.5904     
3540.8750    49.6528      25.6671      0.0274       2.7381       2.7541       17.8350      306.9899     118.6227     
3541.0000    49.5811      25.6673      0.0253       2.5252       2.7456       17.2526      305.6517     118.6229     
3541.1250    49.5744      25.6426      0.0233       2.3287       2.7275       16.4930      317.9418     118.6552     
3541.2500    49.4621      25.6426      0.0216       2.1619       2.7169       15.9866      329.0425     118.6555     
3541.3750    49.0314      25.6428      0.0195       1.9457       2.7215       15.4801      343.7297     118.6560     
3541.5000    49.0048      25.6176      0.0180       1.7961       2.7271       14.8471      357.3322     118.6883     
3541.6250    48.6908      25.6180      0.0168       1.6844       2.7329       14.4674      388.8822     118.6886     
3541.7500    48.3966      25.6183      0.0164       1.6363       2.7335       15.3038      431.3943     118.7209     
3541.8750    48.3181      25.6185      0.0154       1.5391       2.7288       16.8497      477.2691     118.7213     
3542.0000    48.2591      25.6187      0.0166       1.6574       2.7132       18.1929      524.7360     118.7216     
3542.1250    48.4161      25.5936      0.0175       1.7533       2.6991       19.1052      536.5565     118.7226     
3542.2500    48.5795      25.5938      0.0158       1.5801       2.6865       20.3470      538.1966     118.7226     
3542.3750    48.8086      25.5689      0.0141       1.4086       2.6879       21.1074      495.5340     118.7230     
3542.5000    48.9592      25.5437      0.0141       1.4092       2.6959       22.2478      480.6344     118.7870     
3542.6250    49.0314      25.5441      0.0143       1.4307       2.7083       23.0589      522.2152     118.8192     
3542.7500    49.0189      25.5442      0.0166       1.6633       2.7134       23.7939      545.2067     118.8195     
3542.8750    48.8806      25.5192      0.0158       1.5821       2.7160       22.2488      538.7653     118.8201     
3543.0000    48.9282      25.5194      0.0154       1.5378       2.7107       19.4876      563.0405     118.8524     
3543.1250    48.6449      25.4944      0.0161       1.6111       2.7121       18.0184      607.6709     118.8527     
3543.2500    48.7295      25.4946      0.0173       1.7286       2.7259       18.1961      644.5619     118.8530     
3543.3750    48.8622      25.4694      0.0177       1.7719       2.7205       17.5632      623.0800     118.8857     
3543.5000    48.7173      25.4446      0.0172       1.7241       2.7094       16.9047      618.6696     118.8857     
3543.6250    48.7471      25.4446      0.0163       1.6259       2.7056       15.6889      559.7308     118.8860     
3543.7500    49.1159      25.4196      0.0155       1.5454       2.7093       17.0827      427.4636     118.9184     
3543.8750    49.2061      25.4200      0.0167       1.6749       2.7146       18.4766      421.6069     118.9188     
3544.0000    49.4416      25.4200      0.0188       1.8842       2.7237       18.9836      398.4288     118.9511     
3544.1250    49.6481      25.4203      0.0170       1.7016       2.7318       18.2998      382.0704     118.9831     
3544.2500    49.4680      25.3955      0.0135       1.3489       2.7352       17.0841      385.4583     118.9834     
3544.3750    49.0200      25.3955      0.0101       1.0144       2.7304       17.5405      416.5815     119.0477     
3544.5000    48.8630      25.3704      0.0082       0.8238       2.7370       18.0475      462.3614     119.0477     
3544.6250    48.7285      25.3962      0.0074       0.7393       2.7409       18.5546      466.1080     119.0799     
3544.7500    48.8687      25.3962      0.0093       0.9348       2.7489       18.9604      480.3284     119.1757     
3544.8750    48.7847      25.3965      0.0128       1.2850       2.7496       19.2392      495.1855     119.1757     
3545.0000    48.6498      25.3968      0.0168       1.6810       2.7410       19.0369      516.7494     119.2080     
3545.1250    48.7849      25.3972      0.0205       2.0512       2.7279       18.0999      501.2898     119.2716     
3545.2500    48.6496      25.4227      0.0214       2.1387       2.7301       17.3909      501.4301     119.3355     
3545.3750    48.8012      25.4228      0.0204       2.0423       2.7370       16.7072      500.3209     119.3992     
3545.5000    48.8904      25.4486      0.0219       2.1913       2.7489       16.3021      483.5273     119.5266     
3545.6250    49.1152      25.4487      0.0234       2.3405       2.7550       15.4411      479.0140     119.5903     
3545.7500    49.1990      25.4742      0.0248       2.4816       2.7611       14.9601      413.4687     119.7177     
3545.8750    49.3508      25.4998      0.0249       2.4921       2.7697       14.5550      391.0051     119.7814     
3546.0000    49.4241      25.5254      0.0222       2.2167       2.7671       16.2782      385.6768     119.8451     
3546.1250    49.4138      25.5510      0.0215       2.1452       2.7501       16.9878      377.2960     119.9087     
3546.2500    49.2466      25.6020      0.0207       2.0655       2.7315       17.9255      393.1306     120.0361     
3546.3750    48.9579      25.6276      0.0216       2.1588       2.7253       18.7113      415.3691     120.0681     
3546.5000    49.0264      25.6531      0.0192       1.9214       2.7250       18.5597      426.8571     120.2271     
3546.6250    48.9479      25.7295      0.0206       2.0622       2.7306       18.4841      433.1516     120.3544     
3546.7500    48.8743      25.7297      0.0222       2.2152       2.7252       18.8896      420.4476     120.3863     
3546.8750    48.8841      25.7552      0.0242       2.4161       2.7173       19.6500      398.9901     120.4499     
3547.0000    49.0460      25.8063      0.0272       2.7156       2.7270       20.9932      387.8825     120.6406     
3547.1250    49.2767      25.8064      0.0285       2.8495       2.7340       21.6015      371.6860     120.7041     
3547.2500    49.4241      25.8320      0.0274       2.7446       2.7403       22.3366      366.7690     120.8631     
3547.3750    49.4193      25.9084      0.0255       2.5504       2.7471       22.7168      373.1690     120.9268     
3547.5000    49.3362      25.9086      0.0215       2.1462       2.7537       19.7784      368.4018     121.0222     
3547.6250    49.1792      25.9088      0.0194       1.9418       2.7503       20.2853      373.3153     121.1495     
3547.7500    49.0360      25.9853      0.0181       1.8052       2.7490       21.2485      406.6722     121.2449     
3547.8750    49.1237      25.9853      0.0188       1.8823       2.7543       21.7808      410.1417     121.3403     
3548.0000    49.3546      26.0108      0.0247       2.4664       2.7331       21.7051      413.4429     121.4358     
3548.1250    49.5251      26.0111      0.0264       2.6377       2.7211       20.6921      416.0713     121.5629     
3548.2500    49.8997      26.0621      0.0254       2.5358       2.7121       21.3258      381.6344     121.6267     
3548.3750    49.9826      26.0876      0.0252       2.5247       2.7172       21.9595      338.8748     121.6905     
3548.5000    50.1353      26.0879      0.0252       2.5241       2.7251       22.8212      301.5328     121.8179     
3548.6250    50.2051      26.1135      0.0249       2.4925       2.7298       22.0615      307.8656     121.8814     
3548.7500    50.1180      26.1137      0.0230       2.3006       2.7311       20.8204      329.2835     121.9770     
3548.8750    49.8910      26.1140      0.0219       2.1908       2.7264       21.7835      351.8748     122.0410     
3549.0000    49.8083      26.0889      0.0200       2.0040       2.7191       22.6199      405.6429     122.1363     
3549.1250    49.6389      26.0893      0.0188       1.8777       2.7137       23.8871      419.8748     122.1684     
3549.2500    49.2711      26.0640      0.0175       1.7544       2.7162       23.8871      408.8473     122.3277     
3549.3750    49.3415      26.0137      0.0157       1.5726       2.7191       24.6982      421.5255     122.3277     
3549.5000    49.2670      26.0139      0.0167       1.6666       2.7226       25.2305      434.7767     122.3914     
3549.6250    49.2590      25.9381      0.0169       1.6881       2.7299       23.3815      422.0799     122.4870     
3549.7500    49.1179      25.8877      0.0168       1.6827       2.7344       22.4698      409.9240     122.5828     
3549.8750    49.2709      25.8120      0.0157       1.5690       2.7292       21.4821      434.0280     122.5828     
3550.0000    49.3417      25.7869      0.0157       1.5697       2.7155       20.3170      417.4542     122.6785     
3550.1250    49.2670      25.7618      0.0157       1.5703       2.7077       19.2028      393.1173     122.7105     
3550.2500    49.2708      25.8887      0.0157       1.5710       2.7035       19.8871      373.6024     122.8698     
3550.3750    49.3493      26.0410      0.0158       1.5827       2.7031       20.2167      414.0802     122.8698     
3550.5000    49.4278      26.1426      0.0180       1.7958       2.6872       20.8505      420.7487     122.8701     
3550.6250    49.5099      26.2442      0.0164       1.6448       2.6943       21.1549      413.4124     122.9657     
3550.7500    49.6597      26.3458      0.0145       1.4487       2.7087       21.3071      435.5792     123.0296     
3550.8750    49.6453      26.3714      0.0163       1.6293       2.7329       20.2687      440.0052     123.0616     
3551.0000    49.3491      26.3716      0.0182       1.8159       2.7491       19.2557      434.0896     123.0936     
3551.1250    49.4311      26.3465      0.0182       1.8166       2.7551       19.4587      425.0920     123.0940     
3551.2500    49.5742      26.2708      0.0182       1.8172       2.7460       19.9151      431.8101     123.1578     
3551.3750    49.4207      26.1950      0.0182       1.8179       2.7470       20.4222      474.7351     123.2218     
3551.5000    49.3422      26.1193      0.0182       1.8209       2.7379       20.6758      465.7270     123.2222     
3551.6250    49.2603      26.0436      0.0188       1.8753       2.7370       21.1322      474.6690     123.2866     
3551.7500    49.1198      25.9933      0.0190       1.9049       2.7267       21.4111      487.4477     123.2866     
3551.8750    49.3488      25.9428      0.0187       1.8728       2.7324       21.6140      453.5710     123.3504     
3552.0000    49.4337      25.9176      0.0226       2.2614       2.7452       21.9945      395.1812     123.3508     
3552.1250    49.6629      25.8672      0.0230       2.3037       2.7397       21.0322      375.5986     123.3829     
3552.2500    49.7351      25.8168      0.0230       2.2992       2.7496       20.1964      334.5755     123.4471     
3552.3750    49.6535      25.7664      0.0217       2.1706       2.7579       19.1581      330.4312     123.4471     
3552.5000    49.4873      25.7413      0.0206       2.0645       2.7422       19.8680      340.7840     123.4475     
3552.6250    49.0979      25.6908      0.0205       2.0487       2.7393       20.2735      373.4707     123.4797     
3552.7500    48.7958      25.6658      0.0183       1.8256       2.7421       20.6537      409.3749     123.4801     
3552.8750    48.7987      25.6407      0.0157       1.5736       2.7503       21.5155      447.9323     123.5761     
3553.0000    48.8772      25.6916      0.0134       1.3447       2.7414       21.8957      469.8860     123.5761     
3553.1250    48.9529      25.8186      0.0135       1.3472       2.7451       20.1988      457.4699     123.5765     
3553.2500    48.9585      25.8948      0.0141       1.4071       2.7505       19.3377      441.6109     123.6086     
3553.3750    49.1016      25.9711      0.0170       1.6980       2.7415       18.0461      476.9721     123.6731     
3553.5000    48.8798      26.0473      0.0181       1.8082       2.7217       17.8691      535.6821     123.6731     
3553.6250    49.0314      26.1489      0.0195       1.9486       2.7238       18.6041      566.6417     123.7052     
3553.7500    49.0394      26.1998      0.0189       1.8942       2.7371       19.9727      510.6693     123.7056     
3553.8750    49.2618      26.2508      0.0174       1.7382       2.7315       19.9727      468.3276     123.7377     
3554.0000    49.1099      26.3016      0.0164       1.6431       2.7178       20.8598      448.3463     123.7381     
3554.1250    49.1074      26.3019      0.0159       1.5916       2.7077       21.7216      433.9077     123.7705     
3554.2500    49.0215      26.2515      0.0159       1.5923       2.7145       21.9497      423.1437     123.8025     
3554.3750    48.7124      26.2011      0.0160       1.5968       2.7306       22.5581      469.9427     123.8029     
3554.5000    48.5674      26.1506      0.0172       1.7200       2.7343       21.2664      475.3909     123.8033     
3554.6250    48.8076      26.0750      0.0182       1.8172       2.7211       19.7722      472.4455     123.8040     
3554.7500    49.1954      26.0245      0.0183       1.8309       2.7057       18.9871      436.3265     123.8040     
3554.8750    49.4195      25.8982      0.0167       1.6725       2.7092       18.1514      403.1859     123.8048     
3555.0000    49.2648      25.8731      0.0148       1.4801       2.7193       18.7092      383.1148     123.8051     
3555.1250    49.1841      25.8226      0.0145       1.4497       2.7190       19.2162      396.0148     123.8057     
3555.2500    49.0293      25.7468      0.0135       1.3538       2.7126       19.6218      402.0293     123.8060     
3555.3750    48.9529      25.7217      0.0125       1.2530       2.7244       20.0274      418.6340     123.8064     
3555.5000    48.9508      25.8994      0.0136       1.3605       2.7379       19.2931      419.0144     123.8072     
3555.6250    48.8743      26.0516      0.0176       1.7573       2.7290       18.4069      429.5697     123.8075     
3555.7500    48.8724      26.2547      0.0196       1.9586       2.7171       18.0272      457.4675     123.8078     
3555.8750    48.7939      26.3055      0.0184       1.8424       2.7250       18.0022      489.3651     123.8086     
3556.0000    48.7154      26.3817      0.0186       1.8642       2.7355       19.2947      511.7625     123.8406     
3556.1250    48.6406      26.4833      0.0194       1.9397       2.7316       19.8015      505.3232     123.8408     
3556.2500    48.7173      26.5596      0.0204       2.0395       2.7182       20.7645      396.3904     123.8415     
3556.3750    48.7244      26.6106      0.0221       2.2059       2.7150       21.9810      362.6476     123.8418     
3556.5000    49.0384      26.6107      0.0220       2.2012       2.7229       22.2598      351.0676     123.8422     
3556.6250    49.3507      26.6110      0.0196       1.9610       2.7239       22.6654      379.5650     123.8427     
3556.7500    49.5828      26.6112      0.0167       1.6700       2.7193       20.8165      423.2085     123.8748     
3556.8750    49.6548      26.6115      0.0161       1.6053       2.7230       19.5502      439.9746     123.8752     
3557.0000    49.4194      26.5864      0.0155       1.5526       2.7276       18.5119      474.5331     123.8759     
3557.1250    49.1839      26.5866      0.0116       1.1624       2.7366       18.9682      560.7910     123.9394     
3557.2500    48.9499      26.5869      0.0120       1.1981       2.7440       19.8299      589.9149     124.0667     
3557.3750    48.7944      26.5619      0.0130       1.2968       2.7427       20.2861      599.8970     124.1939     
3557.5000    48.7201      26.5368      0.0141       1.4123       2.7337       21.5026      629.2237     124.2259     
3557.6250    48.8743      26.5117      0.0132       1.3166       2.7257       21.8067      679.8099     124.3532     
3557.7500    48.8730      26.4866      0.0125       1.2496       2.7319       22.6938      671.6900     124.4486     
3557.8750    48.7984      26.4614      0.0125       1.2503       2.7574       23.0993      627.7526     124.5439     
3558.0000    48.9529      26.4364      0.0125       1.2510       2.7611       21.4530      615.9897     124.6078     
3558.1250    48.9541      26.4114      0.0125       1.2517       2.7465       21.3775      604.0518     124.7032     
3558.2500    49.0314      26.3863      0.0125       1.2524       2.7442       21.8085      583.6620     124.7669     
3558.3750    49.0325      26.3865      0.0126       1.2623       2.7375       22.0114      537.9450     124.8944     
3558.5000    49.1099      26.3617      0.0131       1.3054       2.7244       21.1758      498.0333     124.9264     
3558.6250    49.1099      26.3617      0.0135       1.3483       2.7200       20.3401      469.4655     124.9584     
3558.7500    49.1109      26.3365      0.0138       1.3754       2.7166       19.4033      478.5285     125.0541     
3558.8750    49.1875      26.3369      0.0138       1.3761       2.7196       18.8716      517.4277     125.1177     
3559.0000    49.1090      26.3120      0.0138       1.3768       2.7246       18.2386      514.8583     125.1181     
3559.1250    49.0323      26.3120      0.0138       1.3761       2.7261       17.9096      495.8045     125.2135     
3559.2500    49.1091      26.3124      0.0126       1.2576       2.7228       18.1886      474.0175     125.2457     
3559.3750    49.0298      26.3126      0.0126       1.2583       2.7199       18.4170      471.8023     125.3413     
3559.5000    48.8743      26.3130      0.0126       1.2567       2.7115       18.5946      466.1640     125.3732     
3559.6250    48.8751      26.3130      0.0103       1.0300       2.7225       18.1390      457.2256     125.4689     
3559.7500    48.9542      26.3134      0.0118       1.1783       2.7209       17.5060      429.2968     125.4691     
3559.8750    49.1087      26.3136      0.0126       1.2610       2.7232       16.7464      392.4190     125.5648     
3560.0000    48.9529      26.3140      0.0126       1.2614       2.7299       15.8602      377.1511     125.5966     
3560.1250    48.9529      26.3140      0.0123       1.2309       2.7372       15.1765      399.0894     125.6288     
3560.2500    48.9539      26.3144      0.0116       1.1574       2.7422       14.6955      407.7733     125.6610     
3560.3750    49.1081      26.3145      0.0108       1.0840       2.7450       14.2145      394.3278     125.6930     
3560.5000    48.7958      26.3150      0.0103       1.0340       2.7418       15.0509      442.5567     125.7252     
3560.6250    48.7950      26.3150      0.0109       1.0939       2.7309       15.8365      447.7375     125.7573     
3560.7500    48.6377      26.3154      0.0113       1.1343       2.7269       16.7996      459.2598     125.7577     
3560.8750    48.4028      26.3155      0.0106       1.0609       2.7309       16.9264      500.3423     125.7900     
3561.0000    48.3246      26.3159      0.0103       1.0261       2.7431       15.9894      566.2312     125.8224     
3561.1250    48.3242      26.3161      0.0103       1.0269       2.7426       15.0271      591.1573     125.8224     
3561.2500    48.1672      26.3163      0.0108       1.0764       2.7519       14.0396      579.1596     125.8230     
3561.3750    48.0103      26.3419      0.0119       1.1897       2.7588       13.2040      577.7566     125.8555     
3561.5000    47.9322      26.3423      0.0134       1.3386       2.7517       13.1790      575.0272     125.8555     
3561.6250    48.1674      26.3678      0.0127       1.2702       2.7447       14.4714      561.5632     125.8875     
3561.7500    47.9319      26.3680      0.0118       1.1843       2.7359       15.3076      530.4424     125.9199     
3561.8750    47.8534      26.3937      0.0103       1.0308       2.7217       16.0933      551.8706     125.9520     
3562.0000    47.6965      26.3938      0.0103       1.0322       2.7195       16.3468      565.0485     125.9526     
3562.1250    47.8532      26.3942      0.0123       1.2306       2.7262       16.4485      528.1760     125.9530     
3562.2500    48.1670      26.4196      0.0127       1.2736       2.7288       15.5370      540.1052     125.9532     
3562.3750    48.1675      26.4199      0.0127       1.2743       2.7221       14.9546      521.0145     125.9858     
3562.5000    48.2458      26.4708      0.0121       1.2052       2.7361       14.5243      484.1227     125.9858     
3562.6250    48.3243      26.4965      0.0104       1.0354       2.7363       15.4875      509.1674     125.9864     
3562.7500    48.2464      26.4969      0.0104       1.0355       2.7411       15.7663      533.3021     125.9868     
3562.8750    48.2461      26.4969      0.0104       1.0361       2.7419       16.0452      547.7083     126.0507     
3563.0000    48.1679      26.4972      0.0104       1.0368       2.7356       16.5775      536.3806     126.0511     
3563.1250    48.2456      26.5227      0.0095       0.9496       2.7379       17.1605      495.7846     126.0831     
3563.2500    48.3241      26.5484      0.0087       0.8681       2.7453       17.7436      487.8677     126.0839     
3563.3750    48.4026      26.5739      0.0080       0.7984       2.7384       17.9718      476.1660     126.0839     
3563.5000    48.4811      26.5996      0.0080       0.7986       2.7517       18.3521      474.4870     126.0845     
3563.6250    48.4037      26.5999      0.0086       0.8628       2.7630       18.5550      520.3524     126.1167     
3563.7500    48.5589      26.6001      0.0106       1.0568       2.7676       18.8339      489.8132     126.1172     
3563.8750    48.5602      26.6002      0.0128       1.2800       2.7616       18.7837      468.1307     126.1493     
3564.0000    48.4046      26.6260      0.0128       1.2830       2.7647       19.1642      436.7957     126.1495     
3564.1250    48.4809      26.6261      0.0134       1.3411       2.7878       19.3164      442.8730     126.1819     
3564.2500    48.4039      26.6263      0.0139       1.3886       2.7959       19.6714      455.6561     126.1822     
3564.3750    48.4031      26.6267      0.0129       1.2918       2.8058       20.0010      484.2273     126.1826     
3564.5000    48.3255      26.6269      0.0113       1.1283       2.8030       20.3813      530.5057     126.1831     
3564.6250    48.2470      26.6272      0.0088       0.8807       2.7960       20.8123      547.5986     126.1519     
3564.7500    48.3236      26.6021      0.0081       0.8062       2.8047       20.9898      530.8350     126.1208     
3564.8750    48.4797      26.6023      0.0092       0.9248       2.8100       21.3701      514.5115     126.1213     
3565.0000    48.6367      26.6026      0.0100       0.9975       2.7994       20.2305      452.4046     126.0901     
3565.1250    48.7162      26.6028      0.0102       1.0217       2.8055       18.5338      444.9979     126.0903     
3565.2500    48.7947      26.5777      0.0093       0.9252       2.7777       17.0143      453.5443     126.0592     
3565.3750    48.8732      26.5527      0.0083       0.8269       2.7611       16.3306      482.1001     126.0281     
3565.5000    48.5651      26.5275      0.0081       0.8096       2.7414       17.5977      461.8379     125.9967     
3565.6250    48.7148      26.5025      0.0090       0.8996       2.7402       17.9272      480.5682     125.9656     
3565.7500    48.7173      26.4774      0.0093       0.9306       2.7368       18.5608      461.8354     125.9660     
3565.8750    48.7945      26.4522      0.0068       0.6775       2.7339       19.1943      428.9128     125.9348     
3566.0000    48.7958      26.4019      0.0058       0.5766       2.7436       19.7773      420.9539     125.8721     
3566.1250    48.7187      26.4021      0.0057       0.5719       2.7397       19.4990      439.5836     125.8410     
3566.2500    48.5631      26.3518      0.0062       0.6220       2.7377       18.5368      452.4750     125.8096     
3566.3750    48.4061      26.3266      0.0056       0.5622       2.7309       17.9798      453.4457     125.7468     
3566.5000    48.3261      26.3268      0.0046       0.4646       2.7241       17.0683      451.8149     125.7472     
3566.6250    48.4785      26.3018      0.0037       0.3664       2.7250       16.4100      466.2725     125.7159     
3566.7500    48.4048      26.3021      0.0039       0.3851       2.7371       15.5745      461.2172     125.6219     
3566.8750    48.4031      26.2770      0.0046       0.4639       2.7435       14.7643      440.0573     125.6219     
3567.0000    48.5568      26.4039      0.0061       0.6114       2.7447       14.1566      454.1215     125.6223     
3567.1250    48.4834      26.5308      0.0081       0.8135       2.7487       13.5744      442.5537     125.5595     
3567.2500    48.4817      26.6324      0.0105       1.0540       2.7517       14.4614      460.9445     125.4967     
3567.3750    48.5584      26.7086      0.0106       1.0579       2.7386       15.2723      423.0276     125.4970     
3567.5000    48.4835      26.7849      0.0087       0.8653       2.7234       16.5900      426.0706     125.4345     
3567.6250    48.4050      26.8358      0.0082       0.8217       2.7198       16.5900      412.5422     125.4030     
3567.7500    48.4031      26.8867      0.0082       0.8213       2.7330       17.3503      407.2752     125.4034     
3567.8750    48.4031      26.9631      0.0077       0.7665       2.7437       18.1866      407.2603     125.3406     
3568.0000    48.4796      26.9885      0.0070       0.7039       2.7527       18.4148      431.3963     125.2777     
3568.1250    48.5581      27.0394      0.0070       0.7029       2.7463       18.9217      439.8140     125.2466     
3568.2500    48.5602      27.0650      0.0073       0.7288       2.7524       19.4793      453.6614     125.2153     
3568.3750    48.4074      27.0905      0.0078       0.7783       2.7615       18.0866      440.2842     125.1525     
3568.5000    48.4031      27.1415      0.0082       0.8241       2.7571       16.9217      459.5558     125.0580     
3568.6250    48.3268      27.1671      0.0083       0.8260       2.7538       15.6304      503.3629     125.0267     
3568.7500    48.3246      27.1673      0.0083       0.8325       2.7535       15.1999      573.7473     124.9322     
3568.8750    48.4008      27.1676      0.0093       0.9294       2.7551       14.6430      648.6469     124.8379     
3569.0000    48.4031      27.1426      0.0095       0.9480       2.7628       15.7580      599.9654     124.8065     
3569.1250    48.4793      27.0921      0.0095       0.9491       2.7584       16.3916      510.6717     124.7436     
3569.2500    48.5578      27.0416      0.0099       0.9889       2.7657       16.9492      500.0824     124.6806     
3569.3750    48.4081      26.9659      0.0104       1.0387       2.7713       17.1520      478.5951     124.5861     
3569.5000    48.4791      26.9156      0.0107       1.0705       2.7702       17.6336      465.5517     124.4603     
3569.6250    48.4057      26.8904      0.0107       1.0722       2.7736       17.0767      459.2895     124.4606     
3569.7500    48.4031      26.8400      0.0090       0.9018       2.7821       17.4317      427.9446     124.3976     
3569.8750    48.4790      26.8403      0.0085       0.8481       2.7752       17.9386      443.0363     124.3348     
3570.0000    48.4817      26.8659      0.0094       0.9426       2.7631       18.3442      463.7329     124.2722     
3570.1250    48.5575      26.9423      0.0095       0.9542       2.7413       16.2422      452.4879     124.2724     
3570.2500    48.5602      26.9931      0.0078       0.7834       2.7293       15.7360      441.2074     124.2412     
3570.3750    48.5602      27.0439      0.0072       0.7172       2.7281       16.6735      437.7205     124.2101     
3570.5000    48.4088      27.1710      0.0074       0.7415       2.7359       17.4337      427.8215     124.2103     
3570.6250    48.4031      27.1710      0.0084       0.8411       2.7307       18.0926      418.1716     124.1791     
3570.7500    48.4787      27.2727      0.0095       0.9536       2.7267       18.6755      424.0953     124.1480     
3570.8750    48.4061      27.3997      0.0096       0.9584       2.7424       18.0427      417.2281     124.1485     
3571.0000    48.4031      27.4505      0.0093       0.9296       2.7455       17.4351      407.1421     124.1491     
3571.1250    48.4786      27.5522      0.0088       0.8815       2.7355       18.1447      413.6914     124.1496     
3571.2500    48.5571      27.6537      0.0084       0.8416       2.7281       18.8289      381.2023     124.1500     
3571.3750    48.6356      27.7045      0.0084       0.8407       2.7439       19.4118      386.7124     124.1502     
3571.5000    48.6387      27.7554      0.0080       0.8011       2.7512       20.0200      449.9969     124.1196     
3571.6250    48.6387      27.8317      0.0073       0.7289       2.7485       20.4509      475.1022     124.1196     
3571.7500    48.5635      27.9079      0.0081       0.8120       2.7523       18.9316      543.4265     124.1201     
3571.8750    48.4097      27.9335      0.0084       0.8423       2.7514       18.1973      570.9581     124.1210     
3572.0000    48.4783      27.9337      0.0093       0.9308       2.7530       17.3364      585.7327     124.1210     
3572.1250    48.6320      27.9086      0.0096       0.9638       2.7691       18.1220      525.4413     124.1215     
3572.2500    48.7138      27.8329      0.0097       0.9658       2.7790       18.8568      516.2620     124.1222     
3572.3750    48.6422      27.8331      0.0078       0.7762       2.7525       19.7691      577.1669     124.1224     
3572.5000    48.5637      27.7574      0.0057       0.5657       2.7457       20.8839      592.0405     124.1227     
3572.6250    48.6352      27.7323      0.0053       0.5349       2.7466       21.3401      567.6708     124.1232     
3572.7500    48.4139      27.6567      0.0060       0.6049       2.7569       21.3404      613.7371     124.1237     
3572.8750    48.4031      27.6315      0.0066       0.6561       2.7589       21.0115      629.1287     124.1242     
3573.0000    48.4031      27.5811      0.0071       0.7063       2.7627       21.0118      664.5959     124.1246     
3573.1250    48.4031      27.5561      0.0073       0.7287       2.7754       21.8481      673.7881     124.1251     
3573.2500    48.5527      27.5310      0.0080       0.8003       2.7708       22.3549      678.4019     124.1572     
3573.3750    48.4855      27.4807      0.0105       1.0507       2.7670       23.1405      536.4150     124.1580     
3573.5000    48.5564      27.4555      0.0099       0.9946       2.7735       22.8368      511.1747     124.1583     
3573.6250    48.5602      27.4558      0.0097       0.9740       2.7561       21.5961      481.6116     124.1902     
3573.7500    48.5602      27.4561      0.0097       0.9738       2.7584       21.8752      447.3789     124.2228     
3573.8750    48.5602      27.4564      0.0097       0.9745       2.7565       22.3059      468.6071     124.2228     
3574.0000    48.6347      27.4565      0.0098       0.9751       2.7531       23.1674      526.3791     124.2551     
3574.1250    48.6387      27.4568      0.0111       1.1095       2.7642       23.9276      524.1489     124.2554     
3574.2500    48.6387      27.4570      0.0116       1.1637       2.7603       24.7638      483.5283     124.2880     
3574.3750    48.5643      27.4572      0.0098       0.9833       2.7574       24.5615      461.2271     124.2880     
3574.5000    48.7089      27.4575      0.0088       0.8801       2.7544       23.6247      440.9596     124.3200     
3574.6250    48.8659      27.4325      0.0094       0.9363       2.7594       22.7385      406.6255     124.3524     
3574.7500    48.9486      27.4327      0.0092       0.9200       2.7469       21.9536      381.7187     124.3530     
3574.8750    49.0271      27.4329      0.0094       0.9361       2.7351       21.0928      358.3659     124.3533     
3575.0000    49.1056      27.4080      0.0108       1.0754       2.7373       20.4346      357.8861     124.3536     
3575.1250    48.9616      27.3828      0.0099       0.9907       2.7176       20.5869      363.1993     124.3861     
3575.2500    48.8788      27.3830      0.0098       0.9820       2.7064       21.3218      390.3886     124.3861     
3575.3750    48.7262      27.3833      0.0109       1.0862       2.7027       22.0315      439.2463     124.3866     
3575.5000    48.6432      27.3582      0.0121       1.2081       2.7002       22.4623      489.9004     124.3556     
3575.6250    48.5647      27.3079      0.0115       1.1459       2.6986       22.8171      490.6390     124.3559     
3575.7500    48.7081      27.3080      0.0113       1.1348       2.7195       21.6778      462.1227     124.3563     
3575.8750    48.4955      27.2830      0.0119       1.1909       2.7262       21.3234      459.5356     124.3568     
3576.0000    48.6294      27.2326      0.0122       1.2248       2.7473       21.8050      479.4714     124.3255     
3576.1250    48.7126      27.2075      0.0123       1.2273       2.7426       22.4894      503.2933     124.2947     
3576.2500    48.7173      27.1573      0.0128       1.2751       2.7334       23.0723      474.7533     124.2633     
