WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, RT

#DEPTH       AC           CAL          CNL          GR           RT           
4367.3750    63.4834      16.8304      2.6669       37.9597      92.9033      
4367.5000    59.0995      16.8325      2.2186       39.4533      109.4380     
4367.6250    57.5310      16.7707      1.8600       41.6933      146.7057     
4367.7500    54.6002      16.7733      1.5758       39.7631      206.8567     
4367.8750    51.3060      16.8391      1.3958       37.6822      276.4512     
4368.0000    49.1925      16.9048      1.3646       36.4947      355.4662     
4368.1250    48.7365      16.9071      1.3188       37.6920      396.6122     
4368.2500    49.6652      16.9096      1.2578       36.5055      385.8188     
4368.3750    50.1632      16.7846      1.1671       32.7863      402.2548     
4368.5000    50.9101      16.7235      1.0618       30.2590      444.6773     
4368.6250    51.0900      16.6621      0.8964       28.6260      539.2819     
4368.7500    50.3613      16.7282      0.7762       26.5456      1159.3102    
4368.8750    49.7692      16.7302      0.6560       25.6560      1387.0977    
4369.0000    49.3360      16.7323      0.5354       27.1506      1100.9150    
4369.1250    49.5384      16.7989      0.5043       27.7519      875.9767     
4369.2500    49.8771      16.8638      0.4880       29.2471      740.2568     
4369.3750    49.6252      16.9297      0.4272       28.6571      631.2170     
4369.5000    49.6005      16.8684      0.3217       28.0659      558.6107     
4369.6250    49.7571      16.8707      0.2462       30.3061      510.6422     
4369.7500    49.8463      16.7468      0.1255       27.0332      568.3358     
4369.8750    49.6628      16.6844      0.0648       24.5057      684.5450     
4370.0000    49.4112      16.5593      0.0488       27.6404      892.7798     
4370.1250    49.0457      16.4347      0.0922       24.6659      1469.5945    
4370.2500    48.7488      16.3732      0.1506       22.2873      2392.0210    
4370.3750    48.4513      16.1853      0.2240       24.9734      2837.8638    
4370.5000    48.5178      16.0611      0.3119       30.1941      1998.7026    
4370.6250    48.9247      15.9989      0.3406       33.4768      1528.3408    
4370.7500    49.3087      15.9384      0.3245       36.3131      1239.5959    
4370.8750    49.5566      15.8764      0.2637       39.0015      1104.1475    
4371.0000    49.5998      15.8785      0.1880       35.5789      1035.1304    
4371.1250    49.5526      15.8812      0.1565       32.1573      1229.2687    
4371.2500    49.4371      15.8831      0.1406       31.2682      1679.6206    
4371.3750    49.2310      15.9485      0.1394       29.0396      2145.6216    
4371.5000    48.9111      16.0784      0.1682       28.5969      2252.8892    
4371.6250    48.3866      16.1440      0.3010       32.0303      1838.0027    
4371.7500    47.9532      16.2733      0.4786       32.7796      1374.7051    
4371.8750    48.2692      16.3400      0.6710       33.2320      739.9477     
4372.0000    49.3120      16.4048      0.7741       36.5154      279.1396     
4372.1250    50.4456      16.3435      0.6237       39.3513      263.7607     
4372.2500    51.2384      16.3458      0.5035       35.6322      277.4852     
4372.3750    50.8050      16.2216      0.3532       31.7629      298.8823     
4372.5000    50.0763      16.2235      0.1880       30.4272      351.8608     
4372.6250    49.5067      16.2258      0.0825       30.1340      719.8615     
4372.7500    49.3230      16.2912      -0.0085      27.9043      1302.8033    
4372.8750    49.4574      16.4211      -0.0394      26.7181      1820.4033    
4373.0000    49.4325      16.4868      -0.0256      25.0838      2515.5005    
4373.1250    49.0901      16.5529      0.0028       22.7045      2730.6768    
4373.2500    48.6795      16.5552      0.0613       22.2628      2893.3657    
4373.3750    48.2686      16.5575      0.1644       24.5033      2356.3096    
4373.5000    48.0170      16.5593      0.2676       26.4457      1765.6328    
4373.6250    48.2195      16.5614      0.4601       31.5175      1446.1078    
4373.7500    49.3981      16.5004      0.6823       31.5234      1091.9884    
4373.8750    50.1684      16.5027      0.8600       32.5724      724.6334     
4374.0000    50.6664      16.4414      1.0822       35.2589      481.9026     
4374.1250    51.3684      16.4439      1.2301       40.3324      306.3881     
4374.2500    51.1621      16.3829      1.3332       42.7199      216.6098     
4374.3750    51.2964      16.3852      1.2574       46.4512      174.5430     
4374.5000    52.5436      16.3868      1.0774       48.5423      156.0374     
4374.6250    53.6318      16.3893      0.8973       40.5009      165.6930     
4374.7500    52.7441      16.3923      0.7024       34.9931      186.9746     
4374.8750    51.0616      16.3932      0.4775       31.7190      233.3518     
4375.0000    49.6970      16.3967      0.2826       32.3210      366.2232     
4375.1250    49.8312      16.3985      0.0877       31.5808      633.4062     
4375.2500    50.1020      16.4004      -0.1075      29.0538      1051.9587    
4375.3750    50.0092      16.4038      -0.2130      27.5679      4530.3296    
4375.5000    49.2348      16.4050      -0.1545      28.4668      8959.8037    
4375.6250    48.6879      16.4075      -0.0367      26.3864      10111.1660   
4375.7500    48.2090      16.4093      0.0514       24.7520      10066.3711   
4375.8750    47.8209      16.4119      0.0952       25.6514      10067.5596   
4376.0000    47.7736      16.4144      0.1832       26.8484      9842.0830    
4376.1250    47.9079      16.4160      0.1970       27.5994      8892.9844    
4376.2500    48.1559      16.4186      0.0766       28.5000      8955.6494    
4376.3750    48.9488      16.4218      0.0158       27.7597      9167.1592    
4376.5000    49.3784      16.4227      0.0292       26.4227      9937.2129    
4376.6250    48.8994      16.4888      0.0578       25.2358      10076.1191   
4376.7500    48.5342      16.4923      0.1012       25.2412      10077.7393   
4376.8750    48.1232      16.4939      0.1447       27.7805      10055.9023   
4377.0000    48.0533      16.4964      0.2032       29.1266      10010.9209   
4377.1250    48.0738      16.4983      0.2613       30.4732      9673.1621    
4377.2500    48.1173      16.5008      0.2898       30.6271      9741.4053    
4377.3750    48.4109      16.5033      0.3040       28.2485      8976.7969    
4377.5000    48.7043      16.5059      0.3023       28.1037      5894.5469    
4377.6250    48.2023      16.4437      0.3014       28.1096      4092.6702    
4377.7500    47.9734      16.4453      0.2553       29.4563      3635.6475    
4377.8750    48.5847      16.3851      0.1648       30.2062      3905.6685    
4378.0000    49.2868      16.3232      0.0292       25.4425      4513.6924    
4378.1250    49.2395      16.2623      -0.0612      22.3186      6139.4473    
4378.2500    48.8287      16.2639      -0.1667      20.9815      10025.8145   
4378.3750    48.8722      16.2029      -0.2276      23.0733      10096.6621   
4378.5000    48.9157      16.2049      -0.2438      23.2277      10098.0703   
4378.6250    48.8910      16.2713      -0.2452      26.0647      10099.5498   
4378.7500    48.7757      16.2734      -0.2315      28.7528      10100.9590   
4378.8750    48.5920      16.2750      -0.2178      31.4409      10102.5117   
4379.0000    48.3629      16.3416      -0.2046      28.7630      10104.0645   
4379.1250    48.2698      16.4065      -0.1905      26.8318      10105.1738   
4379.2500    48.2454      16.4724      -0.2065      26.3890      10106.7266   
4379.3750    48.2433      16.5390      -0.2225      27.1395      10084.8223   
4379.5000    48.1961      16.6044      -0.2241      26.8473      10040.0762   
4379.6250    48.2168      16.6708      -0.2103      26.8527      10018.3418   
4379.7500    48.3737      16.6722      -0.1966      27.1550      9973.5957    
4379.8750    48.5309      16.6745      -0.1978      29.9922      9975.0586    
4380.0000    48.4836      16.6777      -0.1989      29.6995      9930.9414    
4380.1250    48.1181      16.6793      -0.1853      28.8111      9932.0352    
4380.2500    47.8665      16.6826      -0.1720      26.5802      9933.5625    
4380.3750    48.1139      16.6842      -0.1732      24.7969      9934.9473    
4380.5000    48.4302      16.6858      -0.1745      24.2055      9936.7656    
4380.6250    48.7237      16.6890      -0.1608      26.8954      9983.9063    
4380.7500    48.8354      16.6906      -0.1320      28.2406      9985.4404    
4380.8750    48.8335      16.7577      -0.1035      27.2026      10009.7500   
4381.0000    48.9225      16.7586      -0.0748      28.1022      10034.0615   
4381.1250    48.7386      16.7613      -0.0313      27.5114      10082.0332   
4381.2500    48.3730      16.7632      0.0570       27.5167      10106.6484   
4381.3750    48.2122      16.7021      0.2198       27.2245      10154.6729   
4381.5000    48.7100      16.7040      0.3972       27.3778      9905.7344    
4381.6250    49.0717      16.6429      0.4853       29.4705      5158.4551    
4381.7500    49.2743      16.5830      0.5288       31.2640      3831.7634    
4381.8750    48.9540      16.5846      0.5277       33.2065      2714.8354    
4382.0000    49.0884      16.5864      0.5266       35.4478      1914.8486    
4382.1250    49.7000      16.5245      0.4954       36.1995      1677.4036    
4382.2500    50.4250      16.5272      0.4944       36.3529      1378.2925    
4382.3750    50.6276      16.5298      0.5377       38.7432      989.0496     
4382.5000    50.3075      16.5316      0.5662       35.7674      754.1926     
4382.6250    50.7598      16.5337      0.5951       34.2822      750.8770     
4382.7500    50.4173      16.4738      0.5788       31.6039      625.2529     
4382.8750    50.4380      16.4756      0.5627       29.0757      502.0612     
4383.0000    49.7772      16.4138      0.4570       28.7824      464.0400     
4383.1250    49.4118      16.4159      0.3663       28.4891      543.3151     
4383.2500    49.2733      16.4187      0.3205       27.0038      626.3777     
4383.3750    49.4305      16.4205      0.2596       25.5190      703.6310     
4383.5000    49.7241      16.4226      0.2136       26.4182      976.2473     
4383.6250    49.8585      16.4253      0.2123       28.9582      1395.1963    
4383.7500    49.5612      16.4272      0.2409       31.4972      1266.4241    
4383.8750    49.5365      16.4299      0.2994       34.0367      1154.3804    
4384.0000    49.8299      16.4320      0.3728       37.3216      1067.2909    
4384.1250    49.6235      16.4336      0.4610       40.6060      1097.4485    
4384.2500    49.2123      16.3721      0.4895       43.5928      1273.8387    
4384.3750    48.8471      16.4392      0.5331       39.1266      1722.2581    
4384.5000    48.5500      16.4410      0.5314       36.1511      2321.6523    
4384.6250    48.6387      16.4428      0.5304       35.1114      3050.1670    
4384.7500    49.0456      16.4454      0.5146       36.9056      3373.6101    
4384.8750    49.2484      16.4481      0.4536       34.5264      3850.9395    
4385.0000    48.8602      16.3864      0.4224       32.4447      4989.1719    
4385.1250    48.4948      16.3891      0.3611       32.7482      6238.8223    
4385.2500    48.9244      16.3907      0.3305       31.1127      6925.9482    
4385.3750    49.3314      16.3923      0.2693       30.9690      6601.4771    
4385.5000    49.5565      16.3951      0.2386       32.3160      5817.6445    
4385.6250    49.5548      16.3970      0.1774       32.6195      5079.9727    
4385.7500    49.1210      16.3995      0.1467       35.1592      4343.1567    
4385.8750    49.0284      16.4665      0.0556       37.1027      3853.8921    
4386.0000    49.3899      16.4682      0.0247       34.7228      3456.9504    
4386.1250    49.7968      16.5334      0.0089       34.4300      3233.4707    
4386.2500    50.0223      16.5359      -0.0222      35.9267      3804.0403    
4386.3750    49.6113      16.6018      -0.0534      34.2911      4148.3691    
4386.5000    49.2231      16.6041      -0.0843      31.0167      4265.6455    
4386.6250    48.9712      16.6067      -0.0706      27.5925      4859.6621    
4386.7500    48.8330      16.6090      -0.0570      29.3869      7463.6963    
4386.8750    48.9901      16.6106      -0.0285      28.6468      9849.4023    
4387.0000    49.1473      16.6138      0.0151       29.9945      9896.6387    
4387.1250    48.6225      16.6161      0.0735       31.1920      9920.6055    
4387.2500    48.5071      16.5548      0.1614       32.9869      9967.9668    
4387.3750    48.8004      16.4926      0.2201       34.4821      9969.4277    
4387.5000    49.1617      16.4951      0.2786       32.2512      9970.7383    
4387.6250    49.3648      16.4340      0.3668       33.0025      9995.1621    
4387.7500    49.6809      16.4356      0.4400       35.3928      9218.4668    
4387.8750    49.8607      16.4391      0.5134       38.0818      6962.4248    
4388.0000    49.4724      16.4407      0.5718       40.7708      5809.3320    
4388.1250    48.9253      16.4423      0.6450       40.1804      5035.0166    
4388.2500    48.5370      16.4457      0.7181       40.3344      4334.4297    
4388.3750    49.0122      16.4474      0.7472       37.3573      4799.5767    
4388.5000    49.6012      16.4490      0.8055       35.2754      4436.5913    
4388.6250    50.1673      16.4522      0.8490       37.9645      2936.2913    
4388.7500    50.0290      16.4547      0.8775       36.3298      2169.3621    
4388.8750    49.1180      16.4566      0.8763       37.5275      2123.2231    
4389.0000    48.6843      16.4582      0.8602       36.3401      2428.6494    
4389.1250    48.9096      16.4602      0.7844       30.3815      2993.3516    
4389.2500    49.2712      16.4635      0.7087       25.7649      4811.9209    
4389.3750    49.2921      16.4019      0.6180       27.8570      9098.2637    
4389.5000    49.0630      16.4042      0.5420       30.6953      10040.0127   
4389.6250    49.4243      16.4077      0.4962       34.5789      10064.4590   
4389.7500    49.6725      16.4088      0.4651       36.6700      10089.6416   
4389.8750    49.8979      16.3473      0.4337       39.8066      10090.9707   
4390.0000    49.6918      16.6655      0.3884       38.0232      10092.1543   
4390.1250    49.8943      16.6070      0.3573       35.3448      10001.1309   
4390.2500    50.0291      16.6083      0.3562       32.9651      9979.8262    
4390.3750    49.6413      16.5477      0.3253       33.7166      9958.3564    
4390.5000    49.1853      16.4861      0.3243       29.2496      9913.7637    
4390.6250    48.6385      16.4889      0.2932       28.5101      9915.5273    
4390.7500    48.3191      16.4918      0.2626       27.1737      9894.3223    
4390.8750    48.8857      16.4935      0.2616       24.3468      9873.0371    
4391.0000    49.2932      16.5602      0.2606       25.6948      9874.5527    
4391.1250    49.0645      16.6264      0.2893       29.4294      9876.2256    
4391.2500    49.4493      16.5648      0.3035       31.9689      9877.8984    
4391.3750    49.1980      16.5035      0.3322       35.5532      9879.3320    
4391.5000    49.1510      16.3791      0.3759       33.6204      9858.5254    
4391.6250    48.8996      16.3183      0.4193       30.9427      9837.1602    
4391.7500    48.9889      16.3221      0.4335       30.9499      9838.7451    
4391.8750    48.9193      16.3870      0.4325       32.5947      9840.4121    
4392.0000    48.6225      16.4531      0.4019       33.3462      9864.5762    
4392.1250    48.2802      16.5188      0.3559       35.5880      9888.7422    
4392.2500    48.0516      16.5211      0.3401       37.8303      9890.2598    
4392.3750    48.1410      16.5872      0.2943       32.9163      9892.1758    
4392.5000    48.6166      16.5272      0.2485       31.4320      9893.9277    
4392.6250    49.1605      16.4654      0.2176       30.0957      9895.1279    
4392.7500    49.5454      16.3410      0.1720       29.9520      9896.5645    
4392.8750    49.6347      16.2163      0.1413       36.2197      9920.9453    
4393.0000    49.2696      16.2183      0.0655       40.9971      9945.4902    
4393.1250    48.9275      16.1575      0.0348       36.5298      9993.0498    
4393.2500    48.7897      16.1596      0.0038       32.8087      9994.3389    
4393.3750    48.6292      16.0983      -0.0417      29.8324      8816.2891    
4393.5000    48.1050      16.1644      -0.0577      27.3040      7212.2427    
4393.6250    47.8084      16.1680      -0.0586      28.6518      7484.6123    
4393.7500    48.2612      16.1695      -0.0297      25.8252      7520.0674    
4393.8750    49.5093      16.1728      0.0288       25.2349      4416.7256    
4394.0000    50.4395      16.1749      0.0726       28.6693      2864.3977    
4394.1250    49.9609      16.1772      0.1164       32.5514      1999.7140    
4394.2500    49.2776      16.2441      0.1600       35.6881      1430.6985    
4394.3750    49.5036      16.2456      0.1889       32.8615      1212.5612    
4394.5000    49.4339      16.3123      0.2027       31.9731      1118.7003    
4394.6250    49.1598      16.3149      0.2015       33.9171      1048.8030    
4394.7500    49.2947      16.3808      0.2006       34.6685      1108.9221    
4394.8750    49.6113      16.3831      0.1999       34.9720      1242.1106    
4395.0000    49.8598      16.4495      0.1690       33.4879      1317.2766    
4395.1250    49.6311      16.4523      0.1530       33.1951      1107.0845    
4395.2500    48.9933      16.4541      0.1369       34.9900      1003.0533    
4395.3750    48.4693      16.4566      0.1362       33.9543      1128.0430    
4395.5000    48.1727      16.3956      0.1502       33.0641      1271.8484    
4395.6250    48.8755      16.3348      0.2685       31.4303      1539.7474    
4395.7500    49.7601      16.2096      0.4314       32.4792      1448.1157    
4395.8750    50.8037      16.1491      0.5941       35.4672      1030.1621    
4396.0000    51.7789      16.1511      0.7420       38.0068      793.1097     
4396.1250    52.3230      16.0898      0.8158       39.9507      605.6589     
4396.2500    52.2760      16.0926      0.9487       40.2542      491.8758     
4396.3750    52.1609      16.0316      1.0076       42.3471      415.4091     
4396.5000    52.0004      16.0975      1.0512       42.2046      388.4377     
4396.6250    51.3853      16.1000      1.0802       42.6572      357.0240     
4396.7500    50.7705      16.1664      1.0643       44.3029      304.6098     
4396.8750    50.1103      16.2321      0.9887       45.6504      287.6975     
4397.0000    49.5638      16.2346      0.7196       42.0782      321.8645     
4397.1250    49.9257      16.3646      0.5546       38.9539      369.7104     
4397.2500    50.4013      16.3038      0.7622       41.9411      423.8220     
4397.3750    50.1044      16.3064      0.8058       45.2264      588.6984     
4397.5000    49.5124      16.2446      0.7454       45.8286      815.0598     
4397.6250    49.1929      16.2471      0.5653       42.7043      851.0928     
4397.7500    48.3055      16.1861      0.4899       38.6850      1180.2372    
4397.8750    49.2125      16.1886      0.5037       34.0702      1728.2880    
4398.0000    50.3242      16.1276      0.6071       34.9711      1829.6237    
4398.1250    50.8908      16.0668      0.6359       36.9143      1503.5001    
4398.2500    50.4123      16.0052      0.5604       38.4102      1188.0623    
4398.3750    49.5702      16.0078      0.3804       38.8634      767.4491     
4398.5000    48.9100      16.0114      0.1708       32.0128      619.2000     
4398.6250    48.5225      16.0134      0.0505       26.6528      550.4238     
4398.7500    48.4073      16.0798      0.1092       27.4035      595.8901     
4398.8750    48.7921      16.1450      0.1828       27.8567      886.1095     
4399.0000    49.6539      16.2755      0.3007       30.0985      1253.4038    
4399.1250    50.9018      16.4696      0.3744       31.2970      1043.1287    
4399.2500    51.6953      16.5991      0.4777       33.8369      700.2543     
4399.3750    51.0805      16.6642      0.5513       36.0786      441.5271     
4399.5000    50.4884      16.6667      0.6544       33.2533      401.7996     
4399.6250    50.4415      16.6690      0.7130       33.4071      357.3633     
4399.7500    50.8943      16.6716      0.7569       34.0099      322.8735     
4399.8750    51.5288      16.6746      0.7858       36.1020      329.1757     
4400.0000    52.0499      16.6131      0.8146       39.5361      367.4102     
4400.1250    52.3437      16.5526      0.8431       42.3740      296.2413     
4400.2500    51.7061      16.5541      0.8423       38.8028      290.6468     
4400.3750    51.0460      16.5571      0.7817       39.4044      323.9224     
4400.5000    50.2269      16.6238      0.6913       36.5785      341.5231     
4400.6250    49.3168      16.6253      0.6008       33.7527      374.9476     
4400.7500    49.4744      16.6281      0.5553       33.3115      512.1701     
4400.8750    49.4729      16.5681      0.4946       34.0628      762.9527     
4401.0000    49.1534      16.5697      0.4935       33.9191      981.8910     
4401.1250    48.9930      16.5091      0.5224       29.7520      1100.6226    
4401.2500    48.6054      16.4471      0.5957       29.3109      1736.8370    
4401.3750    48.7402      16.3237      0.6692       31.9996      1999.7354    
4401.5000    49.1474      16.3252      0.7130       35.7316      1662.9784    
4401.6250    49.3050      16.2014      0.7419       35.2905      1460.9076    
4401.7500    49.4171      16.2032      0.7408       36.4888      1498.6926    
4401.8750    49.6881      16.2067      0.7248       35.3019      1306.5039    
4402.0000    50.0729      16.2083      0.6640       33.0723      1083.8804    
4402.1250    50.1623      16.2108      0.6336       35.1648      1047.9832    
4402.2500    49.5475      16.2777      0.5729       32.7857      1252.6565    
4402.3750    48.9328      16.3429      0.5422       30.1096      1427.6407    
4402.5000    48.8179      16.4093      0.4811       28.4757      1917.4607    
4402.6250    49.4751      16.5397      0.4507       31.6114      2630.0425    
4402.7500    49.5418      16.6049      0.3752       35.3433      2970.6040    
4402.8750    49.7901      16.6082      0.2995       33.8589      2506.2256    
4403.0000    49.4705      16.6097      0.2688       32.0760      1957.7715    
4403.1250    49.2648      16.6125      0.2083       30.8903      1605.9949    
4403.2500    49.2179      16.6148      0.1626       29.7035      1398.0259    
4403.3750    49.1484      16.6181      0.1318       28.2192      1408.3701    
4403.5000    49.0330      16.5563      0.1308       26.8834      1667.7808    
4403.6250    48.9863      16.5581      0.1596       27.7836      2137.1790    
4403.7500    48.9393      16.4340      0.2628       28.0895      2535.6816    
4403.8750    48.9151      16.3730      0.3661       27.7957      2781.2998    
4404.0000    49.0502      16.3760      0.4843       27.9519      2467.4688    
4404.1250    49.4348      16.3776      0.6025       28.2554      1923.9998    
4404.2500    49.8421      16.3806      0.6015       28.8570      1607.0524    
4404.3750    49.9542      16.3829      0.5558       29.3094      1694.9447    
4404.5000    49.8165      16.3852      0.4655       29.1671      1556.9775    
4404.6250    49.8832      16.3878      0.3900       28.5764      1706.0676    
4404.7500    49.2913      16.4537      0.3142       27.6889      3026.1907    
4404.8750    48.9717      16.4572      0.3284       26.7996      3182.3813    
4405.0000    49.0611      16.4598      0.3270       28.5939      3320.1663    
4405.1250    49.1047      16.5262      0.2815       31.5803      4798.2876    
4405.2500    48.8311      16.5280      0.2361       33.0765      5850.0313    
4405.3750    48.5799      16.5297      0.1305       28.0159      6669.4922    
4405.5000    49.1462      16.4697      0.0698       30.5552      9057.9805    
4405.6250    49.1674      16.4718      0.0241       31.1567      9830.2959    
4405.7500    49.0067      16.4100      -0.0067      27.5863      9831.8799    
4405.8750    48.8692      16.3502      -0.0522      24.4630      9788.3223    
4406.0000    48.7768      16.3523      -0.0682      23.7240      9789.6602    
4406.1250    48.7527      16.2905      -0.0691      27.7541      9791.4004    
4406.2500    48.7963      16.2936      -0.0255      27.1634      9792.9014    
4406.3750    48.8405      16.2320      0.0034       29.5531      9794.7158    
4406.5000    48.8619      16.2348      0.0768       33.4334      9795.9795    
4406.6250    48.7695      16.2376      0.0758       32.5459      9797.6387    
4406.7500    48.5636      16.2402      0.0303       31.3593      9799.2988    
4406.8750    48.3353      16.3068      -0.0453      28.9823      9823.0508    
4407.0000    48.0158      16.3717      -0.0910      27.3475      9847.5156    
4407.1250    48.2868      16.5016      -0.1367      27.0561      9849.1855    
4407.2500    48.9438      16.6308      -0.1824      27.8072      9850.5352    
4407.3750    49.2377      16.6339      -0.2431      27.5146      9852.2031    
4407.5000    48.9183      16.5729      -0.2890      23.6464      9853.8721    
4407.6250    48.6899      16.5121      -0.2897      20.6718      9878.1543    
4407.7500    48.5975      16.5142      -0.2759      20.2308      9902.6758    
4407.8750    48.6641      16.4536      -0.2173      21.7276      9904.2754    
4408.0000    48.6853      16.4552      -0.0693      23.5210      9905.3135    
4408.1250    48.7293      16.4577      0.0490       24.8687      9907.7109    
4408.2500    49.0230      16.4603      0.1524       29.1964      9908.9922    
4408.3750    49.2940      16.4003      0.2556       31.1377      9887.9570    
4408.5000    49.5875      16.4021      0.2694       33.2297      9866.9961    
4408.6250    49.7906      16.4059      0.2237       31.5967      9868.1094    
4408.7500    49.9482      16.4067      0.1481       32.9437      9869.9434    
4408.8750    49.9241      16.4728      0.0877       30.4168      9871.0566    
4409.0000    49.4456      16.4761      0.0421       26.9952      9872.8105    
4409.1250    49.0129      16.4776      -0.0187      23.7239      9828.7471    
4409.2500    48.6708      16.4807      -0.0644      23.1334      9830.6494    
4409.3750    48.7148      16.4838      -0.0654      24.6300      9831.7617    
4409.5000    48.9856      16.4217      -0.0365      24.3375      9833.9014    
4409.6250    49.2114      16.2976      0.0519       27.0248      9835.4082    
4409.7500    49.1419      16.2994      0.1552       30.0107      9836.4395    
4409.8750    48.9359      16.2389      0.3326       29.5698      9837.8672    
4410.0000    49.0480      16.2412      0.4359       29.7248      9840.0898    
4410.1250    49.1824      16.1799      0.5097       31.9657      9841.0430    
4410.2500    49.2721      16.1838      0.5683       32.4187      9866.0088    
4410.3750    49.2935      16.1853      0.6121       33.9152      9890.0254    
4410.5000    49.0877      16.1876      0.5812       36.7508      9891.6191    
4410.6250    49.2223      16.1899      0.5653       33.3300      9893.2949    
4410.7500    49.3569      16.1930      0.5346       37.3587      9917.1934    
4410.8750    49.3784      16.1953      0.4441       40.0465      9941.6582    
4411.0000    49.2633      16.1981      0.3686       37.6687      9943.6611    
4411.1250    48.7623      16.1376      0.2632       35.1413      9944.7041    
4411.2500    48.1934      16.1399      0.1879       30.9763      9946.5488    
4411.3750    47.6242      16.1427      0.0825       27.8531      9902.9590    
4411.5000    48.0542      16.1445      0.0668       30.2428      9903.9941    
4411.6250    48.6885      16.2106      0.1103       32.3346      9951.4453    
4411.7500    49.2547      16.2139      0.1689       36.0658      9952.8877    
4411.8750    49.6391      16.2793      0.2274       38.7523      9909.2695    
4412.0000    49.7739      16.2816      0.3008       42.0358      9910.7090    
4412.1250    49.5226      16.2841      0.3596       42.3398      9911.7480    
4412.2500    49.1807      16.3500      0.4328       42.4953      9913.1875    
4412.3750    49.3835      16.3523      0.4766       44.8843      9892.3008    
4412.5000    50.0859      16.4184      0.5502       40.8685      9870.6152    
4412.6250    50.6294      16.4207      0.5640       42.8100      9872.6855    
4412.7500    50.4916      16.4868      0.5631       44.3063      9874.8379    
4412.8750    49.7179      16.5534      0.5325       47.4402      9875.8730    
4413.0000    49.2401      16.6203      0.5015       43.7217      9877.0635    
4413.1250    48.6029      16.6219      0.5004       39.4074      9879.0557    
4413.2500    49.1008      16.5606      0.5144       37.6251      9926.3086    
4413.3750    49.6215      16.5634      0.5580       35.5454      9928.0693    
4413.5000    50.0514      16.5029      0.5571       37.4893      9929.6719    
4413.6250    50.3906      16.5047      0.5858       39.2817      9930.6309    
4413.7500    50.3437      16.4447      0.5847       38.5435      9932.2344    
4413.8750    49.9108      16.4462      0.5836       40.9336      9933.7578    
4414.0000    49.5234      16.3855      0.5680       42.2785      9935.6016    
4414.1250    49.1359      16.3237      0.5520       44.3700      9937.3662    
4414.2500    48.7485      16.3263      0.5512       40.9497      9938.8887    
4414.3750    48.4747      16.3291      0.5349       42.8923      9940.2500    
4414.5000    49.0634      16.2688      0.5194       45.2823      9941.6152    
4414.6250    49.4934      16.3339      0.5479       45.2877      9897.9609    
4414.7500    49.4011      16.3998      0.5468       40.2282      9898.9990    
4414.8750    49.1725      16.4667      0.5459       37.1059      9855.2168    
4415.0000    48.9894      16.4692      0.5450       36.2181      9856.3262    
4415.1250    49.0789      16.5351      0.5440       33.3938      9813.4434    
4415.2500    49.6223      16.5376      0.4981       30.8668      9814.5527    
4415.3750    50.1655      16.6035      0.4526       27.4473      9771.0635    
4415.5000    50.4592      16.6060      0.3772       24.1756      9772.0859    
4415.6250    50.6167      16.6083      0.2869       25.3739      9773.8984    
4415.7500    50.5244      16.6106      0.2263       24.7829      9730.8242    
4415.8750    50.3639      16.5512      0.2402       26.2786      9731.9219    
4416.0000    50.1357      16.4256      0.3881       27.9231      9689.1104    
4416.1250    49.7936      16.3643      0.5212       30.4627      9690.2031    
4416.2500    49.3607      16.3031      0.6095       32.1060      9692.0020    
4416.3750    48.8369      16.2418      0.6235       30.9204      9693.1758    
4416.5000    48.4272      16.2446      0.6225       29.4362      9694.7402    
4416.6250    48.8117      16.3107      0.6215       27.2085      9651.6221    
4416.7500    49.6274      16.4404      0.6799       27.9588      9675.4082    
4416.8750    49.7167      16.5062      0.7237       29.1564      9144.7080    
4417.0000    49.8968      16.5721      0.7672       28.5666      8020.7393    
4417.1250    50.4175      16.6387      0.7663       28.5721      5751.5942    
4417.2500    50.6431      16.6413      0.7653       27.8345      4548.7407    
4417.3750    50.3237      16.6436      0.7493       27.9889      3429.5396    
4417.5000    50.5039      16.6464      0.7186       27.3986      2529.6567    
4417.6250    51.0244      16.6492      0.6878       27.5535      2180.7783    
4417.7500    51.4998      16.6520      0.6720       27.5596      2091.9426    
4417.8750    51.3394      16.6533      0.6561       24.5860      2532.2539    
4418.0000    50.1121      16.5920      0.6551       22.8047      4090.0239    
4418.1250    48.8168      16.5953      0.6986       24.0024      6459.9004    
4418.2500    48.1797      16.5341      0.8020       25.7958      5474.8916    
4418.3750    49.4494      16.5361      0.9945       29.6744      4360.3770    
4418.5000    50.2425      16.5392      1.0979       33.4041      3735.9187    
4418.6250    50.1501      16.5422      1.1863       36.8358      2616.0361    
4418.7500    49.8081      16.5440      1.2300       33.2671      1665.4084    
4418.8750    49.8066      16.5473      1.2140       30.5916      1383.7379    
4419.0000    50.5997      16.5491      1.0939       28.9598      1302.7959    
4419.1250    50.4392      16.5517      0.9439       26.7311      1305.9607    
4419.2500    50.0067      16.5540      0.8088       26.5882      1378.0071    
4419.3750    49.2108      16.5563      0.6887       26.7426      1686.2478    
4419.5000    48.5057      16.5591      0.6431       26.0040      3491.0676    
4419.6250    49.5709      16.5616      0.7016       27.7973      4691.2979    
4419.7500    50.8404      16.5642      0.7451       25.2732      5248.6162    
4419.8750    51.7471      16.5665      0.7443       26.0215      5638.9277    
