WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3470.7500    62.6533      22.7875      0.0000       86.0945      0.0000       0.0000       0.0000       16.1940      66.8885      64.4422      0.0000       181.9995     0.0000       0.0000       0.0000       
3470.8750    62.4229      22.7068      0.0000       86.9994      0.0000       0.0000       0.0000       16.6144      73.7058      71.6762      0.0000       181.8818     0.0000       0.0000       0.0000       
3471.0000    62.5376      22.6897      0.0000       88.9145      0.0000       0.0000       0.0000       16.9653      78.6650      77.5073      0.0000       181.8279     0.0000       0.0000       0.0000       
3471.1250    62.7391      22.6478      0.0000       90.7043      0.0000       0.0000       0.0000       17.2339      72.9286      72.7580      0.0000       181.8372     0.0000       0.0000       0.0000       
3471.2500    63.0362      22.6180      0.0000       94.6164      0.0000       0.0000       0.0000       16.9405      55.2668      60.5615      0.0000       181.8382     0.0000       0.0000       0.0000       
3471.3750    63.3346      22.6008      0.0000       92.3121      0.0000       0.0000       0.0000       16.6849      47.2786      50.4357      0.0000       181.7840     0.0000       0.0000       0.0000       
3471.5000    62.9315      22.5836      0.0000       90.9173      0.0000       0.0000       0.0000       17.1998      42.0787      42.3968      0.0000       181.7146     0.0000       0.0000       0.0000       
3471.6250    61.9816      22.5915      0.0000       88.6124      0.0000       0.0000       0.0000       17.6962      40.1552      40.3610      0.0000       181.6209     0.0000       0.0000       0.0000       
3471.7500    61.6643      22.5744      0.0000       86.4350      0.0000       0.0000       0.0000       18.1670      38.9515      39.2057      0.0000       181.4948     0.0000       0.0000       0.0000       
3471.8750    62.3460      22.5578      0.0000       87.5927      0.0000       0.0000       0.0000       18.4677      37.9246      38.4218      0.0000       181.4335     0.0000       0.0000       0.0000       
3472.0000    63.0469      22.5158      0.0000       90.9488      0.0000       0.0000       0.0000       18.7933      36.9945      38.0949      0.0000       181.3956     0.0000       0.0000       0.0000       
3472.1250    63.0277      22.6880      0.0000       91.8539      0.0000       0.0000       0.0000       19.1759      36.2044      38.3379      0.0000       181.4045     0.0000       0.0000       0.0000       
3472.2500    61.9810      22.8100      0.0000       89.2206      0.0000       0.0000       0.0000       19.2867      36.7430      39.1616      0.0000       181.4533     0.0000       0.0000       0.0000       
3472.3750    61.0788      22.8307      0.0000       86.2581      0.0000       0.0000       0.0000       18.8667      38.6518      40.2841      0.0000       181.5098     0.0000       0.0000       0.0000       
3472.5000    60.2434      22.7758      0.0000       84.5104      0.0000       0.0000       0.0000       18.4217      41.0753      42.1410      0.0000       181.5425     0.0000       0.0000       0.0000       
3472.6250    59.5616      22.5944      0.0000       82.6104      0.0000       0.0000       0.0000       17.9637      44.4987      44.8257      0.0000       181.5903     0.0000       0.0000       0.0000       
3472.7500    58.8509      22.3248      0.0000       79.8257      0.0000       0.0000       0.0000       17.4619      48.4256      47.8151      0.0000       181.6708     0.0000       0.0000       0.0000       
3472.8750    58.2373      22.2948      0.0000       81.6655      0.0000       0.0000       0.0000       16.7007      51.9108      51.1909      0.0000       181.7355     0.0000       0.0000       0.0000       
3473.0000    57.9489      22.3665      0.0000       82.7727      0.0000       0.0000       0.0000       16.0535      54.6037      54.0736      0.0000       181.8150     0.0000       0.0000       0.0000       
3473.1250    58.2462      22.4123      0.0000       85.1435      0.0000       0.0000       0.0000       15.6650      57.3303      56.8251      0.0000       181.9022     0.0000       0.0000       0.0000       
3473.2500    57.9968      22.2311      0.0000       82.0808      0.0000       0.0000       0.0000       15.4915      60.5302      59.7171      0.0000       181.9901     0.0000       0.0000       0.0000       
3473.3750    58.6016      21.9488      0.0000       79.0174      0.0000       0.0000       0.0000       15.4002      63.2822      62.2302      0.0000       182.0085     0.0000       0.0000       0.0000       
3473.5000    60.5312      21.7296      0.0000       76.0561      0.0000       0.0000       0.0000       15.3657      64.7905      63.1833      0.0000       181.9783     0.0000       0.0000       0.0000       
3473.6250    62.8527      21.6493      0.0000       72.8920      0.0000       0.0000       0.0000       15.5019      64.5436      61.5733      0.0000       181.9163     0.0000       0.0000       0.0000       
3473.7500    63.0272      21.8087      0.0000       73.8728      0.0000       0.0000       0.0000       15.7958      69.0256      68.3701      0.0000       182.0119     0.0000       0.0000       0.0000       
3473.8750    61.0686      21.9310      0.0000       71.6437      0.0000       0.0000       0.0000       16.1343      78.0749      76.3443      0.0000       182.1635     0.0000       0.0000       0.0000       
3474.0000    59.2950      21.9139      0.0000       74.1916      0.0000       0.0000       0.0000       16.7185      98.8069      92.9688      0.0000       182.3383     0.0000       0.0000       0.0000       
3474.1250    55.5985      21.7450      0.0000       72.7964      0.0000       0.0000       0.0000       17.2784      143.1985     152.5146     0.0000       182.4740     0.0000       0.0000       0.0000       
3474.2500    52.5353      21.5765      0.0000       70.1374      0.0000       0.0000       0.0000       17.7242      941.0917     696.8517     0.0000       182.5933     0.0000       0.0000       0.0000       
3474.3750    51.3353      21.4204      0.0000       67.4284      0.0000       0.0000       0.0000       16.7734      1494.8345    1704.0806    0.0000       182.6897     0.0000       0.0000       0.0000       
3474.5000    51.1334      21.3275      0.0000       66.6149      0.0000       0.0000       0.0000       16.8590      2561.8472    1908.2922    0.0000       182.8248     0.0000       0.0000       0.0000       
3474.6250    52.3716      21.3357      0.0000       63.8549      0.0000       0.0000       0.0000       17.5260      1581.7073    1437.8555    0.0000       182.9054     0.0000       0.0000       0.0000       
3474.7500    54.1862      21.5209      0.0000       60.6907      0.0000       0.0000       0.0000       17.2133      599.0882     567.5364     0.0000       183.0803     0.0000       0.0000       0.0000       
3474.8750    56.1356      21.4021      0.0000       57.2735      0.0000       0.0000       0.0000       16.3764      166.2151     217.2557     0.0000       183.3180     0.0000       0.0000       0.0000       
3475.0000    58.3918      21.3097      0.0000       51.9860      0.0000       0.0000       0.0000       17.5931      71.6541      72.9327      0.0000       183.5639     0.0000       0.0000       0.0000       
3475.1250    60.1485      21.2420      0.0000       47.8105      0.0000       0.0000       0.0000       18.6833      52.2766      54.5755      0.0000       183.7862     0.0000       0.0000       0.0000       
3475.2500    61.6565      21.2245      0.0000       46.0361      0.0000       0.0000       0.0000       19.8242      46.7552      50.2987      0.0000       184.0003     0.0000       0.0000       0.0000       
3475.3750    63.3553      21.2458      0.0000       47.0417      0.0000       0.0000       0.0000       20.8198      47.9218      51.0227      0.0000       184.1680     0.0000       0.0000       0.0000       
3475.5000    63.8647      21.2410      0.0000       49.0337      0.0000       0.0000       0.0000       21.6762      52.7961      53.6592      0.0000       184.3648     0.0000       0.0000       0.0000       
3475.6250    61.6275      21.3129      0.0000       52.0364      0.0000       0.0000       0.0000       22.2612      60.9087      62.3961      0.0000       184.5091     0.0000       0.0000       0.0000       
3475.7500    57.9880      21.4347      0.0000       57.0864      0.0000       0.0000       0.0000       21.9171      97.1075      120.7822     0.0000       184.6065     0.0000       0.0000       0.0000       
3475.8750    53.1000      21.3919      0.0000       60.9490      0.0000       0.0000       0.0000       20.4419      445.8691     598.8400     0.0000       184.8844     0.0000       0.0000       0.0000       
3476.0000    50.9002      21.2869      0.0000       64.9883      0.0000       0.0000       0.0000       19.0488      1776.4551    1061.1255    0.0000       185.2246     0.0000       0.0000       0.0000       
3476.1250    50.6991      21.2443      0.0000       65.1350      0.0000       0.0000       0.0000       17.4660      2239.3091    1134.7395    0.0000       185.4707     0.0000       0.0000       0.0000       
3476.2500    51.3411      21.2904      0.0000       66.7730      0.0000       0.0000       0.0000       16.0602      1393.3103    994.3489     0.0000       185.7086     0.0000       0.0000       0.0000       
3476.3750    51.8492      21.3616      0.0000       66.8186      0.0000       0.0000       0.0000       14.9512      987.5493     883.6926     0.0000       185.9315     0.0000       0.0000       0.0000       
3476.5000    52.0141      21.4205      0.0000       64.9682      0.0000       0.0000       0.0000       15.3907      952.0430     934.4376     0.0000       186.1930     0.0000       0.0000       0.0000       
3476.6250    51.9446      21.4795      0.0000       54.6755      0.0000       0.0000       0.0000       15.8493      1038.4653    990.2635     0.0000       186.4234     0.0000       0.0000       0.0000       
3476.7500    51.7831      21.3991      0.0000       48.9830      0.0000       0.0000       0.0000       16.4022      1137.8491    1042.6143    0.0000       186.6604     0.0000       0.0000       0.0000       
3476.8750    51.5431      21.2430      0.0000       39.2206      0.0000       0.0000       0.0000       16.8356      1275.1453    1104.4158    0.0000       186.8124     0.0000       0.0000       0.0000       
3477.0000    51.2428      21.1244      0.0000       34.2610      0.0000       0.0000       0.0000       17.2877      1451.0295    1161.1982    0.0000       186.9324     0.0000       0.0000       0.0000       
3477.1250    51.1201      21.0574      0.0000       36.1515      0.0000       0.0000       0.0000       17.8028      1599.8197    1222.5576    0.0000       187.0759     0.0000       0.0000       0.0000       
3477.2500    51.0141      20.9893      0.0000       38.1688      0.0000       0.0000       0.0000       18.3561      1857.9426    1298.6583    0.0000       187.2031     0.0000       0.0000       0.0000       
3477.3750    50.8126      20.9850      0.0000       40.9946      0.0000       0.0000       0.0000       18.9287      2178.4507    1366.7913    0.0000       187.3692     0.0000       0.0000       0.0000       
3477.5000    50.3794      21.0814      0.0000       43.3659      0.0000       0.0000       0.0000       19.6395      2563.7983    1455.3066    0.0000       187.5294     0.0000       0.0000       0.0000       
3477.6250    50.1206      21.1911      0.0000       43.4368      0.0000       0.0000       0.0000       20.3188      2985.9121    1558.2146    0.0000       187.6583     0.0000       0.0000       0.0000       
3477.7500    50.1487      21.2871      0.0000       39.6650      0.0000       0.0000       0.0000       20.8662      3369.7036    1669.9016    0.0000       187.8252     0.0000       0.0000       0.0000       
3477.8750    50.2740      21.3339      0.0000       37.8398      0.0000       0.0000       0.0000       21.5649      3958.4004    1794.7035    0.0000       187.9841     0.0000       0.0000       0.0000       
3478.0000    50.2448      21.3416      0.0000       38.3654      0.0000       0.0000       0.0000       22.3394      4728.8740    1980.8086    0.0000       188.1356     0.0000       0.0000       0.0000       
3478.1250    50.3305      21.2992      0.0000       36.8181      0.0000       0.0000       0.0000       23.0635      4908.9258    1789.7069    0.0000       188.3108     0.0000       0.0000       0.0000       
3478.2500    50.5322      21.2321      0.0000       34.9926      0.0000       0.0000       0.0000       23.8570      4646.4067    1510.5853    0.0000       188.4698     0.0000       0.0000       0.0000       
3478.3750    50.8111      21.0885      0.0000       34.1028      0.0000       0.0000       0.0000       24.7009      1424.1273    1272.8754    0.0000       188.5974     0.0000       0.0000       0.0000       
3478.5000    50.9736      21.0211      0.0000       35.1344      0.0000       0.0000       0.0000       25.3807      709.1100     731.6071     0.0000       188.7177     0.0000       0.0000       0.0000       
3478.6250    51.2142      21.0667      0.0000       35.2808      0.0000       0.0000       0.0000       26.0981      584.2531     531.1544     0.0000       188.8846     0.0000       0.0000       0.0000       
3478.7500    51.3547      21.1128      0.0000       33.9103      0.0000       0.0000       0.0000       26.7085      710.3909     667.9373     0.0000       189.0195     0.0000       0.0000       0.0000       
3478.8750    51.3668      21.1587      0.0000       33.5257      0.0000       0.0000       0.0000       27.2809      902.2641     853.8311     0.0000       189.1145     0.0000       0.0000       0.0000       
3479.0000    51.2612      21.1549      0.0000       35.3913      0.0000       0.0000       0.0000       27.7902      1869.5464    1077.0352    0.0000       189.1804     0.0000       0.0000       0.0000       
3479.1250    51.0208      21.0989      0.0000       37.0552      0.0000       0.0000       0.0000       28.3119      2711.1367    1007.2114    0.0000       189.2139     0.0000       0.0000       0.0000       
3479.2500    51.3182      21.0308      0.0000       37.3280      0.0000       0.0000       0.0000       28.8527      2155.3030    706.1952     0.0000       189.2389     0.0000       0.0000       0.0000       
3479.3750    52.4807      20.9894      0.0000       37.7022      0.0000       0.0000       0.0000       28.8815      987.8038     385.1703     0.0000       189.2400     0.0000       0.0000       0.0000       
3479.5000    54.1045      20.9460      0.0000       37.7220      0.0000       0.0000       0.0000       29.4474      426.2957     330.9157     0.0000       189.3046     0.0000       0.0000       0.0000       
3479.6250    52.7674      20.9174      0.0000       39.8660      0.0000       0.0000       0.0000       30.2914      606.1561     587.3315     0.0000       189.4634     0.0000       0.0000       0.0000       
3479.7500    51.7791      20.9625      0.0000       39.8608      0.0000       0.0000       0.0000       31.1105      987.7953     1003.6584    0.0000       189.6220     0.0000       0.0000       0.0000       
3479.8750    50.7700      21.0093      0.0000       36.9734      0.0000       0.0000       0.0000       31.8915      2826.5723    1986.4099    0.0000       189.7492     0.0000       0.0000       0.0000       
3480.0000    50.0498      21.0432      0.0000       36.1085      0.0000       0.0000       0.0000       32.2109      4791.9082    2752.6577    0.0000       189.8915     0.0000       0.0000       0.0000       
3480.1250    50.7693      21.0895      0.0000       38.6572      0.0000       0.0000       0.0000       31.7086      4021.0796    2616.1907    0.0000       190.0189     0.0000       0.0000       0.0000       
3480.2500    51.7386      21.1604      0.0000       42.6211      0.0000       0.0000       0.0000       31.0488      2599.8779    2380.4336    0.0000       190.1844     0.0000       0.0000       0.0000       
3480.3750    52.7295      21.2562      0.0000       45.3469      0.0000       0.0000       0.0000       31.0523      1626.0652    1357.8442    0.0000       190.2750     0.0000       0.0000       0.0000       
3480.5000    54.1226      21.3157      0.0000       43.5215      0.0000       0.0000       0.0000       31.9025      200.7965     235.8053     0.0000       190.3807     0.0000       0.0000       0.0000       
3480.6250    55.7651      21.3874      0.0000       39.6733      0.0000       0.0000       0.0000       32.5004      130.4407     141.2712     0.0000       190.5243     0.0000       0.0000       0.0000       
3480.7500    56.1014      21.4335      0.0000       37.1145      0.0000       0.0000       0.0000       32.9083      123.1495     136.7959     0.0000       190.6991     0.0000       0.0000       0.0000       
3480.8750    54.6305      21.4541      0.0000       36.2499      0.0000       0.0000       0.0000       33.1395      147.3652     154.6022     0.0000       190.9058     0.0000       0.0000       0.0000       
3481.0000    53.6033      21.4249      0.0000       38.8742      0.0000       0.0000       0.0000       33.4591      178.4906     173.6462     0.0000       191.1205     0.0000       0.0000       0.0000       
3481.1250    52.5749      21.3574      0.0000       45.8978      0.0000       0.0000       0.0000       33.7472      237.0706     254.0707     0.0000       191.3588     0.0000       0.0000       0.0000       
3481.2500    51.8154      21.2518      0.0000       47.9156      0.0000       0.0000       0.0000       32.7267      496.7747     666.2450     0.0000       191.5579     0.0000       0.0000       0.0000       
3481.3750    51.3256      21.2093      0.0000       50.1861      0.0000       0.0000       0.0000       30.9731      1117.1759    875.0344     0.0000       191.7411     0.0000       0.0000       0.0000       
3481.5000    50.9887      21.2422      0.0000       53.8725      0.0000       0.0000       0.0000       30.3760      2676.8533    1074.6653    0.0000       191.8999     0.0000       0.0000       0.0000       
3481.6250    50.9215      21.3649      0.0000       54.6005      0.0000       0.0000       0.0000       30.3794      2505.9731    1047.3412    0.0000       192.0041     0.0000       0.0000       0.0000       
3481.7500    51.4880      21.6006      0.0000       49.8170      0.0000       0.0000       0.0000       30.0164      1109.6497    689.1750     0.0000       192.1636     0.0000       0.0000       0.0000       
3481.8750    52.6187      21.7352      0.0000       39.6474      0.0000       0.0000       0.0000       29.5901      839.7918     559.9763     0.0000       192.3466     0.0000       0.0000       0.0000       
3482.0000    53.3499      21.7057      0.0000       35.0910      0.0000       0.0000       0.0000       29.8145      875.3453     525.9938     0.0000       192.5771     0.0000       0.0000       0.0000       
3482.1250    53.0708      21.5365      0.0000       33.9225      0.0000       0.0000       0.0000       30.1597      1339.4203    806.0671     0.0000       192.8699     0.0000       0.0000       0.0000       
3482.2500    52.4175      21.3050      0.0000       32.2991      0.0000       0.0000       0.0000       30.1948      2823.0957    1313.9937    0.0000       193.1538     0.0000       0.0000       0.0000       
3482.3750    51.6197      21.1733      0.0000       29.7149      0.0000       0.0000       0.0000       29.7111      5541.5210    1774.4077    0.0000       193.3150     0.0000       0.0000       0.0000       
3482.5000    50.8701      21.1695      0.0000       29.9879      0.0000       0.0000       0.0000       30.0376      8033.3047    2215.5774    0.0000       193.5532     0.0000       0.0000       0.0000       
3482.6250    50.1869      21.1652      0.0000       31.5503      0.0000       0.0000       0.0000       29.5791      7012.6865    2266.6438    0.0000       193.7837     0.0000       0.0000       0.0000       
3482.7500    49.9857      21.1856      0.0000       32.7587      0.0000       0.0000       0.0000       29.6084      6083.2417    2043.9045    0.0000       193.9981     0.0000       0.0000       0.0000       
3482.8750    50.3116      21.1935      0.0000       32.7538      0.0000       0.0000       0.0000       30.2251      5674.5552    1887.0227    0.0000       194.1887     0.0000       0.0000       0.0000       
3483.0000    50.3018      21.2274      0.0000       32.9759      0.0000       0.0000       0.0000       30.8229      5634.2246    1921.2150    0.0000       194.3705     0.0000       0.0000       0.0000       
3483.1250    50.0998      21.2476      0.0000       32.8697      0.0000       0.0000       0.0000       31.3763      5943.2979    1979.9343    0.0000       194.4832     0.0000       0.0000       0.0000       
3483.2500    49.8502      21.2567      0.0000       32.9153      0.0000       0.0000       0.0000       31.4747      5569.4995    1956.7728    0.0000       194.5729     0.0000       0.0000       0.0000       
3483.3750    49.7344      21.2650      0.0000       30.6339      0.0000       0.0000       0.0000       31.6046      4694.1611    1892.8562    0.0000       194.6851     0.0000       0.0000       0.0000       
3483.5000    49.8786      21.2984      0.0000       29.3899      0.0000       0.0000       0.0000       31.8548      4255.1572    1820.7787    0.0000       194.8279     0.0000       0.0000       0.0000       
3483.6250    50.1379      21.3571      0.0000       29.3340      0.0000       0.0000       0.0000       32.1992      3947.0229    1750.6901    0.0000       194.9799     0.0000       0.0000       0.0000       
3483.7500    50.5319      21.2896      0.0000       28.6210      0.0000       0.0000       0.0000       32.4559      3630.5039    1657.8560    0.0000       195.1544     0.0000       0.0000       0.0000       
3483.8750    50.9641      21.1076      0.0000       28.9191      0.0000       0.0000       0.0000       32.7629      3287.7617    1534.4438    0.0000       195.2900     0.0000       0.0000       0.0000       
3484.0000    50.7528      20.9389      0.0000       28.0541      0.0000       0.0000       0.0000       33.0447      2912.7080    1170.5332    0.0000       195.3864     0.0000       0.0000       0.0000       
3484.1250    50.5117      20.7448      0.0000       28.8582      0.0000       0.0000       0.0000       33.3705      2313.3657    765.5238     0.0000       195.4981     0.0000       0.0000       0.0000       
3484.2500    50.4351      20.7154      0.0000       29.7126      0.0000       0.0000       0.0000       33.6587      996.9380     659.1625     0.0000       195.5936     0.0000       0.0000       0.0000       
3484.3750    50.6656      20.6604      0.0000       29.6064      0.0000       0.0000       0.0000       34.0163      867.5333     692.2524     0.0000       195.6354     0.0000       0.0000       0.0000       
3484.5000    51.3478      20.6180      0.0000       31.2703      0.0000       0.0000       0.0000       34.3992      1225.5076    866.7223     0.0000       195.6838     0.0000       0.0000       0.0000       
3484.6250    51.9627      20.6008      0.0000       29.9501      0.0000       0.0000       0.0000       34.8897      1723.0776    1041.0715    0.0000       195.7379     0.0000       0.0000       0.0000       
3484.7500    51.6163      20.5837      0.0000       28.8320      0.0000       0.0000       0.0000       35.4494      2660.5254    1203.3958    0.0000       195.7716     0.0000       0.0000       0.0000       
3484.8750    51.1936      20.6297      0.0000       28.1187      0.0000       0.0000       0.0000       35.1874      3158.3433    1269.6532    0.0000       195.7982     0.0000       0.0000       0.0000       
3485.0000    50.7611      20.7392      0.0000       30.0609      0.0000       0.0000       0.0000       34.9446      1936.4845    1034.4736    0.0000       195.8466     0.0000       0.0000       0.0000       
3485.1250    51.1739      20.8735      0.0000       30.7890      0.0000       0.0000       0.0000       35.3273      865.6554     529.8884     0.0000       195.9042     0.0000       0.0000       0.0000       
3485.2500    52.0865      20.9448      0.0000       32.0483      0.0000       0.0000       0.0000       35.9758      399.2129     401.4238     0.0000       195.9611     0.0000       0.0000       0.0000       
3485.3750    53.1723      20.9661      0.0000       31.5123      0.0000       0.0000       0.0000       36.3525      443.0469     464.3957     0.0000       195.9925     0.0000       0.0000       0.0000       
3485.5000    54.2014      20.9615      0.0000       33.0749      0.0000       0.0000       0.0000       36.3180      538.4249     597.9054     0.0000       196.0417     0.0000       0.0000       0.0000       
3485.6250    53.5469      20.9822      0.0000       31.5268      0.0000       0.0000       0.0000       36.4292      739.8209     765.8689     0.0000       196.0278     0.0000       0.0000       0.0000       
3485.7500    52.2103      20.9903      0.0000       32.7105      0.0000       0.0000       0.0000       36.4265      1149.6085    948.1851     0.0000       195.9896     0.0000       0.0000       0.0000       
3485.8750    50.9423      20.9863      0.0000       31.6933      0.0000       0.0000       0.0000       36.1324      1463.9080    1102.1870    0.0000       195.9276     0.0000       0.0000       0.0000       
3486.0000    50.2118      21.0198      0.0000       32.7508      0.0000       0.0000       0.0000       35.7127      1248.1221    999.7748     0.0000       195.8091     0.0000       0.0000       0.0000       
3486.1250    50.6155      21.0659      0.0000       32.6948      0.0000       0.0000       0.0000       35.2673      1209.1189    970.0707     0.0000       195.7476     0.0000       0.0000       0.0000       
3486.2500    51.0763      21.1500      0.0000       33.8785      0.0000       0.0000       0.0000       35.5303      1387.9580    1070.1342    0.0000       195.6868     0.0000       0.0000       0.0000       
3486.3750    50.8930      21.2088      0.0000       33.7974      0.0000       0.0000       0.0000       35.6159      1945.0374    1211.3684    0.0000       195.6629     0.0000       0.0000       0.0000       
3486.5000    50.6438      21.2293      0.0000       27.8742      0.0000       0.0000       0.0000       35.0562      2556.4856    1372.2821    0.0000       195.6575     0.0000       0.0000       0.0000       
3486.6250    50.4799      21.1871      0.0000       28.4757      0.0000       0.0000       0.0000       34.9402      3133.6616    1509.8127    0.0000       195.7211     0.0000       0.0000       0.0000       
3486.7500    50.4411      21.0943      0.0000       29.5077      0.0000       0.0000       0.0000       35.2156      3900.5581    1648.5454    0.0000       195.7386     0.0000       0.0000       0.0000       
3486.8750    50.3547      20.9887      0.0000       29.6036      0.0000       0.0000       0.0000       35.4024      4821.1943    1817.8965    0.0000       195.7323     0.0000       0.0000       0.0000       
3487.0000    50.1708      20.9081      0.0000       29.8512      0.0000       0.0000       0.0000       35.4630      5669.9746    1955.2776    0.0000       195.6782     0.0000       0.0000       0.0000       
3487.1250    50.0465      20.8785      0.0000       31.0348      0.0000       0.0000       0.0000       35.5107      7290.3267    2059.3196    0.0000       195.6303     0.0000       0.0000       0.0000       
3487.2500    50.0172      20.8744      0.0000       29.6638      0.0000       0.0000       0.0000       35.6029      8600.5557    2119.3857    0.0000       195.5937     0.0000       0.0000       0.0000       
3487.3750    50.0559      20.8443      0.0000       32.1375      0.0000       0.0000       0.0000       35.7834      8930.3252    2190.3149    0.0000       195.5087     0.0000       0.0000       0.0000       
3487.5000    50.2768      20.8527      0.0000       32.5874      0.0000       0.0000       0.0000       36.0652      7531.6919    2194.2158    0.0000       195.4311     0.0000       0.0000       0.0000       
3487.6250    50.5843      20.8606      0.0000       31.9499      0.0000       0.0000       0.0000       36.5301      5339.9150    1979.9011    0.0000       195.3602     0.0000       0.0000       0.0000       
3487.7500    50.4492      20.8935      0.0000       30.5281      0.0000       0.0000       0.0000       37.0905      3352.7429    1631.4846    0.0000       195.2903     0.0000       0.0000       0.0000       
3487.8750    50.2378      20.9657      0.0000       30.7256      0.0000       0.0000       0.0000       37.1700      2607.9617    1538.6746    0.0000       195.1737     0.0000       0.0000       0.0000       
3488.0000    50.1514      21.0746      0.0000       30.3153      0.0000       0.0000       0.0000       37.0028      2365.0210    1466.9646    0.0000       195.0172     0.0000       0.0000       0.0000       
3488.1250    50.2566      21.1718      0.0000       28.2616      0.0000       0.0000       0.0000       37.1834      2275.7695    1449.7813    0.0000       194.8521     0.0000       0.0000       0.0000       
3488.2500    50.5064      21.2813      0.0000       30.0522      0.0000       0.0000       0.0000       37.4906      2325.9263    1502.5729    0.0000       194.7113     0.0000       0.0000       0.0000       
3488.3750    50.7462      21.4536      0.0000       28.4533      0.0000       0.0000       0.0000       37.5445      2461.7017    1571.0530    0.0000       194.6016     0.0000       0.0000       0.0000       
3488.5000    50.9384      21.5631      0.0000       28.5497      0.0000       0.0000       0.0000       37.9593      2644.9121    1626.6448    0.0000       194.4987     0.0000       0.0000       0.0000       
3488.6250    51.1592      21.6222      0.0000       30.5172      0.0000       0.0000       0.0000       38.1271      2596.6597    1544.0105    0.0000       194.3977     0.0000       0.0000       0.0000       
3488.7500    51.3139      21.3771      0.0000       32.2828      0.0000       0.0000       0.0000       37.8273      2239.0103    1450.9352    0.0000       194.2977     0.0000       0.0000       0.0000       
3488.8750    50.7945      21.1959      0.0000       30.2027      0.0000       0.0000       0.0000       37.8625      2041.1184    1362.8875    0.0000       194.2426     0.0000       0.0000       0.0000       
3489.0000    50.6976      21.0899      0.0000       31.2857      0.0000       0.0000       0.0000       38.1567      1832.6191    1280.2659    0.0000       194.2036     0.0000       0.0000       0.0000       
3489.1250    50.8423      21.0349      0.0000       32.4694      0.0000       0.0000       0.0000       38.3690      1911.0356    1256.9358    0.0000       194.2130     0.0000       0.0000       0.0000       
3489.2500    51.1689      21.0304      0.0000       33.6274      0.0000       0.0000       0.0000       38.2210      2069.0881    1305.7261    0.0000       194.2151     0.0000       0.0000       0.0000       
3489.3750    51.1594      21.0131      0.0000       35.3424      0.0000       0.0000       0.0000       38.5469      2229.0581    1381.8347    0.0000       194.1856     0.0000       0.0000       0.0000       
3489.5000    50.6107      21.0215      0.0000       36.5771      0.0000       0.0000       0.0000       38.9173      2473.0747    1442.9028    0.0000       194.0287     0.0000       0.0000       0.0000       
3489.6250    50.1970      21.0172      0.0000       35.3321      0.0000       0.0000       0.0000       39.1866      2626.3745    1476.7285    0.0000       193.8085     0.0000       0.0000       0.0000       
3489.7500    50.1873      21.0247      0.0000       34.0877      0.0000       0.0000       0.0000       38.8993      2453.6694    1371.9962    0.0000       193.5809     0.0000       0.0000       0.0000       
3489.8750    50.4559      21.0336      0.0000       35.2462      0.0000       0.0000       0.0000       38.5488      2122.2534    1219.9556    0.0000       193.3051     0.0000       0.0000       0.0000       
3490.0000    50.8116      21.0546      0.0000       36.5309      0.0000       0.0000       0.0000       38.5207      1600.3066    1033.6147    0.0000       193.0598     0.0000       0.0000       0.0000       
3490.1250    51.1101      21.0747      0.0000       35.3118      0.0000       0.0000       0.0000       38.6569      604.7050     678.8642     0.0000       192.9508     0.0000       0.0000       0.0000       
3490.2500    51.4369      21.0445      0.0000       32.8780      0.0000       0.0000       0.0000       39.0524      303.1589     360.3129     0.0000       192.8818     0.0000       0.0000       0.0000       
3490.3750    51.9079      21.0149      0.0000       33.7079      0.0000       0.0000       0.0000       39.2904      213.3195     243.9931     0.0000       192.7636     0.0000       0.0000       0.0000       
3490.5000    52.4078      20.9855      0.0000       36.9906      0.0000       0.0000       0.0000       39.1738      188.4218     251.8834     0.0000       192.7016     0.0000       0.0000       0.0000       
3490.6250    52.8407      20.9552      0.0000       39.2122      0.0000       0.0000       0.0000       39.3419      204.7319     280.2300     0.0000       192.6405     0.0000       0.0000       0.0000       
3490.7500    52.8116      20.9386      0.0000       39.3841      0.0000       0.0000       0.0000       39.5162      238.6886     337.3196     0.0000       192.5453     0.0000       0.0000       0.0000       
3490.8750    52.0704      20.9218      0.0000       42.1869      0.0000       0.0000       0.0000       39.3490      334.3007     445.1454     0.0000       192.4928     0.0000       0.0000       0.0000       
3491.0000    51.4263      20.9173      0.0000       43.5222      0.0000       0.0000       0.0000       38.6633      528.5510     661.5589     0.0000       192.4308     0.0000       0.0000       0.0000       
3491.1250    50.9545      20.9260      0.0000       45.2377      0.0000       0.0000       0.0000       37.6802      961.0357     815.3807     0.0000       192.3617     0.0000       0.0000       0.0000       
3491.2500    50.8009      20.9469      0.0000       47.7367      0.0000       0.0000       0.0000       36.3488      987.2188     822.1118     0.0000       192.3393     0.0000       0.0000       0.0000       
3491.3750    50.8098      20.9300      0.0000       49.6038      0.0000       0.0000       0.0000       36.5299      861.4363     794.8898     0.0000       192.2855     0.0000       0.0000       0.0000       
