WELLNAME = well52
STDEP  =  3835.0000    
ENDEP  =  4631.8750    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           RT           SP           
4537.5000    50.6739      7.4099       1.9120       2.7000       41.1395      389.8601     131.5011     
4537.6250    50.8356      7.4063       1.8043       2.6978       41.6510      398.7021     131.4687     
4537.7500    50.8356      7.4135       1.6966       2.7043       41.8429      471.7378     131.4363     
4537.8750    50.2695      7.3522       1.6427       2.7108       39.3508      694.5779     131.4039     
4538.0000    49.6227      7.3990       1.6427       2.6849       38.3284      1279.8030    131.3555     
4538.1250    48.7332      7.4243       1.6427       2.6828       37.0505      2774.4771    131.3070     
4538.2500    48.2480      7.4351       1.6427       2.6914       35.7725      2480.1606    131.2587     
4538.3750    48.0863      7.3882       1.6427       2.6957       36.7314      2305.8098    131.2103     
4538.5000    47.8437      7.3954       1.6427       2.7086       37.7541      2608.5278    131.1780     
4538.6250    48.1671      7.3918       1.5889       2.7204       37.8183      2425.1565    131.1137     
4538.7500    48.6523      7.3774       1.5350       2.7108       38.0741      2869.4038    131.0334     
4538.8750    48.5714      7.3918       1.6427       2.6925       37.1158      2242.0669    130.9691     
4539.0000    48.5714      7.4099       1.6966       2.6806       34.8152      2143.7229    130.9047     
4539.1250    49.0566      7.3486       1.9120       2.6978       35.0072      2004.2290    130.8404     
4539.2500    49.3801      7.3197       1.9120       2.7075       34.1766      2107.9670    130.7922     
4539.3750    49.2992      7.3666       1.8043       2.7054       33.0264      2084.4583    130.7279     
4539.5000    49.2183      7.3810       1.7505       2.6860       31.6207      2579.4351    130.6476     
4539.6250    49.0566      7.3738       1.7505       2.6882       30.6623      2508.1252    130.5833     
4539.7500    49.1375      7.3846       1.6427       2.6817       30.2152      2398.1138    130.5030     
4539.8750    48.5714      7.4423       1.6427       2.7000       32.3244      2728.1958    130.4227     
4540.0000    48.8949      7.4315       1.6427       2.7118       32.0050      2623.1904    130.3584     
4540.1250    48.8949      7.4712       1.8043       2.7108       30.9829      2131.7388    130.3101     
4540.2500    48.8140      7.4567       1.7505       2.6914       30.7274      2217.0659    130.2617     
4540.3750    48.6523      7.4387       1.6966       2.6935       30.4080      1832.2581    130.1815     
4540.5000    49.4609      7.4459       1.5889       2.6957       30.6640      1722.6653    130.1012     
4540.6250    49.4609      7.4243       1.5889       2.6935       32.1981      1981.8816    130.0209     
4540.7500    49.2183      7.4351       1.6966       2.6828       32.6455      2096.1775    129.9247     
4540.8750    49.3801      7.4387       1.6427       2.6935       32.0705      2398.1138    129.8444     
4541.0000    49.2992      7.4459       1.5889       2.6892       30.7287      2608.5278    129.7643     
4541.1250    48.8949      7.4567       1.7505       2.6871       33.1574      2267.3489    129.6680     
4541.2500    48.9758      7.4784       1.8043       2.7118       35.0748      2667.6948    129.5877     
4541.3750    49.2992      7.4892       1.9120       2.7215       37.1201      2192.3433    129.5075     
4541.5000    49.3801      7.4567       2.1814       2.7333       36.2257      2292.9204    129.4272     
4541.6250    48.8949      7.4603       2.3968       2.7204       35.5868      2143.7229    129.3309     
4541.7500    48.4906      7.4748       2.4507       2.7376       36.2900      1970.8008    129.2667     
4541.8750    49.2183      7.4748       2.6661       2.7151       36.3541      1423.6675    129.2184     
4542.0000    50.2695      7.4892       2.8815       2.6946       36.9934      781.3704     129.1380     
4542.1250    51.8868      7.5036       3.5278       2.6677       39.7417      446.0159     129.1057     
4542.2500    53.7466      7.5180       3.7971       2.6720       38.4637      325.8262     129.0412     
4542.3750    54.7979      7.5252       3.7971       2.6699       37.1858      318.6001     128.9609     
4542.5000    54.4744      7.5252       3.9587       2.6774       39.4867      346.5547     128.9286     
4542.6250    54.1510      7.6082       3.8510       2.6817       41.2124      400.9441     128.8643     
4542.7500    53.9084      7.6587       4.0665       2.6871       42.2351      381.2131     128.8000     
4542.8750    54.6361      7.7127       4.7128       2.6548       41.6602      291.2634     128.7515     
4543.0000    56.3342      7.6118       5.4129       2.6462       40.9575      220.0556     128.7191     
4543.1250    58.9218      7.5974       6.2209       2.6398       41.6606      132.1116     128.6868     
4543.2500    61.9946      7.5938       6.6517       2.6247       43.5780      87.7367      128.6224     
4543.3750    64.1779      7.6767       6.8133       2.6290       44.8564      74.1532      128.5741     
4543.5000    65.6334      7.7632       7.3519       2.6247       45.4318      65.1814      128.5416     
4543.6250    65.8760      7.7668       7.9982       2.6054       44.2817      64.8168      128.5092     
4543.7500    65.0674      7.7488       7.5135       2.6194       43.5151      68.9404      128.4609     
4543.8750    63.6119      7.7596       6.9749       2.6323       43.1318      72.9163      128.4125     
4544.0000    62.5607      7.8137       6.5440       2.6409       44.2184      81.1130      128.3801     
4544.1250    61.1860      7.7055       6.7594       2.6495       46.1998      80.6595      128.3316     
4544.2500    61.0243      7.6947       6.8133       2.6452       45.1776      70.5041      128.2992     
4544.3750    62.5607      7.6767       6.5440       2.6473       44.7943      62.6726      128.2828     
4544.5000    62.6415      7.6911       6.3286       2.6559       45.1140      65.9163      128.2344     
4544.6250    62.1563      7.7055       6.4901       2.6430       45.1781      71.2991      128.2020     
4544.7500    62.2372      7.7127       6.3824       2.6086       44.2836      75.8351      128.2015     
4544.8750    61.1051      7.6947       5.7900       2.6484       43.1975      99.8131      128.2009     
4545.0000    60.0539      7.6947       5.5745       2.6323       42.4947      111.6579     128.2003     
4545.1250    59.5687      7.6478       5.1975       2.6247       43.7091      109.7953     128.1998     
4545.2500    59.3262      7.6767       5.2514       2.6086       44.6040      113.5516     128.2152     
4545.3750    58.8410      7.7055       5.1436       2.6043       37.1911      118.0972     128.2624     
4545.5000    57.0620      7.7560       5.1975       2.5903       35.4019      135.1079     128.2937     
4545.6250    56.0917      7.7452       4.4435       2.6054       33.9323      154.5693     128.3251     
4545.7500    55.6065      7.7272       4.0126       2.6065       36.6805      158.9641     128.3884     
4545.8750    53.0997      7.7091       3.7433       2.5430       36.5529      183.9117     128.4357     
4546.0000    52.3720      7.5721       4.0665       2.5172       37.5118      184.9462     128.4988     
4546.1250    53.5040      7.4171       4.7128       2.5097       38.7262      176.8335     128.5620     
4546.2500    54.2318      7.4748       4.8743       2.5505       38.9820      194.5185     128.6253     
4546.3750    55.0405      7.4423       4.8205       2.6118       38.0875      223.7884     128.7204     
4546.5000    57.3855      7.5361       4.8743       2.6387       38.6629      221.2926     128.7837     
4546.6250    57.9515      7.6082       4.8743       2.6645       38.4714      203.4423     128.8310     
4546.7500    59.1644      7.5974       4.8743       2.6624       35.7237      206.8933     128.8942     
4546.8750    58.5984      7.4748       4.5512       2.6645       33.9985      201.1736     128.9574     
4547.0000    57.9515      7.4135       4.3358       2.6538       33.1040      184.9462     129.0047     
4547.1250    56.5768      7.4748       4.0665       2.6527       35.2131      223.7884     129.0201     
4547.2500    54.6361      7.5361       3.9049       2.6333       36.6832      301.2280     129.0355     
4547.3750    52.9380      7.5938       3.5278       2.6516       35.9804      366.5413     129.0667     
4547.5000    52.2911      7.6118       3.0970       2.6355       34.5108      453.5820     129.0661     
4547.6250    52.8571      7.5938       3.3124       2.6129       35.8531      451.0461     129.0497     
4547.7500    53.8275      7.4459       3.8510       2.6215       37.3232      304.6248     129.0333     
4547.8750    56.0917      7.3810       4.2280       2.6021       37.6428      243.4241     128.9690     
4548.0000    58.1941      7.3413       4.3358       2.6032       34.9591      202.3046     128.9047     
4548.1250    59.0836      7.2981       4.4973       2.6118       35.2788      190.2044     128.8244     
4548.2500    58.3558      7.3089       4.4973       2.6355       37.5796      204.5861     128.7123     
4548.3750    57.0620      7.3017       4.3358       2.6355       39.5610      227.5846     128.5841     
4548.5000    56.3342      7.2909       4.4435       2.6398       40.4558      232.7462     128.4560     
4548.6250    56.0108      7.2728       4.1203       2.6333       41.5424      250.3450     128.3121     
4548.7500    55.5256      7.2728       3.9049       2.6409       41.6705      263.3020     128.1202     
4548.8750    55.2830      7.2728       3.8510       2.6591       41.9263      281.6274     127.9124     
4549.0000    55.3639      7.2909       3.7971       2.6688       43.7159      270.7881     127.6885     
4549.1250    55.6065      7.3089       3.6894       2.6624       44.9942      264.7825     127.5126     
4549.2500    55.8491      7.3413       3.7433       2.6667       43.6524      225.0465     127.4005     
4549.3750    56.2534      7.3377       3.9049       2.6720       42.5024      174.8615     127.3522     
4549.5000    56.7386      7.3233       3.9049       2.6817       41.2884      158.9641     127.3675     
4549.6250    56.5768      7.3125       3.5817       2.6742       40.3300      175.8450     127.4147     
4549.7500    55.5256      7.3269       3.4201       2.6989       40.0746      183.9117     127.4461     
4549.8750    54.6361      7.3413       3.2047       2.7000       40.5860      220.0556     127.4456     
4550.0000    54.6361      7.3450       3.0970       2.6817       37.0715      281.6274     127.4450     
4550.1250    53.8275      7.3125       3.2585       2.6710       35.0267      362.4539     127.4285     
4550.2500    53.1806      7.3125       3.2047       2.6903       34.9630      370.6750     127.3961     
4550.3750    53.1806      7.3197       3.0970       2.7075       33.3656      389.8601     127.3637     
4550.5000    52.9380      7.3486       2.9893       2.7129       31.3848      335.0901     127.2993     
4550.6250    53.1806      7.3522       3.5817       2.7043       31.8324      246.1692     127.2350     
4550.7500    53.9084      7.3702       3.7433       2.7097       32.4077      158.9641     127.1707     
4550.8750    54.9596      7.3558       3.5278       2.7054       32.9192      146.1409     127.0904     
4551.0000    54.8787      7.3522       3.3663       2.7032       33.1750      151.9911     127.0261     
4551.1250    54.5553      7.3702       2.9893       2.6978       32.0888      178.8279     126.9298     
4551.2500    53.6658      7.3738       2.7738       2.6839       31.0027      234.0553     126.8176     
4551.3750    52.9380      7.3810       2.8815       2.7011       31.4502      416.9939     126.7374     
4551.5000    52.6146      7.3269       3.0431       2.6925       29.7889      414.6619     126.6572     
4551.6250    52.8571      7.2945       3.0431       2.6892       26.7856      421.6970     126.5610     
4551.7500    52.7763      7.2945       3.2047       2.6882       27.2332      453.5820     126.4488     
4551.8750    53.0189      7.3269       3.3124       2.6828       26.8500      466.4780     126.3047     
4552.0000    53.5040      7.3522       3.7971       2.6602       24.7414      331.3535     126.1288     
4552.1250    54.3935      7.3918       4.4973       2.6688       22.9523      204.5861     125.9529     
4552.2500    56.2534      7.4279       4.9282       2.6828       23.2081      124.2096     125.7770     
4552.3750    57.9515      7.4675       5.3052       2.6806       21.7385      102.0772     125.5692     
4552.5000    57.6281      7.5252       5.6823       2.7032       22.5057      106.7602     125.3613     
4552.6250    57.2237      7.6010       5.3591       2.7086       22.9531      103.2283     125.1854     
4552.7500    56.9003      7.6550       4.8205       2.7183       24.1038      131.3728     125.0413     
4552.8750    55.6873      7.7488       4.6051       2.7215       24.2956      212.7756     124.9131     
4553.0000    55.2830      7.7200       4.9821       2.7043       24.9988      243.4241     124.8329     
4553.1250    56.3342      7.5180       5.3052       2.6860       25.0629      188.0834     124.7846     
4553.2500    58.0324      7.5180       5.1975       2.6839       25.3827      161.6601     124.7361     
4553.3750    58.6793      7.5036       5.1975       2.6688       26.9167      128.4593     124.7196     
4553.5000    59.2453      7.5793       5.3591       2.6634       28.0672      79.7602      124.7191     
4553.6250    60.2157      7.6550       5.1436       2.6720       29.0260      78.4296      124.7185     
4553.7500    58.2749      7.6731       4.8743       2.6774       29.7930      89.2250      124.7338     
4553.8750    55.6065      7.6659       4.6051       2.6688       30.5601      109.7953     124.7333     
4554.0000    54.0701      7.6623       4.1203       2.6871       32.0940      136.6316     124.7328     
4554.1250    53.0189      7.6190       3.2585       2.6731       33.8197      301.2280     124.7481     
4554.2500    52.8571      7.4423       3.6894       2.6645       32.8613      368.6023     124.7317     
4554.3750    55.7682      7.2548       4.1742       2.6398       31.9669      223.7884     124.7152     
4554.5000    58.3558      7.2368       4.4435       2.6462       33.3730      169.0767     124.6987     
4554.6250    59.2453      7.2620       4.3358       2.6753       34.3317      170.0277     124.6662     
4554.7500    58.4367      7.2764       4.1742       2.6978       33.3095      184.9462     124.6338     
4554.8750    56.8194      7.3630       4.0126       2.7011       34.2683      243.4241     124.6014     
4555.0000    54.3935      7.5288       3.7433       2.7000       35.8023      403.1990     124.5689     
4555.1250    52.2103      7.5974       2.9893       2.6946       36.3776      972.3535     124.5364     
4555.2500    50.7547      7.6875       2.8277       2.6946       33.9495      983.3181     124.5041     
4555.3750    50.8356      7.6406       2.9354       2.6645       32.9272      812.6487     124.4557     
4555.5000    52.3720      7.5685       3.0431       2.6634       32.0967      487.8787     124.3914     
4555.6250    55.1213      7.3702       3.6894       2.6441       33.4389      200.0490     124.3110     
4555.7500    59.2453      7.3522       3.9587       2.6215       34.3977      129.9080     124.2147     
4555.8750    60.7817      7.3558       3.9587       2.5914       32.9282      126.3166     124.1344     
4556.0000    60.2965      7.3810       4.0126       2.5978       32.4810      129.9080     124.0542     
4556.1250    59.4879      7.4531       3.3663       2.6312       31.7783      138.1725     123.9420     
4556.2500    57.8706      7.4928       2.6661       2.6462       31.3951      192.3492     123.8458     
4556.3750    54.3127      7.6046       2.0736       2.6624       32.2260      261.8296     123.7335     
4556.5000    53.5849      7.6370       1.6427       2.6688       32.7375      327.6587     123.6373     
4556.6250    53.3423      7.6190       1.6966       2.6882       33.0573      370.6750     123.5732     
4556.7500    53.8275      7.3738       1.9120       2.7011       33.5048      419.3386     123.4770     
4556.8750    53.2615      7.3413       1.8582       2.6925       33.1216      410.0386     123.3807     
4557.0000    52.2911      7.3594       1.6966       2.7097       31.9716      297.8694     123.2366     
4557.1250    51.8868      7.3594       1.5350       2.7108       32.2913      441.0430     123.0925     
4557.2500    51.8059      7.3666       1.4812       2.7043       31.4608      504.5710     122.9963     
4557.3750    52.0485      7.3017       1.3735       2.6591       32.1001      159.8577     122.8841     
4557.5000    52.2103      7.2296       1.3196       2.6548       33.3783      98.1482      122.7560     
4557.6250    51.0782      6.9808       1.2119       2.6613       32.6117      82.4891      122.6438     
4557.7500    51.6442      6.9988       1.1580       2.6548       30.5033      81.1130      122.5476     
4557.8750    52.3720      6.9772       1.2657       2.6452       29.9922      82.0277      122.4673     
4558.0000    53.2615      7.0925       1.3196       2.6204       29.1616      79.7602      122.3710     
4558.1250    54.4744      7.2440       1.4273       2.5796       28.2672      80.2086      122.2907     
4558.2500    56.0917      7.2692       1.5350       2.5742       27.5645      82.0277      122.2265     
4558.3750    57.1429      7.3089       1.6966       2.5720       28.1399      81.1130      122.1462     
4558.5000    57.8706      7.2548       1.9120       2.5978       29.0347      79.7602      122.0660     
4558.6250    57.9515      7.2404       2.3968       2.6011       29.4822      80.6595      121.9377     
4558.7500    59.6496      7.2692       2.2891       2.5591       29.3547      82.9528      121.8255     
4558.8750    61.1051      7.3305       2.5045       2.5323       30.1218      82.4891      121.7294     
4559.0000    61.6712      7.3161       2.7200       2.5258       28.9717      82.4891      121.6172     
4559.1250    62.1563      7.3017       3.0970       2.4978       23.6041      82.9528      121.5051     
4559.2500    62.1563      7.3305       3.2047       2.4806       21.5594      78.4296      121.3610     
4559.3750    60.8625      7.3558       3.3124       2.4849       20.6010      79.3141      121.2168     
4559.5000    61.7520      7.3558       3.5817       2.4742       20.9208      78.4296      121.0887     
4559.6250    63.7736      7.3846       4.9821       2.4301       21.8157      64.4545      120.9447     
4559.7500    65.7143      7.3341       5.8977       2.4065       22.3271      61.9738      120.7847     
4559.8750    66.0378      7.2656       6.5440       2.4151       22.5191      60.2605      120.6088     
4560.0000    65.8760      7.2440       7.5674       2.4097       21.6886      55.0898      120.4169     
4560.1250    67.4124      7.2296       10.2603      2.4065       23.8617      43.0455      120.2090     
4560.2500    73.0728      7.2692       11.8761      2.4183       23.8617      37.8374      119.9850     
4560.3750    77.7628      7.3197       14.0844      2.4226       25.3957      34.3974      119.8091     
4560.5000    82.9380      7.3882       16.3465      2.4108       26.4183      30.9214      119.6172     
4560.6250    84.3127      7.4748       16.0772      2.4161       27.8244      32.7047      119.3775     
4560.7500    80.5930      7.6947       15.2155      2.4839       28.8471      39.3520      119.1697     
4560.8750    76.8733      8.0337       13.8690      2.5258       29.8697      43.7757      118.9618     
4561.0000    73.5580      8.1346       12.5225      2.5452       29.6783      47.0857      118.7699     
4561.1250    69.0297      7.7091       11.0144      2.5591       29.4229      53.2672      118.6099     
4561.2500    67.8976      7.4531       10.8528      2.5796       29.1036      58.2669      118.4658     
4561.3750    68.3828      7.4135       10.0988      2.5860       29.4872      69.3281      118.3536     
4561.5000    66.6846      7.4207       9.2370       2.6097       31.3406      81.5692      118.3052     
4561.6250    62.8033      7.3774       7.4596       2.6054       31.5325      87.7367      118.2887     
4561.7500    62.8033      7.3558       7.2442       2.6043       30.7659      94.3708      118.2881     
4561.8750    63.3693      7.2692       7.1365       2.5806       30.1910      90.7387      118.3195     
4562.0000    64.1779      7.3269       7.1365       2.5710       31.4054      87.2462      118.3827     
4562.1250    64.9865      7.2800       8.2137       2.5968       32.8754      85.3111      118.4458     
4562.2500    66.5229      7.3666       8.7523       2.5925       34.6649      78.8707      118.4931     
4562.3750    69.6766      7.3630       9.5063       2.5860       36.9656      72.9163      118.5404     
4562.5000    71.8598      7.3522       9.8833       2.5505       41.1833      54.7817      118.5717     
4562.6250    70.7278      7.4279       10.1526      2.5290       45.3372      38.4793      118.6031     
4562.7500    67.4124      7.4423       10.1526      2.5075       49.1715      33.6346      118.6504     
4562.8750    63.9353      7.4279       10.6374      2.4624       55.0508      36.7914      118.7295     
4563.0000    60.3774      7.4603       11.6068      2.4301       57.5432      45.5281      118.8087     
4563.1250    58.3558      7.5397       9.8833       2.4828       60.1634      60.2605      118.8720     
4563.2500    56.0108      7.6370       7.4596       2.4935       63.0392      69.7178      118.9511     
4563.3750    61.1860      7.5685       6.1670       2.4301       65.9789      50.9307      119.0462     
4563.5000    70.0809      7.4603       6.4901       2.3645       73.1361      21.8417      119.1414     
4563.6250    88.2749      7.4531       8.9138       2.3720       74.9255      13.4856      119.2683     
4563.7500    86.0108      7.4279       9.5602       2.3677       75.3092      11.3977      119.3954     
4563.8750    80.1887      7.3846       9.6679       2.3688       78.9518      11.0207      119.5224     
4564.0000    76.0647      7.3233       9.3986       2.4032       77.1627      10.6561      119.6653     
4564.1250    71.3747      7.3990       7.5674       2.4656       75.0542      14.5053      119.7923     
4564.2500    60.6200      7.7019       5.8977       2.5914       76.9714      24.1611      119.9353     
4564.3750    50.5930      8.2212       4.0126       2.6806       81.1253      67.0345      120.0942     
4564.5000    48.6523      7.8678       2.8277       2.6968       85.5347      246.1692     120.2372     
4564.6250    49.4609      7.4315       2.0198       2.6806       85.9182      329.5010     120.3642     
4564.7500    50.3504      7.3377       1.8043       2.7011       84.5765      366.5413     120.4912     
4564.8750    50.4313      7.3738       1.8043       2.7161       83.6182      510.2615     120.6183     
4565.0000    49.9461      7.3810       1.6427       2.7387       82.5320      945.4724     120.7293     
4565.1250    50.1887      7.3413       1.5889       2.7387       82.9796      1574.8533    120.8403     
4565.2500    49.8652      7.3341       1.8043       2.7312       85.0246      1713.0344    120.9195     
4565.3750    49.7844      7.3810       2.1275       2.7183       86.8780      1488.9819    120.9350     
4565.5000    50.4313      7.3882       2.2891       2.7237       86.4308      1480.6538    120.9025     
4565.6250    50.4313      7.3630       3.0431       2.7065       84.8335      1472.3770    120.8221     
4565.7500    50.2695      7.3305       2.9893       2.6978       83.3001      1497.3511    120.7100     
4565.8750    50.1078      7.3305       2.8815       2.7000       87.0066      1439.7217    120.5979     
4566.0000    50.3504      7.2909       2.8277       2.6892       92.7579      1647.1008    120.4857     
4566.1250    49.7844      7.2368       2.2352       2.6978       98.5731      1703.4534    120.3416     
4566.2500    49.9461      7.1791       2.1814       2.7054       121.8333     1566.0454    120.1815     
4566.3750    50.5930      7.2332       2.1275       2.6882       133.1440     1392.0947    120.0693     
4566.5000    50.8356      7.2728       2.1814       2.7097       139.9816     1196.5237    120.0209     
4566.6250    50.6739      7.2512       2.2352       2.6903       142.7934     1176.5662    120.0363     
4566.7500    50.1078      7.3558       2.1814       2.6828       144.5828     1439.7217    120.1155     
4566.8750    49.5418      7.3522       2.0198       2.7000       146.6278     1761.7354    120.2744     
4567.0000    49.1375      7.3125       1.9659       2.7226       149.0563     1531.3157    120.5609     
4567.1250    48.6523      7.3161       1.8582       2.7247       150.8456     759.7688     120.8952     
4567.2500    48.3288      7.3486       2.0198       2.7118       151.8682     664.1106     121.2455     
4567.3750    48.7332      7.3558       2.1275       2.6785       145.4144     649.3821     121.6277     
4567.5000    49.0566      7.3846       2.3968       2.6688       138.7689     660.3975     122.0737     
4567.6250    48.9758      7.3990       2.8277       2.6892       135.2545     664.1106     122.5993     
4567.7500    49.2992      7.2692       2.9354       2.6871       134.6795     613.9729     123.0932     
4567.8750    50.1887      7.1755       3.1508       2.7021       130.7178     645.7502     123.5391     
4568.0000    50.2695      7.2043       3.4201       2.7280       129.4400     649.3821     123.9373     
4568.1250    50.4313      7.2260       3.7433       2.7312       128.7373     631.4294     124.3833     
4568.2500    51.1590      7.2188       4.1203       2.7258       128.8014     561.2905     124.8930     
4568.3750    51.7251      7.2512       4.7666       2.7333       128.7376     496.1545     125.3071     
4568.5000    52.2911      7.2260       5.3052       2.7247       127.8432     461.2759     125.8327     
4568.6250    53.5849      7.2764       6.2747       2.7280       129.3770     322.1924     126.1832     
4568.7500    55.4448      7.2440       6.5979       2.7172       127.9075     178.8279     -99999.0000  
4568.8750    55.6873      7.3305       6.7056       2.7032       128.9301     159.8577     -99999.0000  
4569.0000    56.8194      7.3810       7.3519       2.7226       135.2564     154.5693     -99999.0000  
4569.1250    58.1941      7.4099       8.5368       2.7086       138.3238     130.6382     -99999.0000  
4569.2500    57.9515      7.3702       8.4830       2.7237       139.9215     122.1377     -99999.0000  
4569.3750    57.0620      7.3846       8.5907       2.7129       138.4519     145.3239     -99999.0000  
4569.5000    58.2749      7.3810       8.7523       2.6914       126.6944     166.2564     -99999.0000  
4569.6250    58.1941      7.3161       8.6984       2.6763       122.2854     148.6201     -99999.0000  
4569.7500    57.0620      7.3125       8.6445       2.6667       122.4773     172.9118     -99999.0000  
4569.8750    57.9515      7.1719       8.8600       2.6591       125.8642     161.6601     -99999.0000  
4570.0000    59.0836      7.2692       8.6984       2.6634       131.6154     147.7890     -99999.0000  
4570.1250    58.9218      7.3269       8.6445       2.6677       137.3027     89.7268      -99999.0000  
4570.2500    61.0243      7.3125       8.8061       2.6376       140.0506     82.4891      -99999.0000  
4570.3750    61.6712      7.3413       8.2675       2.6151       141.7122     95.9716      -99999.0000  
4570.5000    61.4286      7.4063       7.9982       2.6527       142.5431     175.8450     -99999.0000  
4570.6250    63.4501      7.3630       7.0287       2.6817       128.2296     256.0227     -99999.0000  
4570.7500    74.4474      7.3702       6.1131       2.6398       122.6705     270.7881     -99999.0000  
4570.8750    75.1752      7.4135       5.1436       2.5957       120.9453     527.7192     -99999.0000  
4571.0000    62.7224      7.4315       4.4973       2.5699       122.9264     1005.6226    -99999.0000  
4571.1250    50.5930      7.2873       4.4435       2.5183       125.5465     909.0833     -99999.0000  
4571.2500    50.8356      7.2656       5.2514       2.4839       129.1251     702.4092     -99999.0000  
4571.3750    51.1590      7.2909       6.0054       2.4484       132.0646     574.0222     -99999.0000  
4571.5000    52.4528      7.3233       8.5368       2.4043       136.5378     325.8262     -99999.0000  
4571.6250    55.2830      7.2620       18.0162      2.3581       139.0301     165.3270     -99999.0000  
4571.7500    59.0836      7.2764       24.5332      2.3323       138.1996     103.8087     -99999.0000  
4571.8750    63.2884      7.3305       31.4812      2.3290       137.3690     82.9528      -99999.0000  
4572.0000    67.9785      7.4171       38.5907      2.3495       140.5003     73.7386      -99999.0000  
4572.1250    71.1321      7.6298       38.8600      2.3398       144.4622     79.3141      -99999.0000  
4572.2500    68.9488      7.7308       39.3986      2.3387       142.7371     87.2462      -99999.0000  
4572.3750    67.9785      7.7596       37.8366      2.3473       141.0120     98.1482      -99999.0000  
4572.5000    66.6846      7.7272       36.8133      2.3419       147.0187     107.3603     -99999.0000  
4572.6250    65.6334      7.7885       35.0359      2.3269       151.3641     116.1274     -99999.0000  
4572.7500    66.8464      7.9111       35.5745      2.2925       154.6231     112.2856     -99999.0000  
4572.8750    66.7655      7.8317       35.5207      2.2989       156.1569     113.5516     -99999.0000  
4573.0000    66.4421      7.7957       36.4363      2.2892       157.0516     121.4551     -99999.0000  
4573.1250    65.3909      7.8714       36.8672      2.2957       152.7066     144.5115     -99999.0000  
4573.2500    63.4501      7.9075       37.7828      2.3075       144.4638     179.8331     -99999.0000  
4573.3750    59.8922      7.6731       36.4363      2.2925       104.3990     242.0630     -99999.0000  
4573.5000    57.8706      7.8209       37.2442      2.2903       58.8389      340.7739     -99999.0000  
4573.6250    61.1051      7.8281       36.4363      2.2828       38.2634      433.6855     -99999.0000  
4573.7500    66.6038      7.7524       35.4129      2.2301       31.8737      426.4519     -99999.0000  
4573.8750    81.8868      7.7993       35.8977      2.1613       33.5353      426.4519     -99999.0000  
4574.0000    88.2749      7.7885       37.4596      2.0903       34.6219      513.1299     -99999.0000  
4574.1250    91.4286      7.8029       36.7594      1.9925       36.3474      600.3569     139.7810     
4574.2500    97.5741      7.7993       37.8905      1.9344       37.6895      764.0422     136.5722     
4574.3750    102.5067     7.7885       36.7594      1.9065       39.9262      1531.3157    132.9346     
4574.5000    104.2857     7.7849       34.7666      1.9054       40.7571      1801.6965    129.3924     
4574.6250    104.3666     7.7993       35.3591      1.9086       42.5465      1713.0344    125.9455     
4574.7500    106.0647     7.7957       34.4435      1.9194       45.6778      1684.4600    122.2921     
4574.8750    109.9461     7.7957       32.7738      1.9667       49.6397      845.1775     118.6548     
4575.0000    109.6227     7.8065       31.5350      2.0441       51.8125      216.3849     114.8746     
4575.1250    110.4313     7.7957       28.8959      2.2548       53.0268      118.0972     111.4119     
4575.2500    105.1752     7.8029       28.7343      2.3591       52.4519      92.2777      108.5685     
4575.3750    102.5876     7.7885       27.7648      2.4108       53.0911      81.1130      106.0268     
4575.5000    114.5553     7.7704       27.6571      2.4075       54.4971      885.4353     103.7075     
4575.6250    151.9138     7.2692       24.9641      2.4366       53.0916      946.1951     101.4517     
4575.7500    151.7520     5.9928       24.3717      2.4527       51.4304      784.0000     98.9577      
4575.8750    111.3208     6.0036       24.5332      2.4785       53.0919      559.4976     96.3050      
4576.0000    65.3909      6.0000       23.8869      2.4548       5.1369       421.9885     93.8429      
4576.1250    64.9865      6.0072       21.9480      2.4753       5.4030       313.0371     91.4602      
4576.2500    63.8545      5.9964       22.6481      2.5215       4.8371       163.8971     88.9028      
4576.3750    63.6119      5.9964       23.1329      2.6129       4.1061       135.0530     85.9645      
4576.5000    64.5014      5.9964       23.9408      2.6118       3.3688       154.2235     82.7087      
4576.6250    65.1483      7.7921       22.1095      2.6215       3.1268       163.8971     79.4528      
4576.7500    64.9057      7.7993       21.3555      2.6312       2.9865       206.7530     76.5146      
4576.8750    65.4717      7.7993       20.2783      2.6355       3.1002       514.9551     74.1003      
4577.0000    65.2291      7.7957       20.1706      2.6452       3.1885       479.2305     72.1624      
4577.1250    65.1483      0.0001       19.1472      2.6505       3.2259       506.4824     70.4784      
4577.2500    65.3100      0.0001       18.4471      2.6172       3.4095       547.2563     68.9691      
4577.3750    65.7952      0.0001       17.9085      2.6215       3.5930       562.6013     67.5868      
4577.5000    67.4124      0.0001       17.7469      2.6183       3.7068       1672.5476    66.3951      
4577.6250    68.9488      0.0001       16.5081      2.6043       3.6934       4551.2070    65.5368      
4577.7500    72.1833      0.0001       15.1077      2.5957       3.9214       3985.4810    65.1706      
4577.8750    74.3666      0.0001       14.1383      2.6366       3.8192       4451.6328    65.2171      
4578.0000    73.1537      0.0001       13.0072      2.6237       3.6217       3265.9607    65.3590      
4578.1250    71.5364      0.0001       10.4758      2.6430       3.8053       2292.3870    65.5325      
4578.2500    70.0809      0.0001       9.3986       2.6355       4.0841       3107.3801    65.7537      
