WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, R1, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           R1           RT           SP           
5064.8750    65.6125      23.4880      -99999.0000  -99999.0000  26.0076      19.7919      18.1779      74.2826      
5065.0000    61.5230      23.1145      -99999.0000  -99999.0000  23.8060      19.1278      20.7376      80.9972      
5065.1250    59.9117      22.9814      -99999.0000  -99999.0000  25.8560      17.4704      23.1570      84.2478      
5065.2500    60.9103      23.0382      -99999.0000  -99999.0000  26.6659      16.1862      25.6883      85.6636      
5065.3750    59.5242      23.1202      -99999.0000  -99999.0000  23.5026      16.3004      27.4961      86.1779      
5065.5000    58.2408      23.1010      -99999.0000  -99999.0000  26.2105      16.6612      29.4581      86.2098      
5065.6250    57.6806      22.9933      -99999.0000  -99999.0000  28.8172      16.7056      32.2804      86.2891      
5065.7500    59.6470      22.8855      -99999.0000  -99999.0000  26.1348      15.7695      37.8908      86.3447      
5065.8750    60.5815      22.8030      -99999.0000  -99999.0000  27.8051      14.6879      47.0713      86.2579      
5066.0000    59.3463      22.8408      -99999.0000  -99999.0000  26.8183      13.3153      62.3308      85.7046      
5066.1250    56.2595      22.9924      -99999.0000  -99999.0000  27.0967      14.1759      56.7353      83.4905      
5066.2500    52.4529      23.1884      -99999.0000  -99999.0000  33.6764      14.9732      37.9527      80.1298      
5066.3750    51.7543      23.4475      -99999.0000  -99999.0000  34.6634      14.5875      28.2851      76.4844      
5066.5000    55.4758      23.7447      -99999.0000  -99999.0000  31.6521      14.0626      24.0796      72.6966      
5066.6250    58.4933      23.6496      -99999.0000  -99999.0000  30.5640      14.0502      21.6758      69.2964      
5066.7500    60.9129      23.3267      -99999.0000  -99999.0000  34.7142      14.0504      25.8078      65.8014      
5066.8750    63.8608      22.9912      -99999.0000  -99999.0000  37.5738      13.8545      37.1925      62.9627      
5067.0000    61.7983      22.7949      -99999.0000  -99999.0000  31.5005      13.2031      51.9825      60.2268      
5067.1250    59.8012      22.6808      -99999.0000  -99999.0000  29.8051      13.3488      70.5530      64.0625      
5067.2500    58.0163      22.6363      -99999.0000  -99999.0000  29.0460      13.5578      100.1264     70.5078      
5067.3750    56.3471      22.6677      -99999.0000  -99999.0000  29.2486      13.8300      151.8945     78.1551      
5067.5000    55.2219      22.7561      -99999.0000  -99999.0000  27.3001      14.0770      230.3746     88.0799      
5067.6250    54.5227      22.9520      -99999.0000  -99999.0000  26.2121      13.9254      364.9895     90.6975      
5067.7500    53.2682      23.2175      -99999.0000  -99999.0000  28.4643      13.5523      1520.2333    88.6496      
5067.8750    52.0715      23.2679      -99999.0000  -99999.0000  30.9190      13.5272      3391.0229    85.6211      
5068.0000    51.0002      23.1285      -99999.0000  -99999.0000  32.3109      13.2365      3250.9192    82.7745      
5068.1250    51.2983      22.9891      -99999.0000  -99999.0000  35.5246      12.6863      3247.8882    80.2364      
5068.2500    52.4255      22.9383      -99999.0000  -99999.0000  38.4854      12.2627      3460.3074    77.6508      
5068.3750    53.2734      22.9318      -99999.0000  -99999.0000  37.7263      12.0668      2149.8215    74.8359      
5068.5000    54.4200      22.9885      -99999.0000  -99999.0000  41.4461      12.5035      2282.2490    71.1749      
5068.6250    55.4414      23.0452      -99999.0000  -99999.0000  43.5717      12.9529      3901.4058    67.2056      
5068.7500    55.0547      23.1525      -99999.0000  -99999.0000  44.7104      13.1112      2970.6763    62.4375      
5068.8750    54.0390      23.2409      -99999.0000  -99999.0000  49.5183      12.9343      794.5780     57.0291      
5069.0000    55.1591      23.3166      -99999.0000  -99999.0000  52.6054      13.4343      339.4554     50.5689      
5069.1250    56.2912      23.3923      -99999.0000  -99999.0000  56.4263      13.9406      182.7201     45.5558      
5069.2500    56.8354      23.4490      -99999.0000  -99999.0000  56.2492      14.5039      120.0366     41.5313      
5069.3750    57.8085      23.4994      -99999.0000  -99999.0000  52.8837      15.0544      93.8623      38.4478      
5069.5000    58.5791      23.5119      -99999.0000  -99999.0000  58.5518      15.6303      79.7185      35.8229      
5069.6250    59.2532      23.5116      -99999.0000  -99999.0000  62.1449      16.1176      72.2227      35.8707      
5069.7500    60.2457      23.5114      -99999.0000  -99999.0000  60.1206      16.5986      89.4257      41.9361      
5069.8750    60.9681      23.4543      -99999.0000  -99999.0000  60.7025      17.0733      104.1815     55.7902      
5070.0000    59.4339      23.3213      -99999.0000  -99999.0000  60.1711      17.5163      110.8489     67.4223      
5070.1250    60.6867      23.0933      -99999.0000  -99999.0000  62.4231      17.9213      88.8064      76.6426      
5070.2500    60.3869      22.9350      -99999.0000  -99999.0000  61.8158      18.3390      71.6332      80.8812      
5070.3750    61.8519      22.8652      -99999.0000  -99999.0000  60.4241      18.7820      58.7635      82.7396      
5070.5000    60.8577      22.8713      -99999.0000  -99999.0000  68.9765      19.1048      75.3573      84.1315      
5070.6250    61.4933      22.9153      -99999.0000  -99999.0000  74.8974      19.4466      116.1970     85.1755      
5070.7500    61.2803      23.0795      -99999.0000  -99999.0000  74.8467      19.8011      608.3186     85.4130      
5070.8750    58.3765      23.0541      -99999.0000  -99999.0000  69.5583      19.5229      1933.1667    83.7527      
5071.0000    56.0900      22.9717      -99999.0000  -99999.0000  73.9104      19.8774      4484.2051    81.0171      
5071.1250    54.2954      22.9904      -99999.0000  -99999.0000  78.1864      20.0610      4339.7339    77.9652      
5071.2500    52.4043      23.0218      -99999.0000  -99999.0000  81.8805      19.6374      1776.6194    75.1505      
5071.3750    50.5614      23.0659      -99999.0000  -99999.0000  84.1071      20.1626      194.0404     72.5019      
5071.5000    50.8595      23.1733      -99999.0000  -99999.0000  86.9661      20.3652      84.4037      70.1380      
5071.6250    53.7710      23.3565      -99999.0000  -99999.0000  93.6964      19.9100      55.2384      67.8136      
5071.7500    58.2643      23.5587      -99999.0000  -99999.0000  100.0472     19.8216      41.3335      65.7818      
5071.8750    62.5068      23.7989      -99999.0000  -99999.0000  105.8412     20.3784      37.2424      63.9714      
5072.0000    65.2931      24.0896      -99999.0000  -99999.0000  108.6242     20.3154      42.7585      61.8922      
5072.1250    65.9963      24.3930      -99999.0000  -99999.0000  111.4579     20.6129      50.2659      59.7814      
5072.2500    64.8478      24.6585      -99999.0000  -99999.0000  113.5324     20.5941      59.5148      62.7705      
5072.3750    63.3616      24.9303      -99999.0000  -99999.0000  116.2648     20.3476      71.6595      68.8749      
5072.5000    62.0106      25.2084      -99999.0000  -99999.0000  118.7442     20.9107      81.9327      77.1853      
5072.6250    60.7656      25.3537      -99999.0000  -99999.0000  112.2920     21.5245      83.9806      82.6808      
5072.7500    60.5912      25.0372      -99999.0000  -99999.0000  107.2315     21.9864      75.7372      85.2665      
5072.8750    62.5963      24.6954      -99999.0000  -99999.0000  111.3554     22.4800      68.9971      86.4053      
5073.0000    64.1288      24.4864      -99999.0000  -99999.0000  114.7456     22.0627      63.0079      86.0260      
5073.1250    64.8802      24.4040      -99999.0000  -99999.0000  117.9081     20.6144      58.3436      84.5477      
5073.2500    63.4809      24.5429      -99999.0000  -99999.0000  117.9332     19.3559      58.0973      82.3420      
5073.3750    62.3614      24.9349      -99999.0000  -99999.0000  115.3269     18.5781      61.2358      79.4010      
5073.5000    62.1676      25.2952      -99999.0000  -99999.0000  112.1641     17.8319      64.6696      75.8432      
5073.6250    63.4012      25.1685      -99999.0000  -99999.0000  107.8880     17.0224      68.9038      71.8823      
5073.7500    62.1948      24.9279      -99999.0000  -99999.0000  105.2818     16.2952      76.1470      66.9331      
5073.8750    60.7086      24.7379      -99999.0000  -99999.0000  99.3107      16.6117      94.9096      61.5174      
5074.0000    59.9844      24.5796      -99999.0000  -99999.0000  94.3010      16.3336      124.4093     55.9990      
5074.1250    59.4338      24.4276      -99999.0000  -99999.0000  84.6107      16.3718      165.0966     51.1527      
5074.2500    58.1405      24.2376      -99999.0000  -99999.0000  80.1071      17.2954      200.7438     46.4171      
5074.3750    57.0788      24.0350      -99999.0000  -99999.0000  78.4624      17.4664      233.2729     42.0452      
5074.5000    56.1830      23.7565      -99999.0000  -99999.0000  78.8925      16.4879      249.2829     38.7328      
5074.6250    55.9526      23.4906      -99999.0000  -99999.0000  78.0322      16.6003      216.7913     38.8835      
5074.7500    57.0895      23.6549      -99999.0000  -99999.0000  82.3584      16.1261      193.8453     48.5533      
5074.8750    58.4641      24.0152      -99999.0000  -99999.0000  76.2104      16.0441      176.4440     61.3777      
5075.0000    60.1318      24.3186      -99999.0000  -99999.0000  74.8947      15.5320      162.1505     69.7824      
5075.1250    61.8090      24.5587      -99999.0000  -99999.0000  78.6643      15.7536      179.3102     74.7082      
5075.2500    63.1970      24.6154      -99999.0000  -99999.0000  79.1702      16.1396      204.0571     77.0804      
5075.3750    62.3823      24.5393      -99999.0000  -99999.0000  77.8039      15.9248      238.4046     78.1796      
5075.5000    60.5816      24.3999      -99999.0000  -99999.0000  78.2593      15.4569      270.0433     79.3026      
5075.6250    59.1147      24.2479      -99999.0000  -99999.0000  77.7026      15.8999      298.1927     80.4334      
5075.7500    59.6441      24.0959      -99999.0000  -99999.0000  82.0034      16.3175      308.0404     81.4930      
5075.8750    61.2058      24.0767      -99999.0000  -99999.0000  84.5332      16.4063      319.0494     82.6318      
5076.0000    61.2918      24.1397      -99999.0000  -99999.0000  84.2801      16.8492      346.7398     83.7547      
5076.1250    62.2442      24.1964      -99999.0000  -99999.0000  80.3334      17.4187      1127.8506    81.9919      
5076.2500    61.4346      24.2468      -99999.0000  -99999.0000  76.9938      17.7794      2628.6355    79.0353      
5076.3750    60.1511      24.2593      -99999.0000  -99999.0000  78.6634      17.8682      3696.6047    76.1894      
5076.5000    58.5685      24.2591      -99999.0000  -99999.0000  81.6486      18.2478      3799.7090    73.6202      
5076.6250    59.4549      24.2209      -99999.0000  -99999.0000  78.2585      18.5959      3736.6423    71.2408      
5076.7500    61.8652      24.1322      -99999.0000  -99999.0000  75.1719      18.7542      3671.2241    68.8772      
5076.8750    63.6679      23.9359      -99999.0000  -99999.0000  71.6047      18.9694      3606.9473    66.6244      
5077.0000    63.6863      23.8218      -99999.0000  -99999.0000  75.4753      19.4187      3530.5950    64.7193      
5077.1250    66.9551      23.8975      -99999.0000  -99999.0000  77.2209      19.8869      3449.5327    65.1703      
5077.2500    66.9253      23.9858      -99999.0000  -99999.0000  78.9664      20.3931      3303.5156    67.7479      
5077.3750    65.2654      24.0615      -99999.0000  -99999.0000  83.5453      20.8613      3472.2310    71.3532      
5077.5000    64.6280      24.1372      -99999.0000  -99999.0000  81.1418      21.0702      79.2124      76.0969      
5077.6250    65.9388      24.1560      -99999.0000  -99999.0000  78.0048      21.3676      27.3361      82.7933      
5077.7500    66.1994      24.1558      -99999.0000  -99999.0000  77.0940      22.0193      11.9301      87.8532      
5077.8750    65.7057      24.1556      -99999.0000  -99999.0000  75.7784      22.4938      6.8546       90.9050      
5078.0000    64.3738      24.0984      -99999.0000  -99999.0000  76.9167      22.9114      4.5114       93.4351      
5078.1250    62.1449      24.0223      -99999.0000  -99999.0000  81.3690      23.3669      3.6165       94.0361      
5078.2500    59.5977      23.9083      -99999.0000  -99999.0000  83.9493      23.6833      3.3299       92.4393      
5078.3750    57.3110      23.7816      -99999.0000  -99999.0000  78.5102      24.0756      3.1323       90.2497      
5078.5000    54.3009      23.5979      -99999.0000  -99999.0000  56.1471      24.5312      3.1661       87.8229      
5078.6250    50.9918      23.4143      -99999.0000  -99999.0000  41.1963      24.9298      3.5254       85.5147      
5078.7500    47.6730      23.1422      -99999.0000  -99999.0000  32.6458      25.2778      4.2626       83.1275      
5078.8750    47.3730      22.8005      -99999.0000  -99999.0000  28.7501      25.6005      5.1259       80.8115      
5079.0000    47.9894      22.5409      -99999.0000  -99999.0000  30.9510      -99999.0000  6.5614       78.7247      
5079.1250    49.1942      22.4459      -99999.0000  -99999.0000  28.2696      -99999.0000  8.3652       76.7961      
5079.2500    50.8619      22.4520      -99999.0000  -99999.0000  29.3321      -99999.0000  9.9693       74.6856      
5079.3750    50.1665      22.4581      -99999.0000  -99999.0000  32.6967      -99999.0000  11.6465      72.5989      
5079.5000    49.6352      22.4579      -99999.0000  -99999.0000  35.3024      -99999.0000  12.7179      73.2237      
5079.6250    50.3287      22.4577      -99999.0000  -99999.0000  35.0748      -99999.0000  13.8206      75.8327      
5079.7500    50.1831      28.4005      -99999.0000  -99999.0000  42.8739      0.1058       -99999.0000  168.7347     
5079.8750    50.6259      28.6744      -99999.0000  -99999.0000  39.3209      0.8099       -99999.0000  170.0430     
5080.0000    51.0108      30.1390      -99999.0000  -99999.0000  36.5281      1.4637       -99999.0000  171.1300     
5080.1250    49.2654      29.9568      -99999.0000  -99999.0000  37.6128      2.0922       -99999.0000  172.0585     
5080.2500    51.1248      29.9771      -99999.0000  -99999.0000  37.7778      2.4417       -99999.0000  172.7172     
5080.3750    53.3616      30.5555      -99999.0000  -99999.0000  35.9045      2.1324       -99999.0000  173.0591     
5080.5000    55.3284      28.7508      -99999.0000  -99999.0000  36.9133      1.7723       -99999.0000  173.2266     
5080.6250    46.8309      27.1999      -99999.0000  -99999.0000  38.6311      1.8688       -99999.0000  173.3312     
5080.7500    46.7579      28.8922      -99999.0000  -99999.0000  41.4901      2.6738       -99999.0000  173.4202     
5080.8750    46.2626      29.7242      -99999.0000  -99999.0000  44.1969      3.3032       -99999.0000  173.5248     
5081.0000    47.9742      30.3787      -99999.0000  -99999.0000  46.3207      4.0831       -99999.0000  173.6456     
5081.1250    49.3212      24.7219      -99999.0000  -99999.0000  42.9699      4.7367       -99999.0000  173.7976     
5081.2500    51.8579      19.9777      -99999.0000  -99999.0000  43.1172      5.3650       -99999.0000  173.9810     
5081.3750    50.8447      17.6661      -99999.0000  -99999.0000  42.3260      5.8672       -99999.0000  174.1492     
5081.5000    58.5625      15.8621      -99999.0000  -99999.0000  42.7523      5.8113       -99999.0000  174.3485     
5081.6250    52.2340      15.5528      -99999.0000  -99999.0000  39.9337      5.7557       -99999.0000  174.5635     
5081.7500    49.5895      15.7754      -99999.0000  -99999.0000  37.2678      7.6511       -99999.0000  174.7477     
5081.8750    51.8578      15.6947      -99999.0000  -99999.0000  37.0848      9.6222       -99999.0000  174.9312     
5082.0000    48.0829      15.2844      -99999.0000  -99999.0000  38.6766      11.2895      -99999.0000  175.0672     
5082.1250    48.9488      14.5953      -99999.0000  -99999.0000  36.8721      12.7803      -99999.0000  175.1877     
5082.2500    49.9309      15.3759      -99999.0000  -99999.0000  35.5998      14.6254      -99999.0000  175.3235     
5082.3750    48.5529      15.9032      -99999.0000  -99999.0000  34.2010      16.0142      -99999.0000  175.4129     
5082.5000    47.9427      15.8984      -99999.0000  -99999.0000  33.2063      16.8955      -99999.0000  175.4709     
5082.6250    47.3135      15.5385      -99999.0000  -99999.0000  33.8357      17.5498      -99999.0000  175.5118     
5082.7500    46.5877      15.2294      -99999.0000  -99999.0000  36.3907      18.5067      -99999.0000  175.5214     
5082.8750    47.4743      15.0718      -99999.0000  -99999.0000  36.7619      19.2377      -99999.0000  175.5309     
5083.0000    47.2669      15.2192      -99999.0000  -99999.0000  36.8619      20.1448      -99999.0000  175.5708     
5083.1250    47.0596      15.5694      -99999.0000  -99999.0000  40.1263      21.3559      -99999.0000  175.6121     
5083.2500    48.0421      15.6657      -99999.0000  -99999.0000  41.6924      22.5925      -99999.0000  175.6697     
5083.3750    48.5255      15.5844      -99999.0000  -99999.0000  45.8436      23.8797      62.9162      175.7724     
5083.5000    49.1050      15.4780      -99999.0000  -99999.0000  49.9446      25.2689      62.9098      175.8453     
5083.6250    48.7843      15.3213      -99999.0000  -99999.0000  52.9048      26.4799      63.0143      175.9030     
5083.7500    49.1126      15.1644      -99999.0000  -99999.0000  47.8562      27.5395      64.0095      175.9920     
5083.8750    50.0569      15.1340      -99999.0000  -99999.0000  41.6672      28.6996      68.0580      176.0814     
5084.0000    50.1949      15.4584      -99999.0000  -99999.0000  37.4549      29.7837      90.0915      176.1859     
5084.1250    49.0662      15.4536      -99999.0000  -99999.0000  34.0028      30.7170      173.8108     176.3217     
5084.2500    48.1680      15.2711      -99999.0000  -99999.0000  30.7031      31.5989      191.1076     176.4422     
5084.3750    50.3982      15.8490      -99999.0000  -99999.0000  32.9536      32.5067      202.2609     176.5156     
5084.5000    50.2488      15.6414      -99999.0000  -99999.0000  33.2775      33.5151      248.2630     176.5574     
5084.6250    48.6021      15.6866      -99999.0000  -99999.0000  35.1481      34.5238      1270.9071    176.5825     
5084.7500    47.4346      15.9354      -99999.0000  -99999.0000  37.4238      35.4816      2091.2593    176.5908     
5084.8750    46.1528      16.1838      -99999.0000  -99999.0000  39.6494      35.5526      2386.8494    176.5532     
5085.0000    47.4232      15.8748      -99999.0000  -99999.0000  41.5959      35.7748      1698.5020    176.4998     
5085.1250    48.4441      15.5652      -99999.0000  -99999.0000  43.1115      36.7077      529.7881     176.4457     
5085.2500    49.5806      15.4087      -99999.0000  -99999.0000  47.0597      37.5899      239.1192     176.3758     
5085.3750    50.5245      15.3272      -99999.0000  -99999.0000  50.0458      38.0917      248.3857     176.3218     
5085.5000    51.4302      15.3471      -99999.0000  -99999.0000  55.1604      36.7687      291.8093     176.3004     
5085.6250    50.6664      15.4443      -99999.0000  -99999.0000  56.8254      37.8027      759.4044     176.2948     
5085.7500    49.3072      15.6162      -99999.0000  -99999.0000  48.6620      39.4957      1572.6632    176.2720     
5085.8750    49.4649      15.7640      -99999.0000  -99999.0000  41.8138      41.1126      1285.5364    176.2334     
5086.0000    48.4319      15.9110      -99999.0000  -99999.0000  36.5877      42.8052      1178.5259    176.1962     
5086.1250    48.1862      16.0584      -99999.0000  -99999.0000  31.7417      44.1182      1197.1166    176.1740     
5086.2500    49.4185      15.5696      -99999.0000  -99999.0000  32.9785      45.1776      1372.7279    176.1678     
5086.3750    49.2689      15.6935      -99999.0000  -99999.0000  37.5098      45.9331      2520.6379    176.1300     
5086.5000    49.9632      15.9413      -99999.0000  -99999.0000  42.0671      46.2827      4126.9590    176.0751     
5086.6250    48.9305      16.2154      -99999.0000  -99999.0000  46.9283      46.9619      4516.7485    176.0534     
5086.7500    49.9517      15.7546      -99999.0000  -99999.0000  50.1417      47.8691      4984.9292    176.0479     
5086.8750    49.7637      15.7240      -99999.0000  -99999.0000  45.9802      48.8014      5652.5044    176.0417     
5087.0000    49.5947      16.0742      -99999.0000  -99999.0000  41.3094      49.7338      4738.3276    176.0342     
5087.1250    50.0014      15.6636      -99999.0000  -99999.0000  43.6190      50.5907      3280.9675    176.0271     
5087.2500    50.3323      15.6071      -99999.0000  -99999.0000  42.8730      51.4476      3472.3057    176.0222     
5087.3750    50.8155      15.8820      -99999.0000  -99999.0000  44.9205      52.2280      3743.9346    175.9848     
5087.5000    50.3584      16.3326      -99999.0000  -99999.0000  42.8373      51.7155      2675.9124    175.8975     
5087.6250    49.8056      16.5564      -99999.0000  -99999.0000  45.1131      51.5588      1791.7170    175.8118     
5087.7500    48.6190      16.0191      -99999.0000  -99999.0000  40.8753      48.0813      598.4727     175.7106     
5087.8750    47.5285      15.5072      -99999.0000  -99999.0000  36.9421      45.4403      657.1642     175.6251     
5088.0000    46.6877      15.1220      -99999.0000  -99999.0000  37.9000      44.1424      306.8331     175.5566     
5088.1250    46.4997      15.0158      -99999.0000  -99999.0000  39.4661      44.7712      82.1600      175.4714     
5088.2500    47.1944      15.1119      -99999.0000  -99999.0000  39.4614      44.5378      78.6955      175.4015     
5088.3750    48.3308      15.3861      -99999.0000  -99999.0000  38.1637      43.6451      83.7522      175.3002     
5088.5000    49.5054      15.7105      -99999.0000  -99999.0000  37.7530      43.3362      83.4228      175.1667     
5088.6250    50.5459      15.9335      -99999.0000  -99999.0000  35.4918      44.3196      327.4846     175.0492     
5088.7500    49.4174      16.1059      -99999.0000  -99999.0000  35.1322      45.3780      663.8616     174.9330     
5088.8750    49.9585      16.1773      -99999.0000  -99999.0000  35.5577      46.1088      670.5137     174.7683     
5089.0000    49.3482      15.9184      -99999.0000  -99999.0000  32.0046      46.9899      1521.5618    174.5880     
5089.1250    48.9294      15.8117      -99999.0000  -99999.0000  27.6147      47.5936      5174.4941    174.2809     
5089.2500    49.0674      15.8073      -99999.0000  -99999.0000  30.6001      48.2729      6158.8589    173.6722     
5089.3750    49.0711      15.9038      -99999.0000  -99999.0000  33.8900      48.9521      6083.4526    172.8893     
5089.5000    49.9963      16.0760      -99999.0000  -99999.0000  36.5210      49.4794      6014.5771    172.1388     
5089.6250    49.6548      15.9191      -99999.0000  -99999.0000  38.9238      49.9052      5957.6724    171.3407     
5089.7500    49.2939      15.4327      -99999.0000  -99999.0000  36.5362      48.9620      6550.7764    170.4630     
5089.8750    48.3375      15.5039      -99999.0000  -99999.0000  33.2108      47.9686      2051.5396    169.6174     
5090.0000    47.2475      15.7010      -99999.0000  -99999.0000  30.5698      46.7213      796.9023     168.7079     
5090.1250    47.7499      15.8234      -99999.0000  -99999.0000  30.1587      48.4904      538.0789     167.7510     
5090.2500    47.7155      15.9705      -99999.0000  -99999.0000  29.5201      50.1834      587.2505     166.7627     
5090.3750    47.5656      16.0668      -99999.0000  -99999.0000  31.3655      51.3947      2388.4170    165.6001     
5090.5000    47.2047      16.1124      -99999.0000  -99999.0000  36.5309      52.1756      6022.0669    164.2949     
5090.6250    46.6322      15.9553      -99999.0000  -99999.0000  40.4032      52.6519      6197.4185    162.8629     
5090.7500    47.2695      15.4941      -99999.0000  -99999.0000  42.8826      52.9508      6190.4102    161.2249     
5090.8750    48.2333      15.3627      -99999.0000  -99999.0000  43.8655      53.2246      6637.5366    159.4601     
5091.0000    48.1027      15.6111      -99999.0000  -99999.0000  42.4159      53.6755      7589.7598    157.8695     
5091.1250    48.5674      15.5551      -99999.0000  -99999.0000  38.2796      54.2790      5490.8252    156.2791     
5091.2500    47.3232      15.3473      -99999.0000  -99999.0000  32.6201      54.9832      3581.7695    154.5144     
5091.3750    46.8663      15.5452      -99999.0000  -99999.0000  32.1103      55.5360      2955.2935    152.5913     
5091.5000    45.8715      15.7419      -99999.0000  -99999.0000  29.7479      56.1393      2807.0200    150.5888     
5091.6250    47.6610      15.8393      -99999.0000  -99999.0000  28.8301      56.7930      3306.9167    148.6657     
5091.7500    46.8196      15.9362      -99999.0000  -99999.0000  31.0052      57.4721      4093.2715    146.6952     
5091.8750    45.9402      15.9312      -99999.0000  -99999.0000  33.9655      58.2016      5854.1670    144.5820     
5092.0000    46.9423      15.3685      -99999.0000  -99999.0000  37.0272      58.7293      6437.0620    142.2470     
5092.1250    48.3670      15.2114      -99999.0000  -99999.0000  39.1768      57.0765      5928.8105    139.0250     
5092.2500    50.9436      15.3077      -99999.0000  -99999.0000  40.4118      57.6288      7063.2915    132.9039     
5092.3750    51.3889      15.4035      -99999.0000  -99999.0000  47.3534      58.5111      7680.0503    124.8976     
5092.5000    50.2791      15.5008      -99999.0000  -99999.0000  46.4104      57.4667      7657.1943    118.2220     
5092.6250    49.3805      15.6480      -99999.0000  -99999.0000  38.5480      58.2219      5894.4292    112.1325     
5092.7500    48.5201      15.8198      -99999.0000  -99999.0000  30.0773      59.2813      2273.5210    105.6629     
5092.8750    47.6022      16.0181      -99999.0000  -99999.0000  33.1895      60.2895      1431.4463    99.5257      
5093.0000    49.0653      16.2413      -99999.0000  -99999.0000  36.7332      59.4986      1280.7555    93.6739      
5093.1250    49.4932      16.0840      -99999.0000  -99999.0000  38.3248      60.5579      1152.5665    86.5072      
5093.2500    48.9961      15.8758      -99999.0000  -99999.0000  39.7133      61.3392      985.2712     77.7720      
5093.3750    49.8638      16.3024      -99999.0000  -99999.0000  38.5934      61.3088      1431.6586    69.0210      
5093.5000    48.5811      15.9932      -99999.0000  -99999.0000  38.2588      59.9601      2026.6997    60.8721      
5093.6250    48.5275      15.7337      -99999.0000  -99999.0000  43.0951      58.6623      2264.0789    53.5150      
5093.7500    49.7793      15.8313      -99999.0000  -99999.0000  48.6155      57.0604      5858.9448    46.8390      
5093.8750    49.2076      16.1048      -99999.0000  -99999.0000  53.8318      58.2973      6131.5796    41.0186      
5094.0000    48.4617      16.4297      -99999.0000  -99999.0000  52.9143      59.7876      5978.0244    36.2437      
5094.1250    47.5825      16.1458      -99999.0000  -99999.0000  40.5401      59.4024      6918.9160    32.7998      
5094.2500    48.1620      15.9372      -99999.0000  -99999.0000  32.7280      60.5631      7021.6104    30.3380      
5094.3750    47.5129      15.8569      -99999.0000  -99999.0000  30.1123      61.4705      4902.9727    28.3831      
5094.5000    47.7471      15.8267      -99999.0000  -99999.0000  28.8145      60.9077      3586.9604    27.0931      
5094.6250    48.7111      15.8975      -99999.0000  -99999.0000  28.1246      62.0170      2544.6982    26.3740      
5094.7500    49.6748      16.1463      -99999.0000  -99999.0000  27.3341      62.7730      2099.6199    25.8607      
5094.8750    48.0272      16.5470      -99999.0000  -99999.0000  25.3520      63.6547      2692.5815    25.3787      
5095.0000    48.8184      16.2122      -99999.0000  -99999.0000  26.6904      64.3849      5213.9307    24.8812      
5095.1250    50.1088      15.8781      -99999.0000  -99999.0000  28.3075      64.0755      6057.1494    24.2413      
5095.2500    49.0370      16.0501      -99999.0000  -99999.0000  26.6546      64.1971      5938.4883    23.2369      
5095.3750    49.6360      16.4258      -99999.0000  -99999.0000  24.5207      65.1807      5838.5493    21.4084      
5095.5000    48.7566      16.5221      -99999.0000  -99999.0000  29.3309      66.3150      5756.4185    18.7088      
5095.6250    48.2611      16.3900      -99999.0000  -99999.0000  32.4186      66.9703      5648.8687    16.1362      
5095.7500    49.9934      16.4869      -99999.0000  -99999.0000  35.5054      67.2945      5558.9404    14.4980      
5095.8750    49.0174      16.1270      -99999.0000  -99999.0000  37.3764      66.8838      5465.4341    13.6041      
5096.0000    48.9828      16.8572      -99999.0000  -99999.0000  35.0901      67.4111      5244.2764    13.2016      
5096.1250    50.1003      16.0918      -99999.0000  -99999.0000  38.1011      65.0485      6138.6426    13.1318      
5096.2500    49.3553      15.5545      -99999.0000  -99999.0000  39.6677      62.5846      5890.7095    13.2833      
5096.3750    49.7624      15.6762      -99999.0000  -99999.0000  37.9891      59.7658      4788.4438    13.6890      
5096.5000    48.6524      15.9248      -99999.0000  -99999.0000  39.8095      57.0488      3626.1606    14.4116      
5096.6250    48.5024      15.7926      -99999.0000  -99999.0000  35.7236      58.5646      2392.0518    15.7988      
5096.7500    48.8142      15.5848      -99999.0000  -99999.0000  29.2801      59.6494      1098.9833    17.7407      
5096.8750    47.8762      15.4278      -99999.0000  -99999.0000  25.0168      58.5797      266.3452     20.2059      
5097.0000    49.0515      15.4232      -99999.0000  -99999.0000  22.0206      57.4339      148.1404     25.6177      
5097.1250    47.9221      15.5195      -99999.0000  -99999.0000  20.3175      57.7835      135.8109     34.8789      
5097.2500    48.9630      15.7166      -99999.0000  -99999.0000  21.0723      58.7161      164.0764     44.3458      
5097.3750    47.6993      15.9152      -99999.0000  -99999.0000  22.2581      59.3450      750.5297     52.5772      
5097.5000    46.7619      15.6315      -99999.0000  -99999.0000  23.4197      59.6183      1885.0895    60.4604      
5097.6250    47.1884      15.2970      -99999.0000  -99999.0000  24.6315      59.7654      2051.6028    68.1845      
5097.7500    48.5365      15.1654      -99999.0000  -99999.0000  25.9185      60.5201      2089.7834    75.8932      
5097.8750    47.8102      15.1348      -99999.0000  -99999.0000  27.0038      61.6048      2136.6440    85.7092      
5098.0000    46.6237      15.2054      -99999.0000  -99999.0000  23.8553      62.5638      2198.9099    97.9172      
5098.1250    45.8205      15.3530      -99999.0000  -99999.0000  26.7655      63.5726      2322.7671    108.1606     
5098.2500    46.2660      15.5256      -99999.0000  -99999.0000  29.1429      62.9082      2430.8901    115.0931     
