WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, CNL, DEN, GR, K, PE, P_AC, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH, VSH1

#DEPTH       AC           CAL          CGR          CNL          DEN          GR           K            PE           P_AC         R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH          VSH1         
5095.5000    48.7566      16.5221      -99999.0000  -99999.0000  -99999.0000  29.3309      -99999.0000  -99999.0000  47.3808      66.3150      5756.4185    10347.2822   -99999.0000  0.0000       18.7088      -99999.0000  -99999.0000  0.1381       13.8078      
5095.6250    48.2611      16.3900      -99999.0000  -99999.0000  -99999.0000  32.4186      -99999.0000  -99999.0000  46.2936      66.9703      5648.8687    10326.2861   -99999.0000  0.0000       16.1362      -99999.0000  -99999.0000  0.1601       16.0133      
5095.7500    49.9934      16.4869      -99999.0000  -99999.0000  -99999.0000  35.5054      -99999.0000  -99999.0000  50.0942      67.2945      5558.9404    10247.1807   -99999.0000  0.0091       14.4980      -99999.0000  -99999.0000  0.1822       18.2181      
5095.8750    49.0174      16.1270      -99999.0000  -99999.0000  -99999.0000  37.3764      -99999.0000  -99999.0000  47.9529      66.8838      5465.4341    10140.7734   -99999.0000  0.0002       13.6041      -99999.0000  -99999.0000  0.1955       19.5546      
5096.0000    48.9828      16.8572      -99999.0000  -99999.0000  -99999.0000  35.0901      -99999.0000  -99999.0000  47.8770      67.4111      5244.2764    10016.8564   -99999.0000  0.0000       13.2016      -99999.0000  -99999.0000  0.1792       17.9215      
5096.1250    50.1003      16.0918      -99999.0000  -99999.0000  -99999.0000  38.1011      -99999.0000  -99999.0000  50.3286      65.0485      6138.6426    9866.6660    -99999.0000  0.0101       13.1318      -99999.0000  -99999.0000  0.2007       20.0722      
5096.2500    49.3553      15.5545      -99999.0000  -99999.0000  -99999.0000  39.6677      -99999.0000  -99999.0000  48.6942      62.5846      5890.7095    9619.4922    -99999.0000  0.0033       13.2833      -99999.0000  -99999.0000  0.2119       21.1912      
5096.3750    49.7624      15.6762      -99999.0000  -99999.0000  -99999.0000  37.9891      -99999.0000  -99999.0000  49.5872      59.7658      4788.4438    9188.1133    -99999.0000  0.0070       13.6890      -99999.0000  -99999.0000  0.1999       19.9922      
5096.5000    48.6524      15.9248      -99999.0000  -99999.0000  -99999.0000  39.8095      -99999.0000  -99999.0000  47.1520      57.0488      3626.1606    7637.8320    -99999.0000  0.0000       14.4116      -99999.0000  -99999.0000  0.2129       21.2925      
5096.6250    48.5024      15.7926      -99999.0000  -99999.0000  -99999.0000  35.7236      -99999.0000  -99999.0000  46.8231      58.5646      2392.0518    4158.0054    -99999.0000  0.0000       15.7988      -99999.0000  -99999.0000  0.1837       18.3740      
5096.7500    48.8142      15.5848      -99999.0000  -99999.0000  -99999.0000  29.2801      -99999.0000  -99999.0000  47.5072      59.6494      1098.9833    845.6205     -99999.0000  0.0000       17.7407      -99999.0000  -99999.0000  0.1377       13.7715      
5096.8750    47.8762      15.4278      -99999.0000  -99999.0000  -99999.0000  25.0168      -99999.0000  -99999.0000  45.4494      58.5797      266.3452     282.4568     -99999.0000  0.0000       20.2059      -99999.0000  -99999.0000  0.1073       10.7263      
5097.0000    49.0515      15.4232      -99999.0000  -99999.0000  -99999.0000  22.0206      -99999.0000  -99999.0000  48.0278      57.4339      148.1404     243.7206     -99999.0000  0.0005       25.6177      -99999.0000  -99999.0000  0.0859       8.5862       
5097.1250    47.9221      15.5195      -99999.0000  -99999.0000  -99999.0000  20.3175      -99999.0000  -99999.0000  45.5500      57.7835      135.8109     220.7444     -99999.0000  0.0000       34.8789      -99999.0000  -99999.0000  0.0737       7.3696       
5097.2500    48.9630      15.7166      -99999.0000  -99999.0000  -99999.0000  21.0723      -99999.0000  -99999.0000  47.8336      58.7161      164.0764     221.7339     -99999.0000  0.0000       44.3458      -99999.0000  -99999.0000  0.0791       7.9088       
5097.3750    47.6993      15.9152      -99999.0000  -99999.0000  -99999.0000  22.2581      -99999.0000  -99999.0000  45.0613      59.3450      750.5297     901.8527     -99999.0000  0.0000       52.5772      -99999.0000  -99999.0000  0.0876       8.7558       
5097.5000    46.7619      15.6315      -99999.0000  -99999.0000  -99999.0000  23.4197      -99999.0000  -99999.0000  43.0047      59.6183      1885.0895    1744.7124    -99999.0000  0.0000       60.4604      -99999.0000  -99999.0000  0.0959       9.5855       
5097.6250    47.1884      15.2970      -99999.0000  -99999.0000  -99999.0000  24.6315      -99999.0000  -99999.0000  43.9402      59.7654      2051.6028    9906.8848    -99999.0000  0.0000       68.1845      -99999.0000  -99999.0000  0.1045       10.4511      
5097.7500    48.5365      15.1654      -99999.0000  -99999.0000  -99999.0000  25.9185      -99999.0000  -99999.0000  46.8979      60.5201      2089.7834    10969.8984   -99999.0000  0.0000       75.8932      -99999.0000  -99999.0000  0.1137       11.3704      
5097.8750    47.8102      15.1348      -99999.0000  -99999.0000  -99999.0000  27.0038      -99999.0000  -99999.0000  45.3044      61.6048      2136.6440    9693.6670    -99999.0000  0.0000       85.7092      -99999.0000  -99999.0000  0.1215       12.1456      
5098.0000    46.6237      15.2054      -99999.0000  -99999.0000  -99999.0000  23.8553      -99999.0000  -99999.0000  42.7015      62.5638      2198.9099    6534.6597    -99999.0000  0.0000       97.9172      -99999.0000  -99999.0000  0.0990       9.8967       
5098.1250    45.8205      15.3530      -99999.0000  -99999.0000  -99999.0000  26.7655      -99999.0000  -99999.0000  40.9395      63.5726      2322.7671    5989.6040    -99999.0000  0.0000       108.1606     -99999.0000  -99999.0000  0.1198       11.9754      
5098.2500    46.2660      15.5256      -99999.0000  -99999.0000  -99999.0000  29.1429      -99999.0000  -99999.0000  41.9168      62.9082      2430.8901    5641.5640    -99999.0000  0.0000       115.0931     -99999.0000  -99999.0000  0.1367       13.6735      
5098.3750    47.1343      15.8249      -99999.0000  -99999.0000  -99999.0000  28.7619      -99999.0000  -99999.0000  43.8216      62.1426      2259.9497    5225.2832    -99999.0000  0.0000       121.1703     -99999.0000  -99999.0000  0.1340       13.4014      
5098.5000    47.5025      15.8707      -99999.0000  -99999.0000  -99999.0000  25.4603      -99999.0000  -99999.0000  44.6295      61.3008      2037.3608    6234.7578    -99999.0000  0.0000       128.1186     -99999.0000  -99999.0000  0.1104       11.0431      
5098.6250    47.7182      15.7387      -99999.0000  -99999.0000  -99999.0000  25.6040      -99999.0000  -99999.0000  45.1026      60.3576      1792.7256    4391.6763    -99999.0000  0.0000       136.4927     -99999.0000  -99999.0000  0.1115       11.1457      
5098.7500    48.0094      15.6579      -99999.0000  -99999.0000  -99999.0000  25.8778      -99999.0000  -99999.0000  45.7416      59.9979      1425.0334    3503.8877    -99999.0000  0.0000       147.1797     -99999.0000  -99999.0000  0.1134       11.3413      
5098.8750    49.3196      15.3489      -99999.0000  -99999.0000  -99999.0000  26.8616      -99999.0000  -99999.0000  48.6158      58.9791      1017.5645    2858.9375    -99999.0000  0.0030       157.3442     -99999.0000  -99999.0000  0.1204       12.0440      
5099.0000    48.4588      14.7602      -99999.0000  -99999.0000  -99999.0000  27.4142      -99999.0000  -99999.0000  46.7274      58.6446      752.1247     1647.4803    -99999.0000  0.0000       164.6255     -99999.0000  -99999.0000  0.1244       12.4387      
5099.1250    47.7325      14.5782      -99999.0000  -99999.0000  -99999.0000  30.5517      -99999.0000  -99999.0000  45.1341      59.9318      618.8450     986.3617     -99999.0000  0.0000       169.9419     -99999.0000  -99999.0000  0.1468       14.6798      
5099.2500    47.3139      14.6242      -99999.0000  -99999.0000  -99999.0000  32.5998      -99999.0000  -99999.0000  44.2156      61.4475      529.0221     691.3259     -99999.0000  0.0000       174.0223     -99999.0000  -99999.0000  0.1614       16.1427      
5099.3750    47.6634      14.8980      -99999.0000  -99999.0000  -99999.0000  28.1846      -99999.0000  -99999.0000  44.9823      62.7861      461.1811     575.2192     -99999.0000  0.0000       176.8994     -99999.0000  -99999.0000  0.1299       12.9890      
5099.5000    47.2642      14.7153      -99999.0000  -99999.0000  -99999.0000  27.5964      -99999.0000  -99999.0000  44.1066      64.1994      471.9625     520.0175     -99999.0000  0.0000       178.6520     -99999.0000  -99999.0000  0.1257       12.5689      
5099.6250    47.1718      14.2291      -99999.0000  -99999.0000  -99999.0000  25.1073      -99999.0000  -99999.0000  43.9040      65.0824      538.6673     512.2171     -99999.0000  0.0000       180.1034     -99999.0000  -99999.0000  0.1079       10.7909      
5099.7500    47.6364      13.6916      -99999.0000  -99999.0000  -99999.0000  26.5720      -99999.0000  -99999.0000  44.9232      64.1901      674.2481     633.0269     -99999.0000  0.0000       181.2853     -99999.0000  -99999.0000  0.1184       11.8372      
5099.8750    47.4095      13.4586      -99999.0000  -99999.0000  -99999.0000  28.5698      -99999.0000  -99999.0000  44.4253      63.3482      913.5508     866.0275     -99999.0000  0.0000       182.2610     -99999.0000  -99999.0000  0.1326       13.2641      
5100.0000    47.6055      13.5042      -99999.0000  -99999.0000  -99999.0000  26.1289      -99999.0000  -99999.0000  44.8553      63.2927      1108.8359    1087.3386    -99999.0000  0.0000       183.0622     -99999.0000  -99999.0000  0.1152       11.5206      
5100.1250    47.7626      13.8287      -99999.0000  -99999.0000  -99999.0000  28.1030      -99999.0000  -99999.0000  45.2001      63.5665      1295.3835    1476.1187    -99999.0000  0.0000       183.5630     -99999.0000  -99999.0000  0.1293       12.9307      
5100.2500    48.2467      14.4309      -99999.0000  -99999.0000  -99999.0000  30.7089      -99999.0000  -99999.0000  46.2622      65.2851      1419.0581    1523.2350    -99999.0000  0.0000       183.2873     -99999.0000  -99999.0000  0.1479       14.7921      
5100.3750    49.6722      14.8580      -99999.0000  -99999.0000  -99999.0000  23.7840      -99999.0000  -99999.0000  49.3894      66.2937      1300.9309    1634.7493    -99999.0000  0.0062       182.5679     -99999.0000  -99999.0000  0.0985       9.8457       
5100.5000    51.0009      15.4105      -99999.0000  -99999.0000  -99999.0000  24.6407      -99999.0000  -99999.0000  52.3044      65.6297      1183.7847    1250.7400    -99999.0000  0.0182       181.9282     -99999.0000  -99999.0000  0.1046       10.4577      
5100.6250    51.4855      15.3045      -99999.0000  -99999.0000  -99999.0000  21.3968      -99999.0000  -99999.0000  53.3675      64.1798      1091.3472    1109.8237    -99999.0000  0.0225       181.5737     -99999.0000  -99999.0000  0.0814       8.1406       
5100.7500    50.8162      14.6656      -99999.0000  -99999.0000  -99999.0000  22.5266      -99999.0000  -99999.0000  51.8992      62.3494      927.7466     1083.0153    -99999.0000  0.0165       181.3774     -99999.0000  -99999.0000  0.0895       8.9476       
5100.8750    52.2607      14.1283      -99999.0000  -99999.0000  -99999.0000  22.7937      -99999.0000  -99999.0000  55.0681      60.6204      685.0939     1005.9366    -99999.0000  0.0293       180.8009     -99999.0000  -99999.0000  0.0914       9.1383       
5101.0000    53.6859      13.8949      -99999.0000  -99999.0000  -99999.0000  19.4236      -99999.0000  -99999.0000  58.1949      58.9423      532.0316     713.6447     -99999.0000  0.0415       179.8914     -99999.0000  -99999.0000  0.0673       6.7311       
5101.1250    53.8433      13.9916      -99999.0000  -99999.0000  -99999.0000  22.0293      -99999.0000  -99999.0000  58.5401      57.2387      406.2847     514.3708     -99999.0000  0.0428       178.9342     -99999.0000  -99999.0000  0.0859       8.5923       
5101.2500    52.6178      14.3161      -99999.0000  -99999.0000  -99999.0000  19.9968      -99999.0000  -99999.0000  55.8515      57.0159      324.4649     357.1711     -99999.0000  0.0324       178.0090     -99999.0000  -99999.0000  0.0714       7.1405       
5101.3750    51.0290      14.6154      -99999.0000  -99999.0000  -99999.0000  18.9524      -99999.0000  -99999.0000  52.3661      57.9893      242.5228     247.3212     -99999.0000  0.0184       177.0522     -99999.0000  -99999.0000  0.0639       6.3945       
5101.5000    51.5882      14.5850      -99999.0000  -99999.0000  -99999.0000  18.1866      -99999.0000  -99999.0000  53.5927      58.8968      188.5162     198.6209     -99999.0000  0.0234       176.0639     -99999.0000  -99999.0000  0.0585       5.8475       
5101.6250    52.3027      14.3013      -99999.0000  -99999.0000  -99999.0000  17.5986      -99999.0000  -99999.0000  55.1602      57.4466      168.0587     177.8940     -99999.0000  0.0296       174.9804     -99999.0000  -99999.0000  0.0543       5.4276       
5101.7500    51.6154      14.0680      -99999.0000  -99999.0000  -99999.0000  19.5449      -99999.0000  -99999.0000  53.6524      56.0982      165.2309     196.3355     -99999.0000  0.0236       173.7858     -99999.0000  -99999.0000  0.0682       6.8178       
5101.8750    51.2537      13.7841      -99999.0000  -99999.0000  -99999.0000  17.4870      -99999.0000  -99999.0000  52.8589      55.1045      182.3568     231.0834     -99999.0000  0.0204       172.5281     -99999.0000  -99999.0000  0.0535       5.3479       
5102.0000    52.3525      13.5262      -99999.0000  -99999.0000  -99999.0000  19.5603      -99999.0000  -99999.0000  55.2695      54.4400      195.5277     260.8092     -99999.0000  0.0301       171.0485     -99999.0000  -99999.0000  0.0683       6.8288       
5102.1250    51.7415      12.9613      -99999.0000  -99999.0000  -99999.0000  21.1519      -99999.0000  -99999.0000  53.9292      53.6744      207.8934     284.1115     -99999.0000  0.0247       169.1411     -99999.0000  -99999.0000  0.0797       7.9657       
5102.2500    52.8980      13.3389      -99999.0000  -99999.0000  -99999.0000  22.4141      -99999.0000  -99999.0000  56.4662      52.3256      217.7754     300.1192     -99999.0000  0.0348       166.0137     -99999.0000  -99999.0000  0.0887       8.8672       
5102.3750    52.9596      13.8910      -99999.0000  -99999.0000  -99999.0000  22.9160      -99999.0000  -99999.0000  56.6014      50.9521      197.7980     250.6486     -99999.0000  0.0353       161.4603     -99999.0000  -99999.0000  0.0923       9.2257       
5102.5000    52.0605      14.0632      -99999.0000  -99999.0000  -99999.0000  23.4437      -99999.0000  -99999.0000  54.6290      49.4007      140.8481     214.6685     -99999.0000  0.0275       156.5427     -99999.0000  -99999.0000  0.0960       9.6027       
5102.6250    52.7555      13.9829      -99999.0000  -99999.0000  -99999.0000  25.4407      -99999.0000  -99999.0000  56.1538      49.3446      107.4593     180.4529     -99999.0000  0.0336       151.2291     -99999.0000  -99999.0000  0.1103       11.0291      
5102.7500    52.7211      13.7743      -99999.0000  -99999.0000  -99999.0000  22.1151      -99999.0000  -99999.0000  56.0783      49.7706      92.3783      152.5477     -99999.0000  0.0333       145.5827     -99999.0000  -99999.0000  0.0865       8.6536       
5102.8750    51.2265      13.5924      -99999.0000  -99999.0000  -99999.0000  25.0757      -99999.0000  -99999.0000  52.7992      50.0694      81.2852      129.5583     -99999.0000  0.0202       139.1918     -99999.0000  -99999.0000  0.1077       10.7684      
5103.0000    49.3484      13.2832      -99999.0000  -99999.0000  -99999.0000  27.3268      -99999.0000  -99999.0000  48.6790      50.2416      74.3120      111.2695     -99999.0000  0.0032       131.9135     -99999.0000  -99999.0000  0.1238       12.3763      
5103.1250    48.3907      12.7968      -99999.0000  -99999.0000  -99999.0000  29.4256      -99999.0000  -99999.0000  46.5781      50.4138      84.4991      142.1623     -99999.0000  0.0000       124.9840     -99999.0000  -99999.0000  0.1388       13.8754      
5103.2500    48.9902      11.9048      -99999.0000  -99999.0000  -99999.0000  31.3977      -99999.0000  -99999.0000  47.8931      50.5862      103.9100     186.2619     -99999.0000  0.0000       118.3237     -99999.0000  -99999.0000  0.1528       15.2841      
5103.3750    48.0910      11.7476      -99999.0000  -99999.0000  -99999.0000  33.7500      -99999.0000  -99999.0000  45.9206      50.8347      131.7720     241.7747     -99999.0000  0.0000       110.7918     -99999.0000  -99999.0000  0.1696       16.9643      
5103.5000    47.0768      12.2499      -99999.0000  -99999.0000  -99999.0000  25.7601      -99999.0000  -99999.0000  43.6955      51.3621      164.4759     324.8465     -99999.0000  0.0000       102.4678     -99999.0000  -99999.0000  0.1126       11.2572      
5103.6250    47.1572      12.4474      -99999.0000  -99999.0000  -99999.0000  26.0086      -99999.0000  -99999.0000  43.8718      52.0920      225.7778     453.8923     -99999.0000  0.0000       94.4134      -99999.0000  -99999.0000  0.1143       11.4347      
5103.7500    48.7942      12.1887      -99999.0000  -99999.0000  -99999.0000  25.8765      -99999.0000  -99999.0000  47.4631      53.2016      320.8094     554.5280     -99999.0000  0.0000       86.2004      -99999.0000  -99999.0000  0.1134       11.3403      
5103.8750    49.7967      12.4122      -99999.0000  -99999.0000  -99999.0000  21.9930      -99999.0000  -99999.0000  49.6625      54.0337      441.2033     644.9825     -99999.0000  0.0073       78.5100      -99999.0000  -99999.0000  0.0857       8.5664       
5104.0000    49.3008      13.1414      -99999.0000  -99999.0000  -99999.0000  23.5088      -99999.0000  -99999.0000  48.5746      53.7237      587.2960     717.6393     -99999.0000  0.0028       73.1010      -99999.0000  -99999.0000  0.0965       9.6491       
5104.1250    49.3818      13.7700      -99999.0000  -99999.0000  -99999.0000  24.0617      -99999.0000  -99999.0000  48.7522      53.1361      734.4275     783.9516     -99999.0000  0.0035       69.5935      -99999.0000  -99999.0000  0.1004       10.0441      
5104.2500    48.9634      14.4491      -99999.0000  -99999.0000  -99999.0000  21.1667      -99999.0000  -99999.0000  47.8345      54.6000      809.0444     863.5934     -99999.0000  0.0000       66.8146      -99999.0000  -99999.0000  0.0798       7.9762       
5104.3750    48.2750      14.9265      -99999.0000  -99999.0000  -99999.0000  23.1126      -99999.0000  -99999.0000  46.3241      55.4067      750.7535     782.1882     -99999.0000  0.0000       64.7485      -99999.0000  -99999.0000  0.0937       9.3662       
5104.5000    49.0661      15.4041      -99999.0000  -99999.0000  -99999.0000  24.8063      -99999.0000  -99999.0000  48.0597      56.5417      709.1118     713.0839     -99999.0000  0.0006       63.4425      -99999.0000  -99999.0000  0.1058       10.5759      
5104.6250    48.7244      15.9311      -99999.0000  -99999.0000  -99999.0000  25.6887      -99999.0000  -99999.0000  47.3102      57.2977      678.5734     681.1087     -99999.0000  0.0000       62.5173      -99999.0000  -99999.0000  0.1121       11.2062      
5104.7500    47.7098      16.3067      -99999.0000  -99999.0000  -99999.0000  26.2923      -99999.0000  -99999.0000  45.0843      58.1294      654.8213     731.6584     -99999.0000  0.0000       61.7508      -99999.0000  -99999.0000  0.1164       11.6373      
5104.8750    46.8876      15.4905      -99999.0000  -99999.0000  -99999.0000  28.1883      -99999.0000  -99999.0000  43.2805      58.8846      651.0508     782.3115     -99999.0000  0.0000       61.1265      -99999.0000  -99999.0000  0.1299       12.9917      
5105.0000    48.6010      14.8262      -99999.0000  -99999.0000  -99999.0000  28.8671      -99999.0000  -99999.0000  47.0393      56.1923      700.6747     818.7198     -99999.0000  0.0000       60.9141      -99999.0000  -99999.0000  0.1348       13.4765      
5105.1250    49.2003      14.7200      -99999.0000  -99999.0000  -99999.0000  29.2419      -99999.0000  -99999.0000  48.3542      54.0835      728.5145     707.0360     -99999.0000  0.0019       62.9990      -99999.0000  -99999.0000  0.1374       13.7442      
5105.2500    50.6275      15.4753      -99999.0000  -99999.0000  -99999.0000  28.3504      -99999.0000  -99999.0000  51.4852      54.7880      691.8635     729.0498     -99999.0000  0.0149       68.1257      -99999.0000  -99999.0000  0.1311       13.1074      
5105.3750    49.8803      15.9523      -99999.0000  -99999.0000  -99999.0000  27.9902      -99999.0000  -99999.0000  49.8460      53.4396      791.2301     797.1592     -99999.0000  0.0081       72.9670      -99999.0000  -99999.0000  0.1285       12.8501      
5105.5000    48.5969      15.6177      -99999.0000  -99999.0000  -99999.0000  26.0079      -99999.0000  -99999.0000  47.0304      54.4736      962.1620     930.4070     -99999.0000  0.0000       75.7806      -99999.0000  -99999.0000  0.1143       11.4342      
5105.6250    47.5634      15.1564      -99999.0000  -99999.0000  -99999.0000  30.1597      -99999.0000  -99999.0000  44.7629      55.8371      1301.2209    1412.4689    -99999.0000  0.0000       77.6438      -99999.0000  -99999.0000  0.1440       14.3998      
5105.7500    48.1816      14.5682      -99999.0000  -99999.0000  -99999.0000  32.8421      -99999.0000  -99999.0000  46.1193      57.5302      1665.5598    2029.5555    -99999.0000  0.0000       79.0154      -99999.0000  -99999.0000  0.1632       16.3158      
5105.8750    49.3577      13.7776      -99999.0000  -99999.0000  -99999.0000  30.3778      -99999.0000  -99999.0000  48.6995      58.9704      1687.1050    2356.5144    -99999.0000  0.0033       79.9437      -99999.0000  -99999.0000  0.1456       14.5556      
5106.0000    48.8616      12.9869      -99999.0000  -99999.0000  -99999.0000  32.2488      -99999.0000  -99999.0000  47.6112      59.3201      1406.3981    1499.8351    -99999.0000  0.0000       80.6823      -99999.0000  -99999.0000  0.1589       15.8920      
5106.1250    48.5003      13.1845      -99999.0000  -99999.0000  -99999.0000  33.7647      -99999.0000  -99999.0000  46.8184      57.5238      1054.1681    1191.1052    -99999.0000  0.0000       81.6584      -99999.0000  -99999.0000  0.1697       16.9748      
5106.2500    49.8683      12.3685      -99999.0000  -99999.0000  -99999.0000  36.3705      -99999.0000  -99999.0000  49.8195      57.3325      785.0149     1016.3295    -99999.0000  0.0080       84.2661      -99999.0000  -99999.0000  0.1884       18.8361      
5106.3750    48.8730      11.0198      -99999.0000  -99999.0000  -99999.0000  36.2895      -99999.0000  -99999.0000  47.6360      58.7218      738.6882     860.7559     -99999.0000  0.0000       89.2663      -99999.0000  -99999.0000  0.1878       18.7782      
5106.5000    49.1651      12.7640      -99999.0000  -99999.0000  -99999.0000  40.0607      -99999.0000  -99999.0000  48.2769      60.1108      846.2656     1113.1296    -99999.0000  0.0000       93.5691      -99999.0000  -99999.0000  0.2147       21.4719      
5106.6250    48.1120      14.0265      -99999.0000  -99999.0000  -99999.0000  38.9155      -99999.0000  -99999.0000  45.9665      61.9048      1046.4912    1744.2783    -99999.0000  0.0000       95.4005      -99999.0000  -99999.0000  0.2065       20.6539      
5106.7500    47.1744      14.9595      -99999.0000  -99999.0000  -99999.0000  36.7304      -99999.0000  -99999.0000  43.9097      63.1932      1337.0305    2450.8718    -99999.0000  0.0000       96.5190      -99999.0000  -99999.0000  0.1909       19.0932      
5106.8750    47.3318      15.5879      -99999.0000  -99999.0000  -99999.0000  36.7506      -99999.0000  -99999.0000  44.2549      64.8865      1483.0399    3880.1060    -99999.0000  0.0000       99.2536      -99999.0000  -99999.0000  0.1911       19.1076      
5107.0000    48.3921      15.8368      -99999.0000  -99999.0000  -99999.0000  36.1270      -99999.0000  -99999.0000  46.5811      66.6049      1053.7157    4298.2856    -99999.0000  0.0000       105.6004     -99999.0000  -99999.0000  0.1866       18.6621      
5107.1250    49.5490      15.8569      -99999.0000  -99999.0000  -99999.0000  40.8724      -99999.0000  -99999.0000  49.1190      68.1463      746.8519     3660.7756    -99999.0000  0.0000       115.0842     -99999.0000  -99999.0000  0.2205       22.0517      
5107.2500    50.5710      15.7508      -99999.0000  -99999.0000  -99999.0000  43.3261      -99999.0000  -99999.0000  51.3613      65.3782      537.8092     2262.3840    -99999.0000  0.0000       125.9781     -99999.0000  -99999.0000  0.2380       23.8044      
5107.3750    49.0184      15.8218      -99999.0000  -99999.0000  -99999.0000  44.7662      -99999.0000  -99999.0000  47.9550      62.2801      339.5710     582.5356     -99999.0000  0.0000       134.5747     -99999.0000  -99999.0000  0.2483       24.8330      
5107.5000    48.6186      16.0447      -99999.0000  -99999.0000  -99999.0000  45.2426      -99999.0000  -99999.0000  47.0779      60.0950      182.9800     360.3759     -99999.0000  0.0000       140.4934     -99999.0000  -99999.0000  0.2517       25.1733      
5107.6250    47.3926      16.1923      -99999.0000  -99999.0000  -99999.0000  46.9360      -99999.0000  -99999.0000  44.3884      58.1382      132.7509     235.7471     -99999.0000  0.0000       145.4777     -99999.0000  -99999.0000  0.2638       26.3828      
5107.7500    47.9152      16.1617      -99999.0000  -99999.0000  -99999.0000  49.3137      -99999.0000  -99999.0000  45.5348      55.9273      109.2261     191.2799     -99999.0000  0.0000       150.4465     -99999.0000  -99999.0000  0.2808       28.0812      
5107.8750    49.4963      16.0304      -99999.0000  -99999.0000  -99999.0000  52.3753      -99999.0000  -99999.0000  49.0035      54.8575      115.4887     205.0934     -99999.0000  0.0000       156.2390     -99999.0000  -99999.0000  0.3027       30.2680      
5108.0000    49.6139      16.0507      -99999.0000  -99999.0000  -99999.0000  54.4497      -99999.0000  -99999.0000  49.2615      53.8109      232.1234     256.4731     -99999.0000  0.0000       164.4872     -99999.0000  -99999.0000  0.3175       31.7498      
5108.1250    48.6182      16.2232      -99999.0000  -99999.0000  -99999.0000  56.4979      -99999.0000  -99999.0000  47.0770      54.3145      2550.1777    10296.5674   -99999.0000  0.0000       173.3847     -99999.0000  -99999.0000  0.3321       33.2128      
5108.2500    48.2763      16.6489      -99999.0000  -99999.0000  -99999.0000  57.1516      -99999.0000  -99999.0000  46.3270      54.9684      3338.3816    10247.6191   -99999.0000  0.0000       182.7260     -99999.0000  -99999.0000  0.3368       33.6797      
5108.3750    48.6833      17.1510      -99999.0000  -99999.0000  -99999.0000  52.5838      -99999.0000  -99999.0000  47.2199      55.4452      3309.8589    10207.3623   -99999.0000  0.0000       190.7051     -99999.0000  -99999.0000  0.3042       30.4170      
5108.5000    47.6308      17.0190      -99999.0000  -99999.0000  -99999.0000  49.6129      -99999.0000  -99999.0000  44.9110      55.8461      3241.9980    10387.5322   -99999.0000  0.0000       193.9465     -99999.0000  -99999.0000  0.2829       28.2949      
5108.6250    48.7292      16.5328      -99999.0000  -99999.0000  -99999.0000  49.1261      -99999.0000  -99999.0000  47.3207      54.7248      3175.5811    10541.6064   -99999.0000  0.0000       196.1740     -99999.0000  -99999.0000  0.2795       27.9472      
5108.7500    48.5414      15.9449      -99999.0000  -99999.0000  -99999.0000  52.1374      -99999.0000  -99999.0000  46.9085      55.5569      3110.4988    10658.2432   -99999.0000  0.0000       198.6713     -99999.0000  -99999.0000  0.3010       30.0981      
5108.8750    47.6418      15.8129      -99999.0000  -99999.0000  -99999.0000  53.6508      -99999.0000  -99999.0000  44.9351      56.2363      3038.1956    10735.9717   -99999.0000  0.0000       201.4061     -99999.0000  -99999.0000  0.3118       31.1791      
5109.0000    47.7033      16.2897      -99999.0000  -99999.0000  -99999.0000  51.3651      -99999.0000  -99999.0000  45.0700      55.5969      2964.8289    10774.1016   -99999.0000  0.0000       203.7128     -99999.0000  -99999.0000  0.2955       29.5465      
5109.1250    47.2072      16.1072      -99999.0000  -99999.0000  -99999.0000  51.8686      -99999.0000  -99999.0000  43.9817      55.0343      2901.4304    10771.6055   -99999.0000  0.0000       205.0689     -99999.0000  -99999.0000  0.2991       29.9062      
5109.2500    46.6920      15.6712      -99999.0000  -99999.0000  -99999.0000  53.9163      -99999.0000  -99999.0000  42.8513      54.4969      2826.1160    10769.7139   -99999.0000  0.0000       205.8707     -99999.0000  -99999.0000  0.3137       31.3688      
5109.3750    48.0603      15.9708      -99999.0000  -99999.0000  -99999.0000  51.8841      -99999.0000  -99999.0000  45.8531      55.4045      2752.7568    10777.5322   -99999.0000  0.0000       206.5930     -99999.0000  -99999.0000  0.2992       29.9172      
5109.5000    48.2944      16.9014      -99999.0000  -99999.0000  -99999.0000  50.2564      -99999.0000  -99999.0000  46.3667      56.7681      2693.8501    10795.6641   -99999.0000  0.0000       207.2834     -99999.0000  -99999.0000  0.2875       28.7546      
5109.6250    48.2790      16.5692      -99999.0000  -99999.0000  -99999.0000  53.4705      -99999.0000  -99999.0000  46.3329      58.3089      2621.3757    10793.3301   -99999.0000  0.0000       207.8479     -99999.0000  -99999.0000  0.3105       31.0504      
5109.7500    49.1090      16.2093      -99999.0000  -99999.0000  -99999.0000  56.0006      -99999.0000  -99999.0000  48.1539      59.4198      2574.9456    10801.5098   -99999.0000  0.0000       208.3804     -99999.0000  -99999.0000  0.3286       32.8576      
