WELLNAME = well60
STDEP  =  3675.0000    
ENDEP  =  4820.0000    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
4162.7500    48.1039      23.9118      50.0474      50.0110      28.5562      9032.1318    3402.6233    0.0000       109.3551     0.2861       28.6053      
4162.8750    48.1034      23.9248      46.1397      50.0107      28.5945      9024.0781    3444.3440    0.0000       109.3240     0.2581       25.8141      
4163.0000    48.0641      23.9250      47.9926      49.9786      28.6836      9016.0762    3499.6565    0.0000       109.3089     0.2714       27.1376      
4163.1250    48.0250      23.9253      49.9216      49.9465      28.7981      9007.9229    3542.5728    0.0000       109.3096     0.2852       28.5154      
4163.2500    47.9857      23.9255      44.2375      49.9145      28.8618      8999.7871    3532.7690    0.0000       109.2786     0.2446       24.4554      
4163.3750    47.9659      23.9131      40.9135      49.8983      28.9763      8991.7910    3460.9480    0.0000       109.2317     0.2208       22.0811      
4163.5000    47.9267      23.8626      38.8330      49.8663      29.0526      9000.5479    3396.9419    0.0186       109.2166     0.2060       20.5950      
4163.6250    47.8875      23.7867      38.8842      49.8342      29.1417      9000.8340    3343.4785    0.0183       109.2332     0.2063       20.6316      
4163.7500    47.8483      23.6855      36.4992      49.8022      29.2181      9001.2393    3297.0283    0.0179       109.2498     0.1893       18.9280      
4163.8750    47.8478      23.5842      34.1395      49.8018      29.2944      9010.0049    3269.4924    0.0179       109.2980     0.1724       17.2425      
4164.0000    47.8086      23.5084      34.8251      49.7698      29.3581      9010.3906    3236.1389    0.0175       109.4416     0.1773       17.7322      
4164.1250    47.9241      23.4579      36.4242      49.8642      29.2061      9019.1104    3209.1348    0.0186       109.5692     0.1887       18.8744      
4164.2500    48.1171      23.4455      36.1454      50.0218      29.0034      9027.9385    3191.2781    0.0205       109.6491     0.1868       18.6753      
4164.3750    48.3293      23.4457      39.2671      50.1953      28.8133      9028.2559    3173.5315    0.0225       109.7291     0.2091       20.9051      
4164.5000    48.6382      23.4713      41.6021      50.4478      28.6993      9028.5977    3161.7813    0.0000       109.7774     0.2257       22.5730      
4164.6250    48.9086      23.5604      42.1862      50.6687      28.6742      8995.2471    3141.2654    0.0000       109.7940     0.2299       22.9901      
4164.7500    49.0821      23.6622      43.7599      50.8105      28.6871      8962.0498    3123.7815    0.0000       109.8266     0.2411       24.1142      
4164.8750    48.9269      23.7386      43.0497      50.6836      28.6747      8945.6426    3106.4170    0.0000       109.8590     0.2361       23.6069      
4165.0000    48.8490      23.8276      44.8010      50.6200      28.6496      8937.6943    3092.0247    0.0000       109.8596     0.2486       24.8579      
4165.1250    48.9839      23.9167      42.5683      50.7303      28.5864      8929.6660    3083.4626    0.0000       109.8445     0.2326       23.2631      
4165.2500    49.1575      23.9931      44.0405      50.8721      28.4724      8913.3613    3072.0493    0.0000       109.8135     0.2431       24.3146      
4165.3750    49.1569      24.0694      41.5794      50.8716      28.3077      8905.2871    3063.5461    0.0000       109.8300     0.2256       22.5567      
4165.5000    48.9823      24.1331      43.0769      50.7290      28.1431      8905.6680    3063.6401    0.0000       109.8624     0.2363       23.6264      
4165.6250    48.7884      24.1841      43.9908      50.5705      28.0672      8906.0547    3066.6304    0.0000       109.8949     0.2428       24.2792      
4165.7500    48.5751      24.2351      38.8145      50.3962      28.1182      8906.4209    3075.3381    0.0248       110.0066     0.2058       20.5818      
4165.8750    48.6714      24.2735      36.0490      50.4748      28.2200      8906.6748    3086.9568    0.0257       110.1500     0.1861       18.6064      
4166.0000    49.0190      24.2737      34.4000      50.7589      28.2963      8898.6895    3104.4443    0.0289       110.2935     0.1743       17.4286      
4166.1250    49.3086      24.2359      34.4511      50.9956      28.3600      8890.7246    3122.0156    0.0316       110.4370     0.1747       17.4651      
4166.2500    49.0373      24.1727      37.0652      50.7739      28.3095      8874.4619    3139.6812    0.0291       110.5804     0.1933       19.3323      
4166.3750    48.6306      24.0969      39.2986      50.4416      28.2971      8866.4902    3163.3594    0.0253       110.7873     0.2093       20.9276      
4166.5000    48.2433      23.9956      41.3036      50.1250      28.2846      8850.4033    3205.1609    0.0000       110.9942     0.2236       22.3597      
4166.6250    47.9332      23.8817      40.6696      49.8716      28.2850      8834.1563    3151.7559    0.0000       111.1376     0.2191       21.9069      
4166.7500    47.8748      23.7424      43.0553      49.8238      28.2979      8817.9590    3036.1279    0.0000       111.2652     0.2361       23.6109      
4166.8750    47.8743      23.5904      44.6543      49.8234      28.3108      8801.7705    2927.4778    0.0000       111.3928     0.2475       24.7531      
4167.0000    47.8931      23.5272      45.2637      49.8388      28.3364      8785.7285    2806.9231    0.0000       111.5045     0.2519       25.1883      
4167.1250    47.9507      23.6290      42.1429      49.8858      28.3620      8761.3916    2693.8369    0.0000       111.5686     0.2296       22.9592      
4167.2500    48.2595      23.7815      39.8088      50.1383      28.4004      8729.1436    2587.7375    0.0218       111.6011     0.2129       21.2920      
4167.3750    48.6072      23.8706      38.3882      50.4224      28.3625      8721.2490    2481.1584    0.0251       111.6653     0.2028       20.2773      
4167.5000    48.5680      23.9342      37.8303      50.3904      28.2486      8697.1709    2363.4509    0.0247       111.8087     0.1988       19.8788      
4167.6250    48.2581      23.9979      37.7799      50.1371      28.1854      8681.1768    2251.3289    0.0218       112.0156     0.1984       19.8428      
4167.7500    48.0447      24.0743      39.6073      49.9627      28.0969      8665.4072    2146.5198    0.0198       112.2066     0.2115       21.1481      
4167.8750    47.9476      24.1634      38.4405      49.8833      27.9829      8657.5664    2023.7578    0.0188       112.3817     0.2031       20.3146      
4168.0000    47.8697      24.2778      37.4005      49.8197      27.7421      8641.7295    1931.3544    0.0181       112.5569     0.1957       19.5718      
4168.1250    47.8692      24.4430      40.2682      49.8192      27.4886      8625.9229    1874.4603    0.0000       112.7003     0.2162       21.6201      
4168.2500    47.9267      24.7097      42.5777      49.8663      27.1336      8610.1113    1876.2754    0.0000       112.8596     0.2327       23.2698      
4168.3750    48.1196      24.9764      43.9736      50.0239      26.7533      8578.3398    1908.1865    0.0000       113.0348     0.2427       24.2669      
4168.5000    48.4286      25.1797      42.8575      50.2764      26.5632      8554.6943    1872.8794    0.0000       113.1782     0.2347       23.4697      
4168.6250    49.5884      25.3575      44.6848      51.2243      26.5127      8546.9443    1829.6458    0.0000       113.2899     0.2477       24.7749      
4168.7500    51.2124      25.4719      42.4269      52.5515      26.4749      8531.3057    1787.4131    0.0000       113.4017     0.2316       23.1621      
4168.8750    53.8613      25.4722      40.3466      54.7163      26.4879      8515.6582    1749.4280    0.0000       113.4975     0.2168       21.6762      
4169.0000    49.4515      25.3329      39.6619      51.1124      26.5008      8500.1465    1707.4424    0.0329       113.5934     0.2119       21.1871      
4169.1250    47.7491      25.1428      39.0533      49.7211      26.4249      8484.6221    1707.4987    0.0170       113.7051     0.2075       20.7523      
4169.2500    47.6325      24.9782      37.1253      49.6259      26.3237      8461.0439    1744.6776    0.0159       113.8326     0.1938       19.3752      
4169.3750    47.7481      24.8388      35.1211      49.7203      26.1718      8437.7080    1786.0114    0.0170       114.0078     0.1794       17.9436      
4169.5000    48.9466      24.7249      35.7051      50.6998      26.0832      8406.5029    1831.7483    0.0282       114.1830     0.1836       18.3608      
4169.6250    51.4988      24.6364      32.7621      52.7856      26.0454      8375.5195    1866.3937    0.0513       114.3899     0.1626       16.2586      
4169.7500    53.6062      24.5732      30.1490      54.5078      26.0456      8367.9502    1869.9463    0.0695       114.6443     0.1439       14.3921      
4169.8750    45.5995      24.5227      26.9777      47.9643      26.0713      8352.6445    1868.2532    0.0000       114.8670     0.1213       12.1269      
4170.0000    42.2341      24.4849      27.1811      45.2139      26.1096      8360.8008    1873.5632    0.0000       115.0421     0.1227       12.2722      
4170.1250    41.6535      24.4471      24.4919      44.7394      26.1479      8368.9424    1884.1646    0.0000       115.2173     0.1035       10.3513      
4170.2500    43.9299      24.4220      26.7505      46.5999      26.1989      8377.2119    1896.6055    0.0000       115.3765     0.1196       11.9647      
4170.3750    46.6031      24.4222      28.5778      48.7845      26.2372      8377.3545    1909.1201    0.0059       115.5200     0.1327       13.2699      
4170.5000    47.7629      24.4225      30.6589      49.7324      26.2755      8393.3750    1918.1221    0.0171       115.6634     0.1476       14.7563      
4170.6250    48.1297      24.4227      34.5414      50.0322      26.3392      8393.7344    1936.2091    0.0206       115.8068     0.1753       17.5296      
4170.7500    48.3226      24.3595      38.3225      50.1898      26.4029      8394.0244    1974.6820    0.0224       115.9661     0.2023       20.2303      
4170.8750    48.3801      24.1568      41.3422      50.2368      26.4793      8394.3701    2019.5759    0.0000       116.1096     0.2239       22.3873      
4171.0000    48.3990      24.0048      44.5143      50.2522      26.5430      8394.7383    2069.3652    0.0000       116.2213     0.2465       24.6531      
4171.1250    48.6498      24.0178      45.4281      50.4572      26.6194      8395.0195    2122.3584    0.0000       116.3171     0.2531       25.3058      
4171.2500    48.6493      24.0688      45.9105      50.4568      26.6957      8395.4160    2186.9207    0.0000       116.4130     0.2565       25.6504      
4171.3750    48.2234      24.1198      44.8452      50.1087      26.7721      8387.8838    2261.8948    0.0000       116.5088     0.2489       24.8894      
4171.5000    47.9522      24.1454      41.5979      49.8871      26.8612      8380.3311    2341.6223    0.0000       116.5888     0.2257       22.5699      
4171.6250    47.9516      24.1457      38.2236      49.8866      26.9629      8365.0107    2417.3784    0.0189       116.6213     0.2016       20.1597      
4171.7500    47.9704      24.0444      36.4733      49.9020      27.0646      8349.7051    2493.2424    0.0191       116.6062     0.1891       18.9095      
4171.8750    47.9699      23.9051      35.7125      49.9016      27.1410      8326.6855    2581.1387    0.0191       116.5751     0.1837       18.3661      
4172.0000    47.9887      23.9181      36.6770      49.9169      27.0905      8303.5967    2667.1333    0.0192       116.5442     0.1906       19.0550      
4172.1250    48.0269      24.0198      37.6416      49.9482      27.0654      8296.0918    2794.9585    0.0196       116.5290     0.1974       19.7440      
4172.2500    48.1232      24.0962      38.5300      50.0268      27.0022      8280.9395    2893.4707    0.0205       116.4978     0.2038       20.3786      
4172.3750    48.2580      24.0330      41.2199      50.1370      26.9518      8273.5098    3032.1304    0.0000       116.4985     0.2230       22.2999      
4172.5000    48.5669      23.8684      43.7322      50.3894      26.9393      8258.3672    3168.5212    0.0000       116.5944     0.2409       24.0944      
4172.6250    48.6243      23.7545      42.2356      50.4364      26.9523      8243.2705    3357.8555    0.0000       116.7220     0.2303       23.0254      
4172.7500    48.4305      23.7928      42.6673      50.2780      27.0667      8235.8203    3558.4878    0.0000       116.8337     0.2333       23.3338      
4172.8750    48.2752      23.9199      43.1751      50.1511      27.2446      8213.1230    3683.9521    0.0000       116.9295     0.2370       23.6965      
4173.0000    48.1974      23.9963      44.0127      50.0875      27.4732      8190.3896    3753.6545    0.0000       116.9936     0.2429       24.2948      
4173.1250    48.1582      23.9838      46.2712      50.0555      27.7652      8175.3765    3729.2883    0.0000       117.0736     0.2591       25.9080      
4173.2500    48.2350      23.8826      44.1404      50.1182      28.0445      8129.9312    3650.0137    0.0000       117.1535     0.2439       24.3860      
4173.3750    48.3699      23.7179      44.9526      50.2285      28.3112      8084.7559    3650.1499    0.0000       117.2177     0.2497       24.9662      
4173.5000    48.5821      23.5025      48.6827      50.4019      28.4003      8062.3867    3708.7859    0.0000       117.2819     0.2763       27.6305      
4173.6250    48.7943      23.3379      50.2561      50.5753      28.3244      8047.6172    3775.4268    0.0000       117.3301     0.2875       28.7544      
4173.7500    49.1611      23.3001      52.9713      50.8751      28.3500      8025.3901    3839.6780    0.0000       117.4101     0.3069       30.6938      
4173.8750    49.1606      23.3511      52.7687      50.8746      28.4391      8018.1899    3872.2815    0.0000       117.4742     0.3055       30.5490      
4174.0000    48.9281      23.4274      48.9886      50.6847      28.4647      8011.0313    3814.8977    0.0000       117.5542     0.2785       27.8490      
4174.1250    48.5987      23.5165      44.2952      50.4155      28.4015      7996.3296    3793.6497    0.0000       117.6500     0.2450       24.4966      
4174.2500    48.3856      23.6183      41.9613      50.2413      28.2622      7989.1509    3872.6833    0.0000       117.7141     0.2283       22.8295      
4174.3750    48.1725      23.7200      40.7693      50.0671      28.0849      7967.0459    3968.1687    0.0000       117.7941     0.2198       21.9780      
4174.5000    47.9786      23.8344      37.5728      49.9087      27.9329      7945.0283    4100.4058    0.0191       117.9058     0.1969       19.6949      
4174.6250    47.9781      23.9362      39.6283      49.9083      27.7555      7923.0938    4313.0356    0.0191       118.0334     0.2116       21.1631      
4174.7500    48.1322      24.0125      37.2945      50.0342      27.5655      7908.5664    4592.2217    0.0206       118.1927     0.1950       19.4961      
4174.8750    48.4025      24.0508      41.0752      50.2551      27.4008      7886.7188    4898.6357    0.0000       118.3678     0.2220       22.1966      
4175.0000    48.4213      23.9750      45.6425      50.2705      27.4899      7872.2710    5171.9810    0.0000       118.5270     0.2546       25.4589      
4175.1250    48.0921      23.8230      49.1694      50.0014      27.8073      7857.8628    5128.7944    0.0000       118.6863     0.2798       27.9782      
4175.2500    47.9756      23.6330      49.6011      49.9062      28.1120      7850.8086    4959.1108    0.0000       118.7980     0.2829       28.2865      
4175.3750    48.1877      23.4176      51.0476      50.0796      28.4040      7836.4136    4795.0176    0.0000       118.9097     0.2932       29.3197      
4175.5000    48.8059      23.2276      47.8258      50.5848      28.7087      7829.3916    4623.3706    0.0000       119.0531     0.2702       27.0185      
4175.6250    49.7528      23.1010      46.7860      51.3587      28.9881      7815.0576    4508.1924    0.0000       119.1331     0.2628       26.2757      
4175.7500    51.2024      23.0378      45.9237      52.5433      28.9883      7800.7412    4395.8906    0.0000       119.1814     0.2566       25.6598      
4175.8750    53.1547      23.0000      50.4148      54.1389      29.1535      7779.1787    4298.4370    0.0000       119.2455     0.2887       28.8677      
4176.0000    53.3668      22.9876      53.6372      54.3122      29.3060      7757.7231    4207.0615    0.0000       119.2937     0.3117       31.1695      
4176.1250    48.4940      22.9751      57.1388      50.3299      29.4204      7750.7715    4215.0972    0.0000       119.3419     0.3367       33.6705      
4176.2500    47.7975      22.9627      57.4943      49.7606      29.4967      7736.5220    4347.4189    0.0000       119.4219     0.3392       33.9245      
4176.3750    47.3136      22.9630      59.0423      49.3652      29.4843      7722.3574    4555.8066    0.0000       119.5178     0.3503       35.0302      
4176.5000    46.8104      22.9760      61.9095      48.9539      29.4465      7701.0376    4756.3389    0.0000       119.6295     0.3708       37.0782      
4176.6250    46.0558      23.0016      64.2693      48.3373      29.4975      7679.7002    4560.3936    0.0000       119.7412     0.3876       38.7638      
4176.7500    48.7428      23.0145      62.5698      50.5332      29.7134      7658.4937    4376.6001    0.0000       119.8687     0.3755       37.5498      
4176.8750    53.5371      23.0148      63.7879      54.4514      29.9039      7644.4390    4122.3579    0.0000       119.9963     0.3842       38.4199      
4177.0000    55.9147      23.0404      66.3252      56.3944      30.0310      7616.2017    3800.1990    0.0000       120.1237     0.4023       40.2323      
4177.1250    56.7261      23.0787      62.6469      57.0576      30.1074      7595.1450    3493.3950    0.0000       120.2672     0.3760       37.6049      
4177.2500    49.9781      23.0917      58.7402      51.5428      30.1584      7567.0444    3340.0808    0.0000       120.3630     0.3481       34.8144      
4177.3750    48.5082      23.0792      55.6453      50.3415      30.1586      7553.1782    3457.8618    0.0000       120.4589     0.3260       32.6038      
4177.5000    47.6184      23.0795      54.4787      49.6143      30.1715      7546.3931    3573.1086    0.0000       120.5547     0.3177       31.7705      
4177.6250    46.5545      23.1051      51.5868      48.7448      30.1718      7532.5522    3664.6484    0.0000       120.6187     0.2970       29.7048      
4177.7500    45.0267      23.1307      47.9085      47.4962      30.1847      7518.7866    3762.0674    0.0000       120.6829     0.2708       27.0775      
4177.8750    43.3248      23.1563      44.9659      46.1054      30.2357      7505.0415    3836.8481    0.0000       120.7470     0.2498       24.9757      
4178.0000    44.5617      23.1820      42.4547      47.1162      30.2994      7491.2764    3920.4517    0.0000       120.7952     0.2318       23.1819      
4178.1250    46.8618      23.1949      42.8864      48.9960      30.3758      7463.5435    3998.3872    0.0000       120.9228     0.2349       23.4903      
4178.2500    48.9300      23.1952      45.2461      50.6862      30.4648      7442.9092    4070.2607    0.0000       121.1454     0.2518       25.1758      
4178.3750    47.9821      23.1954      44.6376      49.9116      30.6173      7394.6147    4100.9775    0.0000       121.3840     0.2474       24.7411      
4178.5000    48.0203      23.1830      47.9614      49.9427      30.7316      7217.2261    4070.5356    0.0000       121.6701     0.2712       27.1153      
4178.6250    48.3484      23.1579      52.5537      50.2109      30.8841      7312.5762    3980.2776    0.0000       121.9720     0.3040       30.3955      
4178.7500    48.9085      23.1455      56.7400      50.6687      31.0239      7090.4751    3834.1782    0.0000       122.2740     0.3339       33.3857      
4178.8750    49.4494      23.1457      59.8608      51.1107      31.1383      6653.6147    3608.0391    0.0000       122.5601     0.3561       35.6149      
4179.0000    50.1255      23.1460      62.8547      51.6632      31.2654      5395.5933    3153.2927    0.0000       122.8145     0.3775       37.7534      
4179.1250    50.1250      23.1463      64.7324      51.6628      31.3417      3676.4526    2667.0542    0.0000       123.1006     0.3909       39.0946      
4179.2500    49.7958      23.1465      64.1746      51.3938      31.4181      2549.9900    2166.8235    0.0000       123.3867     0.3870       38.6961      
4179.3750    49.5633      23.1341      56.2343      51.2037      31.4183      1735.8767    1737.4994    0.0000       123.6411     0.3302       33.0245      
4179.5000    49.4275      23.1216      50.2729      51.0928      31.3805      1424.8793    1515.6577    0.0000       123.8479     0.2877       28.7664      
4179.6250    49.3690      23.0839      47.3558      51.0450      31.3047      1323.3785    1476.5052    0.0000       123.9912     0.2668       26.6827      
4179.7500    49.4264      23.0334      46.1638      51.0919      31.2035      1333.3596    1476.5458    0.0000       124.0870     0.2583       25.8313      
4179.8750    49.6966      22.8791      47.7625      51.3127      31.3559      1419.6783    1475.2129    0.0000       124.1670     0.2697       26.9732      
4180.0000    49.8328      22.6980      48.4117      51.4240      31.4991      1467.5022    1463.3921    0.0000       124.1718     0.2744       27.4369      
4180.1250    50.5867      22.6708      48.3337      52.0401      31.3970      1807.3258    1638.4437    0.0000       124.3333     0.2738       27.3812      
4180.2500    50.7990      22.6949      50.7935      52.2136      31.2822      3046.7739    1945.6935    0.0000       124.6322     0.2914       29.1382      
4180.3750    50.3920      22.7318      52.1116      51.8810      31.1674      5027.0425    2499.2036    0.0000       124.8050     0.3008       30.0797      
4180.5000    49.7721      22.7941      51.3747      51.3744      31.2301      7030.1616    3472.2581    0.0000       124.9619     0.2955       29.5533      
4180.6250    48.9974      22.8943      45.8931      50.7413      31.4325      7216.2197    3851.5469    0.0000       125.0872     0.2564       25.6379      
4180.7500    48.2228      23.0200      42.7456      50.1082      31.4826      7215.9307    3544.0940    0.0000       125.2443     0.2339       23.3897      
4180.8750    48.4544      23.1202      44.4698      50.2975      31.5074      7182.0415    3267.2820    0.0000       125.4329     0.2462       24.6213      
4181.0000    49.2279      23.1316      47.1834      50.9297      31.6590      7108.3291    3012.0854    0.0000       125.5898     0.2656       26.5595      
4181.1250    49.5950      23.0796      49.8208      51.2297      31.7852      6937.4883    2748.4336    0.0000       125.7468     0.2844       28.4434      
4181.2500    49.2655      23.0023      52.2299      50.9604      31.8354      6224.6655    2429.4385    0.0000       125.8880     0.3016       30.1642      
4181.3750    48.9940      22.8868      50.2497      50.7385      31.9996      5139.4458    2135.4619    0.0000       125.9817     0.2875       28.7498      
4181.5000    49.3611      22.7841      48.1172      51.0385      32.1893      3288.0664    1878.8152    0.0000       126.0754     0.2723       27.2266      
4181.6250    49.5734      22.7069      48.6995      51.2120      32.4424      1570.2106    1541.1410    0.0000       126.2323     0.2764       27.6425      
4181.7500    49.7276      22.6549      52.7832      51.3381      32.2515      1106.0508    1129.0189    0.0000       126.3734     0.3056       30.5594      
4181.8750    49.8819      22.6537      51.5894      51.4641      31.9971      664.0555     921.7870     0.0000       126.4670     0.2971       29.7067      
4182.0000    50.0748      22.7287      50.3704      51.6218      32.0473      501.7103     768.9403     0.0000       126.5605     0.2884       28.8360      
4182.1250    50.3839      22.8542      48.2125      51.8744      32.2623      399.0423     640.8372     0.0000       126.6542     0.2729       27.2946      
4182.2500    50.7316      22.9418      52.2454      52.1586      32.5408      334.4321     570.7057     0.0000       126.7478     0.3018       30.1753      
4182.3750    51.2535      22.9787      55.4410      52.5851      32.4386      305.1561     524.1654     0.0000       126.8255     0.3246       32.4579      
4182.5000    51.9690      22.9775      58.3830      53.1699      32.1462      284.2263     479.1754     0.0000       126.9189     0.3456       34.5593      
4182.6250    52.9360      22.9509      56.6818      53.9602      31.8538      295.3127     458.1396     0.0000       126.9966     0.3334       33.3442      
4182.7500    53.1484      22.9116      55.2852      54.1337      31.5868      315.2580     471.1429     0.0000       127.0270     0.3235       32.3465      
4182.8750    52.3349      22.8596      56.2227      53.4689      31.3071      331.5586     492.7312     0.0000       127.0730     0.3302       33.0162      
4183.0000    51.6957      22.8203      50.6396      52.9465      30.9639      354.6147     513.3890     0.0000       127.1190     0.2903       29.0283      
4183.1250    51.0759      22.8064      49.8011      52.4399      30.7350      374.6959     515.2885     0.0000       127.1965     0.2843       28.4293      
4183.2500    51.6946      22.8432      46.5776      52.9456      30.4045      332.4442     466.2442     0.0000       127.3216     0.2613       26.1268      
4183.3750    52.9712      22.9434      43.9376      53.9889      30.0486      297.1712     427.8210     0.0000       127.4470     0.2424       24.2412      
4183.5000    53.8996      23.0944      43.9617      54.7476      29.7308      355.8796     404.4794     0.0000       127.5565     0.2426       24.2584      
4183.6250    54.7892      23.2836      44.0619      55.4747      29.3623      475.8637     490.0024     0.0000       127.6660     0.2433       24.3299      
4183.7500    54.0339      23.4093      42.5892      54.8574      29.0319      676.7776     702.4618     0.0000       127.8070     0.2328       23.2780      
4183.8750    52.4658      23.4334      40.6343      53.5758      28.6887      1023.7436    953.5677     0.0000       127.9639     0.2188       21.8816      
4184.0000    50.9363      23.7493      41.7494      52.3259      28.5232      1517.0845    1133.4524    0.0000       128.0894     0.2268       22.6781      
4184.1250    49.7553      23.9765      41.7989      51.3607      28.7890      1311.2595    990.7227     0.0000       128.1673     0.2271       22.7135      
4184.2500    49.5611      23.6835      41.2395      51.2020      29.0294      576.7423     745.7167     0.0000       128.2450     0.2231       22.3140      
4184.3750    50.1218      23.4793      42.8367      51.6602      29.2444      374.5310     587.0468     0.0000       128.3069     0.2345       23.4548      
4184.5000    50.9921      23.5034      45.4996      52.3715      28.9901      272.5830     428.8526     0.0000       128.3528     0.2536       25.3568      
4184.6250    52.1526      23.5022      48.6698      53.3199      28.5581      242.0718     366.1921     0.0000       128.3829     0.2762       27.6213      
4184.7500    52.8294      23.3995      52.3222      53.8730      28.1769      222.7459     331.0286     0.0000       128.3972     0.3023       30.2302      
4184.8750    53.0804      23.2967      55.2896      54.0782      27.8972      221.0770     300.3605     0.0000       128.4432     0.3235       32.3497      
4185.0000    53.5250      23.2828      52.5988      54.4414      27.6175      246.1447     322.1507     0.0000       128.5051     0.3043       30.4277      
4185.1250    53.8534      23.3323      50.0350      54.7098      27.2236      283.9599     369.2209     0.0000       128.5829     0.2860       28.5964      
4185.2500    52.1885      23.3946      49.3995      53.3492      27.4260      349.4015     420.0166     0.0000       128.6764     0.2814       28.1425      
4185.3750    50.7558      23.4568      48.0535      52.1783      27.7551      394.1429     472.9159     0.0000       128.7541     0.2718       27.1811      
4185.5000    49.8070      23.5317      45.1852      51.4029      28.0082      419.5875     532.9749     0.0000       128.8318     0.2513       25.1323      
4185.6250    49.5548      23.6193      45.6407      51.1968      27.8934      369.5009     533.0463     0.0000       128.9411     0.2546       25.4576      
4185.7500    50.2894      23.7069      44.3708      51.7972      27.7660      284.4280     473.2957     0.0000       129.0506     0.2455       24.5506      
4185.8750    49.7278      23.7564      46.1964      51.3382      27.9556      237.9272     396.2892     0.0000       129.1602     0.2585       25.8546      
4186.0000    49.4563      23.7805      50.3054      51.1163      27.7647      221.4004     325.9721     0.0000       129.2379     0.2879       28.7896      
4186.1250    50.9846      23.7920      53.2981      52.3653      27.3962      271.4087     301.9153     0.0000       129.2839     0.3093       30.9272      
4186.2500    51.9903      23.7781      53.7537      53.1873      26.9515      330.5437     330.2345     0.0000       129.3300     0.3125       31.2526      
4186.3750    51.6414      23.7007      52.7883      52.9021      26.7098      434.6207     433.8093     0.0000       129.3601     0.3056       30.5631      
4186.5000    50.7699      23.5093      50.9856      52.1899      27.0771      650.7260     714.4623     0.0000       129.4060     0.2928       29.2754      
4186.6250    49.8017      23.4318      48.4979      51.3986      26.9877      1081.7782    904.9603     0.0000       129.3886     0.2750       27.4985      
4186.7500    50.0915      23.5575      44.4371      51.6354      26.6446      1399.9828    1043.9968    0.0000       129.3078     0.2460       24.5979      
4186.8750    49.8199      23.7339      43.6493      51.4135      26.2887      1630.2368    1160.2118    0.0000       129.2427     0.2404       24.0352      
4187.0000    49.0259      23.8722      41.6183      50.7646      26.4784      1547.0637    1264.3087    0.0000       129.1934     0.2258       22.5845      
4187.1250    48.2512      23.9217      42.4797      50.1315      26.9472      1202.0477    1145.0377    0.0000       129.1761     0.2320       23.1998      
4187.2500    48.4248      23.8951      39.5099      50.2734      27.2761      864.2769     922.6979     0.0233       129.1905     0.2108       21.0785      
4187.3750    48.8887      23.8177      40.2952      50.6524      27.4026      647.4988     611.6243     0.0000       129.2682     0.2164       21.6394      
4187.5000    48.4043      23.7404      42.0192      50.2566      27.5035      377.9840     399.7808     0.0000       129.4252     0.2287       22.8709      
4187.6250    48.2296      23.6504      39.7092      50.1138      27.4648      180.6602     282.6485     0.0215       129.6139     0.2122       21.2208      
4187.7500    48.8870      23.5605      38.4901      50.6510      27.1597      136.3619     214.9434     0.0277       129.8027     0.2035       20.3501      
4187.8750    50.6474      23.4831      40.8484      52.0898      26.1315      134.4578     186.1267     0.0000       129.9755     0.2203       22.0346      
4188.0000    53.8207      23.4818      43.5367      54.6831      24.8242      153.2426     176.7949     0.0000       130.1484     0.2395       23.9548      
4188.1250    52.0590      23.6329      46.8338      53.2434      24.6713      188.3844     188.0327     0.0000       130.2894     0.2631       26.3099      
4188.2500    50.9747      23.7839      50.3086      52.3572      25.3050      237.5023     243.3431     0.0000       130.3669     0.2879       28.7919      
4188.3750    49.8130      23.6051      53.3014      51.4078      25.8879      314.0419     324.7857     0.0000       130.4289     0.3093       30.9296      
4188.5000    50.1607      23.3121      55.6344      51.6920      24.8217      367.4058     414.0859     0.0000       130.4751     0.3260       32.5960      
4188.6250    50.3730      23.2093      53.8571      51.8655      24.7703      444.9580     462.3351     0.0000       130.4893     0.3133       31.3265      
4188.7500    49.7532      23.2208      51.9529      51.3589      25.1375      538.8806     495.8787     0.0000       130.4878     0.2997       29.9663      
4188.8750    49.4042      23.3465      52.9919      51.0738      25.4540      658.7568     557.8151     0.0000       130.4862     0.3071       30.7085      
4189.0000    49.6939      23.5482      52.8638      51.3105      25.3900      826.6505     630.4237     0.0000       130.4367     0.3062       30.6170      
4189.1250    49.5773      23.6358      50.0209      51.2152      25.5543      806.0205     699.9477     0.0000       130.3717     0.2859       28.5863      
4189.2500    49.2089      23.5204      48.1928      50.9141      25.7694      653.7674     732.6661     0.0000       130.3070     0.2728       27.2806      
4189.3750    48.9955      23.3923      50.1453      50.7398      25.6673      527.8017     597.6486     0.0000       130.2419     0.2868       28.6752      
4189.5000    48.9562      23.3022      48.1904      50.7076      25.8062      451.1012     495.7494     0.0000       130.2085     0.2728       27.2788      
4189.6250    50.0200      23.2757      49.8638      51.5770      26.1734      426.0881     440.2539     0.0000       130.1912     0.2847       28.4741      
4189.7500    51.0645      23.4141      50.3953      52.4306      26.3123      390.9705     421.3188     0.0000       130.1740     0.2885       28.8538      
4189.8750    50.5607      23.5777      50.6732      52.0189      26.0073      346.8798     408.5053     0.0000       130.1407     0.2905       29.0523      
