WELLNAME = well97
STDEP  =  3500.0000    
ENDEP  =  4565.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, R1, RT, RXO, SONPHI, SP, VSH1

#DEPTH       AC           CAL          GR           R1           RT           RXO          SONPHI       SP           VSH1         
3699.8750    52.1373      24.6027      20.1976      11.7217      247.9976     224.7715     0.0000       136.2318     0.0000       
3700.0000    52.0395      24.6226      20.4013      11.7903      250.2069     227.3996     0.0000       136.2884     0.0000       
3700.1250    51.9224      24.6294      20.8582      11.8970      254.3138     223.1301     0.0000       136.3054     0.0000       
3700.2500    51.9212      24.6301      21.1125      12.0037      255.1463     207.9883     0.0000       136.3064     0.0000       
3700.3750    52.1714      24.6875      22.0762      12.1560      205.5503     192.4801     0.0000       136.3075     0.0000       
3700.5000    52.9627      24.7450      23.5468      12.4148      141.0072     146.3792     0.0000       136.2849     0.0000       
3700.6250    53.7155      24.7960      24.0038      12.7343      103.1094     113.4559     0.0000       136.2781     0.0000       
3700.7500    54.5069      24.8472      25.4237      12.5673      85.8713      98.3451      0.0000       136.3032     0.0000       
3700.8750    54.5443      24.8416      27.3503      12.2483      76.5934      92.6859      0.0000       136.2883     0.0000       
3701.0000    54.2726      24.7604      25.2987      11.9217      81.4805      98.2589      0.0000       136.2577     0.0000       
3701.1250    54.0395      24.6602      25.5276      11.6027      91.4384      125.1551     0.0000       136.1797     0.0000       
3701.2500    53.8256      24.5601      24.6417      11.7246      105.3817     132.7485     0.0000       136.1333     0.0000       
3701.3750    53.7085      24.4789      24.9212      11.8693      111.6910     129.2274     0.0000       136.1265     0.0000       
3701.5000    53.6880      24.4229      25.8850      11.9988      109.1416     123.3138     0.0000       136.1277     0.0000       
3701.6250    53.8608      24.3922      27.4062      12.0903      101.0088     117.0241     0.0000       136.1288     0.0000       
3701.7500    54.0531      24.3865      27.2297      12.1894      94.0934      111.6589     0.0000       136.1536     0.0000       
3701.8750    54.2065      24.3682      26.9265      12.0301      87.0294      110.9874     0.0000       136.2102     0.0000       
3702.0000    54.2634      24.3249      28.0676      11.9467      88.4203      107.6523     0.0000       136.2746     0.0000       
3702.1250    54.3202      24.2751      26.5482      12.0610      91.1245      99.9370      0.0000       136.3154     0.0000       
3702.2500    54.1063      24.2065      24.8767      12.1601      81.3350      99.9509      0.0000       136.3006     0.0000       
3702.3750    53.7573      24.1505      24.2694      12.2897      90.7531      121.4302     0.0000       136.2464     0.0000       
3702.5000    53.0408      24.1007      22.8007      12.2747      109.5598     145.8236     0.0000       136.1603     0.0000       
3702.6250    51.4350      24.0888      21.5347      12.2750      143.9391     157.3158     0.0000       136.1377     0.0000       
3702.7500    51.7045      24.1085      21.9409      12.3209      177.9404     170.4522     0.0000       136.1388     0.0000       
3702.8750    52.5154      24.1534      21.8405      12.3592      174.1492     151.9871     0.0000       136.1399     0.0000       
3703.0000    53.2682      24.1854      22.1961      12.3138      115.4466     130.2397     0.0000       136.1410     0.0000       
3703.1250    52.9576      24.2681      22.6784      12.2381      105.4929     126.8424     0.0000       136.1183     0.0000       
3703.2500    52.4152      24.3509      23.4395      12.0939      102.9926     132.6994     0.0000       136.0640     0.0000       
3703.3750    51.8533      24.3894      24.1244      12.0942      114.3302     154.6810     0.0000       136.0493     0.0000       
3703.5000    52.5094      24.3964      25.0121      12.1629      130.8291     184.3169     0.0000       136.0266     0.0000       
3703.6250    52.8757      24.3780      26.6600      12.2620      166.4822     193.5852     0.0000       135.9963     0.0000       
3703.7500    52.6812      24.3347      24.4818      12.3763      133.4404     179.2806     0.0000       135.9657     0.0000       
3703.8750    52.4480      24.3038      23.1397      12.4830      138.3764     184.6899     0.0000       135.9353     0.0000       
3704.0000    52.0793      24.2793      22.8619      12.4832      147.3380     192.7572     0.0000       135.9283     0.0000       
3704.1250    51.8462      24.2736      24.0536      12.3543      157.3035     188.9541     0.0000       135.9294     0.0000       
3704.2500    52.4445      24.2744      23.0157      12.3546      150.4072     178.3908     0.0000       135.9305     0.0000       
3704.3750    52.9461      24.2751      22.0030      12.4385      137.5504     170.0015     0.0000       135.9792     0.0000       
3704.5000    53.2350      24.2758      22.4347      12.5451      133.0541     156.7513     0.0000       136.0674     0.0000       
3704.6250    52.9435      24.2954      23.0691      12.5987      121.6998     144.2698     0.0000       136.1874     0.0000       
3704.7500    52.7492      24.3024      21.7018      12.6065      105.0550     140.4179     0.0000       136.2676     0.0000       
3704.8750    52.4579      24.2845      22.6147      12.6220      112.8666     168.7513     0.0000       136.3319     0.0000       
3705.0000    52.1278      24.2786      23.9078      12.6299      134.8656     158.1210     0.0000       136.3727     0.0000       
3705.1250    51.8947      24.2793      22.7684      12.6301      131.9542     177.0020     0.0000       136.4055     0.0000       
3705.2500    51.7003      24.3558      22.3386      12.5544      128.2552     203.2991     0.0000       136.4620     0.0000       
3705.3750    51.4283      24.4384      22.8462      12.5167      158.1256     198.7365     0.0000       136.5027     0.0000       
3705.5000    51.2725      24.5336      23.0751      12.4637      172.3387     205.3345     0.0000       136.5594     0.0000       
3705.6250    51.2133      24.6163      21.1250      12.3196      178.8883     244.4889     0.0000       136.6238     0.0000       
3705.7500    51.2509      24.6548      22.7222      12.0918      217.3053     267.6591     0.0000       136.6645     0.0000       
3705.8750    51.2303      24.6806      22.2670      11.8640      247.3537     273.6180     0.0000       136.6972     0.0000       
3706.0000    51.1518      24.6876      20.2154      11.8187      262.6237     299.4102     0.0000       136.7538     0.0000       
3706.1250    50.9184      24.6884      20.5204      11.9558      320.3987     348.7967     0.0000       136.8185     0.0000       
3706.2500    50.7820      24.6703      19.1530      12.0701      366.4861     350.8730     0.0000       136.8828     0.0000       
3706.3750    50.8001      24.6645      19.8887      12.0780      348.7078     320.0660     0.0000       136.8997     0.0000       
3706.5000    51.2051      24.6652      19.2054      12.1999      296.0074     239.5894     0.0000       136.9009     0.0000       
3706.6250    51.5134      24.6659      18.0915      12.3598      204.2246     215.8455     0.0000       136.9020     0.0000       
3706.7500    51.2607      24.6478      18.2443      12.5729      197.9866     205.5960     0.0000       136.9030     0.0000       
3706.8750    51.0662      24.6234      16.8770      12.6112      186.6834     213.8631     0.0000       136.8804     0.0000       
3707.0000    51.1424      24.5989      18.0434      12.3910      179.6054     233.2916     0.0000       136.8974     0.0000       
3707.1250    51.3345      24.5744      19.0325      12.1480      190.8412     241.4418     0.0000       136.9064     0.0000       
3707.2500    51.2946      24.5497      17.7411      12.0723      211.6129     239.4451     0.0000       136.9077     0.0000       
3707.3750    51.1195      24.5629      18.5276      12.1942      214.1946     249.8175     0.0000       136.9088     0.0000       
3707.5000    50.8668      24.6267      19.6686      12.3845      221.8160     258.0599     0.0000       136.9335     0.0000       
3707.6250    50.8270      24.6652      20.8857      12.5292      233.9939     244.1433     0.0000       136.9426     0.0000       
3707.7500    51.1353      24.6912      21.9000      12.4459      241.1706     222.3453     0.0000       136.9676     0.0000       
3707.8750    51.4049      24.7171      22.7878      12.2257      217.3670     209.1681     0.0000       137.0005     0.0000       
3708.0000    51.4424      24.7241      24.0809      11.9447      201.4778     188.6130     0.0000       137.0095     0.0000       
3708.1250    51.4219      24.7060      23.7017      11.8310      174.0981     184.2302     0.0000       137.0342     0.0000       
3708.2500    51.5945      24.6815      24.6401      11.9301      160.0458     188.6555     0.0000       137.0669     0.0000       
3708.3750    51.7677      24.6759      24.1595      12.0139      160.8022     186.5778     0.0000       137.1472     0.0000       
3708.5000    51.9019      24.6388      24.5152      12.1815      161.0898     198.4772     0.0000       137.2671     0.0000       
3708.6250    51.7460      24.6268      23.2998      12.3870      181.7437     212.9200     0.0000       137.3474     0.0000       
3708.7500    51.4546      24.6274      22.4392      12.4481      211.8686     236.0309     0.0000       137.3645     0.0000       
3708.8750    51.0859      24.6092      22.7948      12.4863      237.6782     256.9798     0.0000       137.3655     0.0000       
3709.0000    50.9107      24.5848      21.5541      12.5854      195.4121     201.8597     0.0000       137.3667     0.0000       
3709.1250    51.2384      24.5792      20.2374      12.8366      161.3555     168.9371     0.0000       137.2965     0.0000       
3709.2500    51.4693      24.5611      19.1235      13.1181      161.0234     152.5527     0.0000       137.1313     0.0000       
3709.3750    51.7387      24.5554      19.3778      13.3692      141.6738     151.8548     0.0000       136.9187     0.0000       
3709.5000    51.8152      24.5561      20.3161      13.6507      133.9509     170.6080     0.0000       136.6982     0.0000       
3709.6250    51.8332      24.5380      19.8609      13.7954      154.5482     177.9249     0.0000       136.5488     0.0000       
3709.7500    51.7354      24.5322      20.9006      13.7349      156.2235     176.5275     0.0000       136.4471     0.0000       
3709.8750    51.6182      24.5519      22.3457      13.5147      158.4429     186.5883     0.0000       136.3295     0.0000       
3710.0000    51.6750      24.5780      21.7892      13.4694      171.7592     181.0677     0.0000       136.2513     0.0000       
3710.1250    51.9253      24.6038      22.4995      13.6141      150.9754     158.2741     0.0000       136.2128     0.0000       
3710.2500    52.1564      24.6675      20.7015      13.7283      132.0989     143.4481     0.0000       136.2060     0.0000       
3710.3750    52.4066      24.6872      21.6398      13.7134      131.8697     143.2415     0.0000       136.2072     0.0000       
3710.5000    52.4250      24.7067      18.3722      13.5693      130.8969     142.1191     0.0000       136.2321     0.0000       
3710.6250    52.2689      24.7704      19.1079      13.4327      141.2862     144.8735     0.0000       136.3360     0.0000       
3710.7500    52.0937      24.7900      20.0969      13.4635      162.6775     161.7820     0.0000       136.4400     0.0000       
3710.8750    52.3246      24.7151      19.6924      13.5397      181.2417     179.0708     0.0000       136.5125     0.0000       
3711.0000    52.5364      24.6527      20.4027      13.5476      169.9703     160.9145     0.0000       136.5294     0.0000       
3711.1250    52.8060      24.6408      21.5691      13.4186      148.3842     151.7008     0.0000       136.5067     0.0000       
3711.2500    53.0370      24.6415      22.0007      13.1909      133.2306     135.0457     0.0000       136.4999     0.0000       
3711.3750    53.2874      24.6233      22.6857      13.2215      113.1475     116.2264     0.0000       136.5486     0.0000       
3711.5000    53.5765      24.6177      23.5733      13.2902      104.2888     105.5108     0.0000       136.5655     0.0000       
3711.6250    53.9429      24.6185      23.4475      13.3817      93.2651      96.2321      0.0000       136.5666     0.0000       
3711.7500    54.2127      24.6192      24.0819      13.1995      81.0648      90.2901      0.0000       136.4965     0.0000       
3711.8750    54.2502      24.6198      25.2989      12.9186      77.6985      88.5040      0.0000       136.3552     0.0000       
3712.0000    54.1717      24.6206      24.1089      12.6604      80.4634      92.8892      0.0000       136.2454     0.0000       
3712.1250    54.0545      24.6213      25.0980      12.4783      92.2708      100.0144     0.0000       136.1989     0.0000       
3712.2500    53.8599      24.6031      26.5431      12.2961      113.8568     111.7547     0.0000       136.2159     0.0000       
3712.3750    53.6458      24.5975      27.8615      12.1140      129.2369     129.8447     0.0000       136.2250     0.0000       
3712.5000    53.4512      24.5603      25.2779      11.9546      139.6651     140.7565     0.0000       136.2261     0.0000       
3712.6250    53.2564      24.5106      24.1894      11.7344      149.5925     149.2411     0.0000       136.2272     0.0000       
3712.7500    53.1392      24.4797      23.1007      11.6055      155.2610     151.6919     0.0000       136.3234     0.0000       
3712.8750    53.1187      24.4552      21.9361      11.6894      157.8819     150.6576     0.0000       136.4511     0.0000       
3713.0000    53.1369      24.4497      21.1262      11.8037      153.3394     145.8302     0.0000       136.5792     0.0000       
3713.1250    53.1744      24.4503      21.8872      11.9180      144.9696     139.2101     0.0000       136.6594     0.0000       
3713.2500    53.2507      24.4888      21.3053      11.9487      136.0838     133.9514     0.0000       136.6763     0.0000       
3713.3750    53.3076      24.5399      21.5343      11.9489      130.1485     130.0181     0.0000       136.6536     0.0000       
3713.5000    53.4225      24.5912      22.2446      11.9036      124.4132     131.6650     0.0000       136.6943     0.0000       
3713.6250    53.3634      24.6424      22.8536      11.8659      123.1590     134.1403     0.0000       136.7587     0.0000       
3713.7500    52.9751      24.6367      24.2479      11.8433      131.3143     136.0280     0.0000       136.7520     0.0000       
3713.8750    52.7417      24.6121      25.9970      11.8892      131.0053     139.9549     0.0000       136.7215     0.0000       
3714.0000    52.5277      24.5687      25.6432      11.9427      141.5674     151.2089     0.0000       136.6909     0.0000       
3714.1250    52.3717      24.5001      23.9972      11.9962      152.2541     161.1376     0.0000       136.6604     0.0000       
3714.2500    52.2738      24.4440      23.3139      11.9661      160.3200     168.4219     0.0000       136.6060     0.0000       
3714.3750    52.2921      24.4131      22.8081      11.7839      174.0511     168.9640     0.0000       136.5438     0.0000       
3714.5000    52.3682      24.3697      22.5050      11.6778      183.9958     163.1874     0.0000       136.5052     0.0000       
3714.6250    52.3476      24.3389      23.3166      11.5792      167.6158     157.2325     0.0000       136.4985     0.0000       
3714.7500    52.4045      24.3333      24.4069      11.5339      154.9978     149.1924     0.0000       136.5235     0.0000       
3714.8750    52.5389      24.3340      25.8520      11.5418      143.6376     143.1535     0.0000       136.5562     0.0000       
3715.0000    52.7312      24.3347      24.6874      11.5649      136.0794     136.1996     0.0000       136.5890     0.0000       
3715.1250    52.9237      24.3354      24.8657      11.6107      129.2418     134.0039     0.0000       136.6217     0.0000       
3715.2500    53.0386      24.3550      25.4239      11.7022      121.9470     132.2737     0.0000       136.7020     0.0000       
3715.3750    52.9214      24.3999      24.1326      11.7709      116.1906     126.0588     0.0000       136.8222     0.0000       
3715.5000    52.9009      24.4322      23.0948      11.7332      112.9929     118.9833     0.0000       136.9024     0.0000       
3715.6250    52.8801      24.4580      22.0568      11.7791      109.4797     114.7959     0.0000       136.9193     0.0000       
3715.7500    53.0147      24.4839      20.8922      11.8477      105.0436     112.3153     0.0000       136.9203     0.0000       
3715.8750    53.3038      24.5098      21.3999      11.7568      104.9451     111.0198     0.0000       136.9451     0.0000       
3716.0000    53.4382      24.5169      23.0222      11.6583      105.3392     112.0607     0.0000       136.9779     0.0000       
3716.1250    53.3403      24.5176      24.8474      11.5825      106.2276     113.4263     0.0000       136.9870     0.0000       
3716.2500    53.2810      24.5184      24.5442      11.5600      106.0835     111.0308     0.0000       136.9882     0.0000       
3716.3750    53.2799      24.5379      23.0249      11.5603      101.6522     108.5331     0.0000       136.9419     0.0000       
3716.5000    53.3369      24.5638      23.6592      11.5605      98.2523      104.2326     0.0000       136.8797     0.0000       
3716.6250    53.4711      24.5899      23.9387      11.4924      94.6744      101.5063     0.0000       136.7699     0.0000       
3716.7500    53.6249      24.6158      24.0916      11.4471      90.1202      97.8125      0.0000       136.6443     0.0000       
3716.8750    53.9141      24.6038      24.3459      11.3410      89.7411      94.3197      0.0000       136.5187     0.0000       
3717.0000    54.1259      24.6928      25.4615      11.0980      92.8466      97.5837      0.0000       136.4169     0.0000       
3717.1250    53.9118      24.5358      25.0823      10.8246      99.0656      106.1647     0.0000       136.3943     0.0000       
3717.2500    53.6977      24.3787      25.7927      10.8861      107.2193     112.3100     0.0000       136.4191     0.0000       
3717.3750    53.4253      24.2154      26.8323      10.9975      115.9124     116.7789     0.0000       136.4758     0.0000       
3717.5000    53.2888      24.1153      27.8974      11.1093      116.4625     112.5316     0.0000       136.4927     0.0000       
3717.6250    53.2490      24.0781      28.3289      11.2127      111.8981     109.9833     0.0000       136.5174     0.0000       
3717.7500    53.3446      24.0725      27.6711      11.3393      105.5875     106.0208     0.0000       136.5977     0.0000       
3717.8750    53.5178      24.1489      28.2546      11.4509      99.2160      101.9198     0.0000       136.6702     0.0000       
3718.0000    53.8070      24.2316      27.9768      11.4024      92.6503      98.8784      0.0000       136.7110     0.0000       
3718.1250    53.9607      24.3269      26.4829      10.9485      92.4753      97.8742      0.0000       136.7437     0.0000       
3718.2500    53.9983      24.3907      27.1425      10.7359      95.4079      100.5629     0.0000       136.7764     0.0000       
3718.3750    53.9003      24.4229      28.0301      10.8806      93.9099      102.0163     0.0000       136.7854     0.0000       
3718.5000    53.8991      24.3920      26.2068      11.0709      92.6593      96.7745      0.0000       136.7865     0.0000       
3718.6250    53.9947      24.3045      26.9932      11.3144      85.1560      89.7358      0.0000       136.8117     0.0000       
3718.7500    54.1873      24.2422      27.8047      11.5655      79.1110      85.6566      0.0000       136.8683     0.0000       
3718.8750    54.4572      24.2114      29.0977      11.8926      73.9143      82.1848      0.0000       136.9089     0.0000       
3719.0000    54.8045      24.2246      27.9078      12.1361      71.7077      78.3828      0.0000       136.9416     0.0000       
3719.1250    54.9583      24.2883      28.0860      11.8704      72.4134      77.8660      0.0000       136.9981     0.0000       
3719.2500    54.8991      24.3648      28.7963      11.5666      73.5700      80.5564      0.0000       137.0388     0.0000       
3719.3750    54.7818      24.4411      27.9104      11.3541      75.0579      81.9574      0.0000       137.0478     0.0000       
3719.5000    54.7613      24.5175      29.6342      11.4303      74.0194      80.9751      0.0000       137.0490     0.0000       
3719.6250    54.8182      24.6129      28.9763      11.5903      72.0830      79.2641      0.0000       137.0500     0.0000       
3719.7500    54.9139      24.6767      28.1411      11.7653      73.0642      78.8972      0.0000       137.0986     0.0000       
3719.8750    54.9321      24.7278      27.7113      11.7428      74.8559      79.8935      0.0000       137.1631     0.0000       
3720.0000    54.8729      24.7980      28.9535      11.5531      78.0276      81.5503      0.0000       137.2276     0.0000       
3720.1250    54.7362      24.8744      30.8293      11.5685      81.4394      85.1238      0.0000       137.3157     0.0000       
3720.2500    54.5995      24.9508      29.3607      11.6752      83.5098      88.3080      0.0000       137.3644     0.0000       
3720.3750    54.5209      25.0841      29.8936      11.8199      81.4437      87.0449      0.0000       137.3734     0.0000       
3720.5000    54.6553      25.1604      32.6054      11.9038      78.8300      84.8448      0.0000       137.3745     0.0000       
3720.6250    54.8865      25.1548      32.5049      11.7824      78.3203      82.5565      0.0000       137.3756     0.0000       
3720.7500    55.0790      25.1113      31.1123      11.7295      76.5576      79.5749      0.0000       137.3767     0.0000       
3720.8750    55.0586      24.9859      29.3651      11.7070      74.3539      79.8320      0.0000       137.3779     0.0000       
3721.0000    54.8832      24.6837      29.0872      11.5933      80.4155      81.1873      0.0000       137.4029     0.0000       
3721.1250    54.7077      24.4636      28.1253      11.3427      81.7146      84.8226      0.0000       137.4594     0.0000       
3721.2500    54.4742      24.4580      26.3781      10.9478      84.7775      89.1092      0.0000       137.5000     0.0000       
3721.3750    54.2212      24.6038      25.3909      10.6212      86.9853      92.2338      0.0000       137.5566     0.0000       
3721.5000    54.0071      24.8001      26.6079      10.4087      89.4863      95.8651      0.0000       137.5972     0.0000       
3721.6250    53.8124      25.0974      27.9262      10.2797      89.1117      96.4491      0.0000       137.6538     0.0000       
3721.7500    53.7918      25.3883      25.5708      10.2497      89.3629      97.3083      0.0000       137.7182     0.0000       
3721.8750    53.9262      25.6667      25.4704      10.2499      88.4962      96.5908      0.0000       137.8540     0.0000       
3722.0000    54.4674      25.6990      27.0928      10.2426      85.5860      94.8096      0.0000       138.0372     0.0000       
3722.1250    54.4854      25.6113      28.4110      10.2049      83.0326      93.3676      0.0000       138.2045     0.0000       
3722.2500    54.3102      25.5112      28.4373      10.1519      84.6783      91.6889      0.0000       138.2927     0.0000       
3722.3750    54.1929      25.4299      27.0194      10.0990      84.9520      93.0238      0.0000       138.4048     0.0000       
3722.5000    54.4435      25.3358      26.2855      10.0460      85.9094      91.9926      0.0000       138.4612     0.0000       
3722.6250    54.3066      25.2734      24.9182      10.0083      88.8396      93.4649      0.0000       138.5177     0.0000       
3722.7500    54.0731      25.2427      23.2977      9.9934       93.3779      96.5645      0.0000       138.5585     0.0000       
3722.8750    53.9945      25.2182      23.1719      10.0165      94.7905      100.0452     0.0000       138.5914     0.0000       
3723.0000    53.9160      25.2125      22.4887      10.0395      100.0093     104.1319     0.0000       138.6479     0.0000       
3723.1250    53.7017      25.1943      21.7296      10.0778      102.5997     108.1434     0.0000       138.7122     0.0000       
3723.2500    53.5263      25.1509      21.0717      10.1161      111.4399     117.1906     0.0000       138.7529     0.0000       
3723.3750    53.3508      25.1200      21.3767      10.1696      125.2945     126.9300     0.0000       138.7858     0.0000       
3723.5000    53.1365      25.0765      22.0109      10.2231      129.0710     128.4114     0.0000       138.8423     0.0000       
3723.6250    52.9804      25.0079      22.8985      10.2918      128.0022     128.6546     0.0000       138.8593     0.0000       
3723.7500    52.8244      24.9516      24.0901      10.3681      122.0704     124.8328     0.0000       138.8842     0.0000       
3723.8750    52.6681      24.8640      25.7125      10.4215      118.2096     118.5953     0.0000       138.8932     0.0000       
3724.0000    52.6864      24.7827      26.0933      10.4750      115.4452     117.1733     0.0000       138.9181     0.0000       
3724.1250    52.9565      24.7455      26.3475      10.5437      110.6573     112.1140     0.0000       138.9271     0.0000       
3724.2500    53.2651      24.7020      24.8537      10.5820      105.7774     108.4628     0.0000       138.9757     0.0000       
3724.3750    53.4191      24.6902      25.7413      10.6050      101.6792     107.1618     0.0000       139.0164     0.0000       
3724.5000    53.5922      24.6909      27.0595      10.4989      98.8254      104.6496     0.0000       139.0493     0.0000       
3724.6250    53.6298      24.7105      26.9338      10.4916      94.1410      102.1970     0.0000       139.0584     0.0000       
3724.7500    53.7642      24.7364      26.6814      10.5223      94.2277      97.8127      0.0000       139.0596     0.0000       
3724.8750    53.9374      24.7245      27.0875      10.5605      91.1315      94.8232      0.0000       139.0368     0.0000       
3725.0000    54.2269      24.6810      26.6830      10.6368      86.8924      95.4889      0.0000       139.0063     0.0000       
3725.1250    54.4776      24.6691      25.4172      10.7131      87.5513      97.3748      0.0000       138.9993     0.0000       
3725.2500    54.3990      24.6698      25.8488      10.8350      93.1482      95.7572      0.0000       138.9530     0.0000       
3725.3750    54.3397      24.6517      26.2297      11.0784      92.0223      96.6116      0.0000       138.8908     0.0000       
3725.5000    54.3192      24.6460      26.8892      11.0407      91.4774      99.5384      0.0000       138.8760     0.0000       
3725.6250    54.2986      24.6466      28.3595      11.1018      96.4047      94.7447      0.0000       138.8534     0.0000       
3725.7500    54.3944      24.6285      27.8537      11.1553      95.6265      94.9239      0.0000       138.8704     0.0000       
3725.8750    54.5482      24.6039      28.4120      11.2316      89.6835      96.6676      0.0000       138.9032     0.0000       
3726.0000    54.8376      24.5793      29.4008      11.1559      90.9769      98.0735      0.0000       138.9359     0.0000       
3726.1250    54.7784      24.5169      30.5924      11.0041      101.1515     98.9963      0.0000       139.0162     0.0000       
3726.2500    54.5642      24.4987      31.5307      10.7992      101.6173     102.8537     0.0000       139.0885     0.0000       
3726.3750    54.3887      24.5183      29.2008      10.7919      98.1269      104.3486     0.0000       139.1530     0.0000       
3726.5000    54.2132      24.5253      26.9216      10.8529      99.7454      103.3357     0.0000       139.1937     0.0000       
3726.6250    54.0376      24.5260      25.7317      10.8836      102.5259     104.2105     0.0000       139.2265     0.0000       
3726.7500    54.0558      24.5077      24.9472      10.8535      106.0286     106.5679     0.0000       139.2830     0.0000       
3726.8750    54.1516      24.5022      25.7081      10.8082      114.4768     109.3922     0.0000       139.3713     0.0000       
3727.0000    54.0727      24.5029      27.1024      10.7704      125.5029     117.3988     0.0000       139.4436     0.0000       
3727.1250    53.9556      24.5036      28.6233      10.7479      118.3642     127.8682     0.0000       139.4843     0.0000       
3727.2500    53.7605      24.5421      30.1189      10.7710      114.2927     121.6786     0.0000       139.5885     0.0000       
3727.3750    53.7402      24.5744      28.4984      10.8701      115.6392     115.3117     0.0000       139.6449     0.0000       
3727.5000    54.0877      24.6003      27.8659      11.0072      121.2769     120.1005     0.0000       139.6540     0.0000       
3727.6250    54.0090      24.6453      27.5121      11.0986      129.2916     128.4372     0.0000       139.6550     0.0000       
3727.7500    53.7948      24.6777      27.8677      10.9545      145.0812     140.8191     0.0000       139.6561     0.0000       
3727.8750    53.4061      24.6846      28.3246      10.9700      160.1550     160.6368     0.0000       139.6573     0.0000       
3728.0000    52.9398      24.7231      29.3641      11.0234      176.2222     174.5074     0.0000       139.6584     0.0000       
3728.1250    52.5320      24.6041      30.8091      11.0769      165.6671     157.3622     0.0000       139.6833     0.0000       
3728.2500    52.5501      24.5793      30.6326      10.9936      156.1263     155.9833     0.0000       139.7161     0.0000       
3728.3750    52.8008      24.6431      31.5708      11.0775      146.7506     152.5439     0.0000       139.7015     0.0000       
3728.5000    52.9741      24.7196      29.3677      11.1841      154.3491     162.9205     0.0000       139.6708     0.0000       
3728.6250    52.9922      24.7960      29.7486      11.2832      166.8539     170.1969     0.0000       139.6640     0.0000       
3728.7500    52.8749      24.8157      31.0667      11.4051      177.7462     167.5297     0.0000       139.5939     0.0000       
3728.8750    52.6800      24.7786      29.6996      11.6335      179.2533     170.9276     0.0000       139.5475     0.0000       
3729.0000    52.4463      24.7666      29.9539      11.7705      180.1161     172.1302     0.0000       139.5170     0.0000       
3729.1250    52.2319      24.7862      30.5374      11.9228      161.5282     164.0904     0.0000       139.4864     0.0000       
3729.2500    52.4825      24.7932      30.6142      11.9534      146.1695     148.0934     0.0000       139.4558     0.0000       
3729.3750    52.6946      24.8129      28.7150      12.1209      133.1931     132.1607     0.0000       139.4015     0.0000       
3729.5000    52.9648      24.8199      28.1332      12.1288      114.8413     122.3065     0.0000       139.3630     0.0000       
3729.6250    53.4094      24.8395      28.7675      11.6731      103.1716     115.8613     0.0000       139.3325     0.0000       
3729.7500    53.8346      24.8655      28.8697      11.4605      98.1506      110.6937     0.0000       139.2783     0.0000       
3729.8750    53.9496      24.8725      28.7439      11.2784      97.6941      111.8946     0.0000       139.2398     0.0000       
3730.0000    54.0715      24.8210      28.3688      11.3172      101.5980     115.8147     0.0000       139.1820     0.0000       
3730.1250    53.8008      24.8438      27.6380      11.4318      108.5574     120.8240     0.0000       139.3352     0.0000       
3730.2500    53.5686      24.8770      28.1963      11.3186      112.6141     125.0490     0.0000       139.4174     0.0000       
3730.3750    53.4330      24.9225      28.7544      11.1979      117.9155     129.8450     0.0000       139.4042     0.0000       
3730.5000    53.2972      24.9742      29.1609      11.0924      124.9064     133.8801     0.0000       139.4937     0.0000       
3730.6250    53.1224      24.9884      29.0365      10.9944      131.4377     135.0732     0.0000       139.5755     0.0000       
3730.7500    53.0639      24.9895      29.8728      10.9572      137.6164     138.4478     0.0000       139.5468     0.0000       
3730.8750    52.9473      24.9721      29.5966      11.0413      143.0928     143.5538     0.0000       139.5100     0.0000       
3731.0000    52.8307      24.9103      29.5732      11.1633      148.7792     150.4450     0.0000       139.4572     0.0000       
3731.1250    52.7331      24.8359      29.1454      11.3081      162.1344     161.5424     0.0000       139.4200     0.0000       
3731.2500    52.6551      24.7613      28.1613      11.3997      180.2276     175.2014     0.0000       139.4146     0.0000       
3731.3750    52.4615      24.6680      27.0255      11.4079      188.9274     190.0958     0.0000       139.4169     0.0000       
3731.5000    52.2485      24.5875      25.8139      11.5375      200.9301     206.2880     0.0000       139.4194     0.0000       
3731.6250    52.0549      24.5320      25.1079      11.7128      236.7480     216.5337     0.0000       139.3989     0.0000       
3731.7500    51.9193      24.5208      25.3879      11.8422      245.1986     211.3064     0.0000       139.3695     0.0000       
3731.8750    51.7834      24.5030      24.8592      12.0401      241.0050     212.4158     0.0000       139.3402     0.0000       
3732.0000    51.9170      24.4790      23.4200      12.1393      250.8940     219.9179     0.0000       139.2874     0.0000       
3732.1250    52.2045      24.4551      21.8290      12.0490      223.0894     207.5887     0.0000       139.2038     0.0000       
3732.2500    52.4920      24.3938      21.4265      11.8221      197.8607     193.8491     0.0000       139.1350     0.0000       
3732.3750    52.7217      24.3759      21.5548      11.5117      185.4697     187.6320     0.0000       139.0032     0.0000       
3732.5000    52.8360      24.3394      22.3659      11.5124      176.3187     181.6871     0.0000       138.8718     0.0000       
3732.6250    52.8158      24.3091      23.4551      11.6268      171.9200     172.0735     0.0000       138.7715     0.0000       
3732.7500    52.7568      24.3040      23.4064      11.6502      178.5090     176.5343     0.0000       138.6552     0.0000       
3732.8750    52.6595      24.3053      23.8382      11.4688      178.3522     176.3030     0.0000       138.5314     0.0000       
3733.0000    52.5622      24.3447      25.4329      11.2419      183.4835     177.4596     0.0000       138.4311     0.0000       
