WELLNAME = well121
STDEP  =  3000.0000    
ENDEP  =  4019.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
3762.3750    52.4912      16.2696      2.4870       99.6513      49.6984      46.4557      1527.4080    1357.0865    0.0000       0.0000       -99999.0000  64.0366      
3762.5000    52.3824      16.3330      2.5284       105.9459     49.6707      46.1010      1351.7858    1193.1361    0.0000       0.0000       -99999.0000  68.5328      
3762.6250    52.9795      16.3836      2.5105       114.0221     49.8230      45.7208      1207.2441    1046.5012    0.0000       0.0000       -99999.0000  74.3015      
3762.7500    55.0607      16.4913      2.4747       112.5972     50.3537      45.6954      1096.7401    931.4879     0.0000       0.0000       -99999.0000  73.2837      
3762.8750    55.7302      16.5800      2.3974       111.2316     50.5244      46.2015      1097.5715    980.4034     0.0000       0.0000       -99999.0000  72.3083      
3763.0000    54.5897      16.6370      2.2844       107.5501     50.2336      47.6192      1178.7151    955.6158     0.0000       0.0000       -99999.0000  69.6787      
3763.1250    53.3587      16.6497      2.1656       101.1370     49.9197      46.5807      1302.5322    1116.7214    0.0000       0.0000       -99999.0000  65.0979      
3763.2500    51.7657      16.6306      1.9339       93.7143      49.5134      45.9982      1765.9158    2038.3163    0.0000       0.0000       -99999.0000  59.7960      
3763.3750    50.3355      16.6053      1.7853       86.8261      49.1487      46.1751      3061.7383    3075.0542    0.0000       0.0000       -99999.0000  54.8758      
3763.5000    48.9054      16.5990      1.8386       79.3439      48.7840      46.4788      4530.6211    3832.4912    0.0000       0.0000       -99999.0000  49.5314      
3763.6250    49.4482      16.5800      1.9691       75.2466      48.9224      47.2380      7606.3379    4157.5923    0.0000       0.0000       -99999.0000  46.6047      
3763.7500    50.3710      16.5356      2.0818       79.2254      49.1578      47.7189      6611.2285    3372.8179    0.0000       0.0000       -99999.0000  49.4467      
3763.8750    51.3482      16.5229      2.1767       82.3729      49.4070      48.5542      4960.2598    2793.1621    0.0000       0.0000       -99999.0000  51.6949      
3764.0000    52.0177      16.5039      2.2419       82.6699      49.5777      48.9844      4291.9497    2592.7896    0.0000       0.0000       -99999.0000  51.9071      
3764.1250    51.8546      16.5166      2.3072       81.1261      49.5361      49.5159      4100.1846    2661.7090    0.0000       0.0000       -99999.0000  50.8043      
3764.2500    50.5330      16.5419      2.3961       79.1665      49.1991      50.0221      3784.7524    2504.1465    0.0000       0.0000       -99999.0000  49.4047      
3764.3750    51.2387      16.5863      2.4257       80.2356      49.3790      50.4775      4675.9932    3095.1389    0.0000       0.0000       -99999.0000  50.1683      
3764.5000    52.0710      16.6179      2.4493       82.8487      49.5913      51.1103      5231.4136    3255.4136    0.0000       0.0000       -99999.0000  52.0348      
3764.6250    51.8174      16.5862      2.4670       84.3334      49.5266      51.6418      4498.8682    2724.9963    0.0000       0.0000       -99999.0000  53.0953      
3764.7500    51.5276      16.5166      2.4669       85.6994      49.4527      52.2492      4244.9404    2925.3325    0.0000       0.0000       -99999.0000  54.0710      
3764.8750    51.4731      16.4785      2.4609       85.2839      49.4388      52.7301      5472.0137    3428.2593    0.0000       0.0000       -99999.0000  53.7742      
3765.0000    51.8167      16.4532      2.4726       86.5311      49.5264      53.7679      6567.2153    3301.5571    0.0000       0.0000       -99999.0000  54.6651      
3765.1250    51.0382      16.4659      2.5081       88.2535      49.3279      54.5526      5413.8711    3364.3552    0.0000       0.0000       -99999.0000  55.8953      
3765.2500    50.8388      16.4912      2.5555       90.0946      49.2771      55.8691      6060.7832    3726.3091    0.0000       0.0000       -99999.0000  57.2104      
3765.3750    51.3273      16.5735      2.6207       88.9664      49.4016      54.0205      6979.0410    3500.8540    0.0000       0.0000       -99999.0000  56.4046      
3765.5000    50.0238      16.6179      2.6919       90.5700      49.0692      53.0074      5435.1650    2974.4038    0.0000       0.0000       -99999.0000  57.5500      
3765.6250    52.0871      16.6622      2.7927       91.2234      49.5954      52.8046      4203.2642    2528.3789    0.0000       0.0000       -99999.0000  58.0167      
3765.7500    53.8065      16.6939      2.8995       94.9056      50.0339      53.7664      3169.8911    2114.1196    0.0000       0.0000       -99999.0000  60.6469      
3765.8750    55.1277      16.7382      2.9588       98.2908      50.3708      54.2221      2414.1628    1752.3904    0.0000       0.0000       -99999.0000  63.0649      
3766.0000    54.3491      16.7509      2.7745       94.4902      50.1722      55.8170      1899.7876    1486.0203    0.0000       0.0000       -99999.0000  60.3502      
3766.1250    53.0637      16.7699      2.5488       92.2931      49.8444      55.5636      1555.1938    1265.0369    0.0000       0.0000       -99999.0000  58.7808      
3766.2500    53.0272      16.8142      2.3705       96.5098      49.8351      54.2213      1528.8999    1191.1760    0.0000       0.0000       -99999.0000  61.7927      
3766.3750    52.9184      16.8839      2.3466       96.2724      49.8074      53.2842      1933.2645    1381.5845    0.0000       0.0000       -99999.0000  61.6232      
3766.5000    51.7054      16.9599      2.4296       92.8875      49.4981      52.3471      2192.3447    1533.4729    0.0000       0.0000       -99999.0000  59.2053      
3766.6250    52.0310      17.0549      2.5839       93.4816      49.5811      50.7516      2399.2742    1617.8547    0.0000       0.0000       -99999.0000  59.6297      
3766.7500    52.5557      17.1373      2.7917       95.6791      49.7149      48.4978      2388.5835    1292.3040    0.0000       0.0000       -99999.0000  61.1993      
3766.8750    52.8994      17.1753      2.9875       99.4802      49.8025      46.0161      1713.0896    965.4884     0.0000       0.0000       -99999.0000  63.9144      
3767.0000    52.0665      17.1626      3.1002       95.9170      49.5901      47.0033      644.2731     696.4005     0.0000       0.0000       -99999.0000  61.3693      
3767.1250    52.0843      17.1373      3.0645       91.3442      49.5947      48.4971      450.1199     514.4419     0.0000       0.0000       -99999.0000  58.1030      
3767.2500    52.5005      17.0929      2.9694       87.1871      49.7008      49.3830      357.7112     384.8915     0.0000       0.0000       -99999.0000  55.1337      
3767.3750    52.7718      17.0612      2.9930       82.4361      49.7700      47.7368      306.0208     296.5860     0.0000       0.0000       -99999.0000  51.7401      
3767.5000    51.9208      17.0549      3.2780       77.8038      49.5530      46.1667      272.3800     242.8665     0.0000       0.0000       -99999.0000  48.4313      
3767.6250    52.0111      17.0169      3.5807       79.0511      49.5760      44.1406      273.3533     252.2750     0.0000       0.0000       -99999.0000  49.3222      
3767.7500    53.5314      17.0042      3.8657       79.1106      49.9637      44.3430      248.9444     219.8130     0.0000       0.0000       -99999.0000  49.3647      
3767.8750    55.7759      17.0042      4.0675       79.4671      50.5361      44.4695      224.7990     190.0934     0.0000       0.0000       -99999.0000  49.6194      
3768.0000    57.1877      17.0232      4.2159       86.0002      50.8961      44.9250      205.4984     192.9893     0.0000       0.0000       0.0000       54.2859      
3768.1250    57.6400      17.0485      4.2514       90.4547      51.0114      45.3298      225.3243     201.4988     0.0000       0.0000       0.0000       57.4676      
3768.2500    56.2278      17.0359      4.1088       91.2270      50.6513      45.6840      216.0688     191.3136     0.0000       0.0000       0.0000       58.0193      
3768.3750    54.5621      17.0105      3.7879       92.9495      50.2265      45.8611      302.0576     232.4763     0.0000       0.0000       0.0000       59.2496      
3768.5000    53.3310      16.9662      3.4136       98.7700      49.9126      46.4178      429.3646     341.1050     0.0000       0.0000       0.0000       63.4072      
3768.6250    52.3894      16.9155      3.2354       103.6403     49.6725      46.8733      552.8437     466.1508     0.0000       0.0000       0.0000       66.8860      
3768.7500    51.5383      16.8838      3.1640       106.7883     49.4555      47.1011      701.4120     525.3967     0.0000       0.0000       0.0000       69.1345      
3768.8750    52.5519      16.8394      3.1401       102.8687     49.7139      47.7845      644.7971     472.2822     0.0000       0.0000       0.0000       66.3348      
3769.0000    53.4387      16.7888      3.1578       102.1562     49.9401      48.4426      677.9622     523.7832     0.0000       0.0000       0.0000       65.8258      
3769.1250    51.9721      16.7761      3.2586       102.2158     49.5661      48.9488      782.2678     490.4267     0.0000       0.0000       0.0000       65.8684      
3769.2500    51.1030      16.7951      3.3417       92.2973      49.3444      49.9108      669.8990     422.0180     0.0000       0.0000       0.0000       58.7838      
3769.3750    50.6320      16.8584      3.3535       78.4589      49.2243      51.2526      586.6053     444.7805     0.0000       0.0000       0.0000       48.8992      
3769.5000    50.3965      16.8014      3.2464       71.5694      49.1643      47.9858      671.7024     473.7811     0.0000       0.0000       0.0000       43.9782      
3769.6250    50.2695      16.7000      3.1929       66.9369      49.1319      46.9220      704.3922     391.3062     0.0000       0.0000       0.0000       40.6692      
3769.7500    51.9529      16.5797      3.2284       63.7297      49.5612      47.1244      559.7625     340.9046     0.0000       0.0000       0.0000       38.3783      
3769.8750    53.7087      16.4530      3.3233       60.1067      50.0089      47.9089      423.7039     298.0243     0.0000       0.0000       0.0000       35.7905      
3770.0000    54.9273      16.4544      3.4356       59.3955      50.3197      48.1367      306.0505     243.9027     0.0000       0.0000       0.0000       35.2825      
3770.1250    55.8849      16.2560      3.6901       61.1725      50.5638      48.6936      226.2824     187.8463     0.0000       0.0000       0.0000       36.5518      
3770.2500    56.6799      16.4514      3.7909       57.6149      50.7666      49.6302      200.3697     165.7798     0.0000       0.0000       0.0000       34.0106      
3770.3750    53.8793      16.7860      3.7079       54.2943      50.0524      50.2883      193.5432     150.9181     0.0000       0.0000       0.0000       31.6388      
3770.5000    51.6569      16.9815      3.5420       52.0406      49.4857      50.8705      237.9031     148.6875     0.0000       0.0000       0.0000       30.0290      
3770.6250    50.2115      16.7913      3.3405       50.1427      49.1171      51.5033      282.0231     180.3402     0.0000       0.0000       0.0000       28.6734      
3770.7500    54.3852      16.5822      3.1034       46.4072      50.1814      50.9460      319.7391     212.2097     0.0000       0.0000       0.0000       26.0051      
3770.8750    56.0836      16.3478      3.1272       48.4216      50.6145      50.1607      359.5892     258.6292     0.0000       0.0000       0.0000       27.4440      
3771.0000    57.4929      16.1324      3.4236       47.8870      50.9739      48.7931      348.8815     279.3540     0.0000       0.0000       0.0000       27.0622      
3771.1250    56.0294      15.9675      3.8267       49.6643      50.6007      34.5618      338.4892     259.1846     0.0000       0.0000       0.0000       28.3316      
3771.2500    54.2767      15.8911      4.2240       49.9003      50.1538      34.7388      317.2722     246.5770     0.0000       0.0000       0.0000       28.5002      
3771.3750    57.4749      16.0486      4.6805       47.9431      50.9693      35.8020      245.0383     198.4621     0.0000       0.0000       0.0000       27.1022      
3771.5000    59.5709      16.2189      5.3385       47.1119      51.5038      37.0679      152.3988     145.2382     0.0000       0.0000       0.0000       26.5085      
3771.6250    61.7392      16.4963      5.8899       46.5774      52.0567      38.4604      111.3827     104.5403     0.0000       0.0000       0.0000       26.1267      
3771.7500    62.8233      16.7997      6.4946       45.5093      52.3332      32.3321      92.8694      81.7354      0.0000       0.0000       0.0000       25.3638      
3771.8750    61.9741      17.1344      7.1290       44.2633      52.1166      32.6356      76.1918      70.6179      0.0000       0.0000       0.0000       24.4738      
3772.0000    60.6009      17.8042      6.8741       42.6616      51.7665      33.2684      65.4193      59.6231      0.0000       0.0000       0.0000       23.3297      
3772.1250    58.9205      17.6583      5.8842       47.1659      51.3379      29.3685      77.8536      61.0602      0.0000       0.0000       0.0000       26.5470      
3772.2500    58.7579      16.8990      5.9850       50.6031      51.2965      27.2159      107.4971     78.1650      0.0000       0.0000       0.0000       29.0022      
3772.3750    59.6252      17.0440      6.3348       53.0327      51.5177      28.6083      115.6640     94.5162      0.0000       0.0000       0.0000       30.7376      
3772.5000    63.7632      17.4482      5.5286       55.8773      52.5729      30.4565      107.8355     90.0360      0.0000       0.0000       0.0000       32.7695      
3772.6250    66.7808      17.0872      6.0919       59.7295      53.3424      31.7225      110.2790     91.3951      0.0000       0.0000       0.0000       35.5211      
3772.7500    67.9554      16.6883      6.6136       57.4759      53.6419      33.2162      131.3644     106.7059     0.0000       0.0000       0.0000       33.9113      
3772.8750    65.1727      16.7195      7.0643       54.0956      52.9323      34.3807      146.6489     113.9019     0.0000       0.0000       0.0000       31.4969      
3773.0000    62.4984      17.8763      5.9913       51.4268      52.2503      35.0895      176.8775     106.9347     0.0000       0.0000       0.0000       29.5906      
3773.1250    59.8422      17.5090      5.0902       48.2244      51.5730      35.4185      217.9646     125.1529     0.0000       0.0000       0.0000       27.3031      
3773.2500    58.1255      16.5600      4.4559       44.6663      51.1352      35.7727      248.0274     155.9804     0.0000       0.0000       0.0000       24.7616      
3773.3750    55.6138      16.3255      4.0765       47.9258      50.4947      35.0887      232.6074     184.6070     0.0000       0.0000       0.0000       27.0899      
3773.5000    56.3004      16.5717      3.9224       47.8655      50.6698      35.9748      241.2803     165.9812     0.0000       0.0000       0.0000       27.0468      
3773.6250    57.9810      16.7672      3.9936       47.6866      51.0984      37.0380      221.8629     166.1930     0.0000       0.0000       0.0000       26.9190      
3773.7500    59.7338      16.8806      4.2012       44.1876      51.5454      37.6708      230.7866     167.8517     0.0000       0.0000       0.0000       24.4197      
3773.8750    61.6674      16.9622      4.3376       46.8544      52.0384      38.0504      254.8460     161.9784     0.0000       0.0000       0.0000       26.3246      
3774.0000    59.4990      16.9808      4.4206       45.3118      51.4855      38.2274      278.8771     169.0725     0.0000       0.0000       0.0000       25.2227      
3774.1250    58.0172      16.9423      4.3791       43.5321      51.1076      38.2018      276.5259     184.5859     0.0000       0.0000       0.0000       23.9515      
3774.2500    56.7703      16.8533      4.0828       46.6139      50.7896      38.2775      296.0787     191.7078     0.0000       0.0000       0.0000       26.1528      
3774.3750    58.7039      16.7328      3.8219       49.1622      51.2827      38.8343      296.3572     206.4152     0.0000       0.0000       0.0000       27.9730      
3774.5000    57.5835      16.5868      3.7212       51.8883      50.9970      39.2392      274.2327     199.9088     0.0000       0.0000       0.0000       29.9202      
3774.6250    56.0474      16.4724      3.6797       48.3894      50.6053      39.4922      321.9012     190.9915     0.0000       0.0000       0.0000       27.4210      
3774.7500    55.1116      16.4087      3.6383       45.2459      50.3667      40.0491      301.9873     191.1615     0.0000       0.0000       0.0000       25.1757      
3774.8750    55.1439      16.3577      3.7213       48.8615      50.3749      40.5300      270.2841     204.3138     0.0000       0.0000       0.0000       27.7582      
3775.0000    54.3487      16.3065      4.1660       53.4850      50.1721      41.2641      252.8628     188.5692     0.0000       0.0000       0.0000       31.0607      
3775.1250    52.5958      16.2555      4.4922       58.0493      49.7251      42.5806      237.0170     174.3695     0.0000       0.0000       0.0000       34.3209      
3775.2500    54.6198      16.2234      4.8420       61.3093      50.2412      40.8584      220.3465     162.0764     0.0000       0.0000       0.0000       36.6495      
3775.3750    56.5896      16.1977      5.0615       64.3321      50.7436      39.5666      204.1165     155.9775     0.0000       0.0000       0.0000       38.8086      
3775.5000    59.1739      16.2098      5.1919       68.1255      51.4026      39.6677      186.8617     153.8553     0.0000       0.0000       0.0000       41.5182      
3775.6250    61.1076      16.2347      5.2394       70.4964      51.8957      40.1991      172.7655     152.3159     0.0000       0.0000       0.0000       43.2117      
3775.7500    62.9871      16.2974      5.0735       73.2822      52.3750      40.4268      159.0093     147.0148     0.0000       0.0000       0.0000       45.2016      
3775.8750    65.6076      16.3348      4.9668       75.8900      53.0432      39.0844      150.3868     135.1807     0.0000       0.0000       0.0000       47.0643      
3776.0000    64.9932      16.3597      5.0676       77.5493      52.8865      38.3244      144.0732     126.1394     0.0000       0.0000       0.0000       48.2495      
3776.1250    61.3065      16.4035      5.1210       79.6828      51.9464      37.3366      139.4137     118.0077     0.0000       0.0000       0.0000       49.7734      
3776.2500    58.1981      16.4157      4.7298       77.3103      51.1537      36.7539      137.0154     111.6256     0.0000       0.0000       0.0000       48.0788      
3776.3750    56.0294      16.4150      4.4096       76.7757      50.6007      37.4120      143.0191     106.5549     0.0000       0.0000       0.0000       47.6969      
3776.5000    53.7883      16.4147      4.2733       80.6882      50.0292      38.0702      155.8366     109.0173     0.0000       0.0000       0.0000       50.4916      
3776.6250    54.6197      16.3763      4.3326       84.0078      50.2412      39.2600      170.3793     115.3345     0.0000       0.0000       0.0000       52.8627      
3776.7500    57.9812      16.2681      4.4216       87.2087      51.0984      40.0955      199.0810     123.0620     0.0000       0.0000       0.0000       55.1491      
3776.8750    60.1861      16.2172      4.4395       88.5715      51.6607      41.3360      240.1027     136.1579     0.0000       0.0000       0.0000       56.1225      
3777.0000    61.3971      16.1344      4.0719       86.0805      51.9695      43.7922      277.6349     169.1678     0.0000       0.0000       0.0000       54.3432      
3777.1250    56.3727      16.1087      3.5738       83.4706      50.6883      44.2225      346.2981     249.7010     0.0000       0.0000       0.0000       52.4790      
3777.2500    52.6135      16.2220      3.1232       86.7309      49.7296      42.6015      478.4766     344.5803     0.0000       0.0000       0.0000       54.8078      
3777.3750    50.2097      16.2975      2.4947       92.4818      49.1166      40.7019      638.0403     415.9089     0.0000       0.0000       0.0000       58.9156      
3777.5000    55.0895      16.3096      2.2932       89.8126      50.3610      41.0562      528.8308     248.4723     0.0000       0.0000       0.0000       57.0090      
3777.6250    58.0355      16.3091      2.9751       92.4801      51.1123      41.9169      326.6567     156.6403     0.0000       0.0000       0.0000       58.9144      
3777.7500    59.9694      16.2896      3.6215       95.4171      51.6054      43.1575      204.0811     130.3198     0.0000       0.0000       0.0000       61.0122      
3777.8750    60.8370      16.2639      4.1078       93.6913      51.8267      44.9300      168.6442     114.3788     0.0000       0.0000       0.0000       59.7795      
3778.0000    57.3487      16.2571      4.6889       96.8890      50.9371      45.1323      149.3685     104.9682     0.0000       0.0000       0.0000       62.0635      
3778.1250    54.2762      16.2946      4.4221       100.4430     50.1536      43.5113      175.5263     109.2874     0.0000       0.0000       0.0000       64.6021      
3778.2500    53.2821      16.3447      3.3430       106.2508     49.9001      41.7384      209.7676     144.4442     0.0000       0.0000       0.0000       68.7506      
3778.3750    56.7704      16.3948      3.2303       113.1863     50.7897      40.4972      158.5610     156.7301     0.0000       0.0000       0.0000       73.7045      
3778.5000    57.1680      16.4069      3.4201       122.6133     50.8911      38.9269      150.1371     137.3212     0.0000       0.0000       0.0000       80.4380      
3778.6250    56.4270      16.3684      3.6099       133.4639     50.7021      26.6191      148.6411     142.9313     0.0000       0.0000       0.0000       88.1885      
3778.7500    60.3853      16.3554      3.6871       142.4168     51.7115      21.7313      127.9588     136.2164     0.0000       0.0000       0.0000       94.5834      
3778.8750    65.0666      16.4119      3.4914       152.5281     52.9052      18.5655      94.5555      104.8939     0.0000       0.0000       0.0000       101.8058     
3779.0000    62.5724      16.4683      3.5389       163.9712     52.2692      16.6911      71.8555      75.5074      0.0000       0.0000       0.0000       109.9794     
3779.1250    59.8612      16.4805      4.1675       171.2620     51.5778      17.7038      56.9014      60.0571      0.0000       0.0000       0.0000       115.1871     
3779.2500    63.5846      16.4989      4.8495       168.0521     52.5273      18.4633      39.0689      49.8396      0.0000       0.0000       0.0000       112.8944     
3779.3750    67.0731      16.5427      5.4544       163.5971     53.4169      19.9064      33.7197      37.4431      0.0000       0.0000       0.0000       109.7122     
3779.5000    66.3863      17.0673      6.1009       164.4212     53.2418      21.0205      37.3881      37.5108      0.0000       0.0000       0.0000       110.3009     
3779.6250    61.8134      19.3061      6.7592       167.5004     52.0756      23.4260      42.3235      41.7675      0.0000       0.0000       0.0000       112.5003     
3779.7500    58.1984      21.5322      5.9053       167.2572     51.1538      24.0082      60.4099      57.4282      0.0000       0.0000       0.0000       112.3266     
3779.8750    54.3122      21.4368      4.5592       150.6173     50.1628      22.2352      102.7197     96.2456      0.0000       0.0000       0.0000       100.4409     
3780.0000    50.7332      19.6399      3.6341       145.8078     49.2501      22.8066      199.1242     166.4034     0.0000       0.0000       0.0000       97.0055      
3780.1250    48.3833      17.9126      2.6556       138.3271     48.6509      22.2231      588.7091     363.7291     0.0000       0.0000       0.0000       91.6622      
3780.2500    48.0218      17.2289      1.9678       131.9149     48.5587      23.2615      934.2390     542.3612     0.0000       0.0000       0.0000       87.0821      
3780.3750    49.6305      16.7350      1.7484       111.2633     48.9689      24.2745      1181.4934    648.2708     0.0000       0.0000       0.0000       72.3309      
3780.5000    48.1844      16.3740      1.6002       95.2390      48.6002      25.2116      2045.2594    1790.8220    0.0000       0.0000       0.0000       60.8850      
3780.6250    48.8712      16.2977      1.5646       79.8077      48.7753      26.0221      5915.8296    3098.4937    0.0000       0.0000       0.0000       49.8626      
3780.7500    47.6962      16.4490      1.5824       76.7764      48.4757      26.8324      7235.0415    4872.9111    0.0000       0.0000       0.0000       47.6974      
3780.8750    48.6723      16.6888      1.5350       75.0504      48.7246      27.6935      7123.4873    9623.0527    0.0000       0.0000       0.0000       46.4646      
3781.0000    46.0151      16.8464      1.4935       81.0117      48.0470      28.6305      7944.7739    7039.8779    0.0000       0.0000       0.0000       50.7226      
3781.1250    48.7445      16.9156      1.3809       84.2134      48.7430      29.4662      8974.1797    3719.6921    0.0000       0.0000       0.0000       53.0095      
3781.2500    49.6122      16.9088      1.2386       88.4231      48.9643      30.3526      7653.6479    2932.1428    0.0000       0.0000       0.0000       56.0165      
3781.3750    49.5037      16.8831      1.0844       91.1504      48.9366      31.2643      7148.4824    2493.4302    0.0000       0.0000       0.0000       57.9646      
3781.5000    49.0517      16.8953      1.0192       93.8777      48.8213      31.8721      7359.2319    2848.0562    0.0000       0.0000       0.0000       59.9126      
3781.6250    48.4551      16.9200      0.9836       90.9707      48.6692      32.6824      7419.4609    3404.4453    0.0000       0.0000       0.0000       57.8362      
3781.7500    47.9128      16.9258      0.9718       89.4873      48.5309      33.3662      7473.3540    4096.0376    0.0000       0.0000       0.0000       56.7766      
3781.8750    48.1477      16.8684      0.9896       92.9262      48.5908      34.2779      7459.4385    4691.5635    0.0000       0.0000       0.0000       59.2330      
3782.0000    48.9973      16.8300      1.0193       95.3571      48.8075      35.2149      7445.5278    4019.7200    0.0000       0.0000       0.0000       60.9693      
3782.1250    49.5215      16.7852      1.0371       94.1106      48.9412      35.9239      7438.4346    3668.9116    0.0000       0.0000       0.0000       60.0790      
3782.2500    49.4672      16.7721      1.0431       92.6272      48.9273      36.5824      7458.3896    3469.8452    0.0000       0.0000       0.0000       59.0194      
3782.3750    49.0514      16.7715      1.0253       90.1948      48.8213      37.3927      7471.7070    3397.6526    0.0000       0.0000       0.0000       57.2820      
3782.5000    49.1960      16.7711      0.9957       86.1016      48.8581      38.0511      7546.6768    3612.7798    0.0000       0.0000       0.0000       54.3583      
3782.6250    49.6298      16.7707      0.9720       80.6443      48.9688      38.5829      7636.2124    4195.7393    0.0000       0.0000       0.0000       50.4602      
3782.7500    49.9010      16.7702      0.9542       75.3055      49.0379      39.3932      7719.7705    4659.8008    0.0000       0.0000       0.0000       46.6468      
3782.8750    49.5213      16.7318      0.9127       70.6783      48.9411      39.8996      7782.9785    5368.2476    0.0000       0.0000       0.0000       43.3417      
3783.0000    48.7078      16.6427      0.8713       65.2209      48.7336      40.5326      7839.5527    6896.4082    0.0000       0.0000       0.0000       39.4435      
3783.1250    48.2738      16.5979      0.8298       59.6448      48.6230      41.0896      7882.1914    8620.4902    0.0000       0.0000       0.0000       35.4606      
3783.2500    48.1473      16.5722      0.7823       56.4409      48.5907      41.5958      7896.2090    9980.0176    0.0000       0.0000       0.0000       33.1720      
3783.3750    48.0568      16.5084      0.7942       54.7791      48.5676      41.9756      7895.8340    10134.5908   0.0000       0.0000       0.0000       31.9851      
3783.5000    47.9121      16.4510      0.8476       52.2276      48.5308      42.6845      7902.6885    10124.8750   0.0000       0.0000       0.0000       30.1626      
3783.6250    47.8398      16.4000      0.8714       51.2777      48.5123      43.1402      7916.7188    10078.4258   0.0000       0.0000       0.0000       29.4840      
3783.7500    47.9121      16.3297      0.9189       55.3099      48.5307      43.5959      7974.2959    10041.3135   0.0000       0.0000       0.0000       32.3642      
3783.8750    48.0747      16.2914      0.9486       59.4607      48.5722      44.2290      8046.9668    9986.1348    0.0000       0.0000       0.0000       35.3291      
3784.0000    48.2735      16.2656      0.9901       63.0778      48.6229      44.8367      8142.5430    9958.4014    0.0000       0.0000       0.0000       37.9127      
3784.1250    48.4001      16.2588      1.0198       66.2204      48.6552      45.3431      8329.7871    9939.8691    0.0000       0.0000       0.0000       40.1574      
3784.2500    48.5989      16.2583      1.0495       68.6513      48.7059      46.1532      8521.1768    9795.9004    0.0000       0.0000       0.0000       41.8938      
3784.3750    48.8881      16.2767      1.0614       64.7949      48.7796      46.4064      8645.9160    9233.4932    0.0000       0.0000       0.0000       39.1392      
3784.5000    49.1592      16.2827      1.0732       65.9209      48.8488      46.8875      8780.4121    8475.9521    0.0000       0.0000       0.0000       39.9435      
3784.6250    49.4665      16.2822      1.0792       69.5974      48.9271      47.4698      8876.5156    7611.7402    0.0000       0.0000       0.0000       42.5696      
3784.7500    49.5207      16.2818      1.0792       72.3250      48.9410      47.8242      8941.0771    6733.6963    0.0000       0.0000       0.0000       44.5178      
3784.8750    49.1953      16.2812      1.0793       71.2562      48.8580      48.3812      9014.2441    6132.2100    0.0000       0.0000       0.0000       43.7544      
3785.0000    48.5082      16.2807      1.0793       67.6965      48.6828      48.9636      9071.4824    6681.5742    0.0000       0.0000       0.0000       41.2118      
3785.1250    48.0381      16.2803      1.0793       62.7723      48.5629      49.6472      9112.4727    7514.5732    0.0000       0.0000       0.0000       37.6945      
3785.2500    47.9296      16.2798      1.0556       58.3226      48.5352      50.1029      9120.3203    8390.0576    0.0000       0.0000       0.0000       34.5162      
3785.3750    48.0380      16.2414      1.0557       59.1520      48.5629      50.7358      9136.5996    9325.7070    0.0000       0.0000       0.0000       35.1086      
3785.5000    48.1826      16.1902      1.0557       61.3457      48.5997      50.9130      9144.4414    10157.1094   0.0000       0.0000       0.0000       36.6755      
3785.6250    48.2549      16.1200      1.0557       57.7263      48.6182      51.5965      9152.3691    10035.5293   0.0000       0.0000       0.0000       34.0902      
3785.7500    48.2910      16.0816      1.0557       58.9116      48.6274      51.7484      9193.7305    9518.8789    0.0000       0.0000       0.0000       34.9369      
3785.8750    48.3814      16.0558      1.0498       59.3852      48.6504      52.4825      9193.3574    9052.5078    0.0000       0.0000       0.0000       35.2751      
3786.0000    48.6525      16.0491      1.0321       58.6130      48.7196      52.6851      9167.8066    8665.0195    0.0000       0.0000       0.0000       34.7236      
3786.1250    48.4898      16.0297      1.0143       59.6204      48.6780      53.0648      9134.0527    8145.0967    0.0000       0.0000       0.0000       35.4431      
3786.2500    48.3812      16.0039      1.0025       56.5941      48.6504      53.4698      9092.2051    7683.5176    0.0000       0.0000       0.0000       33.2815      
3786.3750    48.6524      15.9971      1.0143       53.6272      48.7195      54.0014      9050.4414    7053.1934    0.0000       0.0000       0.0000       31.1623      
3786.5000    49.2309      15.9585      1.0262       50.7195      48.8671      54.5583      9017.1094    7808.7261    0.0000       0.0000       0.0000       29.0854      
3786.6250    49.0863      15.9454      1.0381       52.4981      48.8302      54.7356      8959.3867    6695.3936    0.0000       0.0000       0.0000       30.3558      
3786.7500    48.7608      15.9639      1.0738       56.8274      48.7472      55.5204      8910.0840    6410.3691    0.0000       0.0000       0.0000       33.4481      
3786.8750    48.5618      15.9887      1.0797       56.6483      48.6964      55.6976      8901.6094    7277.4531    0.0000       0.0000       0.0000       33.3202      
3787.0000    48.6160      16.0136      1.0857       52.6728      48.7102      56.4065      8925.5859    7713.4600    0.0000       0.0000       0.0000       30.4805      
3787.1250    48.6522      16.0764      1.1154       48.8160      48.7195      56.7609      8949.6123    7293.1714    0.0000       0.0000       0.0000       27.7257      
3787.2500    48.5979      16.1518      1.1510       49.7046      48.7056      57.2926      8981.8936    8219.0117    0.0000       0.0000       0.0000       28.3605      
3787.3750    48.4893      16.2083      1.2222       51.7799      48.6779      57.6217      9022.5029    9141.7090    0.0000       0.0000       0.0000       29.8428      
3787.5000    48.3989      16.2584      1.2519       52.8465      48.6549      58.0774      9022.0801    9928.8379    0.0000       0.0000       0.0000       30.6047      
