WELLNAME = well92
STDEP  =  3000.0000    
ENDEP  =  4553.7051    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR_DM, GR, K, MSFL, PE, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR_DM       GR           K            MSFL         PE           R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH1         
4303.8750    74.2894      22.3078      0.0000       43.8274      0.0000       0.0000       0.0000       9.3123       11.8581      11.3610      0.0000       0.0000       136.3828     0.0000       0.0000       24.1624      
4304.0000    66.2477      22.1749      0.0000       43.9487      0.0000       0.0000       0.0000       8.6728       14.2596      13.7444      0.0000       0.0000       136.0562     0.0000       0.0000       24.2491      
4304.1250    57.1291      22.1056      0.0000       44.8960      0.0000       0.0000       0.0000       7.7127       17.4312      17.4096      0.0000       0.0000       135.9714     0.0000       0.0000       24.9257      
4304.2500    54.1991      22.0363      0.0000       45.4634      0.0000       0.0000       0.0000       7.8976       23.4248      26.1221      0.0000       0.0000       135.7242     0.0000       0.0000       25.3310      
4304.3750    58.3024      22.2211      0.0000       45.8389      0.0000       0.0000       0.0000       8.4637       50.6044      52.1935      0.0000       0.0000       135.5582     0.0000       0.0000       25.5992      
4304.5000    61.6063      22.4059      0.0000       44.9423      0.0000       0.0000       0.0000       8.9027       49.2157      47.4575      0.0000       0.0000       135.3940     0.0000       0.0000       24.9588      
4304.6250    68.7234      22.7770      0.0000       44.1106      0.0000       0.0000       0.0000       9.2797       31.7851      31.1912      0.0000       0.0000       135.1467     0.0000       0.0000       24.3647      
4304.7500    74.0434      22.8376      0.0000       43.2140      0.0000       0.0000       0.0000       9.5281       23.1184      23.1484      0.0000       0.0000       135.0620     0.0000       0.0000       23.7243      
4304.8750    65.1824      22.9618      0.0000       42.3810      0.0000       0.0000       0.0000       9.8415       19.3948      19.1067      0.0000       0.0000       134.7335     0.0000       0.0000       23.1293      
4305.0000    58.5373      23.0831      0.0000       41.8698      0.0000       0.0000       0.0000       10.4076      17.1251      16.9943      0.0000       0.0000       134.6505     0.0000       0.0000       22.7642      
4305.1250    55.7606      23.1408      0.0000       41.0368      0.0000       0.0000       0.0000       9.3219       18.1830      19.7025      0.0000       0.0000       134.4845     0.0000       0.0000       22.1691      
4305.2500    54.1469      23.0700      0.0000       40.3322      0.0000       0.0000       0.0000       8.2348       29.6280      33.9670      0.0000       0.0000       134.3185     0.0000       0.0000       21.6659      
4305.3750    52.6504      23.0642      0.0000       39.5006      0.0000       0.0000       0.0000       7.2126       46.7472      46.0213      0.0000       0.0000       134.1525     0.0000       0.0000       21.0718      
4305.5000    54.7525      23.0599      0.0000       38.6689      0.0000       0.0000       0.0000       7.4610       51.1001      52.4120      0.0000       0.0000       133.9829     0.0000       0.0000       20.4778      
4305.6250    57.0854      22.9906      0.0000       37.9008      0.0000       0.0000       0.0000       8.7203       48.6662      54.1541      0.0000       0.0000       133.8982     0.0000       0.0000       19.9292      
4305.7500    60.1136      22.9213      0.0000       37.0692      0.0000       0.0000       0.0000       8.7203       43.4453      49.6124      0.0000       0.0000       133.7322     0.0000       0.0000       19.3351      
4305.8750    60.7560      22.7220      0.0000       38.7153      0.0000       0.0000       0.0000       9.1607       39.6951      44.9222      0.0000       0.0000       133.5662     0.0000       0.0000       20.5109      
4306.0000    59.4226      22.5920      0.0000       39.6004      0.0000       0.0000       0.0000       9.8539       43.1696      46.2464      0.0000       0.0000       133.5626     0.0000       0.0000       21.1431      
4306.1250    58.0123      22.4592      0.0000       40.5476      0.0000       0.0000       0.0000       10.2943      51.2392      52.7686      0.0000       0.0000       133.2324     0.0000       0.0000       21.8197      
4306.2500    57.9087      22.2628      0.0000       40.1607      0.0000       0.0000       0.0000       11.0496      65.5604      66.0640      0.0000       0.0000       133.1494     0.0000       0.0000       21.5434      
4306.3750    58.4390      22.1300      0.0000       39.0114      0.0000       0.0000       0.0000       10.8548      95.4016      87.5368      0.0000       0.0000       133.0628     0.0000       0.0000       20.7224      
4306.5000    57.5938      21.9321      0.0000       37.6701      0.0000       0.0000       0.0000       10.4044      111.6791     110.6786     0.0000       0.0000       132.9762     0.0000       0.0000       19.7644      
4306.6250    58.3873      21.8007      0.0000       36.7749      0.0000       0.0000       0.0000       11.2246      107.1973     114.6455     0.0000       0.0000       132.8120     0.0000       0.0000       19.1250      
4306.7500    59.1334      21.6664      0.0000       37.1504      0.0000       0.0000       0.0000       11.8542      125.9702     123.9343     0.0000       0.0000       132.7254     0.0000       0.0000       19.3931      
4306.8750    58.1799      21.5336      0.0000       37.8449      0.0000       0.0000       0.0000       12.0405      158.5701     157.0360     0.0000       0.0000       132.5594     0.0000       0.0000       19.8892      
4307.0000    56.5676      21.7199      0.0000       38.7286      0.0000       0.0000       0.0000       11.5887      208.6192     224.5693     0.0000       0.0000       132.3916     0.0000       0.0000       20.5204      
4307.1250    54.6305      21.8426      0.0000       38.1483      0.0000       0.0000       0.0000       11.7750      293.3520     296.4117     0.0000       0.0000       132.3068     0.0000       0.0000       20.1059      
4307.2500    53.9403      22.0259      0.0000       37.8913      0.0000       0.0000       0.0000       12.4047      373.3886     327.2734     0.0000       0.0000       132.1408     0.0000       0.0000       19.9223      
4307.3750    55.3004      22.1487      0.0000       37.3773      0.0000       0.0000       0.0000       13.4126      354.8404     337.8902     0.0000       0.0000       131.8936     0.0000       0.0000       19.5552      
4307.5000    55.8068      22.3335      0.0000       36.9904      0.0000       0.0000       0.0000       13.6653      278.6006     287.1898     0.0000       0.0000       131.7294     0.0000       0.0000       19.2788      
4307.6250    57.7086      22.4547      0.0000       37.5550      0.0000       0.0000       0.0000       14.7368      226.8711     232.9244     0.0000       0.0000       131.4822     0.0000       0.0000       19.6821      
4307.7500    57.5568      22.3204      0.0000       38.5672      0.0000       0.0000       0.0000       15.3043      209.5208     208.7909     0.0000       0.0000       131.2368     0.0000       0.0000       20.4051      
4307.8750    56.7630      22.1890      0.0000       39.2617      0.0000       0.0000       0.0000       15.8068      213.2122     211.3022     0.0000       0.0000       130.9932     0.0000       0.0000       20.9012      
4308.0000    57.8558      21.9898      0.0000       40.2710      0.0000       0.0000       0.0000       16.2473      217.9296     215.4314     0.0000       0.0000       130.6666     0.0000       0.0000       21.6222      
4308.1250    56.6802      21.9233      0.0000       40.9655      0.0000       0.0000       0.0000       16.6242      248.1772     244.0764     0.0000       0.0000       130.5024     0.0000       0.0000       22.1182      
4308.2500    54.9854      21.8540      0.0000       40.4516      0.0000       0.0000       0.0000       17.1268      295.2941     283.4730     0.0000       0.0000       130.2570     0.0000       0.0000       21.7511      
4308.3750    54.1862      21.9118      0.0000       40.0011      0.0000       0.0000       0.0000       17.6293      330.7233     323.7050     0.0000       0.0000       130.0116     0.0000       0.0000       21.4294      
4308.5000    55.2861      21.9695      0.0000       40.2481      0.0000       0.0000       0.0000       17.9413      303.9072     305.2352     0.0000       0.0000       129.7662     0.0000       0.0000       21.6058      
4308.6250    56.5432      22.0922      0.0000       40.4993      0.0000       0.0000       0.0000       18.3168      259.4507     265.7242     0.0000       0.0000       129.4395     0.0000       0.0000       21.7852      
4308.7500    55.8321      22.1500      0.0000       40.3016      0.0000       0.0000       0.0000       18.5666      221.1545     221.0475     0.0000       0.0000       129.2736     0.0000       0.0000       21.6440      
4308.8750    54.0740      22.2077      0.0000       39.6620      0.0000       0.0000       0.0000       18.8150      203.5968     203.1410     0.0000       0.0000       129.1093     0.0000       0.0000       21.1871      
4309.0000    54.5437      22.2019      0.0000       38.5748      0.0000       0.0000       0.0000       19.1905      211.6905     211.8077     0.0000       0.0000       128.8639     0.0000       0.0000       20.4106      
4309.1250    54.9295      22.1962      0.0000       41.0482      0.0000       0.0000       0.0000       19.4404      234.9170     238.4836     0.0000       0.0000       128.7774     0.0000       0.0000       22.1773      
4309.2500    54.0870      22.1254      0.0000       42.5051      0.0000       0.0000       0.0000       19.7509      267.1740     270.3043     0.0000       0.0000       128.5302     0.0000       0.0000       23.2179      
4309.3750    54.0609      22.1210      0.0000       43.3887      0.0000       0.0000       0.0000       20.0008      298.2533     271.6429     0.0000       0.0000       128.3660     0.0000       0.0000       23.8491      
4309.5000    54.8934      22.1153      0.0000       42.1759      0.0000       0.0000       0.0000       20.2492      278.8069     248.6611     0.0000       0.0000       128.0394     0.0000       0.0000       22.9828      
4309.6250    55.2830      22.1095      0.0000       41.5984      0.0000       0.0000       0.0000       20.4341      244.3828     229.6872     0.0000       0.0000       127.8752     0.0000       0.0000       22.5703      
4309.7500    56.3227      22.2307      0.0000       41.2750      0.0000       0.0000       0.0000       20.4270      212.4091     215.5350     0.0000       0.0000       127.6280     0.0000       0.0000       22.3393      
4309.8750    54.5105      22.4156      0.0000       42.2858      0.0000       0.0000       0.0000       20.0387      227.8032     230.9219     0.0000       0.0000       127.4638     0.0000       0.0000       23.0613      
4310.0000    55.3107      22.5383      0.0000       43.0424      0.0000       0.0000       0.0000       19.9088      272.0666     285.4052     0.0000       0.0000       127.3772     0.0000       0.0000       23.6017      
4310.1250    54.7840      22.7231      0.0000       43.5463      0.0000       0.0000       0.0000       19.7125      369.2886     368.0837     0.0000       0.0000       127.2130     0.0000       0.0000       23.9617      
4310.2500    53.4646      22.7158      0.0000       42.0145      0.0000       0.0000       0.0000       19.4527      531.4172     490.7112     0.0000       0.0000       127.0470     0.0000       0.0000       22.8675      
4310.3750    53.5264      22.5195      0.0000       42.2600      0.0000       0.0000       0.0000       20.3971      782.0623     588.4122     0.0000       0.0000       126.8774     0.0000       0.0000       23.0428      
4310.5000    53.8729      22.3216      0.0000       42.3842      0.0000       0.0000       0.0000       20.7134      1004.1561    655.0369     0.0000       0.0000       126.7944     0.0000       0.0000       23.1315      
4310.6250    53.0524      22.2552      0.0000       42.5069      0.0000       0.0000       0.0000       21.7862      1253.5359    595.1256     0.0000       0.0000       126.6284     0.0000       0.0000       23.2192      
4310.7500    54.0302      22.1209      0.0000       42.3741      0.0000       0.0000       0.0000       22.1632      712.5343     482.7063     0.0000       0.0000       126.4588     0.0000       0.0000       23.1244      
4310.8750    55.0799      21.9895      0.0000       41.9237      0.0000       0.0000       0.0000       22.7306      549.8981     395.0749     0.0000       0.0000       126.3758     0.0000       0.0000       22.8026      
4311.0000    53.4803      21.8567      0.0000       41.5368      0.0000       0.0000       0.0000       23.3602      461.2424     329.1071     0.0000       0.0000       126.2063     0.0000       0.0000       22.5263      
4311.1250    52.4724      21.8494      0.0000       42.0393      0.0000       0.0000       0.0000       23.8628      407.0092     314.3963     0.0000       0.0000       126.1215     0.0000       0.0000       22.8852      
4311.2500    54.2543      21.7816      0.0000       42.9230      0.0000       0.0000       0.0000       23.9178      424.9221     354.8120     0.0000       0.0000       125.9555     0.0000       0.0000       23.5164      
4311.3750    54.1516      21.7758      0.0000       42.9172      0.0000       0.0000       0.0000       23.7865      482.9329     381.8007     0.0000       0.0000       125.8689     0.0000       0.0000       23.5123      
4311.5000    53.5588      21.8292      0.0000       44.4376      0.0000       0.0000       0.0000       23.6551      559.8625     406.8080     0.0000       0.0000       125.7047     0.0000       0.0000       24.5983      
4311.6250    52.7488      21.8278      0.0000       45.7660      0.0000       0.0000       0.0000       23.5873      590.3248     425.9480     0.0000       0.0000       125.6163     0.0000       0.0000       25.5471      
4311.7500    51.8560      21.8220      0.0000       46.5876      0.0000       0.0000       0.0000       23.7087      625.5306     446.9750     0.0000       0.0000       125.5298     0.0000       0.0000       26.1340      
4311.8750    52.5103      21.8797      0.0000       47.4077      0.0000       0.0000       0.0000       24.0842      617.4360     434.9119     0.0000       0.0000       125.6038     0.0000       0.0000       26.7198      
4312.0000    55.0786      21.9375      0.0000       47.4020      0.0000       0.0000       0.0000       24.5839      471.5497     371.8219     0.0000       0.0000       125.6760     0.0000       0.0000       26.7157      
4312.1250    58.7162      22.0602      0.0000       47.0151      0.0000       0.0000       0.0000       24.7081      340.0296     312.9380     0.0000       0.0000       125.8277     0.0000       0.0000       26.4393      
4312.2500    62.3996      22.1179      0.0000       46.5646      0.0000       0.0000       0.0000       25.2064      259.0824     244.9722     0.0000       0.0000       125.9811     0.0000       0.0000       26.1176      
4312.3750    66.6425      22.2392      0.0000       46.0492      0.0000       0.0000       0.0000       25.2064      216.0546     168.6376     0.0000       0.0000       126.1328     0.0000       0.0000       25.7494      
4312.5000    65.9835      22.3605      0.0000       45.7908      0.0000       0.0000       0.0000       25.4548      183.8746     151.7676     0.0000       0.0000       126.5191     0.0000       0.0000       25.5649      
4312.6250    61.3605      22.4182      0.0000       45.4674      0.0000       0.0000       0.0000       25.7653      196.7478     178.6261     0.0000       0.0000       126.6743     0.0000       0.0000       25.3339      
4312.7500    58.3819      22.3489      0.0000       45.1440      0.0000       0.0000       0.0000       25.8881      244.0455     236.1204     0.0000       0.0000       126.9848     0.0000       0.0000       25.1029      
4312.8750    55.6272      22.1511      0.0000       46.4724      0.0000       0.0000       0.0000       26.0730      300.2136     305.8781     0.0000       0.0000       127.2141     0.0000       0.0000       26.0517      
4313.0000    52.9108      22.0197      0.0000       47.2304      0.0000       0.0000       0.0000       25.8767      372.8994     374.2061     0.0000       0.0000       127.3675     0.0000       0.0000       26.5932      
4313.1250    53.6364      21.8868      0.0000       47.8600      0.0000       0.0000       0.0000       25.6804      464.3005     410.3336     0.0000       0.0000       127.6004     0.0000       0.0000       27.0428      
4313.2500    53.0112      22.1351      0.0000       47.4095      0.0000       0.0000       0.0000       25.5477      563.2088     431.8843     0.0000       0.0000       127.7520     0.0000       0.0000       26.7211      
4313.3750    51.6242      22.3849      0.0000       46.5144      0.0000       0.0000       0.0000       25.6055      600.0323     390.1297     0.0000       0.0000       127.9831     0.0000       0.0000       26.0817      
4313.5000    50.4048      22.6333      0.0000       45.5543      0.0000       0.0000       0.0000       25.7919      590.8335     354.6514     0.0000       0.0000       128.1348     0.0000       0.0000       25.3959      
4313.6250    51.3714      22.8181      0.0000       44.4686      0.0000       0.0000       0.0000       26.2309      617.3250     370.4539     0.0000       0.0000       128.3658     0.0000       0.0000       24.6204      
4313.7500    53.9008      22.7487      0.0000       43.6370      0.0000       0.0000       0.0000       26.9861      574.6318     339.9778     0.0000       0.0000       128.4381     0.0000       0.0000       24.0264      
4313.8750    56.8534      22.4239      0.0000       42.8689      0.0000       0.0000       0.0000       27.4900      581.1648     385.7460     0.0000       0.0000       128.5897     0.0000       0.0000       23.4778      
4314.0000    58.5002      22.2289      0.0000       43.1173      0.0000       0.0000       0.0000       27.8669      699.7482     419.8619     0.0000       0.0000       128.8208     0.0000       0.0000       23.6552      
4314.1250    55.8786      21.9690      0.0000       42.9210      0.0000       0.0000       0.0000       28.5586      781.1789     432.9979     0.0000       0.0000       128.9742     0.0000       0.0000       23.5150      
4314.2500    53.8404      21.7091      0.0000       41.9623      0.0000       0.0000       0.0000       28.9355      772.6605     410.9823     0.0000       0.0000       129.2053     0.0000       0.0000       22.8302      
4314.3750    53.5192      21.4492      0.0000       41.0672      0.0000       0.0000       0.0000       29.6286      701.8878     381.3381     0.0000       0.0000       129.5158     0.0000       0.0000       22.1908      
4314.5000    54.7289      21.6947      0.0000       41.3791      0.0000       0.0000       0.0000       29.9420      633.7089     350.4967     0.0000       0.0000       129.8262     0.0000       0.0000       22.4136      
4314.6250    54.4884      21.6918      0.0000       42.2627      0.0000       0.0000       0.0000       30.5067      561.8949     350.0576     0.0000       0.0000       130.0573     0.0000       0.0000       23.0448      
4314.7500    53.4487      21.8130      0.0000       43.2099      0.0000       0.0000       0.0000       31.0092      547.6176     357.7495     0.0000       0.0000       130.3678     0.0000       0.0000       23.7214      
4314.8750    52.0746      21.9343      0.0000       43.7138      0.0000       0.0000       0.0000       31.5131      555.1667     370.6454     0.0000       0.0000       130.7576     0.0000       0.0000       24.0813      
4315.0000    51.5980      21.9935      0.0000       44.4069      0.0000       0.0000       0.0000       31.8900      564.0327     375.4639     0.0000       0.0000       130.9111     0.0000       0.0000       24.5764      
4315.1250    51.5367      22.0512      0.0000       44.7188      0.0000       0.0000       0.0000       32.6467      564.5711     331.6584     0.0000       0.0000       131.3010     0.0000       0.0000       24.7992      
4315.2500    50.4239      22.1090      0.0000       43.9508      0.0000       0.0000       0.0000       33.4033      442.7006     276.2133     0.0000       0.0000       131.6078     0.0000       0.0000       24.2505      
4315.3750    49.2516      21.9112      0.0000       42.9907      0.0000       0.0000       0.0000       34.2220      162.5979     131.3308     0.0000       0.0000       131.8407     0.0000       0.0000       23.5648      
4315.5000    49.8466      21.7133      0.0000       42.3511      0.0000       0.0000       0.0000       34.7274      40.1490      42.4617      0.0000       0.0000       131.9941     0.0000       0.0000       23.1079      
4315.6250    57.5162      21.6469      0.0000       41.7101      0.0000       0.0000       0.0000       35.4841      23.2725      23.9322      0.0000       0.0000       132.1458     0.0000       0.0000       22.6500      
4315.7500    94.7034      21.5141      0.0000       42.4031      0.0000       0.0000       0.0000       36.1136      14.6801      17.9411      0.0000       0.0000       132.2974     0.0000       0.0000       23.1451      
4315.8750    103.8264     21.3177      0.0000       44.3682      0.0000       0.0000       0.0000       36.5541      10.5491      13.1148      0.0000       0.0000       132.3715     0.0000       0.0000       24.5487      
4316.0000    112.3028     21.1849      0.0000       45.7601      0.0000       0.0000       0.0000       36.9295      9.5413       12.6827      0.0000       0.0000       132.5213     0.0000       0.0000       25.5429      
4316.1250    85.3592      20.9885      0.0000       46.7722      0.0000       0.0000       0.0000       37.4321      10.5901      14.1689      0.0000       0.0000       132.5954     0.0000       0.0000       26.2659      
4316.2500    64.3148      21.1098      0.0000       48.0370      0.0000       0.0000       0.0000       25.9843      15.4622      16.7523      0.0000       0.0000       132.5882     0.0000       0.0000       27.1693      
4316.3750    46.9632      21.2946      0.0000       49.0477      0.0000       0.0000       0.0000       23.7565      25.8679      23.1648      0.0000       0.0000       132.7398     0.0000       0.0000       27.8912      
4316.5000    43.8605      21.6050      0.0000       49.8693      0.0000       0.0000       0.0000       20.8258      49.7865      49.0355      0.0000       0.0000       132.8103     0.0000       0.0000       28.4781      
4316.6250    45.3606      21.7277      0.0000       49.1633      0.0000       0.0000       0.0000       18.7872      100.2373     124.6730     0.0000       0.0000       132.8843     0.0000       0.0000       27.9738      
4316.7500    47.0132      21.9775      0.0000       47.5044      0.0000       0.0000       0.0000       17.1298      159.5968     173.1149     0.0000       0.0000       132.8753     0.0000       0.0000       26.7889      
4316.8750    48.7701      22.2893      0.0000       46.4202      0.0000       0.0000       0.0000       15.9171      156.8270     159.1653     0.0000       0.0000       132.9476     0.0000       0.0000       26.0144      
4317.0000    55.1188      22.5376      0.0000       44.2530      0.0000       0.0000       0.0000       15.0841      155.4388     157.0431     0.0000       0.0000       132.9422     0.0000       0.0000       24.4665      
4317.1250    54.4142      22.8495      0.0000       42.6591      0.0000       0.0000       0.0000       15.3311      186.5777     194.0399     0.0000       0.0000       132.9368     0.0000       0.0000       23.3279      
4317.2500    53.4645      23.2870      0.0000       44.3686      0.0000       0.0000       0.0000       15.3918      237.0334     230.1295     0.0000       0.0000       132.9279     0.0000       0.0000       24.5490      
4317.3750    52.4240      23.1556      0.0000       45.5064      0.0000       0.0000       0.0000       15.3861      331.2545     278.8831     0.0000       0.0000       132.9189     0.0000       0.0000       25.3617      
4317.5000    52.8670      22.7022      0.0000       46.7091      0.0000       0.0000       0.0000       15.3169      406.0198     296.6488     0.0000       0.0000       132.9135     0.0000       0.0000       26.2208      
4317.6250    52.6622      22.6358      0.0000       47.1495      0.0000       0.0000       0.0000       15.3112      411.8977     295.4573     0.0000       0.0000       132.9045     0.0000       0.0000       26.5354      
4317.7500    52.2874      22.3744      0.0000       46.3800      0.0000       0.0000       0.0000       15.3055      424.5538     319.6413     0.0000       0.0000       132.8215     0.0000       0.0000       25.9857      
4317.8750    52.0330      22.1160      0.0000       46.8204      0.0000       0.0000       0.0000       15.4269      460.4601     364.0400     0.0000       0.0000       132.8126     0.0000       0.0000       26.3003      
4318.0000    52.0640      21.8561      0.0000       47.2593      0.0000       0.0000       0.0000       15.8024      522.5547     406.0127     0.0000       0.0000       132.7278     0.0000       0.0000       26.6138      
4318.1250    52.8650      21.5962      0.0000       47.9524      0.0000       0.0000       0.0000       16.2414      598.2710     476.3873     0.0000       0.0000       132.6358     0.0000       0.0000       27.1089      
4318.2500    53.2840      21.3348      0.0000       46.8032      0.0000       0.0000       0.0000       16.8074      700.4402     560.7211     0.0000       0.0000       132.6322     0.0000       0.0000       26.2880      
4318.3750    52.8126      21.2034      0.0000       45.0808      0.0000       0.0000       0.0000       17.2479      881.6305     635.6257     0.0000       0.0000       132.5475     0.0000       0.0000       25.0577      
4318.5000    52.1328      21.1341      0.0000       43.7410      0.0000       0.0000       0.0000       17.8774      1046.6041    713.1520     0.0000       0.0000       132.5403     0.0000       0.0000       24.1007      
4318.6250    52.3437      21.0663      0.0000       42.7823      0.0000       0.0000       0.0000       18.5706      1006.9862    686.7886     0.0000       0.0000       132.5331     0.0000       0.0000       23.4159      
4318.7500    52.9416      21.0590      0.0000       41.8872      0.0000       0.0000       0.0000       19.0745      772.3096     518.2414     0.0000       0.0000       132.4465     0.0000       0.0000       22.7766      
4318.8750    53.5000      21.0547      0.0000       41.8179      0.0000       0.0000       0.0000       20.3365      470.3364     410.2352     0.0000       0.0000       132.4394     0.0000       0.0000       22.7271      
4319.0000    54.1804      21.0489      0.0000       42.7016      0.0000       0.0000       0.0000       20.9689      245.7582     266.7117     0.0000       0.0000       132.4340     0.0000       0.0000       23.3583      
4319.1250    55.0007      21.1037      0.0000       43.9664      0.0000       0.0000       0.0000       21.5999      117.7597     119.7845     0.0000       0.0000       132.4268     0.0000       0.0000       24.2617      
4319.2500    56.1079      21.1009      0.0000       44.9785      0.0000       0.0000       0.0000       22.4187      91.1346      93.1886      0.0000       0.0000       132.3384     0.0000       0.0000       24.9847      
4319.3750    56.1683      21.1543      0.0000       46.3704      0.0000       0.0000       0.0000       23.3645      72.4524      82.2722      0.0000       0.0000       132.3313     0.0000       0.0000       25.9788      
4319.5000    56.7989      21.1514      0.0000       48.3340      0.0000       0.0000       0.0000       23.4901      66.1907      84.1843      0.0000       0.0000       132.2465     0.0000       0.0000       27.3814      
4319.6250    55.7369      21.2091      0.0000       49.9193      0.0000       0.0000       0.0000       24.1832      65.0535      88.1383      0.0000       0.0000       132.2375     0.0000       0.0000       28.5138      
4319.7500    55.7297      21.2668      0.0000       51.6302      0.0000       0.0000       0.0000       24.7492      65.1479      77.1001      0.0000       0.0000       132.2268     0.0000       0.0000       29.7358      
4319.8750    56.6255      21.3246      0.0000       52.8950      0.0000       0.0000       0.0000       24.8692      48.3053      54.7481      0.0000       0.0000       132.2214     0.0000       0.0000       30.6393      
4320.0000    57.8076      21.3809      0.0000       54.5409      0.0000       0.0000       0.0000       24.5473      42.1269      58.1972      0.0000       0.0000       132.2160     0.0000       0.0000       31.8149      
4320.1250    58.1395      21.4415      0.0000       55.6801      0.0000       0.0000       0.0000       24.1604      43.2093      64.1856      0.0000       0.0000       132.1312     0.0000       0.0000       32.6286      
4320.2500    56.5228      21.4372      0.0000       56.1190      0.0000       0.0000       0.0000       23.7736      49.2815      75.6501      0.0000       0.0000       132.1187     0.0000       0.0000       32.9422      
4320.3750    54.4948      21.4935      0.0000       55.6051      0.0000       0.0000       0.0000       24.0220      70.8358      90.0862      0.0000       0.0000       132.1151     0.0000       0.0000       32.5751      
4320.5000    52.3337      21.5512      0.0000       55.1547      0.0000       0.0000       0.0000       24.1448      138.6715     190.6335     0.0000       0.0000       132.1079     0.0000       0.0000       32.2533      
4320.6250    51.4902      21.6710      0.0000       52.6699      0.0000       0.0000       0.0000       22.6766      300.4876     466.5290     0.0000       0.0000       132.1025     0.0000       0.0000       30.4785      
4320.7500    52.5057      21.6681      0.0000       51.5843      0.0000       0.0000       0.0000       21.0827      511.8459     509.1726     0.0000       0.0000       132.0954     0.0000       0.0000       29.7030      
4320.8750    53.2352      21.7865      0.0000       50.0539      0.0000       0.0000       0.0000       20.2512      439.7337     417.0956     0.0000       0.0000       132.0846     0.0000       0.0000       28.6099      
4321.0000    53.5381      21.8471      0.0000       48.5856      0.0000       0.0000       0.0000       21.0713      377.5337     349.5415     0.0000       0.0000       132.0810     0.0000       0.0000       27.5611      
4321.1250    54.4612      22.0290      0.0000       49.6612      0.0000       0.0000       0.0000       21.7009      355.6705     362.3176     0.0000       0.0000       131.9944     0.0000       0.0000       28.3295      
4321.2500    53.3822      22.0897      0.0000       51.1801      0.0000       0.0000       0.0000       22.1399      403.0828     388.3110     0.0000       0.0000       131.9891     0.0000       0.0000       29.4144      
4321.3750    52.0998      22.1489      0.0000       52.8275      0.0000       0.0000       0.0000       22.5168      445.0792     368.3047     0.0000       0.0000       132.2604     0.0000       0.0000       30.5911      
4321.5000    51.2437      22.2701      0.0000       54.2193      0.0000       0.0000       0.0000       22.8923      387.2118     327.1567     0.0000       0.0000       132.2604     0.0000       0.0000       31.5852      
4321.6250    52.2104      22.3914      0.0000       53.0701      0.0000       0.0000       0.0000       23.4583      334.8796     307.1182     0.0000       0.0000       132.2604     0.0000       0.0000       30.7644      
4321.7500    53.6685      22.5127      0.0000       52.8103      0.0000       0.0000       0.0000       24.0879      346.6168     281.9293     0.0000       0.0000       132.4192     0.0000       0.0000       30.5788      
4321.8750    53.9755      22.5704      0.0000       53.5683      0.0000       0.0000       0.0000       24.5918      325.6758     280.1918     0.0000       0.0000       132.2912     0.0000       0.0000       31.1202      
4322.0000    53.2136      22.6917      0.0000       55.2778      0.0000       0.0000       0.0000       25.3484      319.9638     290.4391     0.0000       0.0000       132.4429     0.0000       0.0000       32.3413      
4322.1250    52.2951      22.8129      0.0000       56.6075      0.0000       0.0000       0.0000       26.0415      313.9347     258.5576     0.0000       0.0000       132.5152     0.0000       0.0000       33.2911      
4322.2500    51.7293      22.8707      0.0000       57.8723      0.0000       0.0000       0.0000       26.4819      293.2915     237.5743     0.0000       0.0000       132.5081     0.0000       0.0000       34.1945      
4322.3750    53.0432      22.3567      0.0000       56.7866      0.0000       0.0000       0.0000       27.3021      259.0629     224.6414     0.0000       0.0000       132.5803     0.0000       0.0000       33.4190      
4322.5000    52.4862      21.7763      0.0000       55.9550      0.0000       0.0000       0.0000       27.8681      230.2424     212.4170     0.0000       0.0000       132.5732     0.0000       0.0000       32.8250      
4322.6250    52.4885      21.6463      0.0000       55.8857      0.0000       0.0000       0.0000       28.8139      224.5675     190.1101     0.0000       0.0000       132.5643     0.0000       0.0000       32.7755      
4322.7500    52.6749      21.4499      0.0000       57.5938      0.0000       0.0000       0.0000       29.1287      164.7719     149.1094     0.0000       0.0000       132.5571     0.0000       0.0000       33.9955      
4322.8750    53.1541      21.1886      0.0000       58.1626      0.0000       0.0000       0.0000       29.6947      109.5264     108.0727     0.0000       0.0000       132.5518     0.0000       0.0000       34.4019      
4323.0000    54.1359      21.0572      0.0000       59.6180      0.0000       0.0000       0.0000       30.4513      87.5342      81.7008      0.0000       0.0000       132.5411     0.0000       0.0000       35.4414      
4323.1250    55.3954      20.8608      0.0000       60.6922      0.0000       0.0000       0.0000       30.8917      64.6757      67.0064      0.0000       0.0000       132.5375     0.0000       0.0000       36.2087      
4323.2500    56.5602      20.7915      0.0000       61.6407      0.0000       0.0000       0.0000       31.5848      52.7964      54.8032      0.0000       0.0000       132.5322     0.0000       0.0000       36.8862      
4323.3750    57.1616      20.7208      0.0000       62.7149      0.0000       0.0000       0.0000       32.2779      40.8487      40.9308      0.0000       0.0000       132.5232     0.0000       0.0000       37.6535      
4323.5000    58.6169      20.6529      0.0000       63.4094      0.0000       0.0000       0.0000       32.9724      30.9992      30.4446      0.0000       0.0000       132.5161     0.0000       0.0000       38.1496      
