WELLNAME = well131
STDEP  =  2500.0000    
ENDEP  =  3961.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, GR, P_AC, R1, RT, RXO, SONPHI, SP, VSH, VSH1

#DEPTH       AC           CAL          GR           P_AC         R1           RT           RXO          SONPHI       SP           VSH          VSH1         
2820.7500    49.1213      23.4851      19.4854      48.5500      18.0544      361.0213     332.3660     0.0000       11.5767      0.0000       0.0000       
2820.8750    49.2935      23.2212      21.9093      48.6813      17.9545      320.5206     298.9276     0.0000       11.1523      0.0000       0.0000       
2821.0000    50.2358      22.9825      23.0214      49.4000      17.8924      288.5369     267.4198     0.0000       10.7436      0.0000       0.0000       
2821.1250    50.6968      22.7816      22.8222      49.7517      17.8306      263.7114     243.7048     0.0000       10.2878      0.0000       0.0000       
2821.2500    50.0027      22.6565      21.1603      49.2223      17.7944      241.8913     224.1577     0.0000       9.7690       0.0000       0.0000       
2821.3750    49.8669      22.6195      21.5664      49.1186      17.7708      222.1427     208.6831     0.0000       9.2186       0.0000       0.0000       
2821.5000    50.2702      22.6582      22.8805      49.4263      17.7848      197.3272     194.4941     0.0000       8.7312       0.0000       0.0000       
2821.6250    50.5578      22.7096      24.6988      49.6457      17.9009      161.8233     180.5844     0.0000       8.2280       0.0000       0.0000       
2821.7500    50.7687      22.7483      25.5083      49.8065      17.9908      135.0630     162.4832     0.0000       7.6304       0.0000       0.0000       
2821.8750    51.4030      22.7871      25.1074      50.2904      18.1447      119.3701     147.0815     0.0000       7.0642       0.0000       0.0000       
2822.0000    52.2491      22.8259      25.5134      50.9357      18.2983      107.0517     134.1819     0.0000       6.4981       0.0000       0.0000       
2822.1250    52.5369      22.8645      27.5334      51.1552      18.4774      103.2487     129.5036     0.0000       5.8690       0.0000       0.0000       
2822.2500    52.2471      22.8907      29.7047      50.9342      18.7076      118.9258     136.8262     0.0000       5.2713       0.0000       0.0000       
2822.3750    51.7648      22.9043      27.9929      50.5663      18.8485      138.8536     152.3102     0.0000       4.7523       0.0000       0.0000       
2822.5000    51.4557      22.9052      26.4316      50.3305      19.0278      175.3611     176.4371     0.0000       4.2493       0.0000       0.0000       
2822.6250    51.7820      22.9060      26.5351      50.5794      19.2071      221.5790     207.7947     0.0000       3.7622       0.0000       0.0000       
2822.7500    51.8003      22.9069      27.4766      50.5934      19.3224      267.9161     262.5076     0.0000       3.4325       0.0000       0.0000       
2822.8750    51.4334      22.9078      24.7750      50.3135      19.4765      347.7340     335.6284     0.0000       3.3075       0.0000       0.0000       
2823.0000    50.9703      22.9340      22.5584      49.9603      19.5412      450.5204     420.0660     0.0000       3.2458       0.0000       0.0000       
2823.1250    50.4880      22.9727      21.4010      49.5924      19.5940      503.5383     453.2177     0.0000       3.2155       0.0000       0.0000       
2823.2500    49.9864      22.9988      19.7898      49.2098      19.6080      408.6898     375.8169     0.0000       3.2011       0.0000       0.0000       
2823.3750    49.5425      23.0250      20.0949      48.8712      19.6224      325.6177     316.6100     0.0000       3.0764       0.0000       0.0000       
2823.5000    49.7533      23.0636      21.4088      49.0320      19.6744      275.0857     274.0012     0.0000       2.8571       0.0000       0.0000       
2823.6250    50.9075      23.0771      22.9244      49.9124      19.7650      231.1536     246.5567     0.0000       2.6534       0.0000       0.0000       
2823.7500    51.9462      23.0403      24.0366      50.7047      19.8937      214.2776     240.8905     0.0000       2.4497       0.0000       0.0000       
2823.8750    51.1750      22.9656      24.6948      50.1164      20.0090      218.5387     258.4249     0.0000       2.1989       0.0000       0.0000       
2824.0000    50.3268      22.8656      23.5880      49.4695      20.1884      243.0456     284.8512     0.0000       1.9481       0.0000       0.0000       
2824.1250    49.8252      22.7782      21.6238      49.0869      20.2911      265.6643     298.0681     0.0000       1.7287       0.0000       0.0000       
2824.2500    50.0359      22.7035      19.5588      49.2476      20.4702      263.9601     289.1177     0.0000       1.5252       0.0000       0.0000       
2824.3750    49.5151      22.6539      18.1490      48.8503      20.6242      246.2144     271.6985     0.0000       1.4005       0.0000       0.0000       
2824.5000    49.8606      22.6422      18.6561      49.1139      20.8161      232.2086     255.5310     0.0000       1.3387       0.0000       0.0000       
2824.6250    50.0329      22.6431      20.3227      49.2453      21.0212      275.4682     272.1493     0.0000       1.2611       0.0000       0.0000       
2824.7500    49.6853      22.6693      22.0399      48.9801      21.0726      335.6647     323.5659     0.0000       1.1995       0.0000       0.0000       
2824.8750    49.3763      22.7081      23.1519      48.7444      21.2906      418.6691     399.8470     0.0000       1.1535       0.0000       0.0000       
2825.0000    48.9900      22.7342      21.7427      48.4498      21.3930      520.1838     497.1079     0.0000       1.1074       0.0000       0.0000       
2825.1250    48.7580      22.7477      19.7783      48.2728      21.5722      661.5549     575.9868     0.0000       1.0931       0.0000       0.0000       
2825.2500    48.6607      22.7485      17.3605      48.1987      21.7258      745.6730     577.6805     0.0000       1.0630       0.0000       0.0000       
2825.3750    49.0254      22.7368      19.9853      48.4768      21.8539      676.3639     515.9832     0.0000       1.0327       0.0000       0.0000       
2825.5000    49.3325      22.7251      18.9292      48.7110      22.0205      653.9461     525.2745     0.0000       1.0499       0.0000       0.0000       
2825.6250    49.3894      22.7260      18.1248      48.7544      22.0728      674.8835     520.7418     0.0000       1.0829       0.0000       0.0000       
2825.7500    48.9455      22.7522      19.4889      48.4158      21.9982      615.4032     488.3266     0.0000       1.1314       0.0000       0.0000       
2825.8750    48.9829      22.8035      19.2897      48.4444      21.9113      665.1528     548.2485     0.0000       1.1956       0.0000       0.0000       
2826.0000    49.1552      22.8422      19.5949      48.5758      21.8116      709.9213     526.8364     0.0000       1.2441       0.0000       0.0000       
2826.1250    49.4622      22.8935      20.8581      48.8100      21.7370      543.1551     442.2225     0.0000       1.3241       0.0000       0.0000       
2826.2500    49.9619      22.9324      22.2727      49.1911      21.6876      430.6372     368.1794     0.0000       1.5460       0.0000       0.0000       
2826.3750    50.5000      22.9459      21.1156      49.6015      21.6259      342.9637     297.6336     0.0000       1.9412       0.0000       0.0000       
2826.5000    50.0946      22.9593      21.7735      49.2923      21.5514      265.9386     255.5825     0.0000       2.5258       0.0000       0.0000       
2826.6250    49.8818      22.9854      23.3395      49.1300      21.5023      221.3369     245.8477     0.0000       3.0944       0.0000       0.0000       
2826.7500    50.0926      22.9865      24.6029      49.2908      21.4407      228.1588     254.2335     0.0000       3.5367       0.0000       0.0000       
2826.8750    50.5152      22.9118      25.6138      49.6131      21.4040      216.8135     241.6474     0.0000       3.9635       0.0000       0.0000       
2827.0000    50.4371      22.8243      26.6751      49.5536      21.3678      196.7845     221.0497     0.0000       4.3115       0.0000       0.0000       
2827.1250    50.5324      22.7369      27.7366      49.6262      21.3819      180.1979     204.6195     0.0000       4.5964       0.0000       0.0000       
2827.2500    50.8972      22.6874      29.2520      49.9046      21.5739      164.3580     197.1454     0.0000       4.9286       0.0000       0.0000       
2827.3750    50.7229      22.7009      30.9687      49.7716      21.7403      154.1178     192.4495     0.0000       5.2923       0.0000       0.0000       
2827.5000    50.5293      22.7270      29.7106      49.6239      21.8939      153.4135     190.1515     0.0000       5.5772       0.0000       0.0000       
2827.6250    50.9713      22.7406      29.3602      49.9610      21.7432      163.0302     194.8414     0.0000       5.8622       0.0000       0.0000       
2827.7500    50.9895      22.7414      30.8250      49.9749      21.6307      177.9114     213.9353     0.0000       6.1470       0.0000       0.0000       
2827.8750    50.4300      22.7424      27.4494      49.5482      21.5690      197.0780     243.9337     0.0000       6.3689       0.0000       0.0000       
2828.0000    49.7935      22.7433      25.7881      49.0627      21.5327      218.7809     274.9006     0.0000       6.5908       0.0000       0.0000       
2828.1250    49.6770      22.7189      24.9334      48.9738      21.5722      248.5019     297.2154     0.0000       6.8285       0.0000       0.0000       
2828.2500    50.1188      22.6694      22.4653      49.3108      21.7136      285.9935     313.3793     0.0000       7.0346       0.0000       0.0000       
2828.3750    49.5786      22.6073      20.8545      48.8988      21.8037      278.4573     297.2837     0.0000       7.1775       0.0000       0.0000       
2828.5000    49.8857      22.5578      22.5715      49.1330      21.9321      234.4460     266.5303     0.0000       7.2733       0.0000       0.0000       
2828.6250    50.2891      22.5460      24.1371      49.4407      22.0735      203.7962     234.1864     0.0000       7.3218       0.0000       0.0000       
2828.7500    50.2303      22.6100      25.8033      49.3959      22.1633      180.1494     217.5772     0.0000       7.3862       0.0000       0.0000       
2828.8750    50.7108      22.7748      25.5538      49.7623      22.2792      200.2143     209.6665     0.0000       7.5135       0.0000       0.0000       
2829.0000    50.7868      22.9773      23.6909      49.8203      22.4078      228.0704     233.8451     0.0000       7.7039       0.0000       0.0000       
2829.1250    50.2657      23.1043      19.9133      49.4229      22.4471      259.3394     265.3922     0.0000       7.9256       0.0000       0.0000       
2829.2500    49.8026      23.0548      20.4694      49.0696      22.3988      295.0483     297.7727     0.0000       8.1948       0.0000       0.0000       
2829.3750    49.3201      22.9171      21.3290      48.7016      22.3366      321.9075     320.7217     0.0000       8.4955       0.0000       0.0000       
2829.5000    48.9723      22.8172      20.6762      48.4363      22.2495      334.7349     339.7581     0.0000       8.7960       0.0000       0.0000       
2829.6250    49.0291      22.7676      19.7210      48.4797      22.1118      356.9956     363.3798     0.0000       9.1755       0.0000       0.0000       
2829.7500    48.9895      22.7559      19.8748      48.4495      21.9865      402.5963     402.5184     0.0000       9.4918       0.0000       0.0000       
2829.8750    48.6612      22.7820      21.8940      48.1990      21.8615      405.7131     408.3989     0.0000       9.7450       0.0000       0.0000       
2830.0000    48.6601      22.8586      22.8545      48.1982      21.7611      323.6396     336.5612     0.0000       10.0457      0.0000       0.0000       
2830.1250    49.1213      22.9352      21.6471      48.5500      21.5982      264.4337     295.4977     0.0000       10.3148      0.0000       0.0000       
2830.2500    50.2758      22.9865      22.3555      49.4306      21.4981      238.7773     268.4581     0.0000       10.5051      0.0000       0.0000       
2830.3750    49.7741      23.0251      23.4672      49.0479      21.3605      224.3635     248.3126     0.0000       10.6324      0.0000       0.0000       
2830.5000    49.5034      23.0512      24.9825      48.8414      21.2729      214.7894     235.9213     0.0000       10.8386      0.0000       0.0000       
2830.6250    49.5795      23.0647      25.6907      48.8994      21.1736      203.7159     229.8750     0.0000       11.1549      0.0000       0.0000       
2830.7500    49.9058      23.0657      24.1304      49.1484      21.1240      194.8522     223.5698     0.0000       11.6130      0.0000       0.0000       
2830.8750    50.2130      23.0666      24.2841      49.3826      21.0876      180.4535     204.1802     0.0000       12.1656      0.0000       0.0000       
2831.0000    49.7305      23.0674      23.9844      49.0146      21.1144      159.9988     174.0565     0.0000       12.7498      0.0000       0.0000       
2831.1250    50.4419      23.0684      22.6258      49.5572      21.2560      139.5266     155.2390     0.0000       13.2866      0.0000       0.0000       
2831.2500    50.9803      23.0693      22.4771      49.9679      21.3844      117.0507     137.1715     0.0000       13.8077      0.0000       0.0000       
2831.3750    51.7689      23.0954      24.0424      50.5694      21.4742      106.4351     132.6916     0.0000       14.3603      0.0000       0.0000       
2831.5000    52.0183      23.1720      25.3558      50.7597      21.5646      129.9142     147.4409     0.0000       15.0077      0.0000       0.0000       
2831.6250    50.9772      23.2359      23.8459      49.9656      21.6296      161.0620     174.8457     0.0000       15.6233      0.0000       0.0000       
2831.7500    50.0132      23.2494      21.4793      49.2302      21.7208      185.4790     207.4501     0.0000       16.0970      0.0000       0.0000       
2831.8750    49.5500      23.2124      19.5661      48.8769      21.7473      198.8058     225.6054     0.0000       16.6180      0.0000       0.0000       
2832.0000    49.3756      23.1503      17.5021      48.7439      21.7616      203.3146     222.2936     0.0000       17.1391      0.0000       0.0000       
2832.1250    49.5479      23.0882      17.8071      48.8753      21.7630      213.8865     228.6605     0.0000       17.5971      0.0000       0.0000       
2832.2500    49.7781      23.0136      18.0112      49.0509      21.7648      254.0215     255.7224     0.0000       18.0236      0.0000       0.0000       
2832.3750    49.5652      22.9514      17.9635      48.8885      21.7408      302.2960     294.8843     0.0000       18.4817      0.0000       0.0000       
2832.5000    49.3908      22.8893      17.6132      48.7555      21.6922      380.4238     354.9388     0.0000       18.9083      0.0000       0.0000       
2832.6250    49.5824      22.8146      16.3555      48.9016      21.6301      452.0625     435.8600     0.0000       19.2245      0.0000       0.0000       
2832.7500    50.1399      22.7651      16.4590      49.3269      21.5555      410.4962     391.2107     0.0000       19.4778      0.0000       0.0000       
2832.8750    49.8115      22.7283      18.1756      49.0764      21.4687      308.8338     317.7809     0.0000       19.6680      0.0000       0.0000       
2833.0000    49.7141      22.6788      19.9425      49.0021      21.3691      258.2016     245.2969     0.0000       19.7952      0.0000       0.0000       
2833.1250    50.4258      22.6292      20.2978      49.5449      21.2818      209.0401     207.5829     0.0000       19.8594      0.0000       0.0000       
2833.2500    49.8854      22.5797      19.5445      49.1328      21.2071      171.1158     185.2841     0.0000       19.8605      0.0000       0.0000       
2833.3750    49.4799      22.5428      19.9002      48.8235      21.0823      141.2611     172.9284     0.0000       19.8461      0.0000       0.0000       
2833.5000    49.5752      22.5310      19.0457      48.8962      20.9820      147.4155     176.7047     0.0000       19.7843      0.0000       0.0000       
2833.6250    50.1906      22.5320      17.6369      49.3655      20.8318      154.8392     186.6609     0.0000       19.6752      0.0000       0.0000       
2833.7500    49.8428      22.5330      16.5808      49.1003      20.7191      148.7851     183.0605     0.0000       19.4874      0.0000       0.0000       
2833.8750    49.3023      22.5590      15.7769      48.6880      20.5814      153.0187     182.4106     0.0000       19.1577      0.0000       0.0000       
2834.0000    49.7445      22.6103      15.8804      49.0253      20.5065      165.1603     201.3998     0.0000       18.7651      0.0000       0.0000       
2834.1250    50.3791      22.6868      16.7904      49.5093      20.3939      178.9183     226.3487     0.0000       18.3252      0.0000       0.0000       
2834.2500    50.2817      22.7885      18.3052      49.4351      20.2943      180.9525     217.3461     0.0000       17.8223      0.0000       0.0000       
2834.3750    49.7414      22.9155      18.4096      49.0229      20.2195      162.2779     188.6178     0.0000       17.3195      0.0000       0.0000       
2834.5000    49.9908      23.0173      19.2176      49.2131      20.1327      144.5530     166.7907     0.0000       16.9586      0.0000       0.0000       
2834.6250    50.5483      23.0685      20.7323      49.6384      20.0963      127.7494     147.4190     0.0000       16.7392      0.0000       0.0000       
2834.7500    51.2023      23.0946      18.9204      50.1372      20.0976      108.3245     135.2656     0.0000       16.5040      0.0000       0.0000       
2834.8750    51.6443      23.0450      19.5787      50.4744      20.1630      93.4477      146.3027     0.0000       16.1430      0.0000       0.0000       
2835.0000    51.5076      22.9956      21.1436      50.3701      20.2408      106.4174     167.2037     0.0000       15.7033      0.0000       0.0000       
2835.1250    50.7947      22.9588      23.0613      49.8264      20.2798      126.8042     188.4757     0.0000       15.3580      0.0000       0.0000       
2835.2500    50.0039      22.9092      17.7211      49.2232      20.3705      155.8662     206.6083     0.0000       15.0126      0.0000       0.0000       
2835.3750    50.3881      22.8849      19.3368      49.5162      20.4355      177.7470     230.5892     0.0000       14.6043      0.0000       0.0000       
2835.5000    50.1944      22.8733      16.4664      49.3685      20.5002      180.7345     216.7278     0.0000       14.1961      0.0000       0.0000       
2835.6250    50.0779      22.8868      16.1666      49.2796      20.5907      171.3993     214.1453     0.0000       13.8352      0.0000       0.0000       
2835.7500    50.4621      22.9254      17.9836      49.5727      20.6429      189.1993     242.7813     0.0000       13.5370      0.0000       0.0000       
2835.8750    50.0758      22.9516      16.4238      49.2780      20.6573      203.6077     236.5710     0.0000       13.2862      0.0000       0.0000       
2836.0000    49.5739      22.9398      15.8720      48.8952      20.6208      199.8667     236.7742     0.0000       13.1614      0.0000       0.0000       
2836.1250    49.1491      22.9281      17.7395      48.5712      20.5210      219.0720     263.8427     0.0000       13.2414      0.0000       0.0000       
2836.2500    48.7821      22.8914      17.7927      48.2912      20.4216      241.0138     284.3923     0.0000       13.4473      0.0000       0.0000       
2836.3750    49.1471      22.8293      16.1823      48.5697      20.3468      242.5976     267.5995     0.0000       13.7951      0.0000       0.0000       
2836.5000    49.6277      22.7672      15.2274      48.9362      20.2852      229.4546     244.6997     0.0000       14.3476      0.0000       0.0000       
2836.6250    50.0890      22.6799      16.0870      49.2881      20.2738      213.4207     226.0835     0.0000       14.9945      0.0000       0.0000       
2836.7500    50.5695      22.5801      17.1478      49.6546      20.3649      197.0303     212.4386     0.0000       15.6257      0.0000       0.0000       
2836.8750    50.7419      22.5053      18.1584      49.7861      20.4165      179.4078     199.9988     0.0000       16.2254      0.0000       0.0000       
2837.0000    50.8565      22.4936      19.0683      49.8735      20.4814      163.5096     187.9277     0.0000       16.7464      0.0000       0.0000       
2837.1250    51.0289      22.5196      19.0707      50.0050      20.6994      144.1489     176.9136     0.0000       17.2673      0.0000       0.0000       
2837.2500    51.4132      22.5835      18.2670      50.2981      20.7508      146.7647     187.4626     0.0000       17.8827      0.0000       0.0000       
2837.3750    51.5662      22.6852      16.9090      50.4148      20.8919      162.7925     200.4184     0.0000       18.5770      0.0000       0.0000       
2837.5000    51.0066      22.7365      15.0470      49.9880      21.0329      192.0580     209.8218     0.0000       19.1767      0.0000       0.0000       
2837.6250    50.4084      22.6366      14.1927      49.5317      21.2126      242.0226     238.0627     0.0000       19.6660      0.0000       0.0000       
2837.7500    49.8872      22.4486      15.5561      49.1341      21.3155      311.3944     289.8770     0.0000       20.2026      0.0000       0.0000       
2837.8750    49.4236      22.3235      17.4739      48.7806      21.4435      415.4019     373.6086     0.0000       20.6448      0.0000       0.0000       
2838.0000    49.1723      22.2866      19.6434      48.5889      21.5591      511.8007     454.2378     0.0000       20.9138      0.0000       0.0000       
2838.1250    49.1328      22.3253      21.1579      48.5587      21.7905      565.2358     487.5751     0.0000       20.9464      0.0000       0.0000       
2838.2500    49.3436      22.3766      19.4472      48.7196      21.7905      602.1804     526.7225     0.0000       20.5539      0.0000       0.0000       
2838.3750    49.5545      22.4153      17.9378      48.8804      21.8811      634.9924     551.2077     0.0000       19.7677      0.0000       0.0000       
2838.5000    49.4378      22.4666      17.9405      48.7914      21.9588      674.0042     550.7600     0.0000       18.9342      0.0000       0.0000       
2838.6250    49.0323      22.5306      17.3385      48.4821      22.0235      719.4624     606.3243     0.0000       18.2109      0.0000       0.0000       
2838.7500    48.7038      22.5946      16.0307      48.2315      22.1140      765.7402     651.2767     0.0000       17.4877      0.0000       0.0000       
2838.8750    48.8375      22.6332      15.1767      48.3335      22.2042      803.7288     649.5977     0.0000       16.8748      0.0000       0.0000       
2839.0000    49.1448      22.6592      14.6250      48.5679      22.2692      800.0872     610.9295     0.0000       16.5295      0.0000       0.0000       
2839.1250    49.5290      22.6979      13.4687      48.8609      22.3854      765.4349     612.1592     0.0000       16.2945      0.0000       0.0000       
2839.2500    49.6630      22.7366      13.1689      48.9631      22.4500      756.7988     654.5583     0.0000       16.0910      0.0000       0.0000       
2839.3750    49.4308      22.7627      13.9781      48.7860      22.5279      801.9067     690.2898     0.0000       15.9820      0.0000       0.0000       
2839.5000    49.1215      22.7889      14.8373      48.5501      22.5797      869.5401     719.8088     0.0000       15.9202      0.0000       0.0000       
2839.6250    48.8700      22.7772      15.6459      48.3583      22.6964      942.9435     694.9274     0.0000       15.8269      0.0000       0.0000       
2839.7500    48.7533      22.7403      15.3967      48.2693      22.7097      943.2341     642.2225     0.0000       15.6865      0.0000       0.0000       
2839.8750    48.8294      22.7160      14.3915      48.3273      22.8267      825.1404     589.5178     0.0000       15.4831      0.0000       0.0000       
2840.0000    49.0788      22.6539      14.8980      48.5175      22.8530      676.0984     542.2061     0.0000       15.2482      0.0000       0.0000       
2840.1250    49.4439      22.5666      16.1604      48.7960      22.8923      579.8621     510.9866     0.0000       15.0289      0.0000       0.0000       
2840.2500    49.9246      22.5298      17.6244      49.1627      22.9191      553.4901     488.1722     0.0000       14.7150      0.0000       0.0000       
2840.3750    49.5767      22.5433      19.4412      48.8973      22.9458      527.4447     469.0639     0.0000       14.2754      0.0000       0.0000       
2840.5000    49.2288      22.5569      19.1412      48.6320      22.9728      491.1501     451.5377     0.0000       13.8516      0.0000       0.0000       
2840.6250    49.3819      22.5578      18.0858      48.7488      22.9755      436.6296     434.6827     0.0000       13.5221      0.0000       0.0000       
2840.7500    49.6893      22.5586      19.9528      48.9832      22.9762      393.1796     419.2184     0.0000       13.1926      0.0000       0.0000       
2840.8750    49.9964      22.5595      19.9049      49.2175      22.9776      390.9907     416.1516     0.0000       12.8475      0.0000       0.0000       
2841.0000    49.9570      22.5226      17.8419      49.1874      22.9666      401.7288     440.4809     0.0000       12.5810      0.0000       0.0000       
2841.1250    49.5898      22.4859      16.9373      48.9073      22.9555      402.1694     428.4984     0.0000       12.2831      0.0000       0.0000       
2841.2500    49.2612      22.4868      18.2499      48.6567      22.9066      363.5290     385.8330     0.0000       11.9222      0.0000       0.0000       
2841.3750    49.1446      22.4876      17.6983      48.5678      22.8704      316.8314     345.7083     0.0000       11.5772      0.0000       0.0000       
2841.5000    49.2399      22.4885      16.0382      48.6404      22.8215      271.9942     320.5514     0.0000       11.2320      0.0000       0.0000       
2841.6250    49.3931      22.4516      15.5369      48.7572      22.8096      275.9828     327.4459     0.0000       10.8394      0.0000       0.0000       
2841.7500    49.5847      22.4022      14.5320      48.9034      22.7360      298.7239     378.1644     0.0000       10.3524      0.0000       0.0000       
2841.8750    49.6223      22.3652      14.1315      48.9321      22.7118      330.8122     433.5704     0.0000       9.7396       0.0000       0.0000       
2842.0000    49.3707      22.3157      15.3433      48.7402      22.6752      374.0060     460.9074     0.0000       9.0953       0.0000       0.0000       
2842.1250    49.0229      22.2663      16.5049      48.4749      22.6140      411.0931     421.3726     0.0000       8.4825       0.0000       0.0000       
2842.2500    48.5977      22.2042      17.1625      48.1506      22.5901      304.9759     361.1369     0.0000       7.8696       0.0000       0.0000       
2842.3750    48.3849      22.1169      16.2079      47.9883      22.5532      241.1859     316.4432     0.0000       7.3355       0.0000       0.0000       
2842.5000    48.9619      22.0422      16.4119      48.4284      22.5171      200.8576     260.5425     0.0000       6.9589       0.0000       0.0000       
2842.6250    49.6161      21.9801      17.1703      48.9273      22.4934      183.9232     253.3015     0.0000       6.7555       0.0000       0.0000       
2842.7500    49.1912      21.9559      16.8203      48.6032      22.5072      219.9896     279.0999     0.0000       6.7095       0.0000       0.0000       
2842.8750    50.1922      21.9946      16.7726      49.3668      22.5977      251.5710     336.4744     0.0000       6.7739       0.0000       0.0000       
2843.0000    49.5937      22.0962      16.1202      48.9103      22.6882      296.8180     392.7682     0.0000       6.8854       0.0000       0.0000       
2843.1250    48.8798      22.3742      16.1230      48.3658      22.7529      349.7136     425.0306     0.0000       7.0756       0.0000       0.0000       
2843.2500    48.5126      22.7152      16.7805      48.0856      22.8562      384.4898     451.1405     0.0000       7.3602       0.0000       0.0000       
2843.3750    48.8970      22.8169      17.4886      48.3789      22.9080      425.9879     477.1263     0.0000       7.7394       0.0000       0.0000       
2843.5000    48.0482      22.6289      16.4332      47.7314      22.9985      487.5109     507.3626     0.0000       8.2916       0.0000       0.0000       
2843.6250    47.5452      22.3402      16.2848      47.3478      23.0764      534.0612     512.8646     0.0000       8.8911       0.0000       0.0000       
2843.7500    47.9689      22.1521      17.1942      47.6710      23.1415      460.6995     468.4195     0.0000       9.2546       0.0000       0.0000       
2843.8750    48.7195      22.0648      18.3552      48.2435      23.1938      435.2324     453.8268     0.0000       9.2874       0.0000       0.0000       
2844.0000    48.6606      22.0028      18.9123      48.1986      23.2460      426.4331     454.2905     0.0000       9.1154       0.0000       0.0000       
2844.1250    48.4669      22.0038      18.6628      48.0508      23.2981      440.6398     464.1656     0.0000       8.8490       0.0000       0.0000       
2844.2500    48.3695      22.0299      18.6153      47.9765      23.3630      467.7216     478.6863     0.0000       8.4724       0.0000       0.0000       
2844.3750    48.0409      22.0307      18.9200      47.7259      23.4280      509.1455     492.7430     0.0000       8.0328       0.0000       0.0000       
2844.5000    48.2133      22.0316      19.7796      47.8574      23.5186      556.7782     510.0536     0.0000       7.6563       0.0000       0.0000       
2844.6250    48.0003      22.0325      20.3357      47.6949      23.5833      598.6649     527.4548     0.0000       7.3584       0.0000       0.0000       
2844.7500    47.9222      22.0461      21.4975      47.6354      23.6609      551.0054     476.5316     0.0000       7.1550       0.0000       0.0000       
2844.8750    48.3259      22.0722      21.8523      47.9432      23.7259      457.5515     435.9214     0.0000       7.0460       0.0000       0.0000       
2845.0000    48.9415      22.0856      18.9834      48.4128      23.7781      462.3146     455.9103     0.0000       7.0001       0.0000       0.0000       
2845.1250    48.6514      22.0865      17.2733      48.1915      23.8050      498.6724     479.8534     0.0000       7.0486       0.0000       0.0000       
2845.2500    47.9952      22.0622      18.8878      47.6910      23.7687      521.4766     456.4070     0.0000       7.2231       0.0000       0.0000       
2845.3750    47.8399      22.0128      19.4950      47.5726      23.7323      451.0817     436.0835     0.0000       7.4762       0.0000       0.0000       
2845.5000    48.2629      21.9508      20.1023      47.8952      23.7090      413.2059     418.6124     0.0000       7.7766       0.0000       0.0000       
2845.6250    48.8786      21.8761      20.7599      48.3648      23.6976      433.3036     425.7278     0.0000       8.1558       0.0000       0.0000       
2845.7500    48.9931      21.8518      21.3165      48.4522      23.6863      424.9661     423.0497     0.0000       8.5663       0.0000       0.0000       
2845.8750    48.6644      21.8905      21.7219      48.2015      23.6885      407.5707     391.2323     0.0000       9.0084       0.0000       0.0000       
2846.0000    48.2780      21.9418      20.5157      47.9067      23.7402      455.1596     393.9980     0.0000       9.5606       0.0000       0.0000       
2846.1250    48.0458      22.0057      19.3596      47.7296      23.9069      512.3338     447.9424     0.0000       10.1916      0.0000       0.0000       
2846.2500    48.1794      22.0569      17.9516      47.8315      24.0352      511.9510     457.1763     0.0000       10.9169      0.0000       0.0000       
2846.3750    47.9859      22.0956      18.8609      47.6839      24.1633      448.3214     419.7061     0.0000       11.6265      0.0000       0.0000       
2846.5000    48.0232      22.1595      18.9643      47.7124      24.3296      471.0087     400.9514     0.0000       12.2889      0.0000       0.0000       
2846.6250    48.4463      22.2108      18.0602      48.0351      24.4835      432.2535     383.9231     0.0000       12.9356      0.0000       0.0000       
2846.7500    48.3296      22.2244      18.2141      47.9460      24.5737      382.0942     372.2386     0.0000       13.5981      0.0000       0.0000       
2846.8750    48.0589      22.2254      18.7707      47.7396      24.5753      396.6938     390.8151     0.0000       14.2448      0.0000       0.0000       
2847.0000    47.7687      22.2263      17.4132      47.5183      24.2983      430.5472     423.4388     0.0000       14.8127      0.0000       0.0000       
2847.1250    47.8447      22.2145      17.5166      47.5762      23.9837      451.4551     446.4719     0.0000       15.3806      0.0000       0.0000       
2847.2500    48.0750      22.1903      18.8793      47.7519      23.9210      401.9235     394.4971     0.0000       15.8697      0.0000       0.0000       
2847.3750    48.1704      22.1660      19.4863      47.8246      23.7072      411.0225     408.7353     0.0000       16.3274      0.0000       0.0000       
2847.5000    48.0344      22.1291      17.3735      47.7209      23.4300      399.7959     384.2699     0.0000       16.7537      0.0000       0.0000       
2847.6250    47.9947      22.0418      19.2901      47.6907      23.2033      346.8740     320.6403     0.0000       17.1327      0.0000       0.0000       
2847.7500    48.0708      21.9421      19.8972      47.7487      23.0020      249.1210     232.4218     0.0000       17.5431      0.0000       0.0000       
2847.8750    48.2818      21.8300      18.3888      47.9096      22.8137      184.7198     188.0916     0.0000       17.9378      0.0000       0.0000       
2848.0000    48.7433      21.7427      16.9307      48.2617      22.8027      157.9044     160.8714     0.0000       18.2853      0.0000       0.0000       
2848.1250    49.0122      21.6551      18.4443      48.4667      22.7666      139.3055     141.6858     0.0000       18.5384      0.0000       0.0000       
2848.2500    49.4352      21.5427      20.3609      48.7894      22.7424      131.7188     130.6364     0.0000       18.6813      0.0000       0.0000       
2848.3750    49.5498      21.4806      20.3134      48.8768      22.7065      131.7271     122.6146     0.0000       18.7612      0.0000       0.0000       
2848.5000    49.3946      21.4311      20.2654      48.7584      22.6820      132.1049     119.3755     0.0000       18.7624      0.0000       0.0000       
